"","time","distance","elevation","pace","heartrate","cadence"
"1","18s",0,35,266,110,170
"2","27s",0,35,276,116,164
"3","38s",0.1,35,252,120,166
"4","49s",0.1,35,320,122,172
"5","1:02",0.2,35,318,126,164
"6","1:14",0.2,36,320,128,164
"7","1:26",0.2,36,306,130,164
"8","1:37",0.3,37,309,132,168
"9","1:49",0.3,38,307,129,166
"10","2:01",0.3,39,259,131,168
"11","2:12",0.4,42,272,131,164
"12","2:21",0.4,43,251,131,166
"13","2:30",0.5,45,246,134,166
"14","2:40",0.5,45,253,138,166
"15","2:50",0.5,44,260,138,166
"16","3:00",0.6,43,254,138,166
"17","3:09",0.6,43,261,138,166
"18","3:19",0.7,43,262,138,170
"19","3:29",0.7,42,262,140,170
"20","3:38",0.7,41,261,141,166
"21","3:48",0.8,41,260,137,166
"22","3:58",0.8,41,259,125,166
"23","4:08",0.8,40,258,125,168
"24","4:18",0.9,40,268,130,166
"25","4:28",0.9,39,271,136,164
"26","4:38",1,39,265,139,164
"27","4:48",1,38,254,138,166
"28","4:57",1,38,265,136,168
"29","5:08",1.1,38,264,140,166
"30","5:17",1.1,38,268,142,170
"31","5:28",1.1,38,260,140,170
"32","5:37",1.2,37,249,142,172
"33","5:46",1.2,37,253,142,166
"34","5:56",1.3,36,257,143,168
"35","6:06",1.3,36,268,145,176
"36","6:16",1.3,36,269,142,168
"37","6:26",1.4,35,267,143,168
"38","6:36",1.4,35,263,145,170
"39","6:46",1.4,35,261,142,170
"40","6:56",1.5,35,257,140,168
"41","7:06",1.5,35,255,143,166
"42","7:15",1.6,35,250,144,166
"43","7:24",1.6,35,252,140,164
"44","7:34",1.6,35,260,145,164
"45","7:44",1.7,34,263,147,168
"46","7:54",1.7,33,259,142,164
"47","8:04",1.7,33,246,138,166
"48","8:13",1.8,33,242,141,166
"49","8:22",1.8,34,242,145,166
"50","8:31",1.9,33,242,148,166
"51","8:40",1.9,33,253,151,166
"52","8:50",1.9,33,266,152,168
"53","9:00",2,32,269,149,172
"54","9:10",2,32,265,150,172
"55","9:20",2,31,263,146,172
"56","9:30",2.1,32,260,145,170
"57","9:40",2.1,32,256,143,170
"58","9:49",2.2,33,252,145,168
"59","9:59",2.2,32,256,147,166
"60","10:08",2.2,32,263,151,166
"61","10:18",2.3,32,267,147,168
"62","10:29",2.3,32,267,147,168
"63","10:38",2.3,32,264,146,168
"64","10:49",2.4,33,265,148,172
"65","10:59",2.4,33,264,146,170
"66","11:08",2.5,32,261,144,170
"67","11:18",2.5,32,262,147,168
"68","11:28",2.5,32,257,152,166
"69","11:38",2.6,31,258,154,168
"70","11:47",2.6,32,259,151,168
"71","11:57",2.6,32,258,148,168
"72","12:07",2.7,32,257,151,168
"73","12:16",2.7,33,264,152,168
"74","12:27",2.8,33,269,151,168
"75","12:37",2.8,33,272,155,168
"76","12:47",2.8,33,271,156,166
"77","12:58",2.9,32,271,148,168
"78","13:08",2.9,32,275,145,168
"79","13:18",3,32,264,143,166
"80","13:28",3,32,288,145,164
"81","13:40",3,32,280,142,168
"82","13:50",3.1,32,256,145,166
"83","13:59",3.1,32,257,147,170
"84","14:09",3.1,31,249,144,166
"85","14:19",3.2,31,253,146,166
"86","14:28",3.2,30,253,147,168
"87","14:38",3.3,29,256,154,170
"88","14:48",3.3,30,256,153,172
"89","14:57",3.3,30,256,151,166
"90","15:07",3.4,29,264,147,168
"91","15:17",3.4,30,267,142,170
"92","15:27",3.4,30,270,143,174
"93","15:38",3.5,31,272,147,172
"94","15:48",3.5,30,271,147,168
"95","15:58",3.6,30,271,146,170
"96","16:08",3.6,30,267,146,172
"97","16:18",3.6,31,266,147,170
"98","16:28",3.7,31,268,147,170
"99","16:39",3.7,32,281,148,170
