"","time","distance","elevation","pace","heartrate","cadence"
"1","4s",0,26,274,143,170
"2","7s",0,25,274,143,172
"3","9s",0,25,274,142,172
"4","11s",0,25,274,140,172
"5","14s",0,25,274,139,154
"6","17s",0,25,269,139,174
"7","20s",0,25,265,138,174
"8","22s",0,25,266,137,174
"9","24s",0,25,260,136,176
"10","26s",0,25,258,136,176
"11","28s",0.1,25,253,137,174
"12","30s",0.1,25,248,137,174
"13","32s",0.1,25,249,137,172
"14","34s",0.1,25,248,138,168
"15","37s",0.1,25,248,139,166
"16","39s",0.1,25,250,135,162
"17","41s",0.1,25,252,131,162
"18","43s",0.1,25,254,127,162
"19","46s",0.1,24,264,125,174
"20","48s",0.1,23,264,126,174
"21","50s",0.1,23,258,127,174
"22","52s",0.2,24,262,128,174
"23","55s",0.2,24,262,129,174
"24","57s",0.2,24,263,129,168
"25","1:00",0.2,23,263,128,168
"26","1:02",0.2,23,264,128,174
"27","1:04",0.2,23,264,129,176
"28","1:06",0.2,23,264,129,176
"29","1:09",0.2,24,269,130,184
"30","1:11",0.2,24,268,130,178
"31","1:13",0.2,24,264,132,174
"32","1:16",0.2,24,266,133,176
"33","1:18",0.3,24,270,134,174
"34","1:20",0.3,23,270,135,176
"35","1:23",0.3,23,271,137,176
"36","1:25",0.3,24,273,137,174
"37","1:28",0.3,24,272,137,174
"38","1:30",0.3,23,273,138,174
"39","1:33",0.3,23,271,139,172
"40","1:35",0.3,23,268,140,172
"41","1:37",0.3,23,268,140,172
"42","1:40",0.3,23,270,140,174
"43","1:42",0.3,23,268,139,174
"44","1:44",0.3,23,267,140,174
"45","1:47",0.4,23,269,140,172
"46","1:49",0.4,23,272,140,172
"47","1:51",0.4,24,271,140,174
"48","1:54",0.4,24,271,140,174
"49","1:56",0.4,23,272,140,174
"50","1:58",0.4,23,269,140,176
"51","2:01",0.4,23,272,140,176
"52","2:03",0.4,23,271,139,176
"53","2:06",0.4,23,270,139,172
"54","2:08",0.4,23,274,139,172
"55","2:11",0.4,23,280,140,172
"56","2:13",0.5,23,281,140,172
"57","2:15",0.5,24,280,141,174
"58","2:17",0.5,24,276,142,174
"59","2:20",0.5,24,273,143,174
"60","2:23",0.5,24,274,144,172
"61","2:26",0.5,24,280,144,172
"62","2:28",0.5,24,287,144,174
"63","2:30",0.5,24,290,145,174
"64","2:32",0.5,24,251,145,174
"65","2:35",0.5,24,288,146,172
"66","2:37",0.5,24,284,146,174
"67","2:40",0.5,24,271,147,174
"68","2:43",0.6,24,270,148,174
"69","2:45",0.6,25,270,148,174
"70","2:48",0.6,25,273,147,174
"71","2:50",0.6,25,277,147,174
"72","2:52",0.6,25,276,148,174
"73","2:54",0.6,25,274,148,174
"74","2:56",0.6,25,270,148,176
"75","2:59",0.6,25,267,149,176
"76","3:01",0.6,26,264,150,176
"77","3:03",0.6,26,261,150,174
"78","3:06",0.6,26,262,151,174
