"","time","distance","elevation","pace","heartrate","cadence"
"1","9s",0,50,206,122,182
"2","15s",0,48,194,134,180
"3","19s",0,48,199,138,182
"4","25s",0.1,50,203,142,176
"5","30s",0.1,50,202,146,178
"6","35s",0.1,50,202,149,176
"7","40s",0.1,50,201,152,178
"8","44s",0.2,50,200,154,178
"9","50s",0.2,50,198,156,176
"10","54s",0.2,50,199,157,178
"11","59s",0.2,50,203,158,178
"12","1:08",0.3,50,207,161,178
"13","1:09",0.3,50,208,162,178
"14","1:14",0.3,49,206,161,176
"15","1:20",0.3,50,204,162,182
"16","1:24",0.4,49,199,161,182
"17","1:30",0.4,48,195,163,180
"18","1:34",0.4,48,199,165,180
"19","1:39",0.4,48,202,166,180
"20","1:44",0.5,51,203,167,180
"21","1:52",0.5,52,204,168,178
"22","1:56",0.5,52,203,168,182
"23","2:00",0.5,52,205,168,180
"24","2:05",0.6,53,203,169,180
"25","2:10",0.6,53,201,169,180
"26","2:16",0.6,53,197,170,178
"27","2:20",0.6,53,196,171,178
"28","2:24",0.7,52,200,171,178
"29","2:30",0.7,50,203,170,178
"30","2:36",0.7,49,204,171,178
"31","2:41",0.7,50,203,172,182
"32","2:45",0.8,50,199,171,182
"33","2:51",0.8,50,200,172,178
"34","2:56",0.8,50,201,172,178
"35","3:00",0.8,50,201,171,180
"36","3:05",0.9,51,203,172,180
"37","3:10",0.9,49,201,172,180
"38","3:19",0.9,50,202,174,180
"39","3:22",1,51,202,173,182
"40","3:26",1,52,202,173,180
"41","3:30",1,53,198,173,180
"42","3:36",1,52,198,174,182
"43","3:40",1,53,198,173,180
"44","3:45",1.1,52,205,174,180
"45","3:54",1.1,50,209,174,180
"46","3:56",1.1,50,208,174,180
"47","4:01",1.1,50,208,173,182
"48","4:06",1.2,48,205,173,184
"49","4:12",1.2,48,199,172,178
"50","4:16",1.2,47,199,173,178
"51","4:22",1.3,47,196,173,182
"52","4:26",1.3,47,199,174,182
"53","4:32",1.3,48,200,176,182
"54","4:37",1.3,48,201,177,184
"55","4:45",1.4,47,202,177,184
"56","4:47",1.4,47,202,177,184
"57","4:51",1.4,48,197,177,182
"58","4:56",1.4,49,193,177,182
"59","5:01",1.4,50,194,178,182
"60","5:07",1.5,49,198,177,180
"61","5:13",1.5,50,198,176,180
"62","5:18",1.5,50,198,177,182
"63","5:22",1.6,49,198,177,182
"64","5:27",1.6,50,199,177,182
"65","5:30",1.6,50,202,176,182
"66","5:36",1.6,49,205,177,180
"67","5:41",1.6,49,207,178,180
"68","5:47",1.7,51,204,178,182
"69","5:52",1.7,50,207,178,182
"70","5:57",1.7,51,207,179,182
"71","6:05",1.8,51,208,179,182
"72","6:09",1.8,51,207,178,184
"73","6:13",1.8,52,205,178,184
"74","6:17",1.8,53,201,179,184
"75","6:22",1.8,52,198,178,182
"76","6:27",1.9,50,199,179,182
"77","6:32",1.9,50,201,178,180
"78","6:40",1.9,50,201,178,180
"79","6:43",2,50,202,178,180
"80","6:48",2,49,203,179,182
"81","6:53",2,48,203,179,180
"82","6:59",2,48,204,177,182
"83","7:03",2.1,49,201,177,180
"84","7:08",2.1,48,199,178,182
"85","7:16",2.1,49,196,179,182
"86","7:19",2.1,47,196,179,180
"87","7:23",2.2,47,196,180,178
"88","7:29",2.2,47,197,181,180
"89","7:33",2.2,49,197,181,180
"90","7:37",2.2,49,197,181,182
"91","7:43",2.3,49,197,182,182
"92","7:47",2.3,48,198,181,184
"93","7:53",2.3,47,204,180,182
"94","8:00",2.3,47,204,180,182
"95","8:05",2.4,48,204,179,182
"96","8:08",2.4,49,205,179,182
"97","8:13",2.4,48,203,178,180
"98","8:19",2.4,50,203,178,182
"99","8:23",2.5,51,206,179,182
"100","8:29",2.5,50,203,180,182
"101","8:33",2.5,49,205,180,182
"102","8:42",2.5,50,203,181,178
"103","8:44",2.6,50,203,181,178
"104","8:49",2.6,50,203,181,180
"105","8:54",2.6,51,203,181,182
"106","9:00",2.6,52,198,182,182
"107","9:04",2.7,52,197,182,180
"108","9:09",2.7,51,199,181,182
"109","9:15",2.7,50,199,181,182
"110","9:19",2.7,50,200,181,182
"111","9:27",2.8,51,201,180,182
"112","9:31",2.8,49,202,181,182
"113","9:34",2.8,49,201,181,186
"114","9:39",2.8,47,206,181,184
"115","9:45",2.9,47,208,181,184
"116","9:49",2.9,46,209,182,184
"117","9:56",2.9,49,203,182,182
"118","10:02",2.9,48,205,182,182
"119","10:06",3,48,209,182,180
"120","10:10",3,48,198,183,180
"121","10:15",3,48,279,182,180
"122","10:28",3,47,367,177,118
"123","10:44",3.1,47,433,170,142
"124","10:55",3.1,47,366,157,160
"125","11:03",3.1,47,310,157,160
"126","11:14",3.1,47,348,159,162
"127","11:21",3.2,47,348,161,162
"128","11:32",3.2,47,319,159,162
"129","11:39",3.2,48,365,159,162
"130","11:51",3.2,47,372,157,160
"131","11:58",3.3,47,377,156,160
"132","12:05",3.3,47,390,154,162
"133","12:18",3.3,47,267,153,186
"134","12:23",3.3,48,193,156,178
"135","12:29",3.4,47,206,160,174
"136","12:34",3.4,47,210,161,174
"137","12:39",3.4,47,211,161,174
"138","12:44",3.4,47,211,162,174
"139","12:52",3.5,47,210,164,176
"140","12:55",3.5,48,207,166,174
"141","13:00",3.5,47,205,167,178
"142","13:05",3.5,47,196,169,180
"143","13:09",3.6,47,192,171,180
"144","13:15",3.6,46,190,174,178
"145","13:18",3.6,46,193,174,178
"146","13:25",3.6,47,201,177,178
"147","13:29",3.7,47,201,177,178
"148","13:34",3.7,46,202,177,180
"149","13:39",3.7,47,202,176,180
"150","13:45",3.7,47,199,176,176
"151","13:49",3.8,49,196,176,176
"152","13:53",3.8,48,195,176,178
"153","13:59",3.8,48,196,176,180
"154","14:03",3.8,48,198,177,180
"155","14:08",3.9,47,199,178,180
"156","14:14",3.9,47,201,179,180
"157","14:20",3.9,47,199,180,182
"158","14:23",3.9,48,196,180,182
"159","14:28",4,47,193,180,180
"160","14:35",4,50,194,181,184
"161","14:38",4,48,198,181,182
"162","14:43",4,50,201,182,180
"163","14:50",4.1,50,203,183,180
"164","14:54",4.1,51,203,184,180
"165","14:59",4.1,50,204,184,182
"166","15:03",4.1,50,206,183,182
"167","15:09",4.2,53,210,181,180
"168","15:14",4.2,53,210,182,180
"169","15:19",4.2,53,209,182,178
"170","15:24",4.2,53,209,183,180
"171","15:33",4.3,52,204,183,178
"172","15:35",4.3,51,203,183,178
"173","15:42",4.3,52,202,183,182
"174","15:46",4.3,51,202,182,180
"175","15:50",4.4,51,201,182,180
"176","15:55",4.4,50,201,183,182
"177","16:00",4.4,49,206,184,180
"178","16:05",4.4,49,210,184,182
"179","16:11",4.5,49,210,183,180
"180","16:17",4.5,51,212,183,180
"181","16:21",4.5,51,212,182,182
"182","16:26",4.5,52,213,183,182
"183","16:32",4.6,53,207,183,180
"184","16:38",4.6,53,204,183,180
"185","16:42",4.6,53,201,182,180
"186","16:48",4.6,52,202,182,180
"187","16:53",4.7,52,202,182,180
"188","16:59",4.7,52,202,183,180
"189","17:04",4.7,52,201,182,182
"190","17:07",4.7,51,200,182,182
"191","17:12",4.8,50,198,183,182
"192","17:17",4.8,48,197,183,184
"193","17:22",4.8,50,201,184,184
"194","17:27",4.8,50,202,185,184
"195","17:34",4.9,50,204,184,184
"196","17:39",4.9,51,207,184,184
"197","17:43",4.9,49,208,183,184
"198","17:48",4.9,48,208,183,182
"199","17:53",5,47,205,183,182
"200","17:58",5,48,200,183,184
"201","18:03",5,47,200,183,184
"202","18:09",5,47,203,182,182
"203","18:16",5.1,47,203,182,180
"204","18:18",5.1,47,203,183,180
"205","18:25",5.1,47,204,183,180
"206","18:29",5.1,48,202,184,182
"207","18:34",5.2,48,203,185,182
"208","18:39",5.2,48,202,185,182
"209","18:44",5.2,51,204,184,182
"210","18:49",5.2,49,208,185,182
"211","18:55",5.3,50,208,185,184
"212","19:00",5.3,49,216,184,182
"213","19:05",5.3,49,240,183,182
"214","19:14",5.3,48,255,181,152
"215","19:22",5.4,49,310,150,162
"216","19:33",5.4,48,374,145,162
"217","19:45",5.4,48,376,148,164
"218","19:53",5.4,48,377,148,162
"219","20:06",5.5,48,402,145,162
"220","20:09",5.5,47,406,144,164
"221","20:21",5.5,47,430,142,156
"222","20:32",5.5,48,444,144,160
"223","20:45",5.6,48,450,147,160
"224","20:59",5.6,47,450,147,158
"225","21:07",5.6,46,313,148,160
"226","21:14",5.6,53,191,152,190
"227","21:18",5.7,52,205,155,182
"228","21:25",5.7,52,199,161,178
"229","21:29",5.7,52,202,163,180
"230","21:37",5.8,54,204,166,178
