time,distance,elevation,pace,heartrate,cadence
8s,"0,0 km",4 m,6:00/km,86 bpm,172 ppm
18s,"0,0 km",4 m,6:00/km,101 bpm,172 ppm
29s,"0,0 km",4 m,5:47/km,111 bpm,170 ppm
40s,"0,1 km",3 m,5:45/km,115 bpm,170 ppm
51s,"0,1 km",2 m,5:34/km,119 bpm,170 ppm
1:01,"0,1 km",2 m,5:41/km,123 bpm,178 ppm
1:12,"0,2 km",3 m,5:27/km,124 bpm,174 ppm
1:23,"0,2 km",3 m,5:21/km,128 bpm,174 ppm
1:32,"0,2 km",5 m,5:07/km,129 bpm,174 ppm
1:42,"0,3 km",6 m,5:44/km,129 bpm,172 ppm
1:54,"0,3 km",5 m,5:55/km,129 bpm,170 ppm
2:06,"0,3 km",5 m,6:21/km,128 bpm,172 ppm
2:17,"0,3 km",5 m,6:06/km,125 bpm,168 ppm
2:30,"0,4 km",4 m,6:16/km,121 bpm,168 ppm
2:41,"0,4 km",2 m,6:01/km,126 bpm,172 ppm
2:52,"0,4 km",3 m,5:55/km,134 bpm,170 ppm
3:03,"0,5 km",4 m,5:52/km,136 bpm,170 ppm
3:14,"0,5 km",4 m,5:48/km,135 bpm,172 ppm
3:24,"0,5 km",5 m,5:37/km,133 bpm,172 ppm
3:35,"0,6 km",5 m,5:34/km,131 bpm,172 ppm
3:45,"0,6 km",6 m,5:32/km,131 bpm,176 ppm
3:56,"0,6 km",7 m,5:30/km,132 bpm,174 ppm
4:06,"0,7 km",9 m,5:47/km,132 bpm,174 ppm
4:17,"0,7 km",10 m,5:54/km,129 bpm,174 ppm
4:29,"0,7 km",13 m,6:29/km,130 bpm,168 ppm
4:42,"0,8 km",15 m,6:15/km,132 bpm,174 ppm
4:54,"0,8 km",18 m,6:02/km,133 bpm,172 ppm
5:05,"0,8 km",21 m,5:46/km,135 bpm,172 ppm
5:15,"0,8 km",23 m,5:59/km,136 bpm,172 ppm
5:27,"0,9 km",23 m,5:52/km,142 bpm,176 ppm
5:39,"0,9 km",23 m,5:32/km,142 bpm,172 ppm
5:48,"0,9 km",22 m,5:11/km,141 bpm,172 ppm
5:58,"1,0 km",20 m,5:04/km,136 bpm,172 ppm
6:07,"1,0 km",19 m,5:00/km,130 bpm,174 ppm
6:16,"1,0 km",17 m,4:56/km,129 bpm,178 ppm
6:26,"1,1 km",15 m,5:10/km,126 bpm,174 ppm
6:36,"1,1 km",13 m,5:16/km,125 bpm,174 ppm
6:46,"1,1 km",12 m,5:14/km,125 bpm,172 ppm
6:56,"1,2 km",10 m,5:05/km,130 bpm,178 ppm
7:05,"1,2 km",9 m,5:15/km,134 bpm,178 ppm
7:15,"1,2 km",8 m,5:14/km,128 bpm,174 ppm
7:25,"1,3 km",8 m,5:13/km,127 bpm,172 ppm
7:35,"1,3 km",8 m,5:10/km,127 bpm,172 ppm
7:44,"1,3 km",7 m,4:56/km,127 bpm,172 ppm
7:54,"1,4 km",6 m,4:50/km,128 bpm,178 ppm
8:03,"1,4 km",5 m,4:35/km,126 bpm,178 ppm
8:11,"1,4 km",5 m,4:28/km,128 bpm,176 ppm
8:20,"1,4 km",6 m,4:52/km,130 bpm,174 ppm
8:29,"1,5 km",5 m,5:00/km,129 bpm,162 ppm
8:39,"1,5 km",4 m,5:16/km,122 bpm,172 ppm
8:49,"1,5 km",2 m,5:02/km,124 bpm,172 ppm
8:58,"1,6 km",0 m,5:06/km,125 bpm,174 ppm
9:08,"1,6 km",0 m,4:54/km,125 bpm,174 ppm
9:17,"1,6 km",0 m,5:23/km,126 bpm,174 ppm
9:26,"1,7 km",1 m,5:21/km,129 bpm,174 ppm
9:39,"1,7 km",3 m,5:56/km,133 bpm,172 ppm
