time,distance,elevation,pace,heartrate,cadence
5s,"0,0 km",4 m,3:20/km,95 bpm,174 ppm
11s,"0,0 km",5 m,3:11/km,97 bpm,184 ppm
17s,"0,0 km",4 m,3:03/km,106 bpm,188 ppm
24s,"0,1 km",4 m,3:03/km,117 bpm,184 ppm
30s,"0,1 km",4 m,3:08/km,120 bpm,184 ppm
36s,"0,1 km",5 m,3:18/km,131 bpm,184 ppm
43s,"0,2 km",5 m,3:31/km,136 bpm,182 ppm
50s,"0,2 km",6 m,3:34/km,144 bpm,182 ppm
57s,"0,2 km",7 m,3:31/km,150 bpm,182 ppm
1:04,"0,3 km",6 m,3:23/km,151 bpm,180 ppm
1:11,"0,3 km",5 m,3:24/km,152 bpm,180 ppm
1:17,"0,3 km",5 m,3:23/km,153 bpm,180 ppm
1:24,"0,4 km",4 m,3:27/km,154 bpm,182 ppm
1:31,"0,4 km",5 m,3:31/km,154 bpm,182 ppm
1:38,"0,4 km",4 m,3:27/km,154 bpm,182 ppm
1:45,"0,5 km",4 m,3:28/km,154 bpm,182 ppm
1:52,"0,5 km",4 m,3:23/km,154 bpm,180 ppm
1:58,"0,5 km",4 m,3:30/km,155 bpm,180 ppm
2:05,"0,6 km",5 m,3:36/km,155 bpm,180 ppm
2:13,"0,6 km",6 m,3:38/km,153 bpm,182 ppm
2:20,"0,6 km",6 m,3:36/km,153 bpm,182 ppm
2:27,"0,7 km",6 m,3:30/km,154 bpm,182 ppm
2:34,"0,7 km",5 m,3:27/km,155 bpm,180 ppm
2:41,"0,7 km",5 m,3:26/km,156 bpm,180 ppm
2:48,"0,8 km",4 m,3:26/km,155 bpm,180 ppm
2:55,"0,8 km",5 m,3:32/km,156 bpm,182 ppm
3:02,"0,8 km",5 m,3:26/km,161 bpm,182 ppm
3:09,"0,9 km",4 m,3:25/km,161 bpm,182 ppm
3:15,"0,9 km",4 m,3:15/km,157 bpm,180 ppm
3:22,"0,9 km",4 m,3:18/km,154 bpm,180 ppm
3:28,"1,0 km",5 m,3:19/km,152 bpm,182 ppm
3:35,"1,0 km",5 m,3:27/km,152 bpm,182 ppm
3:42,"1,0 km",6 m,3:27/km,153 bpm,182 ppm
3:49,"1,1 km",6 m,3:23/km,153 bpm,182 ppm
3:55,"1,1 km",5 m,3:19/km,155 bpm,180 ppm
4:02,"1,1 km",4 m,3:22/km,158 bpm,180 ppm
