time,distance,elevation,pace,heartrate,cadence
10s,"0,0 km",5 m,6:18/km,82 bpm,170 ppm
23s,"0,0 km",5 m,5:40/km,99 bpm,170 ppm
37s,"0,0 km",5 m,5:37/km,114 bpm,172 ppm
49s,"0,1 km",5 m,5:17/km,119 bpm,172 ppm
1:01,"0,1 km",5 m,5:26/km,120 bpm,172 ppm
1:13,"0,2 km",5 m,6:01/km,121 bpm,172 ppm
1:30,"0,2 km",5 m,5:42/km,125 bpm,172 ppm
1:40,"0,2 km",5 m,5:38/km,125 bpm,174 ppm
1:54,"0,3 km",4 m,6:02/km,123 bpm,172 ppm
2:08,"0,3 km",4 m,6:28/km,121 bpm,170 ppm
2:23,"0,4 km",4 m,5:53/km,85 bpm,0 ppm
2:35,"0,4 km",5 m,4:58/km,98 bpm,168 ppm
2:46,"0,4 km",5 m,4:43/km,114 bpm,168 ppm
2:57,"0,5 km",5 m,5:06/km,118 bpm,168 ppm
3:09,"0,5 km",5 m,5:20/km,121 bpm,172 ppm
3:22,"0,5 km",6 m,5:24/km,125 bpm,176 ppm
3:34,"0,6 km",7 m,5:07/km,113 bpm,172 ppm
3:44,"0,6 km",7 m,5:13/km,120 bpm,172 ppm
3:59,"0,7 km",7 m,4:59/km,124 bpm,170 ppm
4:08,"0,7 km",8 m,4:29/km,127 bpm,170 ppm
4:19,"0,7 km",7 m,4:49/km,128 bpm,170 ppm
4:30,"0,8 km",7 m,5:04/km,128 bpm,170 ppm
4:42,"0,8 km",6 m,5:04/km,128 bpm,166 ppm
4:53,"0,8 km",6 m,4:58/km,130 bpm,168 ppm
5:05,"0,9 km",5 m,4:58/km,132 bpm,172 ppm
5:16,"0,9 km",6 m,5:19/km,132 bpm,172 ppm
5:28,"1,0 km",6 m,5:09/km,131 bpm,172 ppm
5:40,"1,0 km",6 m,5:01/km,130 bpm,170 ppm
5:51,"1,0 km",7 m,4:35/km,131 bpm,172 ppm
6:01,"1,1 km",8 m,4:37/km,131 bpm,178 ppm
6:12,"1,1 km",7 m,4:40/km,131 bpm,170 ppm
6:23,"1,2 km",7 m,4:34/km,131 bpm,170 ppm
6:33,"1,2 km",6 m,4:41/km,132 bpm,170 ppm
6:44,"1,2 km",6 m,4:46/km,134 bpm,172 ppm
6:55,"1,3 km",5 m,4:49/km,136 bpm,172 ppm
7:06,"1,3 km",6 m,4:54/km,136 bpm,170 ppm
7:17,"1,3 km",6 m,4:54/km,136 bpm,172 ppm
7:29,"1,4 km",6 m,4:53/km,136 bpm,170 ppm
7:39,"1,4 km",7 m,4:30/km,135 bpm,170 ppm
7:50,"1,5 km",7 m,4:45/km,135 bpm,170 ppm
8:01,"1,5 km",7 m,4:49/km,136 bpm,170 ppm
8:12,"1,5 km",7 m,4:41/km,136 bpm,172 ppm
8:23,"1,6 km",6 m,4:36/km,137 bpm,170 ppm
8:33,"1,6 km",6 m,4:34/km,138 bpm,170 ppm
8:44,"1,7 km",5 m,4:37/km,138 bpm,172 ppm
8:54,"1,7 km",5 m,4:34/km,137 bpm,170 ppm
9:05,"1,7 km",6 m,4:47/km,137 bpm,172 ppm
9:17,"1,8 km",6 m,4:43/km,135 bpm,170 ppm
