time,distance,elevation,pace,heartrate,cadence
7s,"0,0 km",4 m,5:25/km,109 bpm,174 ppm
12s,"0,0 km",4 m,5:25/km,106 bpm,174 ppm
17s,"0,0 km",4 m,5:15/km,106 bpm,174 ppm
23s,"0,0 km",4 m,4:56/km,107 bpm,174 ppm
29s,"0,0 km",4 m,5:12/km,108 bpm,174 ppm
35s,"0,1 km",3 m,5:19/km,112 bpm,174 ppm
42s,"0,1 km",3 m,5:32/km,115 bpm,176 ppm
48s,"0,1 km",2 m,5:37/km,118 bpm,174 ppm
55s,"0,1 km",2 m,5:38/km,118 bpm,174 ppm
1:02,"0,1 km",3 m,5:27/km,118 bpm,174 ppm
1:08,"0,2 km",3 m,5:10/km,117 bpm,176 ppm
1:14,"0,2 km",3 m,4:54/km,117 bpm,174 ppm
1:20,"0,2 km",4 m,4:45/km,120 bpm,174 ppm
1:25,"0,2 km",4 m,4:39/km,121 bpm,178 ppm
1:30,"0,2 km",5 m,4:43/km,122 bpm,176 ppm
1:36,"0,3 km",6 m,4:52/km,121 bpm,174 ppm
1:42,"0,3 km",6 m,4:55/km,120 bpm,178 ppm
1:48,"0,3 km",5 m,5:09/km,120 bpm,182 ppm
1:53,"0,3 km",5 m,5:20/km,121 bpm,180 ppm
2:00,"0,3 km",5 m,5:19/km,123 bpm,174 ppm
2:07,"0,4 km",5 m,5:38/km,125 bpm,174 ppm
2:13,"0,4 km",3 m,5:40/km,129 bpm,174 ppm
2:19,"0,4 km",2 m,5:28/km,131 bpm,176 ppm
2:26,"0,4 km",2 m,5:49/km,131 bpm,174 ppm
2:33,"0,4 km",3 m,6:06/km,128 bpm,174 ppm
2:39,"0,4 km",3 m,6:13/km,123 bpm,172 ppm
2:48,"0,5 km",4 m,5:57/km,123 bpm,172 ppm
2:55,"0,5 km",4 m,5:49/km,127 bpm,172 ppm
3:02,"0,5 km",4 m,5:25/km,126 bpm,172 ppm
3:07,"0,5 km",5 m,5:12/km,124 bpm,176 ppm
3:13,"0,5 km",5 m,5:04/km,123 bpm,176 ppm
3:19,"0,6 km",6 m,5:03/km,121 bpm,174 ppm
3:25,"0,6 km",6 m,5:03/km,121 bpm,174 ppm
3:31,"0,6 km",7 m,5:06/km,122 bpm,174 ppm
3:37,"0,6 km",8 m,5:23/km,124 bpm,174 ppm
3:43,"0,6 km",9 m,5:30/km,125 bpm,174 ppm
3:49,"0,7 km",10 m,5:23/km,124 bpm,180 ppm
3:57,"0,7 km",11 m,6:09/km,122 bpm,180 ppm
4:02,"0,7 km",12 m,6:39/km,124 bpm,180 ppm
4:10,"0,7 km",14 m,6:28/km,130 bpm,178 ppm
4:21,"0,7 km",16 m,6:03/km,136 bpm,180 ppm
4:28,"0,8 km",18 m,5:50/km,139 bpm,180 ppm
4:33,"0,8 km",19 m,5:11/km,141 bpm,180 ppm
4:38,"0,8 km",21 m,4:49/km,143 bpm,180 ppm
4:44,"0,8 km",22 m,4:46/km,145 bpm,180 ppm
4:50,"0,8 km",23 m,5:17/km,147 bpm,174 ppm
4:55,"0,9 km",23 m,5:09/km,147 bpm,174 ppm
5:03,"0,9 km",23 m,4:54/km,143 bpm,174 ppm
5:09,"0,9 km",23 m,4:50/km,140 bpm,174 ppm
5:13,"0,9 km",22 m,4:47/km,138 bpm,176 ppm
5:19,"0,9 km",21 m,4:19/km,136 bpm,178 ppm
5:24,"1,0 km",20 m,4:26/km,133 bpm,176 ppm
5:29,"1,0 km",19 m,4:31/km,130 bpm,174 ppm
5:34,"1,0 km",19 m,4:34/km,128 bpm,174 ppm
5:39,"1,0 km",18 m,4:37/km,126 bpm,178 ppm
5:45,"1,0 km",16 m,4:37/km,125 bpm,174 ppm
5:51,"1,1 km",15 m,4:41/km,125 bpm,176 ppm
5:56,"1,1 km",14 m,4:40/km,125 bpm,178 ppm
6:01,"1,1 km",13 m,4:35/km,125 bpm,178 ppm
6:07,"1,1 km",12 m,4:32/km,125 bpm,176 ppm
6:12,"1,1 km",11 m,4:29/km,125 bpm,178 ppm
6:17,"1,1 km",10 m,4:23/km,126 bpm,178 ppm
6:22,"1,2 km",10 m,4:17/km,126 bpm,178 ppm
6:27,"1,2 km",9 m,4:20/km,126 bpm,178 ppm
6:32,"1,2 km",8 m,4:23/km,126 bpm,178 ppm
6:37,"1,2 km",8 m,4:25/km,127 bpm,176 ppm
6:43,"1,2 km",8 m,4:33/km,130 bpm,178 ppm
6:48,"1,3 km",8 m,4:38/km,132 bpm,178 ppm
6:53,"1,3 km",8 m,4:37/km,133 bpm,178 ppm
6:59,"1,3 km",7 m,4:37/km,135 bpm,176 ppm
7:04,"1,3 km",7 m,4:31/km,137 bpm,178 ppm
7:09,"1,3 km",6 m,4:22/km,139 bpm,178 ppm
7:15,"1,4 km",5 m,4:15/km,139 bpm,182 ppm
7:19,"1,4 km",4 m,4:10/km,138 bpm,180 ppm
7:24,"1,4 km",4 m,4:02/km,137 bpm,180 ppm
7:29,"1,4 km",5 m,4:01/km,136 bpm,180 ppm
7:33,"1,4 km",5 m,4:05/km,136 bpm,180 ppm
