time,distance,elevation,pace,heartrate,cadence
10s,"0,0 km",2 m,3:20/km,98 bpm,188 ppm
16s,"0,0 km",6 m,2:33/km,106 bpm,184 ppm
25s,"0,1 km",9 m,3:04/km,116 bpm,184 ppm
35s,"0,1 km",8 m,3:27/km,132 bpm,184 ppm
45s,"0,2 km",7 m,3:27/km,142 bpm,184 ppm
55s,"0,2 km",7 m,3:17/km,144 bpm,184 ppm
1:04,"0,3 km",7 m,3:36/km,148 bpm,194 ppm
1:16,"0,3 km",7 m,3:17/km,153 bpm,184 ppm
1:24,"0,4 km",6 m,2:37/km,154 bpm,184 ppm
1:32,"0,4 km",9 m,2:46/km,155 bpm,188 ppm
1:41,"0,5 km",13 m,3:41/km,156 bpm,188 ppm
1:54,"0,5 km",13 m,3:31/km,159 bpm,184 ppm
2:02,"0,6 km",11 m,2:56/km,161 bpm,184 ppm
2:11,"0,6 km",9 m,3:16/km,162 bpm,184 ppm
2:21,"0,7 km",0 m,3:16/km,161 bpm,188 ppm
2:30,"0,7 km",-1 m,3:39/km,161 bpm,188 ppm
2:43,"0,8 km",-1 m,3:47/km,162 bpm,184 ppm
2:53,"0,8 km",13 m,1:48/km,162 bpm,188 ppm
2:59,"0,9 km",13 m,1:37/km,163 bpm,184 ppm
3:01,"0,9 km",13 m,1:46/km,163 bpm,184 ppm
3:11,"1,0 km",13 m,3:39/km,163 bpm,188 ppm
3:22,"1,0 km",11 m,3:40/km,163 bpm,182 ppm
3:33,"1,1 km",11 m,3:21/km,163 bpm,182 ppm
3:42,"1,1 km",12 m,3:07/km,163 bpm,182 ppm
3:51,"1,2 km",8 m,2:51/km,165 bpm,188 ppm
3:59,"1,2 km",3 m,2:44/km,163 bpm,188 ppm
4:07,"1,2 km",-1 m,2:54/km,163 bpm,188 ppm
4:16,"1,3 km",3 m,2:45/km,163 bpm,192 ppm
4:23,"1,3 km",7 m,2:48/km,164 bpm,186 ppm
4:32,"1,4 km",11 m,3:07/km,165 bpm,184 ppm
4:41,"1,4 km",8 m,3:17/km,165 bpm,184 ppm
4:51,"1,5 km",11 m,3:10/km,164 bpm,184 ppm
5:00,"1,5 km",13 m,3:05/km,161 bpm,188 ppm
5:09,"1,6 km",17 m,3:14/km,162 bpm,186 ppm
5:19,"1,6 km",15 m,3:20/km,166 bpm,184 ppm
5:29,"1,7 km",10 m,3:13/km,166 bpm,188 ppm
5:38,"1,7 km",5 m,3:03/km,166 bpm,184 ppm
5:47,"1,8 km",0 m,3:03/km,166 bpm,192 ppm
5:56,"1,8 km",4 m,3:23/km,166 bpm,186 ppm
6:07,"1,9 km",9 m,3:09/km,167 bpm,190 ppm
6:14,"1,9 km",16 m,3:08/km,168 bpm,192 ppm
6:26,"2,0 km",17 m,3:40/km,170 bpm,188 ppm
6:36,"2,0 km",18 m,3:19/km,171 bpm,188 ppm
6:45,"2,1 km",20 m,3:14/km,170 bpm,188 ppm
6:55,"2,1 km",21 m,3:18/km,171 bpm,184 ppm
7:05,"2,2 km",25 m,3:23/km,171 bpm,190 ppm
7:15,"2,2 km",29 m,3:35/km,172 bpm,188 ppm
7:26,"2,3 km",34 m,3:41/km,172 bpm,188 ppm
7:36,"2,3 km",37 m,3:49/km,171 bpm,188 ppm
7:48,"2,4 km",39 m,4:02/km,173 bpm,188 ppm
8:00,"2,4 km",40 m,4:01/km,173 bpm,184 ppm
8:12,"2,5 km",40 m,3:50/km,174 bpm,184 ppm
8:22,"2,5 km",39 m,3:35/km,173 bpm,182 ppm
8:33,"2,6 km",37 m,3:11/km,172 bpm,182 ppm
8:41,"2,6 km",35 m,2:58/km,172 bpm,182 ppm
8:50,"2,7 km",32 m,3:05/km,170 bpm,182 ppm
8:59,"2,7 km",32 m,3:05/km,170 bpm,184 ppm
9:08,"2,8 km",37 m,3:08/km,170 bpm,184 ppm
9:18,"2,8 km",38 m,3:16/km,170 bpm,184 ppm
9:27,"2,9 km",34 m,3:18/km,169 bpm,184 ppm
9:37,"2,9 km",36 m,3:24/km,168 bpm,180 ppm
9:47,"3,0 km",35 m,3:26/km,169 bpm,182 ppm
9:57,"3,0 km",35 m,3:20/km,169 bpm,182 ppm
10:07,"3,1 km",35 m,3:21/km,168 bpm,182 ppm
10:17,"3,1 km",35 m,3:30/km,169 bpm,182 ppm
10:28,"3,2 km",35 m,3:26/km,168 bpm,182 ppm
10:37,"3,2 km",35 m,3:10/km,168 bpm,182 ppm
10:46,"3,2 km",35 m,3:10/km,168 bpm,182 ppm
10:56,"3,3 km",34 m,3:06/km,168 bpm,184 ppm
11:04,"3,3 km",35 m,3:03/km,168 bpm,186 ppm
11:13,"3,4 km",36 m,3:04/km,167 bpm,184 ppm
11:22,"3,4 km",37 m,3:03/km,168 bpm,184 ppm
11:31,"3,5 km",39 m,3:02/km,169 bpm,184 ppm
11:40,"3,5 km",39 m,3:23/km,169 bpm,184 ppm
11:52,"3,6 km",37 m,3:17/km,170 bpm,188 ppm
11:59,"3,6 km",32 m,3:17/km,168 bpm,202 ppm
12:10,"3,7 km",29 m,3:32/km,168 bpm,196 ppm
12:21,"3,7 km",26 m,2:47/km,169 bpm,190 ppm
12:27,"3,8 km",25 m,2:20/km,169 bpm,190 ppm
12:35,"3,8 km",25 m,2:54/km,170 bpm,184 ppm
12:44,"3,9 km",24 m,2:46/km,169 bpm,192 ppm
12:51,"3,9 km",25 m,2:36/km,169 bpm,190 ppm
12:59,"4,0 km",26 m,2:45/km,168 bpm,190 ppm
13:08,"4,0 km",22 m,2:50/km,168 bpm,184 ppm
13:15,"4,1 km",18 m,2:56/km,168 bpm,184 ppm
13:25,"4,1 km",14 m,3:15/km,167 bpm,184 ppm
13:34,"4,2 km",11 m,3:18/km,167 bpm,182 ppm
13:44,"4,2 km",9 m,3:26/km,166 bpm,182 ppm
13:54,"4,3 km",7 m,3:34/km,167 bpm,182 ppm
14:05,"4,3 km",6 m,3:38/km,166 bpm,182 ppm
14:16,"4,4 km",6 m,3:37/km,166 bpm,180 ppm
14:26,"4,4 km",6 m,3:27/km,166 bpm,182 ppm
14:36,"4,5 km",5 m,3:18/km,167 bpm,180 ppm
14:46,"4,5 km",4 m,3:16/km,166 bpm,182 ppm
14:55,"4,6 km",3 m,3:16/km,167 bpm,188 ppm
15:05,"4,6 km",3 m,3:13/km,167 bpm,188 ppm
15:14,"4,7 km",3 m,3:09/km,168 bpm,184 ppm
15:23,"4,7 km",6 m,3:12/km,168 bpm,184 ppm
15:33,"4,8 km",9 m,3:11/km,168 bpm,184 ppm
15:42,"4,8 km",8 m,3:12/km,168 bpm,186 ppm
15:51,"4,9 km",7 m,3:13/km,169 bpm,184 ppm
16:01,"4,9 km",7 m,3:16/km,168 bpm,184 ppm
16:11,"5,0 km",6 m,3:12/km,168 bpm,184 ppm
16:20,"5,0 km",6 m,3:16/km,168 bpm,180 ppm
16:30,"5,1 km",7 m,3:42/km,169 bpm,182 ppm
16:42,"5,1 km",7 m,3:48/km,169 bpm,182 ppm
16:52,"5,2 km",7 m,3:13/km,168 bpm,188 ppm
17:01,"5,2 km",6 m,3:17/km,168 bpm,184 ppm
17:11,"5,3 km",6 m,3:07/km,166 bpm,188 ppm
17:20,"5,3 km",7 m,3:02/km,168 bpm,184 ppm
17:29,"5,4 km",7 m,3:14/km,170 bpm,186 ppm
17:38,"5,4 km",7 m,3:30/km,171 bpm,184 ppm
17:49,"5,4 km",8 m,3:47/km,171 bpm,182 ppm
18:01,"5,5 km",8 m,3:28/km,170 bpm,180 ppm
18:09,"5,5 km",10 m,3:15/km,169 bpm,180 ppm
18:19,"5,6 km",11 m,3:23/km,168 bpm,178 ppm
18:29,"5,6 km",11 m,3:48/km,168 bpm,182 ppm
18:42,"5,7 km",11 m,3:48/km,167 bpm,180 ppm
18:52,"5,7 km",11 m,3:20/km,165 bpm,182 ppm
19:02,"5,8 km",11 m,3:08/km,165 bpm,182 ppm
19:10,"5,8 km",12 m,3:06/km,165 bpm,182 ppm
19:20,"5,9 km",12 m,3:23/km,165 bpm,184 ppm
19:30,"5,9 km",13 m,3:19/km,164 bpm,184 ppm
19:39,"6,0 km",13 m,3:08/km,164 bpm,184 ppm
19:48,"6,0 km",13 m,3:21/km,166 bpm,186 ppm
19:59,"6,1 km",14 m,3:26/km,167 bpm,188 ppm
