time,distance,elevation,pace,heartrate,cadence
10s,"0,0 km",4 m,4:33/km,78 bpm,170 ppm
26s,"0,0 km",4 m,4:22/km,109 bpm,172 ppm
43s,"0,1 km",2 m,4:59/km,120 bpm,168 ppm
1:02,"0,2 km",3 m,5:01/km,123 bpm,172 ppm
1:19,"0,2 km",5 m,4:44/km,125 bpm,172 ppm
1:37,"0,3 km",5 m,5:09/km,124 bpm,168 ppm
2:02,"0,3 km",5 m,6:22/km,122 bpm,174 ppm
2:23,"0,4 km",2 m,5:56/km,127 bpm,172 ppm
2:44,"0,5 km",4 m,5:23/km,129 bpm,172 ppm
3:03,"0,5 km",5 m,4:56/km,126 bpm,170 ppm
3:20,"0,6 km",6 m,4:51/km,125 bpm,172 ppm
3:38,"0,7 km",9 m,5:05/km,123 bpm,172 ppm
3:57,"0,7 km",12 m,5:35/km,123 bpm,178 ppm
4:19,"0,8 km",17 m,5:55/km,133 bpm,174 ppm
4:40,"0,8 km",22 m,5:26/km,143 bpm,174 ppm
4:59,"0,9 km",24 m,5:05/km,144 bpm,174 ppm
5:17,"1,0 km",25 m,5:06/km,144 bpm,174 ppm
5:37,"1,0 km",26 m,4:56/km,141 bpm,176 ppm
5:53,"1,1 km",30 m,4:28/km,143 bpm,174 ppm
6:09,"1,1 km",34 m,4:49/km,141 bpm,174 ppm
6:27,"1,2 km",38 m,4:37/km,139 bpm,174 ppm
6:43,"1,3 km",40 m,4:32/km,138 bpm,174 ppm
7:00,"1,3 km",39 m,4:44/km,137 bpm,176 ppm
7:18,"1,4 km",39 m,4:34/km,134 bpm,174 ppm
7:34,"1,4 km",39 m,4:32/km,131 bpm,174 ppm
7:50,"1,5 km",39 m,4:44/km,132 bpm,176 ppm
8:09,"1,6 km",39 m,4:54/km,138 bpm,174 ppm
8:26,"1,6 km",40 m,4:25/km,135 bpm,176 ppm
8:41,"1,7 km",39 m,4:18/km,134 bpm,176 ppm
8:58,"1,7 km",39 m,4:21/km,130 bpm,176 ppm
9:13,"1,8 km",39 m,4:39/km,130 bpm,174 ppm
9:31,"1,9 km",39 m,4:28/km,135 bpm,178 ppm
9:46,"1,9 km",38 m,3:58/km,138 bpm,174 ppm
10:01,"2,0 km",35 m,4:14/km,139 bpm,176 ppm
10:17,"2,0 km",32 m,4:18/km,136 bpm,174 ppm
10:32,"2,1 km",25 m,4:56/km,133 bpm,176 ppm
10:52,"2,2 km",18 m,6:05/km,121 bpm,182 ppm
11:15,"2,2 km",11 m,5:24/km,121 bpm,174 ppm
11:30,"2,3 km",10 m,4:14/km,123 bpm,174 ppm
11:45,"2,4 km",9 m,4:48/km,128 bpm,176 ppm
12:07,"2,4 km",5 m,5:46/km,130 bpm,176 ppm
12:26,"2,5 km",5 m,4:56/km,129 bpm,174 ppm
12:43,"2,5 km",4 m,4:52/km,130 bpm,174 ppm
13:01,"2,6 km",3 m,4:53/km,129 bpm,172 ppm
13:17,"2,7 km",4 m,4:20/km,129 bpm,176 ppm
13:32,"2,7 km",4 m,4:17/km,134 bpm,174 ppm
13:49,"2,8 km",4 m,4:44/km,133 bpm,174 ppm
14:07,"2,8 km",3 m,4:26/km,131 bpm,174 ppm
14:22,"2,9 km",3 m,4:13/km,133 bpm,176 ppm
14:38,"3,0 km",3 m,4:25/km,133 bpm,174 ppm
14:54,"3,0 km",2 m,4:23/km,135 bpm,174 ppm
15:10,"3,1 km",2 m,4:24/km,136 bpm,174 ppm
15:26,"3,1 km",3 m,4:22/km,136 bpm,174 ppm
15:42,"3,2 km",3 m,4:30/km,135 bpm,174 ppm
15:59,"3,3 km",3 m,4:39/km,133 bpm,174 ppm
16:16,"3,3 km",4 m,4:43/km,131 bpm,174 ppm
16:33,"3,4 km",4 m,5:28/km,138 bpm,174 ppm
16:55,"3,4 km",5 m,5:59/km,133 bpm,172 ppm
17:15,"3,5 km",4 m,5:26/km,122 bpm,172 ppm
17:34,"3,6 km",3 m,5:27/km,121 bpm,172 ppm
17:55,"3,6 km",2 m,6:06/km,120 bpm,168 ppm
18:17,"3,7 km",1 m,5:59/km,119 bpm,172 ppm
18:36,"3,8 km",1 m,4:20/km,117 bpm,182 ppm
18:50,"3,8 km",2 m,3:51/km,127 bpm,182 ppm
19:03,"3,9 km",3 m,3:42/km,134 bpm,182 ppm
19:18,"3,9 km",4 m,4:02/km,139 bpm,182 ppm
19:33,"4,0 km",5 m,4:24/km,139 bpm,188 ppm
19:50,"4,1 km",4 m,4:12/km,146 bpm,178 ppm
20:03,"4,1 km",4 m,3:42/km,146 bpm,182 ppm
20:17,"4,2 km",3 m,3:50/km,143 bpm,180 ppm
20:31,"4,2 km",3 m,3:53/km,145 bpm,182 ppm
20:45,"4,3 km",3 m,3:53/km,144 bpm,182 ppm
20:59,"4,4 km",2 m,3:46/km,145 bpm,182 ppm
21:13,"4,4 km",3 m,3:45/km,148 bpm,182 ppm
21:27,"4,5 km",3 m,3:53/km,149 bpm,178 ppm
21:41,"4,5 km",3 m,4:10/km,148 bpm,178 ppm
21:57,"4,6 km",4 m,3:56/km,146 bpm,182 ppm
22:10,"4,7 km",4 m,3:30/km,146 bpm,182 ppm
22:23,"4,7 km",4 m,4:00/km,145 bpm,182 ppm
22:44,"4,8 km",4 m,6:38/km,143 bpm,172 ppm
23:10,"4,8 km",3 m,6:31/km,128 bpm,176 ppm
23:30,"4,9 km",3 m,5:10/km,127 bpm,170 ppm
23:48,"5,0 km",3 m,5:16/km,128 bpm,172 ppm
24:08,"5,0 km",2 m,5:22/km,127 bpm,172 ppm
24:27,"5,1 km",1 m,4:05/km,123 bpm,182 ppm
24:40,"5,1 km",1 m,3:49/km,130 bpm,182 ppm
24:54,"5,2 km",2 m,3:54/km,137 bpm,182 ppm
25:08,"5,3 km",2 m,3:45/km,140 bpm,178 ppm
25:22,"5,3 km",4 m,4:25/km,144 bpm,182 ppm
25:38,"5,4 km",3 m,4:00/km,143 bpm,178 ppm
25:51,"5,5 km",2 m,3:39/km,142 bpm,178 ppm
26:04,"5,5 km",2 m,3:38/km,143 bpm,178 ppm
26:18,"5,6 km",4 m,3:47/km,144 bpm,178 ppm
26:32,"5,6 km",5 m,3:58/km,143 bpm,178 ppm
26:47,"5,7 km",7 m,3:50/km,142 bpm,178 ppm
27:00,"5,8 km",8 m,3:44/km,143 bpm,178 ppm
27:14,"5,8 km",9 m,3:47/km,143 bpm,178 ppm
27:28,"5,9 km",11 m,3:49/km,143 bpm,178 ppm
27:42,"5,9 km",10 m,3:55/km,144 bpm,178 ppm
27:56,"6,0 km",10 m,3:54/km,144 bpm,178 ppm
28:10,"6,1 km",9 m,4:39/km,145 bpm,182 ppm
28:33,"6,1 km",8 m,6:38/km,138 bpm,168 ppm
28:56,"6,2 km",8 m,6:27/km,132 bpm,168 ppm
29:20,"6,2 km",7 m,6:45/km,120 bpm,168 ppm
29:46,"6,3 km",6 m,6:48/km,117 bpm,168 ppm
30:10,"6,4 km",7 m,4:49/km,118 bpm,168 ppm
30:24,"6,4 km",10 m,3:38/km,122 bpm,182 ppm
30:38,"6,5 km",12 m,3:52/km,129 bpm,178 ppm
30:52,"6,5 km",13 m,3:57/km,136 bpm,178 ppm
31:06,"6,6 km",13 m,3:57/km,141 bpm,176 ppm
31:21,"6,7 km",13 m,3:51/km,143 bpm,178 ppm
31:34,"6,7 km",13 m,3:51/km,143 bpm,178 ppm
31:49,"6,8 km",13 m,3:48/km,144 bpm,182 ppm
32:02,"6,8 km",13 m,3:47/km,144 bpm,182 ppm
32:16,"6,9 km",12 m,3:58/km,146 bpm,178 ppm
32:31,"7,0 km",12 m,3:54/km,146 bpm,182 ppm
32:45,"7,0 km",11 m,3:56/km,145 bpm,182 ppm
32:59,"7,1 km",9 m,3:58/km,145 bpm,182 ppm
33:14,"7,2 km",7 m,3:58/km,146 bpm,178 ppm
33:28,"7,2 km",5 m,3:56/km,147 bpm,182 ppm
33:43,"7,3 km",3 m,3:50/km,147 bpm,182 ppm
33:56,"7,3 km",2 m,4:06/km,145 bpm,182 ppm
34:14,"7,4 km",1 m,5:39/km,146 bpm,168 ppm
34:38,"7,5 km",1 m,6:20/km,135 bpm,168 ppm
35:01,"7,5 km",2 m,6:14/km,123 bpm,172 ppm
35:22,"7,6 km",3 m,5:55/km,120 bpm,172 ppm
35:44,"7,6 km",5 m,5:56/km,119 bpm,168 ppm
36:05,"7,7 km",8 m,4:14/km,118 bpm,182 ppm
36:18,"7,8 km",10 m,3:29/km,127 bpm,184 ppm
36:31,"7,8 km",11 m,3:52/km,133 bpm,178 ppm
36:46,"7,9 km",12 m,3:50/km,140 bpm,178 ppm
37:00,"7,9 km",13 m,3:50/km,142 bpm,178 ppm
37:14,"8,0 km",13 m,3:58/km,144 bpm,178 ppm
37:29,"8,1 km",13 m,4:10/km,145 bpm,178 ppm
37:44,"8,1 km",13 m,4:05/km,147 bpm,178 ppm
37:58,"8,2 km",13 m,3:45/km,149 bpm,178 ppm
38:11,"8,2 km",13 m,3:39/km,148 bpm,178 ppm
38:25,"8,3 km",13 m,3:45/km,149 bpm,182 ppm
38:39,"8,4 km",12 m,3:57/km,148 bpm,182 ppm
38:53,"8,4 km",10 m,3:41/km,147 bpm,180 ppm
39:06,"8,5 km",8 m,3:38/km,147 bpm,182 ppm
39:20,"8,6 km",6 m,3:47/km,148 bpm,178 ppm
39:34,"8,6 km",7 m,3:46/km,148 bpm,182 ppm
39:47,"8,7 km",7 m,3:52/km,149 bpm,182 ppm
40:04,"8,7 km",8 m,5:17/km,149 bpm,172 ppm
40:24,"8,8 km",8 m,4:39/km,144 bpm,174 ppm
40:41,"8,9 km",10 m,4:27/km,140 bpm,174 ppm
40:57,"8,9 km",10 m,4:23/km,137 bpm,174 ppm
41:13,"9,0 km",11 m,4:29/km,139 bpm,174 ppm
41:29,"9,0 km",10 m,4:29/km,141 bpm,174 ppm
41:46,"9,1 km",8 m,4:34/km,139 bpm,174 ppm
42:02,"9,2 km",7 m,4:29/km,139 bpm,174 ppm
42:18,"9,2 km",5 m,4:25/km,139 bpm,174 ppm
42:35,"9,3 km",4 m,4:31/km,139 bpm,172 ppm
42:51,"9,3 km",3 m,4:35/km,137 bpm,174 ppm
43:08,"9,4 km",3 m,5:19/km,136 bpm,174 ppm
43:30,"9,5 km",3 m,5:24/km,133 bpm,174 ppm
43:47,"9,5 km",2 m,4:18/km,138 bpm,168 ppm
44:02,"9,6 km",2 m,4:20/km,145 bpm,170 ppm
44:19,"9,6 km",1 m,4:54/km,142 bpm,172 ppm
44:37,"9,7 km",2 m,4:10/km,139 bpm,172 ppm
