time,distance,elevation,pace,heartrate,cadence
13s,"0,0 km",649 m,2:37/km,94 bpm,194 ppm
25s,"0,1 km",648 m,2:39/km,114 bpm,194 ppm
41s,"0,2 km",648 m,3:04/km,130 bpm,190 ppm
55s,"0,2 km",652 m,2:48/km,139 bpm,194 ppm
1:10,"0,3 km",650 m,2:58/km,144 bpm,194 ppm
1:25,"0,4 km",652 m,3:00/km,145 bpm,190 ppm
1:41,"0,5 km",655 m,3:03/km,144 bpm,190 ppm
1:58,"0,6 km",661 m,3:38/km,149 bpm,190 ppm
2:16,"0,7 km",666 m,3:39/km,152 bpm,190 ppm
2:34,"0,8 km",667 m,3:21/km,153 bpm,186 ppm
2:51,"0,8 km",668 m,3:12/km,156 bpm,188 ppm
3:07,"0,9 km",674 m,3:18/km,165 bpm,188 ppm
3:24,"1,0 km",678 m,3:18/km,169 bpm,188 ppm
3:40,"1,1 km",676 m,2:53/km,175 bpm,188 ppm
3:54,"1,2 km",667 m,2:53/km,178 bpm,190 ppm
4:09,"1,3 km",664 m,2:59/km,180 bpm,190 ppm
4:25,"1,4 km",668 m,3:06/km,183 bpm,190 ppm
4:41,"1,4 km",667 m,3:03/km,187 bpm,190 ppm
4:56,"1,5 km",667 m,3:08/km,189 bpm,190 ppm
5:12,"1,6 km",667 m,3:12/km,189 bpm,190 ppm
5:29,"1,7 km",668 m,3:13/km,190 bpm,190 ppm
5:46,"1,8 km",668 m,3:20/km,189 bpm,190 ppm
6:02,"1,9 km",668 m,3:15/km,188 bpm,186 ppm
6:19,"1,9 km",668 m,3:16/km,186 bpm,188 ppm
6:35,"2,0 km",669 m,3:15/km,186 bpm,192 ppm
6:52,"2,1 km",670 m,3:16/km,186 bpm,190 ppm
7:09,"2,2 km",671 m,3:14/km,186 bpm,190 ppm
7:25,"2,3 km",672 m,3:16/km,186 bpm,190 ppm
7:43,"2,4 km",673 m,3:22/km,186 bpm,184 ppm
7:59,"2,5 km",674 m,3:16/km,186 bpm,184 ppm
8:16,"2,5 km",674 m,3:25/km,186 bpm,188 ppm
