time,distance,elevation,pace,heartrate,cadence
10s,"0,0 km",4 m,5:32/km,97 bpm,172 ppm
23s,"0,0 km",4 m,5:00/km,106 bpm,172 ppm
38s,"0,1 km",3 m,5:40/km,105 bpm,174 ppm
53s,"0,1 km",2 m,6:17/km,110 bpm,170 ppm
1:12,"0,2 km",3 m,5:48/km,109 bpm,172 ppm
1:26,"0,2 km",4 m,4:52/km,110 bpm,172 ppm
1:38,"0,2 km",6 m,4:49/km,114 bpm,172 ppm
1:52,"0,3 km",5 m,5:10/km,113 bpm,174 ppm
2:06,"0,3 km",4 m,5:15/km,116 bpm,172 ppm
2:19,"0,4 km",3 m,5:10/km,112 bpm,174 ppm
2:34,"0,4 km",3 m,5:20/km,112 bpm,174 ppm
2:48,"0,5 km",3 m,5:16/km,111 bpm,174 ppm
3:02,"0,5 km",3 m,5:15/km,112 bpm,174 ppm
3:17,"0,6 km",4 m,5:16/km,112 bpm,178 ppm
3:30,"0,6 km",3 m,5:13/km,112 bpm,174 ppm
3:45,"0,6 km",3 m,5:04/km,113 bpm,174 ppm
3:58,"0,7 km",5 m,4:59/km,114 bpm,176 ppm
4:11,"0,7 km",6 m,5:00/km,114 bpm,178 ppm
4:25,"0,8 km",5 m,5:01/km,115 bpm,174 ppm
4:38,"0,8 km",4 m,5:08/km,119 bpm,174 ppm
4:52,"0,9 km",4 m,5:03/km,117 bpm,178 ppm
5:05,"0,9 km",4 m,4:58/km,116 bpm,176 ppm
5:19,"1,0 km",4 m,5:00/km,115 bpm,176 ppm
5:32,"1,0 km",4 m,4:55/km,115 bpm,178 ppm
5:46,"1,1 km",4 m,4:59/km,121 bpm,178 ppm
5:59,"1,1 km",4 m,4:52/km,117 bpm,178 ppm
6:12,"1,1 km",4 m,4:48/km,116 bpm,174 ppm
6:25,"1,2 km",4 m,4:56/km,115 bpm,178 ppm
6:38,"1,2 km",4 m,4:53/km,119 bpm,178 ppm
6:51,"1,3 km",4 m,4:48/km,116 bpm,178 ppm
7:04,"1,3 km",6 m,4:47/km,120 bpm,178 ppm
7:17,"1,4 km",6 m,4:50/km,119 bpm,174 ppm
7:30,"1,4 km",5 m,4:47/km,119 bpm,174 ppm
7:43,"1,5 km",4 m,4:48/km,120 bpm,174 ppm
7:56,"1,5 km",4 m,4:52/km,122 bpm,174 ppm
8:09,"1,5 km",5 m,4:50/km,119 bpm,178 ppm
8:22,"1,6 km",6 m,4:45/km,119 bpm,174 ppm
8:34,"1,6 km",5 m,4:48/km,118 bpm,176 ppm
8:47,"1,7 km",4 m,4:49/km,121 bpm,174 ppm
9:00,"1,7 km",3 m,4:47/km,121 bpm,176 ppm
