time,distance,elevation,pace,heartrate,cadence
13s,"0,0 km",10 m,5:39/km,87 bpm,172 ppm
20s,"0,0 km",12 m,5:14/km,107 bpm,172 ppm
27s,"0,0 km",13 m,5:04/km,108 bpm,176 ppm
33s,"0,0 km",13 m,4:52/km,109 bpm,176 ppm
38s,"0,1 km",13 m,4:39/km,111 bpm,174 ppm
44s,"0,1 km",12 m,4:29/km,113 bpm,172 ppm
49s,"0,1 km",11 m,4:39/km,115 bpm,172 ppm
55s,"0,1 km",10 m,4:43/km,116 bpm,172 ppm
1:01,"0,1 km",9 m,4:42/km,116 bpm,172 ppm
1:07,"0,2 km",8 m,4:47/km,117 bpm,178 ppm
1:12,"0,2 km",7 m,4:54/km,116 bpm,178 ppm
1:18,"0,2 km",7 m,4:53/km,115 bpm,176 ppm
1:25,"0,2 km",6 m,4:52/km,115 bpm,178 ppm
1:31,"0,3 km",6 m,5:00/km,115 bpm,180 ppm
1:37,"0,3 km",5 m,5:02/km,115 bpm,176 ppm
1:42,"0,3 km",4 m,5:04/km,115 bpm,178 ppm
1:49,"0,3 km",4 m,5:14/km,115 bpm,178 ppm
1:55,"0,3 km",3 m,5:17/km,116 bpm,178 ppm
2:02,"0,4 km",3 m,5:09/km,117 bpm,174 ppm
2:09,"0,4 km",4 m,4:59/km,117 bpm,174 ppm
2:15,"0,4 km",4 m,4:49/km,118 bpm,174 ppm
2:20,"0,4 km",4 m,4:43/km,118 bpm,174 ppm
2:26,"0,4 km",5 m,4:43/km,116 bpm,174 ppm
2:32,"0,5 km",5 m,4:50/km,116 bpm,178 ppm
2:38,"0,5 km",5 m,5:01/km,117 bpm,174 ppm
2:44,"0,5 km",5 m,5:02/km,117 bpm,174 ppm
2:50,"0,5 km",6 m,5:17/km,117 bpm,174 ppm
2:56,"0,5 km",6 m,5:26/km,116 bpm,182 ppm
3:03,"0,6 km",4 m,5:28/km,118 bpm,180 ppm
3:11,"0,6 km",4 m,5:18/km,120 bpm,174 ppm
3:17,"0,6 km",5 m,5:06/km,119 bpm,174 ppm
3:23,"0,6 km",6 m,4:43/km,120 bpm,174 ppm
3:29,"0,6 km",8 m,4:25/km,122 bpm,174 ppm
3:34,"0,7 km",8 m,4:16/km,122 bpm,174 ppm
3:39,"0,7 km",8 m,4:24/km,122 bpm,174 ppm
3:44,"0,7 km",7 m,4:37/km,122 bpm,170 ppm
3:50,"0,7 km",7 m,5:05/km,123 bpm,178 ppm
3:57,"0,7 km",7 m,5:17/km,123 bpm,178 ppm
4:04,"0,8 km",7 m,5:22/km,123 bpm,174 ppm
4:11,"0,8 km",8 m,5:11/km,121 bpm,176 ppm
4:17,"0,8 km",8 m,4:56/km,120 bpm,174 ppm
4:22,"0,8 km",8 m,4:42/km,117 bpm,178 ppm
4:28,"0,8 km",9 m,4:41/km,117 bpm,178 ppm
4:34,"0,9 km",10 m,4:40/km,119 bpm,178 ppm
4:40,"0,9 km",11 m,4:40/km,118 bpm,178 ppm
4:45,"0,9 km",11 m,4:48/km,116 bpm,174 ppm
4:51,"0,9 km",11 m,5:13/km,115 bpm,176 ppm
4:57,"0,9 km",10 m,5:22/km,115 bpm,178 ppm
5:06,"1,0 km",11 m,5:38/km,118 bpm,178 ppm
5:12,"1,0 km",11 m,5:33/km,121 bpm,172 ppm
5:20,"1,0 km",12 m,5:02/km,122 bpm,174 ppm
5:25,"1,0 km",12 m,5:00/km,122 bpm,174 ppm
5:31,"1,0 km",11 m,5:05/km,120 bpm,178 ppm
5:36,"1,1 km",11 m,5:18/km,120 bpm,174 ppm
5:43,"1,1 km",10 m,5:16/km,119 bpm,176 ppm
5:52,"1,1 km",11 m,5:19/km,119 bpm,174 ppm
5:58,"1,1 km",10 m,5:11/km,119 bpm,172 ppm
6:03,"1,1 km",10 m,4:55/km,119 bpm,176 ppm
6:09,"1,2 km",10 m,4:54/km,118 bpm,178 ppm
6:14,"1,2 km",9 m,5:04/km,117 bpm,178 ppm
6:22,"1,2 km",9 m,5:19/km,118 bpm,182 ppm
6:28,"1,2 km",8 m,5:19/km,118 bpm,174 ppm
6:35,"1,2 km",7 m,4:52/km,111 bpm,178 ppm
6:41,"1,3 km",6 m,4:35/km,111 bpm,178 ppm
6:46,"1,3 km",6 m,4:18/km,116 bpm,176 ppm
6:51,"1,3 km",5 m,4:05/km,121 bpm,178 ppm
6:56,"1,3 km",5 m,4:05/km,121 bpm,178 ppm
7:01,"1,4 km",5 m,4:12/km,120 bpm,178 ppm
7:06,"1,4 km",5 m,4:20/km,121 bpm,178 ppm
7:12,"1,4 km",4 m,4:27/km,122 bpm,178 ppm
7:17,"1,4 km",4 m,4:31/km,123 bpm,178 ppm
7:23,"1,4 km",4 m,4:35/km,122 bpm,178 ppm
7:29,"1,5 km",3 m,4:35/km,120 bpm,178 ppm
7:34,"1,5 km",2 m,4:30/km,120 bpm,178 ppm
7:40,"1,5 km",1 m,4:32/km,120 bpm,178 ppm
7:45,"1,5 km",0 m,4:39/km,120 bpm,178 ppm
7:51,"1,5 km",0 m,4:38/km,121 bpm,178 ppm
7:57,"1,6 km",0 m,4:40/km,122 bpm,178 ppm
8:03,"1,6 km",0 m,4:41/km,123 bpm,176 ppm
8:08,"1,6 km",0 m,4:42/km,123 bpm,178 ppm
8:14,"1,6 km",-0 m,4:42/km,123 bpm,178 ppm
8:20,"1,6 km",0 m,4:45/km,123 bpm,178 ppm
8:26,"1,7 km",1 m,4:45/km,122 bpm,178 ppm
8:32,"1,7 km",2 m,4:45/km,121 bpm,174 ppm
8:37,"1,7 km",3 m,4:43/km,121 bpm,174 ppm
8:43,"1,7 km",3 m,4:38/km,122 bpm,176 ppm
8:48,"1,7 km",3 m,4:32/km,121 bpm,174 ppm
8:54,"1,8 km",3 m,4:28/km,122 bpm,174 ppm
9:00,"1,8 km",4 m,4:27/km,122 bpm,174 ppm
9:05,"1,8 km",5 m,4:26/km,124 bpm,174 ppm
9:10,"1,8 km",5 m,4:26/km,125 bpm,174 ppm
9:16,"1,8 km",6 m,4:33/km,124 bpm,174 ppm
9:21,"1,9 km",6 m,4:36/km,125 bpm,174 ppm
9:27,"1,9 km",6 m,4:38/km,125 bpm,180 ppm
9:33,"1,9 km",6 m,4:37/km,126 bpm,174 ppm
9:39,"1,9 km",6 m,4:34/km,126 bpm,178 ppm
9:44,"1,9 km",6 m,4:31/km,126 bpm,174 ppm
9:50,"2,0 km",5 m,4:28/km,126 bpm,174 ppm
9:55,"2,0 km",5 m,4:29/km,126 bpm,174 ppm
10:01,"2,0 km",5 m,4:29/km,126 bpm,174 ppm
10:06,"2,0 km",5 m,4:33/km,126 bpm,176 ppm
10:12,"2,0 km",5 m,4:35/km,126 bpm,178 ppm
10:17,"2,1 km",5 m,4:33/km,124 bpm,174 ppm
10:23,"2,1 km",5 m,4:35/km,124 bpm,174 ppm
10:29,"2,1 km",5 m,4:36/km,124 bpm,174 ppm
10:34,"2,1 km",5 m,4:29/km,125 bpm,178 ppm
10:40,"2,1 km",6 m,4:26/km,127 bpm,174 ppm
10:45,"2,2 km",6 m,4:29/km,127 bpm,174 ppm
10:50,"2,2 km",6 m,4:33/km,127 bpm,174 ppm
10:56,"2,2 km",6 m,4:32/km,127 bpm,174 ppm
11:02,"2,2 km",6 m,4:36/km,127 bpm,174 ppm
11:08,"2,3 km",5 m,4:41/km,127 bpm,174 ppm
11:13,"2,3 km",5 m,4:43/km,127 bpm,178 ppm
11:19,"2,3 km",5 m,4:36/km,126 bpm,174 ppm
11:25,"2,3 km",5 m,4:37/km,126 bpm,174 ppm
11:30,"2,3 km",5 m,4:41/km,126 bpm,174 ppm
11:36,"2,4 km",5 m,4:36/km,126 bpm,174 ppm
11:42,"2,4 km",5 m,4:35/km,129 bpm,174 ppm
11:47,"2,4 km",5 m,4:36/km,130 bpm,174 ppm
11:53,"2,4 km",5 m,4:29/km,129 bpm,172 ppm
11:59,"2,4 km",4 m,4:24/km,128 bpm,178 ppm
12:04,"2,5 km",4 m,4:23/km,127 bpm,178 ppm
12:09,"2,5 km",4 m,4:19/km,128 bpm,174 ppm
12:14,"2,5 km",4 m,4:22/km,129 bpm,174 ppm
12:19,"2,5 km",4 m,4:29/km,129 bpm,174 ppm
12:25,"2,5 km",4 m,4:31/km,129 bpm,174 ppm
12:31,"2,6 km",5 m,4:32/km,129 bpm,174 ppm
12:36,"2,6 km",6 m,4:35/km,130 bpm,178 ppm
12:42,"2,6 km",6 m,4:33/km,129 bpm,174 ppm
12:47,"2,6 km",7 m,4:32/km,128 bpm,174 ppm
12:53,"2,6 km",7 m,4:34/km,128 bpm,174 ppm
12:59,"2,7 km",7 m,4:35/km,130 bpm,174 ppm
13:04,"2,7 km",7 m,4:35/km,130 bpm,174 ppm
13:10,"2,7 km",8 m,4:32/km,132 bpm,174 ppm
13:16,"2,7 km",8 m,4:29/km,133 bpm,174 ppm
13:21,"2,7 km",8 m,4:29/km,134 bpm,174 ppm
13:26,"2,8 km",8 m,4:26/km,135 bpm,174 ppm
13:32,"2,8 km",8 m,4:24/km,133 bpm,174 ppm
13:37,"2,8 km",8 m,4:24/km,129 bpm,174 ppm
13:43,"2,8 km",8 m,4:24/km,130 bpm,172 ppm
13:48,"2,8 km",9 m,4:22/km,129 bpm,172 ppm
13:53,"2,9 km",9 m,4:23/km,127 bpm,172 ppm
13:59,"2,9 km",9 m,4:24/km,126 bpm,172 ppm
14:04,"2,9 km",9 m,4:25/km,128 bpm,172 ppm
14:09,"2,9 km",9 m,4:29/km,129 bpm,172 ppm
14:15,"2,9 km",9 m,4:37/km,129 bpm,172 ppm
14:21,"3,0 km",8 m,4:38/km,127 bpm,172 ppm
14:27,"3,0 km",8 m,4:36/km,126 bpm,178 ppm
14:32,"3,0 km",8 m,4:35/km,125 bpm,174 ppm
14:38,"3,0 km",8 m,4:30/km,126 bpm,174 ppm
14:43,"3,0 km",8 m,4:23/km,128 bpm,174 ppm
14:49,"3,1 km",7 m,4:21/km,129 bpm,174 ppm
14:54,"3,1 km",7 m,4:26/km,130 bpm,174 ppm
14:59,"3,1 km",6 m,4:27/km,130 bpm,176 ppm
15:05,"3,1 km",6 m,4:21/km,128 bpm,176 ppm
