time,distance,elevation,pace,heartrate,cadence
7s,"0,0 km",4 m,4:38/km,99 bpm,172 ppm
17s,"0,0 km",4 m,4:25/km,99 bpm,172 ppm
27s,"0,0 km",4 m,4:25/km,107 bpm,172 ppm
37s,"0,1 km",3 m,4:26/km,116 bpm,176 ppm
47s,"0,1 km",2 m,4:27/km,114 bpm,174 ppm
57s,"0,2 km",3 m,4:30/km,117 bpm,176 ppm
1:07,"0,2 km",4 m,4:33/km,121 bpm,174 ppm
1:18,"0,2 km",5 m,4:37/km,125 bpm,174 ppm
1:28,"0,3 km",6 m,4:38/km,124 bpm,174 ppm
1:39,"0,3 km",5 m,4:50/km,125 bpm,174 ppm
1:49,"0,3 km",4 m,5:05/km,124 bpm,174 ppm
2:02,"0,4 km",3 m,5:00/km,120 bpm,174 ppm
2:13,"0,4 km",2 m,4:40/km,121 bpm,174 ppm
2:23,"0,5 km",3 m,4:52/km,128 bpm,172 ppm
2:35,"0,5 km",4 m,5:04/km,130 bpm,172 ppm
2:47,"0,5 km",4 m,4:59/km,126 bpm,172 ppm
2:58,"0,6 km",5 m,4:59/km,123 bpm,172 ppm
3:09,"0,6 km",7 m,4:54/km,121 bpm,172 ppm
3:20,"0,7 km",8 m,5:00/km,119 bpm,172 ppm
3:31,"0,7 km",10 m,5:23/km,119 bpm,172 ppm
3:45,"0,7 km",13 m,5:44/km,119 bpm,176 ppm
3:58,"0,8 km",16 m,5:53/km,126 bpm,174 ppm
4:12,"0,8 km",19 m,5:42/km,127 bpm,174 ppm
4:24,"0,8 km",22 m,5:18/km,135 bpm,174 ppm
4:36,"0,9 km",23 m,5:05/km,136 bpm,174 ppm
4:47,"0,9 km",23 m,4:31/km,137 bpm,172 ppm
4:57,"1,0 km",22 m,4:17/km,128 bpm,172 ppm
5:06,"1,0 km",20 m,4:09/km,125 bpm,172 ppm
5:16,"1,0 km",18 m,4:18/km,120 bpm,172 ppm
5:26,"1,1 km",15 m,4:19/km,118 bpm,172 ppm
5:36,"1,1 km",13 m,4:17/km,118 bpm,172 ppm
5:45,"1,1 km",12 m,4:15/km,120 bpm,176 ppm
5:55,"1,2 km",10 m,4:12/km,121 bpm,176 ppm
6:04,"1,2 km",9 m,4:14/km,123 bpm,176 ppm
6:14,"1,3 km",8 m,4:18/km,117 bpm,174 ppm
6:24,"1,3 km",8 m,4:25/km,117 bpm,174 ppm
6:34,"1,3 km",7 m,4:18/km,118 bpm,176 ppm
6:44,"1,4 km",6 m,4:09/km,119 bpm,174 ppm
6:53,"1,4 km",4 m,3:53/km,119 bpm,176 ppm
7:01,"1,4 km",5 m,3:50/km,119 bpm,176 ppm
7:10,"1,5 km",5 m,3:58/km,120 bpm,174 ppm
