time,distance,elevation,pace,heartrate,cadence
13s,"0,0 km",5 m,6:46/km,94 bpm,168 ppm
34s,"0,0 km",5 m,6:10/km,114 bpm,166 ppm
52s,"0,1 km",5 m,6:18/km,120 bpm,170 ppm
1:13,"0,1 km",5 m,6:36/km,129 bpm,170 ppm
1:33,"0,2 km",5 m,6:50/km,123 bpm,170 ppm
1:56,"0,2 km",4 m,5:49/km,118 bpm,168 ppm
2:12,"0,3 km",4 m,5:38/km,115 bpm,168 ppm
2:31,"0,3 km",4 m,6:10/km,114 bpm,170 ppm
2:50,"0,4 km",4 m,6:42/km,113 bpm,168 ppm
3:13,"0,5 km",4 m,6:41/km,114 bpm,168 ppm
3:31,"0,5 km",5 m,5:49/km,113 bpm,168 ppm
3:50,"0,6 km",5 m,5:32/km,114 bpm,170 ppm
4:06,"0,6 km",6 m,5:44/km,113 bpm,172 ppm
4:25,"0,7 km",7 m,5:06/km,116 bpm,164 ppm
4:39,"0,7 km",6 m,5:00/km,119 bpm,164 ppm
4:57,"0,8 km",5 m,5:20/km,121 bpm,168 ppm
5:12,"0,8 km",5 m,5:20/km,121 bpm,168 ppm
5:30,"0,9 km",5 m,5:07/km,119 bpm,170 ppm
5:44,"0,9 km",5 m,4:53/km,120 bpm,168 ppm
6:01,"1,0 km",6 m,4:57/km,125 bpm,168 ppm
6:16,"1,0 km",7 m,4:49/km,123 bpm,168 ppm
6:31,"1,1 km",7 m,5:06/km,125 bpm,168 ppm
6:49,"1,1 km",6 m,4:52/km,128 bpm,168 ppm
7:02,"1,2 km",5 m,4:33/km,128 bpm,168 ppm
7:18,"1,2 km",5 m,4:52/km,124 bpm,172 ppm
7:33,"1,3 km",5 m,5:18/km,124 bpm,170 ppm
7:51,"1,3 km",6 m,5:00/km,124 bpm,168 ppm
8:04,"1,4 km",6 m,4:19/km,127 bpm,168 ppm
8:18,"1,5 km",7 m,4:46/km,128 bpm,168 ppm
8:34,"1,5 km",7 m,5:01/km,129 bpm,168 ppm
8:50,"1,6 km",5 m,4:50/km,128 bpm,168 ppm
9:04,"1,6 km",5 m,4:45/km,127 bpm,168 ppm
9:20,"1,7 km",5 m,4:38/km,128 bpm,170 ppm
9:33,"1,7 km",5 m,4:38/km,127 bpm,170 ppm
9:49,"1,8 km",6 m,4:11/km,127 bpm,170 ppm
10:01,"1,8 km",7 m,4:15/km,130 bpm,170 ppm
10:15,"1,9 km",7 m,4:43/km,134 bpm,170 ppm
10:31,"1,9 km",6 m,4:30/km,134 bpm,170 ppm
10:44,"2,0 km",5 m,4:29/km,131 bpm,168 ppm
10:59,"2,0 km",5 m,4:52/km,129 bpm,168 ppm
11:15,"2,1 km",5 m,5:02/km,127 bpm,170 ppm
11:31,"2,1 km",6 m,4:40/km,124 bpm,170 ppm
11:44,"2,2 km",6 m,4:23/km,128 bpm,170 ppm
11:58,"2,2 km",7 m,4:39/km,129 bpm,170 ppm
12:13,"2,3 km",7 m,4:32/km,131 bpm,170 ppm
12:27,"2,3 km",5 m,4:35/km,131 bpm,170 ppm
12:42,"2,4 km",5 m,4:51/km,131 bpm,170 ppm
12:58,"2,4 km",5 m,4:40/km,131 bpm,170 ppm
13:11,"2,5 km",5 m,4:40/km,131 bpm,172 ppm
13:27,"2,6 km",6 m,4:35/km,131 bpm,172 ppm
13:41,"2,6 km",7 m,4:20/km,132 bpm,172 ppm
13:54,"2,7 km",7 m,4:35/km,132 bpm,170 ppm
14:10,"2,7 km",6 m,4:28/km,133 bpm,172 ppm
14:23,"2,8 km",5 m,4:19/km,135 bpm,170 ppm
14:37,"2,8 km",5 m,4:35/km,134 bpm,172 ppm
14:51,"2,9 km",5 m,4:37/km,135 bpm,170 ppm
15:06,"2,9 km",6 m,4:26/km,144 bpm,170 ppm
15:19,"3,0 km",6 m,4:18/km,148 bpm,170 ppm
15:33,"3,0 km",7 m,4:30/km,153 bpm,170 ppm
15:47,"3,1 km",7 m,4:27/km,154 bpm,170 ppm
16:01,"3,1 km",6 m,4:25/km,154 bpm,172 ppm
16:15,"3,2 km",5 m,4:34/km,153 bpm,170 ppm
16:30,"3,2 km",5 m,4:18/km,144 bpm,170 ppm
16:43,"3,3 km",5 m,4:24/km,149 bpm,172 ppm
16:57,"3,3 km",6 m,4:27/km,152 bpm,170 ppm
17:11,"3,4 km",7 m,4:18/km,154 bpm,170 ppm
17:24,"3,4 km",7 m,4:19/km,153 bpm,170 ppm
17:38,"3,5 km",6 m,4:27/km,153 bpm,170 ppm
17:52,"3,5 km",6 m,4:34/km,154 bpm,170 ppm
18:07,"3,6 km",5 m,4:18/km,153 bpm,172 ppm
18:20,"3,7 km",5 m,4:09/km,154 bpm,172 ppm
18:34,"3,7 km",6 m,4:22/km,157 bpm,170 ppm
18:47,"3,8 km",6 m,4:06/km,159 bpm,172 ppm
19:00,"3,8 km",8 m,4:08/km,161 bpm,174 ppm
19:13,"3,9 km",7 m,4:23/km,164 bpm,170 ppm
19:27,"3,9 km",6 m,4:25/km,163 bpm,170 ppm
19:41,"4,0 km",5 m,4:29/km,161 bpm,170 ppm
19:55,"4,0 km",5 m,4:17/km,160 bpm,170 ppm
20:08,"4,1 km",6 m,4:24/km,160 bpm,170 ppm
20:23,"4,1 km",6 m,4:25/km,160 bpm,170 ppm
20:36,"4,2 km",7 m,4:15/km,160 bpm,170 ppm
20:50,"4,2 km",7 m,4:22/km,153 bpm,172 ppm
21:03,"4,3 km",6 m,4:25/km,155 bpm,172 ppm
21:17,"4,3 km",6 m,4:28/km,155 bpm,170 ppm
21:32,"4,4 km",5 m,4:35/km,146 bpm,172 ppm
21:46,"4,4 km",5 m,4:29/km,144 bpm,170 ppm
22:00,"4,5 km",6 m,4:19/km,147 bpm,170 ppm
22:13,"4,5 km",6 m,4:05/km,153 bpm,170 ppm
22:26,"4,6 km",8 m,3:53/km,153 bpm,172 ppm
22:38,"4,7 km",7 m,4:17/km,158 bpm,170 ppm
22:53,"4,7 km",6 m,4:24/km,160 bpm,170 ppm
