time,distance,elevation,pace,heartrate,cadence
5s,"0,0 km",4 m,4:08/km,70 bpm,168 ppm
12s,"0,0 km",4 m,4:08/km,81 bpm,168 ppm
23s,"0,0 km",4 m,4:55/km,98 bpm,170 ppm
35s,"0,1 km",3 m,5:02/km,111 bpm,170 ppm
46s,"0,1 km",2 m,5:06/km,120 bpm,168 ppm
58s,"0,2 km",3 m,5:09/km,121 bpm,172 ppm
1:09,"0,2 km",3 m,4:53/km,119 bpm,170 ppm
1:19,"0,2 km",4 m,4:47/km,119 bpm,170 ppm
1:31,"0,3 km",5 m,4:49/km,124 bpm,168 ppm
1:41,"0,3 km",6 m,4:47/km,126 bpm,168 ppm
1:53,"0,3 km",5 m,5:10/km,123 bpm,170 ppm
2:05,"0,4 km",5 m,5:34/km,120 bpm,170 ppm
2:17,"0,4 km",3 m,5:43/km,126 bpm,170 ppm
2:31,"0,5 km",2 m,5:41/km,128 bpm,170 ppm
2:43,"0,5 km",3 m,5:18/km,128 bpm,168 ppm
2:55,"0,5 km",4 m,5:16/km,126 bpm,168 ppm
3:06,"0,6 km",5 m,5:18/km,126 bpm,168 ppm
3:19,"0,6 km",6 m,5:19/km,128 bpm,168 ppm
3:30,"0,6 km",7 m,5:13/km,126 bpm,172 ppm
3:42,"0,7 km",9 m,5:31/km,123 bpm,170 ppm
3:55,"0,7 km",10 m,5:42/km,121 bpm,172 ppm
4:08,"0,8 km",14 m,6:28/km,124 bpm,172 ppm
4:24,"0,8 km",17 m,6:15/km,129 bpm,172 ppm
4:37,"0,8 km",20 m,5:51/km,131 bpm,178 ppm
4:50,"0,9 km",23 m,5:21/km,134 bpm,172 ppm
5:01,"0,9 km",23 m,5:05/km,135 bpm,170 ppm
5:13,"0,9 km",22 m,4:33/km,136 bpm,170 ppm
5:22,"1,0 km",21 m,4:14/km,135 bpm,172 ppm
5:32,"1,0 km",19 m,4:08/km,129 bpm,172 ppm
5:41,"1,1 km",17 m,4:09/km,125 bpm,172 ppm
5:50,"1,1 km",15 m,4:19/km,119 bpm,172 ppm
6:00,"1,1 km",13 m,4:18/km,117 bpm,172 ppm
6:10,"1,2 km",11 m,4:20/km,120 bpm,174 ppm
6:20,"1,2 km",9 m,4:18/km,118 bpm,174 ppm
6:30,"1,2 km",8 m,4:20/km,117 bpm,178 ppm
6:39,"1,3 km",8 m,4:26/km,117 bpm,174 ppm
6:49,"1,3 km",8 m,4:30/km,118 bpm,174 ppm
7:00,"1,4 km",7 m,4:22/km,121 bpm,174 ppm
7:09,"1,4 km",5 m,4:15/km,122 bpm,174 ppm
7:19,"1,4 km",5 m,4:04/km,121 bpm,174 ppm
7:28,"1,5 km",6 m,4:12/km,120 bpm,174 ppm
7:37,"1,5 km",5 m,4:17/km,122 bpm,172 ppm
7:47,"1,5 km",3 m,4:39/km,124 bpm,172 ppm
7:58,"1,6 km",1 m,4:44/km,130 bpm,172 ppm
8:09,"1,6 km",0 m,4:43/km,132 bpm,170 ppm
8:19,"1,7 km",0 m,4:54/km,132 bpm,170 ppm
8:31,"1,7 km",2 m,4:48/km,129 bpm,174 ppm
8:41,"1,7 km",3 m,4:46/km,128 bpm,172 ppm
8:52,"1,8 km",5 m,4:27/km,130 bpm,170 ppm
9:01,"1,8 km",4 m,4:18/km,133 bpm,170 ppm
9:11,"1,8 km",5 m,4:21/km,129 bpm,170 ppm
9:21,"1,9 km",6 m,4:25/km,126 bpm,172 ppm
9:31,"1,9 km",6 m,5:00/km,124 bpm,172 ppm
9:44,"2,0 km",6 m,4:51/km,126 bpm,170 ppm
9:54,"2,0 km",6 m,4:20/km,127 bpm,170 ppm
10:03,"2,0 km",6 m,4:11/km,129 bpm,172 ppm
10:13,"2,1 km",6 m,4:15/km,129 bpm,172 ppm
10:23,"2,1 km",6 m,4:26/km,129 bpm,172 ppm
10:32,"2,1 km",6 m,4:25/km,127 bpm,174 ppm
10:42,"2,2 km",6 m,4:29/km,129 bpm,174 ppm
10:52,"2,2 km",6 m,4:21/km,128 bpm,172 ppm
11:02,"2,3 km",6 m,4:18/km,129 bpm,174 ppm
11:12,"2,3 km",6 m,4:22/km,132 bpm,174 ppm
11:22,"2,3 km",6 m,4:19/km,132 bpm,174 ppm
11:32,"2,4 km",6 m,4:13/km,131 bpm,170 ppm
11:41,"2,4 km",6 m,4:10/km,130 bpm,170 ppm
11:50,"2,4 km",5 m,4:29/km,131 bpm,172 ppm
12:01,"2,5 km",5 m,4:42/km,130 bpm,170 ppm
12:12,"2,5 km",5 m,4:44/km,128 bpm,172 ppm
12:22,"2,6 km",5 m,4:33/km,128 bpm,174 ppm
12:33,"2,6 km",4 m,4:21/km,127 bpm,172 ppm
12:42,"2,6 km",4 m,4:14/km,126 bpm,172 ppm
12:51,"2,7 km",4 m,4:14/km,126 bpm,170 ppm
13:01,"2,7 km",4 m,4:25/km,127 bpm,170 ppm
13:11,"2,7 km",4 m,4:32/km,128 bpm,168 ppm
13:22,"2,8 km",3 m,4:35/km,128 bpm,170 ppm
13:32,"2,8 km",2 m,4:35/km,128 bpm,170 ppm
13:42,"2,9 km",3 m,4:27/km,129 bpm,170 ppm
13:52,"2,9 km",3 m,4:29/km,130 bpm,170 ppm
14:02,"2,9 km",2 m,4:25/km,130 bpm,170 ppm
14:12,"3,0 km",2 m,4:31/km,131 bpm,170 ppm
14:22,"3,0 km",2 m,4:26/km,131 bpm,172 ppm
14:32,"3,0 km",2 m,4:32/km,131 bpm,172 ppm
14:43,"3,1 km",2 m,4:27/km,132 bpm,170 ppm
