time,distance,elevation,pace,heartrate,cadence
13s,"0,0 km",9 m,2:18/km,101 bpm,202 ppm
18s,"0,0 km",7 m,2:15/km,112 bpm,196 ppm
23s,"0,1 km",6 m,2:21/km,117 bpm,196 ppm
29s,"0,1 km",5 m,2:29/km,129 bpm,190 ppm
35s,"0,2 km",5 m,2:36/km,149 bpm,194 ppm
41s,"0,2 km",4 m,2:37/km,154 bpm,194 ppm
47s,"0,2 km",4 m,2:40/km,158 bpm,194 ppm
53s,"0,3 km",3 m,2:44/km,159 bpm,194 ppm
59s,"0,3 km",1 m,2:47/km,162 bpm,194 ppm
1:06,"0,4 km",0 m,2:46/km,163 bpm,194 ppm
1:12,"0,4 km",0 m,2:48/km,163 bpm,194 ppm
1:18,"0,4 km",-0 m,2:48/km,164 bpm,194 ppm
1:25,"0,5 km",0 m,2:53/km,165 bpm,194 ppm
1:31,"0,5 km",3 m,2:50/km,165 bpm,192 ppm
1:38,"0,5 km",3 m,2:50/km,166 bpm,194 ppm
1:44,"0,6 km",4 m,2:49/km,167 bpm,190 ppm
1:51,"0,6 km",5 m,2:54/km,168 bpm,190 ppm
1:57,"0,7 km",6 m,2:56/km,168 bpm,190 ppm
2:04,"0,7 km",6 m,2:57/km,168 bpm,190 ppm
2:11,"0,7 km",6 m,2:58/km,169 bpm,190 ppm
2:18,"0,8 km",6 m,2:59/km,168 bpm,190 ppm
2:25,"0,8 km",5 m,3:00/km,167 bpm,190 ppm
2:31,"0,8 km",5 m,3:00/km,168 bpm,190 ppm
2:38,"0,9 km",5 m,2:56/km,172 bpm,190 ppm
2:45,"0,9 km",5 m,2:56/km,171 bpm,190 ppm
2:51,"1,0 km",6 m,2:49/km,170 bpm,192 ppm
2:58,"1,0 km",6 m,2:52/km,170 bpm,190 ppm
3:04,"1,0 km",6 m,2:56/km,171 bpm,190 ppm
3:11,"1,1 km",5 m,3:04/km,177 bpm,190 ppm
3:18,"1,1 km",5 m,3:06/km,179 bpm,190 ppm
3:25,"1,2 km",5 m,3:02/km,179 bpm,186 ppm
3:32,"1,2 km",5 m,3:02/km,179 bpm,188 ppm
3:39,"1,2 km",4 m,3:01/km,178 bpm,188 ppm
3:46,"1,3 km",4 m,3:01/km,178 bpm,184 ppm
3:53,"1,3 km",4 m,3:00/km,178 bpm,188 ppm
4:00,"1,3 km",5 m,3:03/km,177 bpm,186 ppm
4:07,"1,4 km",6 m,2:59/km,172 bpm,186 ppm
4:14,"1,4 km",7 m,2:54/km,172 bpm,188 ppm
4:20,"1,5 km",7 m,2:52/km,171 bpm,184 ppm
4:27,"1,5 km",7 m,2:59/km,169 bpm,186 ppm
4:34,"1,5 km",8 m,3:04/km,165 bpm,184 ppm
4:41,"1,6 km",8 m,3:00/km,160 bpm,188 ppm
4:48,"1,6 km",8 m,2:53/km,157 bpm,184 ppm
4:54,"1,6 km",9 m,2:55/km,156 bpm,184 ppm
5:01,"1,7 km",9 m,3:03/km,158 bpm,188 ppm
5:08,"1,7 km",9 m,3:02/km,165 bpm,188 ppm
5:15,"1,8 km",8 m,2:55/km,167 bpm,188 ppm
5:21,"1,8 km",8 m,2:49/km,168 bpm,188 ppm
5:28,"1,8 km",8 m,2:54/km,166 bpm,192 ppm
5:34,"1,9 km",7 m,2:53/km,166 bpm,190 ppm
5:41,"1,9 km",6 m,3:02/km,165 bpm,190 ppm
5:48,"2,0 km",6 m,2:49/km,166 bpm,190 ppm
5:55,"2,0 km",7 m,2:38/km,168 bpm,194 ppm
6:00,"2,0 km",7 m,2:32/km,168 bpm,200 ppm
6:06,"2,1 km",7 m,2:30/km,168 bpm,196 ppm
6:11,"2,1 km",7 m,2:37/km,167 bpm,194 ppm
6:17,"2,1 km",8 m,2:40/km,162 bpm,190 ppm
6:24,"2,2 km",8 m,2:53/km,160 bpm,190 ppm
6:30,"2,2 km",8 m,2:51/km,158 bpm,190 ppm
6:37,"2,3 km",9 m,2:53/km,156 bpm,190 ppm
6:44,"2,3 km",10 m,2:54/km,157 bpm,190 ppm
6:50,"2,3 km",10 m,2:53/km,157 bpm,190 ppm
6:57,"2,4 km",10 m,2:50/km,158 bpm,190 ppm
7:03,"2,4 km",10 m,2:51/km,158 bpm,190 ppm
7:10,"2,4 km",8 m,2:51/km,159 bpm,190 ppm
7:16,"2,5 km",7 m,2:53/km,164 bpm,190 ppm
7:23,"2,5 km",6 m,2:56/km,167 bpm,190 ppm
7:30,"2,6 km",6 m,2:57/km,169 bpm,192 ppm
7:36,"2,6 km",6 m,2:52/km,171 bpm,190 ppm
7:43,"2,6 km",6 m,2:49/km,172 bpm,190 ppm
7:49,"2,7 km",6 m,2:52/km,173 bpm,190 ppm
7:56,"2,7 km",6 m,2:58/km,176 bpm,190 ppm
8:02,"2,7 km",6 m,3:04/km,178 bpm,190 ppm
8:10,"2,8 km",6 m,3:05/km,179 bpm,188 ppm
8:17,"2,8 km",7 m,3:00/km,178 bpm,188 ppm
8:23,"2,9 km",7 m,2:56/km,178 bpm,188 ppm
8:30,"2,9 km",7 m,2:58/km,178 bpm,188 ppm
8:37,"2,9 km",7 m,2:55/km,177 bpm,188 ppm
8:44,"3,0 km",7 m,3:06/km,178 bpm,188 ppm
8:50,"3,0 km",6 m,3:17/km,178 bpm,192 ppm
8:59,"3,1 km",6 m,3:06/km,178 bpm,190 ppm
9:05,"3,1 km",5 m,2:46/km,177 bpm,194 ppm
9:11,"3,1 km",5 m,2:42/km,178 bpm,190 ppm
9:18,"3,2 km",5 m,2:52/km,179 bpm,190 ppm
9:24,"3,2 km",5 m,2:54/km,179 bpm,190 ppm
9:31,"3,2 km",5 m,2:57/km,179 bpm,190 ppm
9:38,"3,3 km",6 m,3:02/km,179 bpm,184 ppm
9:45,"3,3 km",6 m,3:03/km,179 bpm,184 ppm
9:52,"3,4 km",6 m,3:06/km,178 bpm,188 ppm
9:59,"3,4 km",5 m,3:00/km,178 bpm,184 ppm
10:06,"3,4 km",4 m,2:53/km,178 bpm,190 ppm
10:12,"3,5 km",3 m,2:48/km,178 bpm,192 ppm
10:18,"3,5 km",3 m,2:47/km,178 bpm,194 ppm
10:25,"3,6 km",1 m,2:49/km,178 bpm,190 ppm
10:31,"3,6 km",-0 m,2:48/km,178 bpm,190 ppm
10:37,"3,6 km",0 m,2:49/km,178 bpm,190 ppm
10:44,"3,7 km",0 m,2:51/km,178 bpm,190 ppm
10:50,"3,7 km",0 m,2:52/km,179 bpm,190 ppm
10:57,"3,7 km",2 m,2:56/km,179 bpm,192 ppm
11:04,"3,8 km",4 m,2:57/km,179 bpm,190 ppm
11:11,"3,8 km",4 m,2:58/km,180 bpm,190 ppm
11:17,"3,9 km",5 m,2:57/km,179 bpm,190 ppm
11:24,"3,9 km",5 m,2:58/km,179 bpm,190 ppm
11:31,"3,9 km",6 m,3:02/km,179 bpm,190 ppm
11:38,"4,0 km",5 m,2:57/km,179 bpm,190 ppm
11:45,"4,0 km",5 m,2:49/km,181 bpm,190 ppm
11:50,"4,0 km",6 m,2:35/km,180 bpm,190 ppm
11:56,"4,1 km",8 m,2:34/km,180 bpm,190 ppm
12:02,"4,1 km",7 m,2:43/km,181 bpm,190 ppm
12:09,"4,2 km",7 m,3:11/km,181 bpm,188 ppm
12:17,"4,2 km",7 m,3:04/km,180 bpm,190 ppm
12:24,"4,2 km",8 m,2:34/km,180 bpm,190 ppm
12:29,"4,3 km",9 m,2:29/km,179 bpm,190 ppm
12:35,"4,3 km",10 m,2:41/km,179 bpm,190 ppm
12:41,"4,3 km",11 m,2:54/km,179 bpm,190 ppm
12:48,"4,4 km",10 m,3:20/km,178 bpm,186 ppm
12:57,"4,4 km",11 m,3:10/km,179 bpm,190 ppm
13:04,"4,5 km",12 m,2:35/km,181 bpm,190 ppm
13:09,"4,5 km",11 m,2:26/km,182 bpm,190 ppm
13:15,"4,5 km",10 m,2:40/km,183 bpm,190 ppm
13:21,"4,6 km",10 m,2:55/km,181 bpm,190 ppm
13:28,"4,6 km",10 m,3:05/km,179 bpm,190 ppm
13:35,"4,7 km",8 m,3:04/km,180 bpm,188 ppm
13:42,"4,7 km",7 m,2:53/km,183 bpm,188 ppm
13:48,"4,7 km",6 m,2:47/km,186 bpm,188 ppm
13:55,"4,8 km",5 m,2:44/km,186 bpm,188 ppm
14:01,"4,8 km",5 m,2:46/km,187 bpm,188 ppm
14:07,"4,8 km",4 m,2:49/km,187 bpm,188 ppm
14:14,"4,9 km",4 m,2:51/km,187 bpm,188 ppm
14:20,"4,9 km",2 m,2:51/km,188 bpm,188 ppm
14:27,"5,0 km",0 m,2:51/km,188 bpm,190 ppm
14:34,"5,0 km",0 m,2:49/km,186 bpm,190 ppm
14:40,"5,0 km",-0 m,2:50/km,186 bpm,190 ppm
14:46,"5,1 km",-0 m,2:55/km,187 bpm,190 ppm
14:53,"5,1 km",2 m,2:59/km,187 bpm,190 ppm
15:00,"5,1 km",3 m,3:02/km,188 bpm,190 ppm
15:07,"5,2 km",3 m,2:59/km,186 bpm,190 ppm
15:14,"5,2 km",4 m,2:57/km,186 bpm,190 ppm
15:20,"5,3 km",5 m,2:55/km,186 bpm,190 ppm
15:27,"5,3 km",6 m,2:58/km,187 bpm,190 ppm
15:34,"5,3 km",6 m,3:04/km,185 bpm,188 ppm
15:41,"5,4 km",6 m,3:05/km,185 bpm,188 ppm
15:48,"5,4 km",5 m,3:04/km,185 bpm,186 ppm
15:55,"5,5 km",5 m,2:57/km,185 bpm,188 ppm
16:02,"5,5 km",5 m,3:00/km,185 bpm,188 ppm
16:09,"5,5 km",5 m,2:54/km,185 bpm,188 ppm
16:15,"5,6 km",5 m,2:51/km,185 bpm,194 ppm
16:21,"5,6 km",6 m,2:49/km,185 bpm,190 ppm
16:28,"5,6 km",6 m,2:50/km,184 bpm,186 ppm
16:34,"5,7 km",6 m,2:59/km,185 bpm,188 ppm
16:42,"5,7 km",5 m,3:00/km,183 bpm,188 ppm
16:48,"5,8 km",5 m,3:03/km,183 bpm,188 ppm
