time,distance,elevation,pace,heartrate,cadence
8s,"0,0 km",4 m,4:30/km,102 bpm,170 ppm
22s,"0,0 km",4 m,4:32/km,108 bpm,170 ppm
37s,"0,1 km",3 m,4:41/km,112 bpm,170 ppm
52s,"0,1 km",3 m,5:10/km,117 bpm,172 ppm
1:09,"0,2 km",4 m,3:59/km,101 bpm,178 ppm
1:21,"0,2 km",4 m,3:59/km,105 bpm,178 ppm
1:34,"0,3 km",4 m,4:26/km,106 bpm,174 ppm
1:50,"0,4 km",5 m,4:23/km,119 bpm,178 ppm
2:02,"0,4 km",4 m,4:08/km,119 bpm,176 ppm
2:16,"0,5 km",4 m,4:29/km,117 bpm,178 ppm
2:31,"0,5 km",4 m,4:24/km,115 bpm,170 ppm
2:43,"0,6 km",3 m,3:36/km,108 bpm,174 ppm
2:55,"0,6 km",3 m,3:42/km,107 bpm,180 ppm
3:07,"0,7 km",4 m,3:49/km,116 bpm,174 ppm
3:20,"0,7 km",5 m,4:11/km,115 bpm,174 ppm
3:34,"0,8 km",5 m,4:27/km,115 bpm,174 ppm
3:48,"0,8 km",5 m,5:00/km,121 bpm,172 ppm
4:05,"0,9 km",4 m,5:05/km,114 bpm,172 ppm
4:21,"0,9 km",5 m,4:36/km,114 bpm,172 ppm
4:34,"1,0 km",5 m,4:05/km,113 bpm,182 ppm
4:47,"1,0 km",5 m,3:58/km,115 bpm,172 ppm
4:59,"1,1 km",6 m,4:04/km,115 bpm,174 ppm
5:14,"1,2 km",5 m,4:25/km,115 bpm,172 ppm
5:28,"1,2 km",6 m,4:18/km,114 bpm,174 ppm
5:41,"1,3 km",4 m,4:29/km,111 bpm,174 ppm
5:57,"1,3 km",5 m,5:17/km,102 bpm,176 ppm
6:15,"1,4 km",8 m,5:25/km,98 bpm,178 ppm
6:31,"1,4 km",13 m,4:56/km,103 bpm,174 ppm
6:47,"1,5 km",15 m,5:09/km,104 bpm,174 ppm
7:04,"1,5 km",20 m,5:12/km,112 bpm,174 ppm
7:20,"1,6 km",24 m,4:48/km,131 bpm,172 ppm
7:35,"1,6 km",27 m,4:22/km,127 bpm,170 ppm
7:48,"1,7 km",30 m,4:10/km,118 bpm,174 ppm
8:02,"1,7 km",30 m,4:10/km,116 bpm,170 ppm
8:15,"1,8 km",29 m,4:07/km,116 bpm,172 ppm
8:28,"1,8 km",29 m,4:11/km,110 bpm,174 ppm
8:42,"1,9 km",28 m,4:15/km,104 bpm,172 ppm
8:55,"2,0 km",27 m,4:06/km,110 bpm,178 ppm
9:08,"2,0 km",27 m,4:06/km,109 bpm,174 ppm
9:21,"2,1 km",26 m,4:13/km,110 bpm,174 ppm
9:35,"2,1 km",26 m,4:15/km,102 bpm,174 ppm
9:48,"2,2 km",26 m,4:23/km,102 bpm,174 ppm
10:03,"2,2 km",27 m,4:35/km,105 bpm,174 ppm
10:18,"2,3 km",29 m,4:26/km,106 bpm,174 ppm
10:32,"2,3 km",29 m,4:19/km,108 bpm,174 ppm
10:45,"2,4 km",29 m,4:38/km,109 bpm,174 ppm
11:01,"2,4 km",29 m,4:33/km,110 bpm,176 ppm
11:15,"2,5 km",29 m,4:16/km,109 bpm,172 ppm
11:28,"2,5 km",29 m,4:10/km,108 bpm,172 ppm
11:41,"2,6 km",29 m,4:06/km,110 bpm,172 ppm
11:55,"2,6 km",30 m,4:15/km,109 bpm,178 ppm
12:08,"2,7 km",31 m,4:28/km,115 bpm,174 ppm
12:23,"2,8 km",31 m,4:26/km,118 bpm,174 ppm
12:37,"2,8 km",31 m,4:23/km,120 bpm,178 ppm
12:51,"2,9 km",31 m,4:10/km,130 bpm,174 ppm
13:04,"2,9 km",28 m,3:45/km,133 bpm,180 ppm
13:15,"3,0 km",25 m,3:45/km,119 bpm,174 ppm
13:28,"3,0 km",21 m,3:58/km,113 bpm,174 ppm
13:41,"3,1 km",18 m,3:57/km,113 bpm,174 ppm
13:53,"3,1 km",14 m,3:27/km,111 bpm,178 ppm
14:03,"3,2 km",11 m,3:28/km,111 bpm,174 ppm
14:15,"3,2 km",8 m,3:53/km,109 bpm,174 ppm
14:29,"3,3 km",6 m,4:29/km,110 bpm,174 ppm
14:44,"3,3 km",5 m,4:35/km,109 bpm,174 ppm
14:59,"3,4 km",5 m,4:25/km,101 bpm,170 ppm
15:12,"3,4 km",4 m,3:37/km,108 bpm,172 ppm
15:23,"3,5 km",4 m,3:34/km,116 bpm,176 ppm
15:35,"3,6 km",4 m,4:13/km,118 bpm,178 ppm
15:49,"3,6 km",4 m,4:11/km,118 bpm,178 ppm
16:02,"3,7 km",3 m,4:07/km,110 bpm,174 ppm
16:16,"3,7 km",3 m,4:17/km,114 bpm,174 ppm
16:29,"3,8 km",3 m,4:17/km,114 bpm,174 ppm
16:43,"3,8 km",3 m,4:18/km,115 bpm,174 ppm
16:57,"3,9 km",3 m,4:16/km,116 bpm,172 ppm
17:10,"3,9 km",3 m,4:21/km,116 bpm,172 ppm
17:24,"4,0 km",3 m,4:20/km,116 bpm,174 ppm
17:38,"4,0 km",3 m,4:10/km,114 bpm,172 ppm
17:51,"4,1 km",3 m,4:17/km,113 bpm,172 ppm
18:06,"4,1 km",3 m,4:24/km,115 bpm,174 ppm
18:19,"4,2 km",2 m,4:11/km,109 bpm,174 ppm
18:32,"4,2 km",-0 m,4:02/km,103 bpm,172 ppm
18:45,"4,3 km",0 m,4:07/km,102 bpm,172 ppm
18:59,"4,4 km",1 m,4:16/km,103 bpm,172 ppm
19:13,"4,4 km",1 m,4:18/km,117 bpm,172 ppm
19:26,"4,5 km",1 m,4:20/km,116 bpm,172 ppm
19:40,"4,5 km",1 m,4:19/km,116 bpm,172 ppm
19:54,"4,6 km",1 m,4:20/km,116 bpm,172 ppm
20:08,"4,6 km",1 m,4:23/km,116 bpm,170 ppm
20:22,"4,7 km",1 m,4:17/km,115 bpm,172 ppm
20:35,"4,7 km",1 m,4:07/km,114 bpm,172 ppm
20:48,"4,8 km",1 m,4:09/km,112 bpm,172 ppm
21:02,"4,8 km",1 m,4:17/km,112 bpm,172 ppm
21:16,"4,9 km",1 m,4:12/km,105 bpm,172 ppm
21:29,"4,9 km",-0 m,4:10/km,107 bpm,176 ppm
21:42,"5,0 km",-0 m,4:10/km,120 bpm,172 ppm
21:56,"5,0 km",-0 m,4:11/km,126 bpm,172 ppm
22:09,"5,1 km",-0 m,4:16/km,128 bpm,174 ppm
22:23,"5,2 km",-0 m,4:17/km,127 bpm,174 ppm
22:37,"5,2 km",-0 m,4:14/km,127 bpm,174 ppm
22:50,"5,3 km",-1 m,4:19/km,128 bpm,174 ppm
23:04,"5,3 km",-1 m,4:19/km,128 bpm,174 ppm
23:18,"5,4 km",-0 m,4:10/km,127 bpm,172 ppm
23:31,"5,4 km",0 m,4:14/km,127 bpm,172 ppm
23:45,"5,5 km",0 m,4:23/km,128 bpm,172 ppm
23:59,"5,5 km",0 m,4:16/km,128 bpm,172 ppm
24:12,"5,6 km",-0 m,4:08/km,128 bpm,172 ppm
24:25,"5,6 km",-0 m,4:07/km,128 bpm,172 ppm
24:39,"5,7 km",-0 m,4:14/km,128 bpm,172 ppm
24:52,"5,7 km",-0 m,4:18/km,129 bpm,172 ppm
25:06,"5,8 km",0 m,4:11/km,130 bpm,172 ppm
25:19,"5,8 km",1 m,4:10/km,129 bpm,172 ppm
25:33,"5,9 km",1 m,4:11/km,128 bpm,170 ppm
25:46,"6,0 km",3 m,4:23/km,128 bpm,174 ppm
26:01,"6,0 km",3 m,4:21/km,129 bpm,174 ppm
26:14,"6,1 km",2 m,3:55/km,129 bpm,174 ppm
26:26,"6,1 km",2 m,3:54/km,130 bpm,174 ppm
26:39,"6,2 km",2 m,3:57/km,130 bpm,162 ppm
26:51,"6,2 km",2 m,4:08/km,130 bpm,172 ppm
27:05,"6,3 km",1 m,4:13/km,132 bpm,172 ppm
27:18,"6,3 km",1 m,4:10/km,133 bpm,172 ppm
27:32,"6,4 km",1 m,4:16/km,132 bpm,172 ppm
27:46,"6,4 km",2 m,4:13/km,132 bpm,172 ppm
27:59,"6,5 km",2 m,4:09/km,130 bpm,172 ppm
28:12,"6,5 km",1 m,4:14/km,128 bpm,172 ppm
28:26,"6,6 km",1 m,4:20/km,128 bpm,172 ppm
28:40,"6,6 km",2 m,4:13/km,129 bpm,172 ppm
28:53,"6,7 km",1 m,4:07/km,130 bpm,172 ppm
29:06,"6,8 km",1 m,4:11/km,131 bpm,172 ppm
29:20,"6,8 km",1 m,4:18/km,130 bpm,172 ppm
29:34,"6,9 km",1 m,4:12/km,132 bpm,170 ppm
29:47,"6,9 km",1 m,4:07/km,129 bpm,172 ppm
30:00,"7,0 km",2 m,4:26/km,133 bpm,172 ppm
30:16,"7,0 km",2 m,3:44/km,131 bpm,172 ppm
30:25,"7,1 km",1 m,3:15/km,130 bpm,172 ppm
30:36,"7,1 km",1 m,3:44/km,130 bpm,172 ppm
30:49,"7,2 km",1 m,3:57/km,130 bpm,172 ppm
31:02,"7,2 km",1 m,4:03/km,130 bpm,172 ppm
31:14,"7,3 km",1 m,3:57/km,132 bpm,172 ppm
31:27,"7,3 km",2 m,3:59/km,133 bpm,174 ppm
31:40,"7,4 km",2 m,4:06/km,131 bpm,174 ppm
31:53,"7,4 km",1 m,4:10/km,131 bpm,178 ppm
32:07,"7,5 km",2 m,4:11/km,130 bpm,174 ppm
32:20,"7,6 km",2 m,4:04/km,132 bpm,174 ppm
32:33,"7,6 km",1 m,3:59/km,130 bpm,170 ppm
32:45,"7,7 km",1 m,4:05/km,131 bpm,170 ppm
32:59,"7,7 km",1 m,4:11/km,133 bpm,172 ppm
33:12,"7,8 km",2 m,4:03/km,136 bpm,172 ppm
33:25,"7,8 km",2 m,3:59/km,133 bpm,170 ppm
33:38,"7,9 km",2 m,4:14/km,132 bpm,172 ppm
33:52,"7,9 km",2 m,4:22/km,130 bpm,172 ppm
34:06,"8,0 km",3 m,4:05/km,130 bpm,172 ppm
34:18,"8,0 km",3 m,3:53/km,135 bpm,172 ppm
34:30,"8,1 km",2 m,4:03/km,134 bpm,172 ppm
34:44,"8,1 km",1 m,4:10/km,134 bpm,172 ppm
34:57,"8,2 km",1 m,4:07/km,132 bpm,172 ppm
35:10,"8,2 km",-0 m,4:06/km,132 bpm,172 ppm
35:23,"8,3 km",-0 m,4:10/km,132 bpm,172 ppm
35:37,"8,4 km",-0 m,4:13/km,130 bpm,172 ppm
35:50,"8,4 km",-0 m,4:07/km,130 bpm,172 ppm
36:03,"8,5 km",0 m,4:04/km,133 bpm,172 ppm
36:16,"8,5 km",0 m,4:07/km,136 bpm,172 ppm
36:30,"8,6 km",0 m,4:05/km,137 bpm,172 ppm
36:43,"8,6 km",-0 m,4:06/km,137 bpm,172 ppm
36:56,"8,7 km",-1 m,4:06/km,136 bpm,172 ppm
37:09,"8,7 km",-1 m,4:05/km,136 bpm,172 ppm
37:22,"8,8 km",-0 m,4:07/km,137 bpm,170 ppm
37:35,"8,8 km",-0 m,4:03/km,136 bpm,172 ppm
37:48,"8,9 km",-1 m,4:04/km,136 bpm,172 ppm
38:01,"8,9 km",-0 m,4:10/km,137 bpm,172 ppm
38:15,"9,0 km",-0 m,4:09/km,136 bpm,172 ppm
38:28,"9,0 km",-0 m,4:07/km,135 bpm,170 ppm
38:41,"9,1 km",1 m,4:04/km,135 bpm,172 ppm
