time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",5 m,6:51/km,114 bpm,168 ppm
21s,"0,0 km",5 m,6:51/km,111 bpm,172 ppm
34s,"0,0 km",5 m,6:20/km,110 bpm,170 ppm
47s,"0,1 km",5 m,5:49/km,117 bpm,178 ppm
57s,"0,1 km",5 m,6:07/km,118 bpm,172 ppm
1:10,"0,1 km",5 m,5:24/km,119 bpm,170 ppm
1:20,"0,2 km",5 m,5:39/km,121 bpm,170 ppm
1:28,"0,2 km",4 m,5:36/km,122 bpm,172 ppm
1:43,"0,2 km",4 m,6:06/km,122 bpm,172 ppm
1:54,"0,3 km",4 m,6:23/km,123 bpm,174 ppm
2:05,"0,3 km",4 m,5:54/km,120 bpm,172 ppm
2:18,"0,3 km",4 m,5:49/km,117 bpm,172 ppm
2:29,"0,4 km",5 m,5:28/km,121 bpm,172 ppm
2:39,"0,4 km",5 m,5:26/km,122 bpm,172 ppm
2:49,"0,4 km",5 m,5:32/km,122 bpm,172 ppm
3:01,"0,5 km",5 m,5:41/km,120 bpm,174 ppm
3:12,"0,5 km",5 m,6:19/km,119 bpm,178 ppm
3:27,"0,5 km",5 m,6:24/km,116 bpm,174 ppm
3:36,"0,6 km",5 m,6:01/km,117 bpm,172 ppm
3:49,"0,6 km",7 m,4:43/km,120 bpm,170 ppm
3:57,"0,6 km",8 m,4:27/km,121 bpm,172 ppm
4:04,"0,7 km",7 m,4:32/km,121 bpm,172 ppm
4:14,"0,7 km",7 m,5:00/km,123 bpm,170 ppm
4:25,"0,7 km",6 m,5:01/km,124 bpm,172 ppm
4:34,"0,7 km",6 m,4:55/km,123 bpm,176 ppm
4:43,"0,8 km",6 m,4:40/km,124 bpm,172 ppm
4:53,"0,8 km",5 m,5:02/km,122 bpm,170 ppm
5:02,"0,8 km",5 m,4:48/km,121 bpm,172 ppm
5:12,"0,9 km",6 m,4:59/km,122 bpm,172 ppm
5:20,"0,9 km",6 m,4:40/km,123 bpm,174 ppm
5:31,"0,9 km",6 m,4:49/km,125 bpm,172 ppm
5:40,"1,0 km",7 m,4:43/km,124 bpm,170 ppm
