time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",4 m,5:56/km,109 bpm,172 ppm
22s,"0,0 km",4 m,5:26/km,107 bpm,170 ppm
34s,"0,0 km",4 m,5:31/km,112 bpm,170 ppm
46s,"0,1 km",3 m,5:17/km,119 bpm,172 ppm
58s,"0,1 km",2 m,5:15/km,124 bpm,170 ppm
1:10,"0,2 km",3 m,5:08/km,130 bpm,172 ppm
1:22,"0,2 km",4 m,4:52/km,129 bpm,170 ppm
1:31,"0,2 km",5 m,4:56/km,129 bpm,168 ppm
1:43,"0,3 km",6 m,5:07/km,128 bpm,172 ppm
1:56,"0,3 km",5 m,5:49/km,127 bpm,172 ppm
2:10,"0,3 km",5 m,5:51/km,128 bpm,176 ppm
2:23,"0,4 km",3 m,5:50/km,131 bpm,174 ppm
2:35,"0,4 km",2 m,5:13/km,135 bpm,172 ppm
2:46,"0,5 km",3 m,5:02/km,139 bpm,170 ppm
2:58,"0,5 km",4 m,4:57/km,140 bpm,172 ppm
3:09,"0,5 km",5 m,4:56/km,140 bpm,172 ppm
3:20,"0,6 km",5 m,4:57/km,138 bpm,172 ppm
3:31,"0,6 km",7 m,5:04/km,136 bpm,170 ppm
3:43,"0,6 km",8 m,5:21/km,134 bpm,172 ppm
3:54,"0,7 km",10 m,5:30/km,132 bpm,170 ppm
4:08,"0,7 km",13 m,5:44/km,134 bpm,172 ppm
4:20,"0,8 km",16 m,5:26/km,140 bpm,172 ppm
4:33,"0,8 km",19 m,5:50/km,147 bpm,172 ppm
4:47,"0,8 km",23 m,5:29/km,148 bpm,172 ppm
4:58,"0,9 km",23 m,5:20/km,149 bpm,178 ppm
5:11,"0,9 km",23 m,4:59/km,146 bpm,172 ppm
5:21,"0,9 km",22 m,4:44/km,145 bpm,172 ppm
5:32,"1,0 km",19 m,4:32/km,143 bpm,172 ppm
5:41,"1,0 km",18 m,4:29/km,139 bpm,172 ppm
5:52,"1,1 km",15 m,4:44/km,131 bpm,172 ppm
6:02,"1,1 km",13 m,4:45/km,128 bpm,172 ppm
6:13,"1,1 km",12 m,4:40/km,130 bpm,178 ppm
6:23,"1,2 km",10 m,4:31/km,132 bpm,178 ppm
6:33,"1,2 km",9 m,4:34/km,134 bpm,174 ppm
6:44,"1,2 km",8 m,4:32/km,132 bpm,178 ppm
6:54,"1,3 km",8 m,4:31/km,130 bpm,178 ppm
7:04,"1,3 km",7 m,4:28/km,135 bpm,174 ppm
7:14,"1,4 km",6 m,4:34/km,141 bpm,178 ppm
7:24,"1,4 km",4 m,4:25/km,140 bpm,178 ppm
7:34,"1,4 km",5 m,4:30/km,138 bpm,178 ppm
7:44,"1,5 km",5 m,4:19/km,139 bpm,174 ppm
7:54,"1,5 km",3 m,4:16/km,139 bpm,176 ppm
8:03,"1,5 km",1 m,4:12/km,138 bpm,176 ppm
8:13,"1,6 km",0 m,4:29/km,138 bpm,176 ppm
8:24,"1,6 km",0 m,4:48/km,137 bpm,172 ppm
8:34,"1,7 km",0 m,5:00/km,137 bpm,172 ppm
8:47,"1,7 km",3 m,5:09/km,137 bpm,172 ppm
8:57,"1,7 km",5 m,4:34/km,140 bpm,178 ppm
9:08,"1,8 km",4 m,4:35/km,139 bpm,174 ppm
9:17,"1,8 km",4 m,4:20/km,139 bpm,174 ppm
9:27,"1,8 km",5 m,4:38/km,138 bpm,176 ppm
9:38,"1,9 km",6 m,4:54/km,137 bpm,178 ppm
9:51,"1,9 km",6 m,4:43/km,136 bpm,174 ppm
9:59,"2,0 km",6 m,4:19/km,137 bpm,174 ppm
10:09,"2,0 km",6 m,4:27/km,137 bpm,174 ppm
10:20,"2,0 km",6 m,4:39/km,138 bpm,174 ppm
10:31,"2,1 km",6 m,4:44/km,138 bpm,174 ppm
10:41,"2,1 km",6 m,4:52/km,138 bpm,174 ppm
10:52,"2,1 km",6 m,4:51/km,140 bpm,174 ppm
11:03,"2,2 km",6 m,4:55/km,140 bpm,174 ppm
11:14,"2,2 km",6 m,4:42/km,139 bpm,174 ppm
11:25,"2,3 km",6 m,4:47/km,140 bpm,174 ppm
11:35,"2,3 km",6 m,4:35/km,139 bpm,172 ppm
11:46,"2,3 km",6 m,4:39/km,140 bpm,172 ppm
11:56,"2,4 km",6 m,4:58/km,139 bpm,172 ppm
12:08,"2,4 km",5 m,4:54/km,138 bpm,172 ppm
12:19,"2,4 km",5 m,4:46/km,138 bpm,174 ppm
12:29,"2,5 km",5 m,4:32/km,138 bpm,174 ppm
12:39,"2,5 km",5 m,4:47/km,138 bpm,178 ppm
12:50,"2,6 km",5 m,4:39/km,142 bpm,178 ppm
13:01,"2,6 km",4 m,4:36/km,147 bpm,174 ppm
13:11,"2,6 km",4 m,4:32/km,146 bpm,174 ppm
13:21,"2,7 km",4 m,4:43/km,142 bpm,174 ppm
13:32,"2,7 km",5 m,4:39/km,138 bpm,174 ppm
13:42,"2,7 km",3 m,4:39/km,137 bpm,174 ppm
13:53,"2,8 km",2 m,4:42/km,137 bpm,170 ppm
14:04,"2,8 km",3 m,4:38/km,136 bpm,172 ppm
14:14,"2,9 km",3 m,4:29/km,137 bpm,172 ppm
14:24,"2,9 km",4 m,4:21/km,137 bpm,174 ppm
14:33,"2,9 km",5 m,4:27/km,138 bpm,172 ppm
14:43,"3,0 km",6 m,4:43/km,139 bpm,170 ppm
14:55,"3,0 km",6 m,5:18/km,142 bpm,172 ppm
15:07,"3,0 km",6 m,5:57/km,142 bpm,170 ppm
15:24,"3,1 km",7 m,5:38/km,137 bpm,172 ppm
15:33,"3,1 km",7 m,4:30/km,136 bpm,172 ppm
15:44,"3,2 km",6 m,4:49/km,113 bpm,170 ppm
15:54,"3,2 km",5 m,4:48/km,113 bpm,144 ppm
16:06,"3,2 km",5 m,4:50/km,120 bpm,170 ppm
16:17,"3,3 km",3 m,4:27/km,127 bpm,170 ppm
16:26,"3,3 km",3 m,4:22/km,131 bpm,174 ppm
16:36,"3,3 km",3 m,4:39/km,133 bpm,172 ppm
16:47,"3,4 km",3 m,4:40/km,136 bpm,172 ppm
16:58,"3,4 km",4 m,4:39/km,140 bpm,172 ppm
17:08,"3,5 km",4 m,4:19/km,141 bpm,174 ppm
17:17,"3,5 km",4 m,4:27/km,141 bpm,172 ppm
17:27,"3,5 km",4 m,4:28/km,145 bpm,172 ppm
17:38,"3,6 km",6 m,4:40/km,144 bpm,172 ppm
17:48,"3,6 km",5 m,4:39/km,140 bpm,172 ppm
17:59,"3,6 km",4 m,4:28/km,140 bpm,170 ppm
18:08,"3,7 km",3 m,4:23/km,141 bpm,172 ppm
18:18,"3,7 km",3 m,4:33/km,142 bpm,172 ppm
18:29,"3,8 km",3 m,4:39/km,143 bpm,172 ppm
18:39,"3,8 km",4 m,4:35/km,142 bpm,172 ppm
18:49,"3,8 km",4 m,4:19/km,143 bpm,172 ppm
18:59,"3,9 km",4 m,4:21/km,141 bpm,170 ppm
19:09,"3,9 km",4 m,4:25/km,138 bpm,170 ppm
19:19,"3,9 km",5 m,4:26/km,137 bpm,172 ppm
19:29,"4,0 km",5 m,4:32/km,137 bpm,172 ppm
19:39,"4,0 km",5 m,4:25/km,137 bpm,172 ppm
19:50,"4,1 km",3 m,4:15/km,139 bpm,170 ppm
19:58,"4,1 km",3 m,4:16/km,141 bpm,170 ppm
20:08,"4,1 km",3 m,4:28/km,142 bpm,172 ppm
20:19,"4,2 km",3 m,4:29/km,142 bpm,172 ppm
20:28,"4,2 km",4 m,4:14/km,143 bpm,172 ppm
20:38,"4,2 km",4 m,4:17/km,144 bpm,174 ppm
20:47,"4,3 km",4 m,4:17/km,145 bpm,174 ppm
20:57,"4,3 km",5 m,4:26/km,148 bpm,174 ppm
21:07,"4,4 km",6 m,4:36/km,148 bpm,174 ppm
21:18,"4,4 km",5 m,4:32/km,146 bpm,172 ppm
21:28,"4,4 km",4 m,4:24/km,144 bpm,170 ppm
21:38,"4,5 km",3 m,4:25/km,144 bpm,170 ppm
21:48,"4,5 km",3 m,4:28/km,144 bpm,172 ppm
21:58,"4,5 km",3 m,4:23/km,145 bpm,172 ppm
22:07,"4,6 km",4 m,4:25/km,145 bpm,172 ppm
22:17,"4,6 km",5 m,4:16/km,145 bpm,172 ppm
22:27,"4,7 km",4 m,4:17/km,145 bpm,172 ppm
22:36,"4,7 km",4 m,4:15/km,144 bpm,172 ppm
22:46,"4,7 km",5 m,4:34/km,142 bpm,172 ppm
