time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",109 m,3:27/km,103 bpm,200 ppm
14s,"0,0 km",108 m,2:40/km,106 bpm,196 ppm
20s,"0,0 km",107 m,2:36/km,115 bpm,196 ppm
26s,"0,1 km",105 m,2:36/km,120 bpm,196 ppm
32s,"0,1 km",104 m,2:36/km,128 bpm,196 ppm
37s,"0,2 km",103 m,2:40/km,135 bpm,196 ppm
43s,"0,2 km",101 m,2:41/km,141 bpm,196 ppm
49s,"0,2 km",100 m,2:41/km,142 bpm,190 ppm
55s,"0,3 km",99 m,2:40/km,145 bpm,192 ppm
1:01,"0,3 km",98 m,2:44/km,146 bpm,194 ppm
1:07,"0,3 km",97 m,2:44/km,146 bpm,194 ppm
1:13,"0,4 km",98 m,2:39/km,147 bpm,194 ppm
1:19,"0,4 km",99 m,2:41/km,148 bpm,190 ppm
1:25,"0,5 km",100 m,2:44/km,149 bpm,194 ppm
1:31,"0,5 km",101 m,2:47/km,150 bpm,192 ppm
1:37,"0,5 km",102 m,2:49/km,151 bpm,190 ppm
1:44,"0,6 km",103 m,4:02/km,151 bpm,190 ppm
1:57,"0,6 km",101 m,3:51/km,158 bpm,190 ppm
2:03,"0,6 km",101 m,2:49/km,158 bpm,190 ppm
2:09,"0,7 km",100 m,2:44/km,158 bpm,190 ppm
2:15,"0,7 km",99 m,2:57/km,159 bpm,190 ppm
2:22,"0,7 km",98 m,3:08/km,160 bpm,190 ppm
2:29,"0,8 km",98 m,3:08/km,162 bpm,190 ppm
2:36,"0,8 km",97 m,3:15/km,162 bpm,190 ppm
2:43,"0,9 km",98 m,3:20/km,163 bpm,190 ppm
2:51,"0,9 km",100 m,3:25/km,162 bpm,190 ppm
2:58,"0,9 km",101 m,3:23/km,163 bpm,190 ppm
3:06,"1,0 km",103 m,3:19/km,161 bpm,190 ppm
3:13,"1,0 km",104 m,3:13/km,160 bpm,190 ppm
3:20,"1,0 km",106 m,3:18/km,159 bpm,190 ppm
3:28,"1,1 km",109 m,3:19/km,159 bpm,194 ppm
3:35,"1,1 km",110 m,3:02/km,159 bpm,194 ppm
3:41,"1,2 km",110 m,2:54/km,159 bpm,194 ppm
3:48,"1,2 km",110 m,3:03/km,159 bpm,194 ppm
3:55,"1,2 km",109 m,3:38/km,161 bpm,194 ppm
4:03,"1,3 km",110 m,4:10/km,161 bpm,192 ppm
4:15,"1,3 km",113 m,3:48/km,162 bpm,190 ppm
4:21,"1,3 km",114 m,2:58/km,163 bpm,190 ppm
4:28,"1,4 km",115 m,3:04/km,164 bpm,194 ppm
4:35,"1,4 km",120 m,3:07/km,164 bpm,190 ppm
4:42,"1,4 km",122 m,3:08/km,164 bpm,194 ppm
4:49,"1,5 km",127 m,3:14/km,162 bpm,192 ppm
4:57,"1,5 km",130 m,2:52/km,164 bpm,194 ppm
5:02,"1,6 km",130 m,2:37/km,164 bpm,190 ppm
5:07,"1,6 km",130 m,2:33/km,165 bpm,184 ppm
5:14,"1,6 km",129 m,2:47/km,166 bpm,190 ppm
5:20,"1,7 km",129 m,2:58/km,168 bpm,188 ppm
5:27,"1,7 km",129 m,3:20/km,171 bpm,188 ppm
5:35,"1,7 km",130 m,3:19/km,170 bpm,190 ppm
5:42,"1,8 km",130 m,3:10/km,170 bpm,194 ppm
5:48,"1,8 km",130 m,2:55/km,170 bpm,194 ppm
5:55,"1,9 km",131 m,2:56/km,170 bpm,194 ppm
6:01,"1,9 km",131 m,2:58/km,170 bpm,190 ppm
6:08,"1,9 km",131 m,3:02/km,170 bpm,194 ppm
6:15,"2,0 km",132 m,3:06/km,171 bpm,190 ppm
6:22,"2,0 km",132 m,3:03/km,173 bpm,198 ppm
6:28,"2,0 km",132 m,3:04/km,180 bpm,196 ppm
6:35,"2,1 km",131 m,3:26/km,181 bpm,192 ppm
6:44,"2,1 km",132 m,3:16/km,181 bpm,192 ppm
6:51,"2,2 km",133 m,2:52/km,181 bpm,190 ppm
6:57,"2,2 km",134 m,2:44/km,181 bpm,194 ppm
7:03,"2,2 km",135 m,2:53/km,181 bpm,200 ppm
7:09,"2,3 km",137 m,3:09/km,180 bpm,200 ppm
7:16,"2,3 km",136 m,3:34/km,179 bpm,188 ppm
7:26,"2,3 km",130 m,3:56/km,172 bpm,194 ppm
7:33,"2,4 km",126 m,3:35/km,172 bpm,192 ppm
7:43,"2,4 km",124 m,3:18/km,175 bpm,192 ppm
7:49,"2,4 km",127 m,2:49/km,175 bpm,190 ppm
7:55,"2,5 km",128 m,2:54/km,176 bpm,184 ppm
8:02,"2,5 km",126 m,2:55/km,178 bpm,186 ppm
