time,distance,elevation,pace,heartrate,cadence
5s,"0,0 km",4 m,3:16/km,54 bpm,160 ppm
10s,"0,0 km",4 m,3:16/km,75 bpm,166 ppm
25s,"0,1 km",4 m,5:15/km,104 bpm,172 ppm
40s,"0,1 km",2 m,5:20/km,118 bpm,172 ppm
55s,"0,2 km",3 m,5:55/km,116 bpm,172 ppm
1:12,"0,2 km",3 m,6:10/km,122 bpm,174 ppm
1:30,"0,3 km",5 m,6:03/km,125 bpm,174 ppm
1:46,"0,3 km",6 m,5:47/km,123 bpm,174 ppm
2:02,"0,3 km",4 m,6:16/km,121 bpm,174 ppm
2:21,"0,4 km",5 m,6:39/km,120 bpm,174 ppm
2:39,"0,4 km",2 m,6:08/km,121 bpm,172 ppm
2:56,"0,5 km",3 m,5:45/km,136 bpm,172 ppm
3:11,"0,5 km",4 m,5:32/km,135 bpm,172 ppm
3:26,"0,6 km",5 m,5:42/km,129 bpm,172 ppm
3:43,"0,6 km",6 m,5:52/km,123 bpm,172 ppm
3:59,"0,7 km",8 m,5:48/km,123 bpm,174 ppm
4:14,"0,7 km",10 m,5:41/km,117 bpm,166 ppm
4:31,"0,8 km",14 m,6:22/km,117 bpm,174 ppm
4:50,"0,8 km",18 m,6:11/km,131 bpm,176 ppm
5:06,"0,9 km",22 m,5:58/km,141 bpm,176 ppm
5:23,"0,9 km",23 m,5:39/km,144 bpm,174 ppm
5:38,"1,0 km",22 m,5:04/km,145 bpm,168 ppm
5:51,"1,0 km",20 m,4:48/km,145 bpm,172 ppm
6:05,"1,0 km",18 m,4:49/km,129 bpm,172 ppm
6:18,"1,1 km",15 m,4:54/km,125 bpm,174 ppm
6:32,"1,1 km",13 m,4:52/km,122 bpm,174 ppm
6:45,"1,2 km",10 m,4:45/km,119 bpm,172 ppm
6:58,"1,2 km",9 m,4:49/km,123 bpm,172 ppm
7:12,"1,3 km",8 m,4:52/km,123 bpm,174 ppm
7:26,"1,3 km",7 m,4:55/km,122 bpm,174 ppm
7:40,"1,4 km",6 m,4:52/km,119 bpm,174 ppm
7:53,"1,4 km",4 m,4:33/km,118 bpm,174 ppm
8:05,"1,5 km",5 m,4:33/km,119 bpm,176 ppm
8:18,"1,5 km",5 m,4:28/km,119 bpm,176 ppm
8:31,"1,6 km",2 m,4:45/km,122 bpm,174 ppm
8:44,"1,6 km",0 m,4:52/km,123 bpm,172 ppm
8:58,"1,6 km",0 m,5:16/km,127 bpm,172 ppm
9:13,"1,7 km",1 m,5:15/km,128 bpm,174 ppm
9:27,"1,7 km",3 m,4:56/km,133 bpm,174 ppm
9:41,"1,8 km",5 m,4:35/km,133 bpm,174 ppm
9:53,"1,8 km",4 m,4:30/km,129 bpm,174 ppm
10:06,"1,9 km",6 m,4:51/km,123 bpm,174 ppm
10:20,"1,9 km",6 m,5:07/km,125 bpm,174 ppm
10:35,"2,0 km",6 m,4:48/km,126 bpm,174 ppm
10:47,"2,0 km",6 m,4:22/km,126 bpm,174 ppm
10:59,"2,1 km",6 m,4:36/km,127 bpm,174 ppm
11:12,"2,1 km",6 m,4:55/km,128 bpm,176 ppm
11:27,"2,2 km",6 m,5:13/km,127 bpm,174 ppm
11:42,"2,2 km",6 m,5:08/km,130 bpm,172 ppm
11:56,"2,3 km",6 m,4:52/km,130 bpm,172 ppm
12:09,"2,3 km",6 m,4:36/km,132 bpm,172 ppm
12:22,"2,3 km",6 m,4:45/km,131 bpm,172 ppm
12:35,"2,4 km",6 m,4:41/km,129 bpm,172 ppm
12:48,"2,4 km",5 m,4:40/km,132 bpm,174 ppm
13:01,"2,5 km",5 m,4:52/km,129 bpm,174 ppm
13:15,"2,5 km",5 m,4:57/km,131 bpm,174 ppm
13:29,"2,6 km",5 m,4:42/km,129 bpm,176 ppm
13:41,"2,6 km",4 m,4:37/km,129 bpm,174 ppm
13:54,"2,7 km",4 m,4:42/km,122 bpm,174 ppm
14:08,"2,7 km",4 m,4:49/km,127 bpm,174 ppm
14:21,"2,8 km",4 m,4:46/km,130 bpm,172 ppm
14:34,"2,8 km",2 m,4:44/km,130 bpm,172 ppm
14:47,"2,9 km",3 m,4:46/km,129 bpm,168 ppm
15:01,"2,9 km",3 m,4:38/km,130 bpm,172 ppm
15:13,"2,9 km",3 m,4:26/km,130 bpm,174 ppm
15:26,"3,0 km",3 m,4:40/km,131 bpm,174 ppm
15:40,"3,0 km",4 m,5:42/km,130 bpm,172 ppm
15:58,"3,1 km",4 m,5:26/km,132 bpm,172 ppm
16:11,"3,1 km",5 m,4:50/km,130 bpm,168 ppm
16:24,"3,2 km",5 m,4:57/km,124 bpm,172 ppm
16:39,"3,2 km",4 m,5:02/km,123 bpm,168 ppm
16:53,"3,3 km",3 m,4:39/km,126 bpm,168 ppm
17:05,"3,3 km",2 m,4:37/km,128 bpm,172 ppm
17:18,"3,4 km",1 m,4:46/km,130 bpm,168 ppm
17:32,"3,4 km",2 m,4:44/km,130 bpm,172 ppm
17:45,"3,5 km",3 m,4:39/km,128 bpm,168 ppm
17:58,"3,5 km",3 m,4:39/km,129 bpm,172 ppm
18:10,"3,6 km",3 m,4:44/km,135 bpm,168 ppm
18:24,"3,6 km",4 m,4:39/km,132 bpm,172 ppm
18:36,"3,6 km",4 m,4:36/km,131 bpm,168 ppm
18:50,"3,7 km",3 m,4:39/km,127 bpm,172 ppm
19:02,"3,7 km",2 m,4:42/km,126 bpm,172 ppm
19:16,"3,8 km",2 m,4:41/km,126 bpm,170 ppm
19:28,"3,8 km",3 m,4:41/km,127 bpm,168 ppm
19:42,"3,9 km",4 m,4:37/km,125 bpm,172 ppm
19:54,"3,9 km",3 m,4:33/km,124 bpm,172 ppm
20:07,"4,0 km",5 m,4:43/km,129 bpm,172 ppm
20:21,"4,0 km",5 m,4:36/km,127 bpm,168 ppm
20:33,"4,1 km",5 m,4:24/km,126 bpm,172 ppm
20:45,"4,1 km",3 m,4:33/km,131 bpm,172 ppm
20:58,"4,2 km",3 m,4:41/km,134 bpm,168 ppm
21:11,"4,2 km",4 m,4:41/km,135 bpm,168 ppm
21:24,"4,3 km",5 m,4:37/km,132 bpm,170 ppm
21:37,"4,3 km",5 m,4:41/km,129 bpm,172 ppm
21:50,"4,3 km",5 m,4:41/km,130 bpm,172 ppm
22:03,"4,4 km",6 m,4:30/km,128 bpm,168 ppm
22:15,"4,4 km",6 m,4:22/km,128 bpm,168 ppm
22:28,"4,5 km",4 m,4:28/km,131 bpm,168 ppm
22:40,"4,5 km",3 m,4:33/km,131 bpm,172 ppm
22:53,"4,6 km",4 m,4:40/km,131 bpm,172 ppm
23:06,"4,6 km",5 m,4:40/km,133 bpm,168 ppm
23:19,"4,7 km",5 m,4:33/km,128 bpm,174 ppm
23:31,"4,7 km",5 m,4:34/km,120 bpm,168 ppm
23:44,"4,8 km",6 m,4:44/km,111 bpm,172 ppm
23:58,"4,8 km",6 m,4:35/km,111 bpm,174 ppm
24:10,"4,9 km",5 m,4:22/km,112 bpm,170 ppm
24:22,"4,9 km",3 m,4:33/km,113 bpm,172 ppm
24:35,"4,9 km",4 m,4:39/km,127 bpm,172 ppm
24:48,"5,0 km",4 m,4:38/km,128 bpm,168 ppm
25:01,"5,0 km",5 m,4:32/km,130 bpm,172 ppm
25:13,"5,1 km",5 m,4:33/km,129 bpm,172 ppm
25:26,"5,1 km",6 m,4:46/km,130 bpm,168 ppm
25:40,"5,2 km",6 m,4:42/km,131 bpm,172 ppm
25:52,"5,2 km",5 m,4:34/km,129 bpm,172 ppm
26:05,"5,3 km",4 m,4:37/km,130 bpm,168 ppm
26:18,"5,3 km",4 m,4:36/km,128 bpm,168 ppm
26:31,"5,4 km",4 m,4:38/km,125 bpm,168 ppm
26:44,"5,4 km",5 m,4:35/km,131 bpm,172 ppm
26:57,"5,5 km",5 m,4:35/km,134 bpm,172 ppm
27:09,"5,5 km",5 m,4:36/km,134 bpm,168 ppm
27:22,"5,6 km",6 m,4:36/km,134 bpm,168 ppm
27:35,"5,6 km",6 m,4:32/km,133 bpm,172 ppm
27:48,"5,6 km",4 m,4:32/km,130 bpm,168 ppm
