time,distance,elevation,pace,heartrate,cadence
19s,"0,0 km",5 m,4:21/km,104 bpm,170 ppm
26s,"0,0 km",5 m,4:09/km,112 bpm,170 ppm
36s,"0,1 km",5 m,4:46/km,111 bpm,172 ppm
49s,"0,1 km",5 m,4:59/km,115 bpm,172 ppm
59s,"0,2 km",5 m,4:40/km,117 bpm,170 ppm
1:09,"0,2 km",6 m,4:38/km,116 bpm,170 ppm
1:20,"0,2 km",6 m,4:46/km,115 bpm,172 ppm
1:31,"0,3 km",5 m,4:56/km,115 bpm,172 ppm
1:42,"0,3 km",4 m,5:02/km,117 bpm,172 ppm
1:53,"0,3 km",4 m,5:02/km,113 bpm,170 ppm
2:05,"0,4 km",4 m,5:08/km,111 bpm,170 ppm
2:16,"0,4 km",4 m,5:02/km,104 bpm,172 ppm
2:27,"0,5 km",4 m,5:02/km,112 bpm,170 ppm
2:39,"0,5 km",4 m,5:10/km,112 bpm,170 ppm
2:51,"0,5 km",4 m,5:05/km,110 bpm,170 ppm
3:02,"0,6 km",5 m,5:16/km,111 bpm,168 ppm
3:14,"0,6 km",5 m,5:02/km,112 bpm,172 ppm
3:25,"0,6 km",4 m,5:10/km,108 bpm,172 ppm
3:37,"0,7 km",4 m,5:01/km,108 bpm,170 ppm
3:48,"0,7 km",4 m,4:58/km,108 bpm,168 ppm
3:59,"0,8 km",5 m,4:50/km,111 bpm,172 ppm
4:10,"0,8 km",6 m,4:38/km,110 bpm,170 ppm
4:20,"0,8 km",7 m,4:26/km,113 bpm,172 ppm
4:30,"0,9 km",7 m,4:25/km,113 bpm,172 ppm
4:40,"0,9 km",8 m,4:39/km,115 bpm,176 ppm
4:50,"0,9 km",9 m,4:50/km,117 bpm,178 ppm
5:02,"1,0 km",9 m,4:53/km,117 bpm,176 ppm
5:13,"1,0 km",9 m,4:27/km,116 bpm,172 ppm
5:23,"1,1 km",7 m,4:25/km,115 bpm,174 ppm
5:33,"1,1 km",5 m,4:02/km,104 bpm,174 ppm
5:42,"1,1 km",5 m,3:47/km,106 bpm,174 ppm
5:50,"1,2 km",4 m,3:55/km,104 bpm,174 ppm
5:58,"1,2 km",5 m,4:08/km,107 bpm,174 ppm
6:08,"1,2 km",6 m,4:28/km,113 bpm,172 ppm
6:19,"1,3 km",6 m,4:40/km,120 bpm,172 ppm
6:30,"1,3 km",5 m,4:35/km,125 bpm,170 ppm
6:40,"1,4 km",4 m,4:28/km,125 bpm,172 ppm
6:50,"1,4 km",2 m,4:25/km,123 bpm,170 ppm
7:00,"1,4 km",1 m,4:42/km,123 bpm,172 ppm
7:10,"1,5 km",0 m,4:35/km,120 bpm,172 ppm
7:21,"1,5 km",0 m,4:44/km,119 bpm,178 ppm
7:31,"1,5 km",1 m,4:38/km,117 bpm,170 ppm
7:42,"1,6 km",2 m,4:38/km,112 bpm,170 ppm
7:52,"1,6 km",2 m,4:30/km,111 bpm,172 ppm
8:02,"1,7 km",2 m,4:24/km,112 bpm,170 ppm
8:12,"1,7 km",2 m,4:23/km,113 bpm,170 ppm
8:22,"1,7 km",3 m,4:25/km,114 bpm,170 ppm
8:32,"1,8 km",3 m,4:30/km,116 bpm,168 ppm
8:42,"1,8 km",3 m,4:36/km,117 bpm,172 ppm
8:52,"1,8 km",3 m,4:38/km,119 bpm,172 ppm
9:03,"1,9 km",2 m,4:42/km,117 bpm,172 ppm
9:13,"1,9 km",2 m,4:30/km,118 bpm,172 ppm
9:23,"2,0 km",1 m,4:32/km,120 bpm,172 ppm
9:34,"2,0 km",0 m,4:36/km,122 bpm,172 ppm
9:45,"2,0 km",2 m,4:23/km,124 bpm,174 ppm
9:54,"2,1 km",0 m,4:11/km,122 bpm,174 ppm
10:03,"2,1 km",2 m,4:19/km,122 bpm,174 ppm
10:14,"2,2 km",3 m,4:36/km,120 bpm,172 ppm
10:23,"2,2 km",5 m,5:05/km,120 bpm,172 ppm
10:37,"2,2 km",7 m,4:45/km,119 bpm,172 ppm
10:46,"2,3 km",8 m,4:10/km,119 bpm,178 ppm
10:55,"2,3 km",9 m,4:00/km,119 bpm,174 ppm
11:03,"2,3 km",10 m,4:12/km,123 bpm,172 ppm
11:14,"2,4 km",10 m,4:34/km,124 bpm,176 ppm
11:24,"2,4 km",10 m,4:29/km,126 bpm,172 ppm
11:34,"2,4 km",10 m,4:27/km,125 bpm,174 ppm
11:44,"2,5 km",10 m,4:16/km,121 bpm,178 ppm
11:54,"2,5 km",9 m,4:27/km,121 bpm,174 ppm
12:04,"2,6 km",9 m,4:25/km,124 bpm,172 ppm
12:13,"2,6 km",10 m,4:28/km,124 bpm,174 ppm
12:24,"2,6 km",10 m,4:24/km,122 bpm,174 ppm
12:33,"2,7 km",9 m,4:32/km,120 bpm,174 ppm
12:44,"2,7 km",2 m,4:27/km,118 bpm,174 ppm
12:54,"2,7 km",1 m,4:33/km,119 bpm,178 ppm
13:03,"2,8 km",0 m,4:28/km,120 bpm,178 ppm
13:15,"2,8 km",3 m,4:21/km,124 bpm,172 ppm
13:24,"2,9 km",3 m,3:56/km,126 bpm,184 ppm
13:32,"2,9 km",5 m,3:50/km,127 bpm,178 ppm
13:41,"2,9 km",4 m,3:56/km,127 bpm,172 ppm
13:50,"3,0 km",5 m,3:57/km,128 bpm,170 ppm
13:59,"3,0 km",6 m,4:21/km,126 bpm,172 ppm
14:09,"3,0 km",6 m,4:47/km,126 bpm,172 ppm
14:21,"3,1 km",6 m,4:38/km,127 bpm,172 ppm
14:31,"3,1 km",6 m,4:04/km,127 bpm,172 ppm
14:39,"3,2 km",6 m,3:46/km,127 bpm,172 ppm
14:48,"3,2 km",6 m,4:29/km,125 bpm,172 ppm
14:57,"3,2 km",6 m,4:48/km,124 bpm,172 ppm
15:11,"3,3 km",6 m,4:31/km,125 bpm,172 ppm
15:19,"3,3 km",6 m,3:45/km,126 bpm,172 ppm
15:27,"3,3 km",6 m,4:06/km,125 bpm,172 ppm
15:38,"3,4 km",6 m,4:19/km,124 bpm,172 ppm
15:47,"3,4 km",6 m,4:14/km,124 bpm,172 ppm
15:57,"3,5 km",6 m,4:06/km,124 bpm,174 ppm
16:06,"3,5 km",6 m,4:05/km,125 bpm,174 ppm
16:15,"3,5 km",6 m,4:10/km,131 bpm,174 ppm
16:25,"3,6 km",5 m,4:21/km,129 bpm,174 ppm
16:34,"3,6 km",5 m,4:25/km,126 bpm,170 ppm
16:45,"3,7 km",5 m,4:31/km,123 bpm,172 ppm
16:55,"3,7 km",5 m,4:13/km,124 bpm,172 ppm
17:04,"3,7 km",5 m,3:56/km,125 bpm,172 ppm
17:12,"3,8 km",4 m,3:49/km,126 bpm,174 ppm
17:21,"3,8 km",4 m,3:55/km,128 bpm,172 ppm
17:30,"3,8 km",4 m,4:11/km,128 bpm,174 ppm
17:40,"3,9 km",5 m,4:20/km,129 bpm,174 ppm
17:50,"3,9 km",3 m,4:25/km,129 bpm,174 ppm
18:00,"4,0 km",2 m,4:21/km,128 bpm,174 ppm
18:09,"4,0 km",3 m,4:19/km,123 bpm,172 ppm
18:19,"4,0 km",3 m,4:33/km,125 bpm,172 ppm
18:30,"4,1 km",4 m,4:21/km,126 bpm,174 ppm
18:39,"4,1 km",6 m,4:16/km,129 bpm,174 ppm
18:48,"4,1 km",6 m,4:05/km,131 bpm,174 ppm
18:58,"4,2 km",6 m,4:41/km,131 bpm,176 ppm
19:08,"4,2 km",6 m,5:00/km,131 bpm,176 ppm
19:22,"4,3 km",7 m,4:52/km,129 bpm,174 ppm
19:31,"4,3 km",7 m,4:08/km,128 bpm,172 ppm
19:40,"4,3 km",7 m,4:04/km,128 bpm,178 ppm
19:49,"4,4 km",7 m,4:12/km,127 bpm,174 ppm
19:59,"4,4 km",6 m,4:19/km,125 bpm,170 ppm
20:09,"4,4 km",5 m,4:05/km,126 bpm,170 ppm
20:18,"4,5 km",4 m,3:59/km,127 bpm,170 ppm
20:26,"4,5 km",4 m,4:03/km,128 bpm,172 ppm
20:36,"4,6 km",4 m,4:07/km,126 bpm,172 ppm
20:45,"4,6 km",5 m,4:12/km,125 bpm,170 ppm
20:55,"4,6 km",5 m,4:04/km,126 bpm,172 ppm
21:04,"4,7 km",5 m,4:10/km,126 bpm,172 ppm
21:13,"4,7 km",5 m,4:10/km,128 bpm,170 ppm
21:23,"4,7 km",6 m,4:21/km,128 bpm,172 ppm
21:33,"4,8 km",6 m,4:11/km,128 bpm,170 ppm
21:42,"4,8 km",4 m,3:56/km,128 bpm,174 ppm
21:51,"4,9 km",3 m,3:59/km,129 bpm,170 ppm
21:59,"4,9 km",3 m,4:02/km,127 bpm,170 ppm
22:09,"4,9 km",4 m,4:06/km,130 bpm,170 ppm
22:18,"5,0 km",4 m,4:12/km,131 bpm,170 ppm
22:27,"5,0 km",5 m,4:06/km,132 bpm,172 ppm
22:37,"5,0 km",4 m,4:04/km,132 bpm,170 ppm
22:46,"5,1 km",5 m,4:03/km,131 bpm,170 ppm
22:55,"5,1 km",6 m,4:16/km,130 bpm,172 ppm
23:06,"5,2 km",5 m,4:12/km,132 bpm,170 ppm
23:14,"5,2 km",5 m,4:03/km,131 bpm,172 ppm
23:23,"5,2 km",3 m,4:03/km,131 bpm,170 ppm
23:33,"5,3 km",3 m,4:10/km,132 bpm,172 ppm
23:42,"5,3 km",4 m,4:10/km,134 bpm,172 ppm
23:52,"5,3 km",4 m,4:13/km,135 bpm,170 ppm
24:01,"5,4 km",5 m,4:08/km,135 bpm,172 ppm
24:10,"5,4 km",4 m,4:06/km,134 bpm,172 ppm
24:19,"5,5 km",5 m,4:04/km,132 bpm,172 ppm
24:28,"5,5 km",6 m,4:16/km,132 bpm,172 ppm
24:39,"5,5 km",6 m,4:11/km,135 bpm,172 ppm
24:47,"5,6 km",5 m,4:00/km,136 bpm,172 ppm
24:57,"5,6 km",3 m,3:56/km,136 bpm,174 ppm
25:05,"5,6 km",3 m,3:59/km,137 bpm,170 ppm
25:14,"5,7 km",4 m,4:09/km,135 bpm,170 ppm
25:24,"5,7 km",4 m,4:12/km,132 bpm,170 ppm
25:33,"5,8 km",5 m,4:09/km,132 bpm,172 ppm
25:43,"5,8 km",4 m,4:06/km,132 bpm,172 ppm
25:52,"5,8 km",4 m,4:06/km,132 bpm,172 ppm
26:01,"5,9 km",6 m,4:13/km,134 bpm,172 ppm
26:11,"5,9 km",5 m,4:07/km,134 bpm,172 ppm
26:20,"5,9 km",5 m,3:56/km,134 bpm,172 ppm
26:29,"6,0 km",3 m,3:54/km,133 bpm,172 ppm
26:37,"6,0 km",3 m,3:53/km,136 bpm,170 ppm
26:46,"6,1 km",3 m,4:06/km,131 bpm,172 ppm
26:56,"6,1 km",4 m,4:13/km,130 bpm,170 ppm
27:05,"6,1 km",5 m,4:16/km,131 bpm,170 ppm
27:15,"6,2 km",4 m,4:11/km,131 bpm,172 ppm
27:24,"6,2 km",4 m,4:06/km,131 bpm,170 ppm
27:33,"6,2 km",5 m,4:17/km,131 bpm,172 ppm
27:43,"6,3 km",6 m,4:10/km,131 bpm,172 ppm
27:52,"6,3 km",5 m,3:57/km,140 bpm,172 ppm
28:01,"6,4 km",3 m,3:47/km,143 bpm,172 ppm
28:09,"6,4 km",3 m,3:52/km,138 bpm,172 ppm
28:18,"6,4 km",3 m,4:02/km,133 bpm,172 ppm
28:27,"6,5 km",3 m,4:03/km,134 bpm,174 ppm
28:37,"6,5 km",5 m,4:01/km,135 bpm,174 ppm
28:46,"6,5 km",4 m,3:54/km,135 bpm,174 ppm
28:54,"6,6 km",5 m,3:54/km,134 bpm,174 ppm
29:03,"6,6 km",6 m,4:09/km,132 bpm,174 ppm
29:12,"6,7 km",7 m,4:12/km,133 bpm,178 ppm
29:23,"6,7 km",7 m,4:07/km,135 bpm,174 ppm
29:31,"6,7 km",7 m,3:56/km,135 bpm,174 ppm
29:40,"6,8 km",6 m,4:21/km,134 bpm,174 ppm
29:51,"6,8 km",7 m,4:38/km,136 bpm,172 ppm
30:02,"6,8 km",6 m,4:09/km,134 bpm,174 ppm
30:10,"6,9 km",5 m,4:14/km,134 bpm,174 ppm
30:20,"6,9 km",5 m,4:02/km,131 bpm,174 ppm
30:28,"7,0 km",4 m,4:08/km,128 bpm,174 ppm
30:38,"7,0 km",3 m,4:01/km,129 bpm,174 ppm
30:46,"7,0 km",3 m,4:08/km,133 bpm,174 ppm
30:57,"7,1 km",3 m,4:22/km,136 bpm,174 ppm
31:06,"7,1 km",2 m,4:15/km,135 bpm,170 ppm
31:16,"7,1 km",3 m,4:14/km,136 bpm,172 ppm
31:26,"7,2 km",5 m,4:06/km,136 bpm,172 ppm
31:35,"7,2 km",4 m,4:02/km,140 bpm,172 ppm
31:44,"7,3 km",4 m,4:06/km,138 bpm,174 ppm
31:53,"7,3 km",4 m,4:05/km,139 bpm,174 ppm
32:02,"7,3 km",5 m,4:17/km,137 bpm,174 ppm
32:12,"7,4 km",5 m,4:18/km,128 bpm,174 ppm
32:22,"7,4 km",5 m,4:13/km,120 bpm,174 ppm
32:31,"7,4 km",5 m,4:05/km,119 bpm,174 ppm
32:40,"7,5 km",5 m,4:03/km,120 bpm,174 ppm
32:49,"7,5 km",6 m,4:07/km,124 bpm,172 ppm
32:59,"7,6 km",6 m,4:08/km,128 bpm,172 ppm
33:08,"7,6 km",6 m,3:57/km,126 bpm,178 ppm
33:17,"7,6 km",6 m,3:59/km,125 bpm,178 ppm
33:26,"7,7 km",6 m,4:05/km,122 bpm,174 ppm
33:35,"7,7 km",6 m,4:14/km,123 bpm,174 ppm
33:45,"7,7 km",6 m,4:08/km,123 bpm,174 ppm
33:54,"7,8 km",6 m,4:07/km,124 bpm,174 ppm
34:03,"7,8 km",6 m,4:10/km,122 bpm,176 ppm
34:13,"7,9 km",6 m,4:02/km,108 bpm,174 ppm
34:22,"7,9 km",6 m,3:57/km,109 bpm,174 ppm
34:30,"7,9 km",6 m,3:59/km,110 bpm,174 ppm
34:40,"8,0 km",6 m,3:47/km,115 bpm,176 ppm
34:48,"8,0 km",6 m,3:33/km,126 bpm,176 ppm
34:55,"8,0 km",5 m,3:35/km,136 bpm,178 ppm
35:04,"8,1 km",4 m,3:49/km,136 bpm,178 ppm
35:13,"8,1 km",4 m,4:00/km,135 bpm,184 ppm
35:22,"8,2 km",5 m,3:49/km,133 bpm,174 ppm
35:30,"8,2 km",3 m,3:35/km,135 bpm,170 ppm
35:38,"8,2 km",2 m,3:25/km,138 bpm,170 ppm
35:46,"8,3 km",0 m,3:29/km,139 bpm,176 ppm
35:53,"8,3 km",0 m,3:42/km,140 bpm,174 ppm
36:02,"8,3 km",0 m,3:49/km,139 bpm,172 ppm
36:11,"8,4 km",2 m,3:57/km,138 bpm,172 ppm
36:20,"8,4 km",5 m,3:55/km,138 bpm,172 ppm
36:29,"8,5 km",6 m,3:56/km,137 bpm,176 ppm
36:38,"8,5 km",4 m,4:05/km,136 bpm,176 ppm
36:47,"8,5 km",6 m,4:26/km,139 bpm,174 ppm
