time,distance,elevation,pace,heartrate,cadence
5s,"0,0 km",14 m,7:05/km,71 bpm,152 ppm
10s,"0,0 km",13 m,7:05/km,76 bpm,174 ppm
16s,"0,0 km",12 m,7:05/km,92 bpm,172 ppm
23s,"0,0 km",11 m,6:50/km,101 bpm,172 ppm
30s,"0,0 km",11 m,6:50/km,102 bpm,172 ppm
36s,"0,0 km",10 m,6:57/km,106 bpm,172 ppm
42s,"0,0 km",9 m,6:46/km,106 bpm,172 ppm
48s,"0,1 km",9 m,6:28/km,108 bpm,172 ppm
53s,"0,1 km",8 m,6:18/km,111 bpm,172 ppm
1:00,"0,1 km",4 m,6:16/km,118 bpm,178 ppm
1:05,"0,1 km",0 m,6:20/km,119 bpm,174 ppm
1:10,"0,1 km",1 m,6:23/km,116 bpm,174 ppm
1:16,"0,1 km",1 m,6:14/km,111 bpm,178 ppm
1:22,"0,2 km",1 m,6:05/km,111 bpm,174 ppm
1:28,"0,2 km",2 m,6:04/km,110 bpm,174 ppm
1:33,"0,2 km",4 m,5:50/km,108 bpm,174 ppm
1:38,"0,2 km",4 m,5:33/km,107 bpm,174 ppm
1:43,"0,2 km",4 m,5:16/km,106 bpm,174 ppm
1:48,"0,2 km",4 m,4:59/km,104 bpm,178 ppm
1:52,"0,2 km",4 m,4:51/km,104 bpm,174 ppm
1:56,"0,3 km",4 m,5:01/km,103 bpm,174 ppm
2:01,"0,3 km",4 m,5:06/km,103 bpm,178 ppm
2:05,"0,3 km",4 m,4:34/km,103 bpm,174 ppm
2:09,"0,3 km",4 m,4:37/km,104 bpm,174 ppm
2:16,"0,3 km",13 m,4:58/km,104 bpm,174 ppm
2:21,"0,4 km",13 m,5:07/km,104 bpm,176 ppm
2:21,"0,4 km",13 m,5:07/km,104 bpm,176 ppm
2:26,"0,4 km",13 m,5:22/km,104 bpm,174 ppm
2:32,"0,4 km",13 m,5:14/km,104 bpm,178 ppm
2:37,"0,4 km",14 m,5:25/km,105 bpm,174 ppm
2:43,"0,4 km",14 m,6:28/km,104 bpm,174 ppm
2:49,"0,4 km",13 m,6:27/km,104 bpm,174 ppm
2:55,"0,4 km",13 m,6:31/km,105 bpm,170 ppm
3:01,"0,5 km",12 m,6:33/km,105 bpm,172 ppm
3:07,"0,5 km",11 m,6:27/km,107 bpm,170 ppm
3:13,"0,5 km",11 m,6:18/km,110 bpm,172 ppm
3:18,"0,5 km",11 m,6:13/km,109 bpm,172 ppm
3:24,"0,5 km",11 m,6:10/km,110 bpm,172 ppm
3:29,"0,5 km",10 m,6:05/km,110 bpm,172 ppm
3:35,"0,5 km",11 m,6:04/km,110 bpm,176 ppm
3:41,"0,6 km",11 m,6:05/km,110 bpm,174 ppm
3:46,"0,6 km",12 m,5:59/km,110 bpm,172 ppm
3:51,"0,6 km",12 m,5:55/km,106 bpm,176 ppm
3:57,"0,6 km",11 m,5:50/km,101 bpm,172 ppm
4:02,"0,6 km",8 m,5:52/km,101 bpm,172 ppm
4:07,"0,6 km",6 m,5:46/km,100 bpm,172 ppm
4:12,"0,7 km",5 m,5:34/km,101 bpm,178 ppm
4:17,"0,7 km",3 m,5:29/km,102 bpm,174 ppm
4:23,"0,7 km",0 m,5:32/km,102 bpm,174 ppm
4:27,"0,7 km",-1 m,5:36/km,103 bpm,174 ppm
4:32,"0,7 km",-2 m,5:38/km,103 bpm,174 ppm
4:36,"0,7 km",-1 m,5:36/km,104 bpm,174 ppm
4:42,"0,7 km",1 m,5:42/km,102 bpm,172 ppm
4:48,"0,8 km",2 m,5:52/km,101 bpm,170 ppm
4:53,"0,8 km",4 m,5:49/km,101 bpm,172 ppm
4:58,"0,8 km",5 m,5:36/km,100 bpm,172 ppm
