time,distance,elevation,pace,heartrate,cadence
6s,"0,0 km",61 m,3:43/km,96 bpm,180 ppm
9s,"0,0 km",61 m,3:43/km,92 bpm,182 ppm
12s,"0,0 km",61 m,3:34/km,96 bpm,182 ppm
15s,"0,0 km",61 m,3:13/km,101 bpm,180 ppm
20s,"0,0 km",61 m,3:22/km,105 bpm,180 ppm
23s,"0,1 km",61 m,3:37/km,116 bpm,180 ppm
27s,"0,1 km",61 m,3:56/km,127 bpm,180 ppm
32s,"0,1 km",60 m,4:00/km,145 bpm,180 ppm
36s,"0,1 km",60 m,3:59/km,149 bpm,180 ppm
42s,"0,1 km",60 m,4:09/km,151 bpm,180 ppm
46s,"0,1 km",60 m,4:14/km,151 bpm,174 ppm
50s,"0,2 km",60 m,3:56/km,152 bpm,178 ppm
55s,"0,2 km",60 m,3:44/km,153 bpm,178 ppm
1:00,"0,2 km",60 m,3:49/km,154 bpm,178 ppm
1:03,"0,2 km",60 m,3:57/km,156 bpm,178 ppm
1:07,"0,2 km",61 m,4:28/km,159 bpm,180 ppm
1:11,"0,3 km",61 m,4:45/km,160 bpm,180 ppm
1:20,"0,3 km",61 m,6:02/km,169 bpm,170 ppm
1:28,"0,3 km",61 m,6:46/km,163 bpm,170 ppm
1:39,"0,3 km",61 m,7:37/km,152 bpm,164 ppm
1:45,"0,3 km",61 m,6:59/km,152 bpm,168 ppm
1:53,"0,4 km",61 m,5:59/km,151 bpm,162 ppm
2:02,"0,4 km",61 m,5:07/km,153 bpm,128 ppm
2:07,"0,4 km",61 m,4:45/km,154 bpm,178 ppm
2:11,"0,4 km",61 m,4:16/km,150 bpm,178 ppm
2:15,"0,4 km",62 m,3:50/km,145 bpm,182 ppm
2:20,"0,4 km",61 m,3:44/km,138 bpm,180 ppm
2:24,"0,5 km",61 m,3:48/km,146 bpm,180 ppm
2:28,"0,5 km",61 m,3:50/km,154 bpm,180 ppm
2:32,"0,5 km",61 m,3:53/km,157 bpm,182 ppm
2:36,"0,5 km",60 m,3:49/km,160 bpm,182 ppm
2:41,"0,5 km",60 m,3:43/km,163 bpm,180 ppm
2:46,"0,6 km",60 m,3:55/km,166 bpm,180 ppm
