time,distance,elevation,pace,heartrate,cadence
15s,"0,0 km",333 m,6:11/km,121 bpm,172 ppm
20s,"0,0 km",333 m,5:52/km,116 bpm,172 ppm
26s,"0,0 km",333 m,5:20/km,113 bpm,178 ppm
32s,"0,0 km",332 m,5:23/km,122 bpm,186 ppm
39s,"0,1 km",332 m,5:25/km,123 bpm,176 ppm
45s,"0,1 km",332 m,5:26/km,125 bpm,178 ppm
51s,"0,1 km",332 m,5:37/km,121 bpm,174 ppm
57s,"0,1 km",332 m,5:40/km,117 bpm,178 ppm
1:03,"0,1 km",331 m,5:36/km,115 bpm,176 ppm
1:11,"0,2 km",330 m,5:30/km,112 bpm,174 ppm
1:17,"0,2 km",328 m,5:33/km,113 bpm,178 ppm
1:22,"0,2 km",328 m,5:32/km,113 bpm,176 ppm
1:28,"0,2 km",328 m,5:11/km,113 bpm,174 ppm
1:34,"0,2 km",328 m,5:20/km,114 bpm,174 ppm
1:40,"0,2 km",328 m,5:27/km,114 bpm,174 ppm
1:46,"0,3 km",328 m,5:36/km,117 bpm,174 ppm
1:52,"0,3 km",328 m,5:34/km,117 bpm,172 ppm
1:59,"0,3 km",328 m,5:44/km,116 bpm,178 ppm
2:06,"0,3 km",328 m,5:54/km,111 bpm,178 ppm
2:12,"0,3 km",328 m,5:39/km,111 bpm,172 ppm
2:19,"0,4 km",328 m,5:20/km,109 bpm,140 ppm
2:26,"0,4 km",328 m,5:07/km,110 bpm,176 ppm
2:30,"0,4 km",328 m,4:49/km,110 bpm,174 ppm
2:36,"0,4 km",328 m,4:29/km,107 bpm,174 ppm
2:41,"0,4 km",328 m,4:27/km,109 bpm,180 ppm
2:46,"0,5 km",328 m,4:32/km,111 bpm,174 ppm
2:50,"0,5 km",328 m,4:26/km,115 bpm,174 ppm
2:56,"0,5 km",328 m,4:13/km,93 bpm,174 ppm
3:00,"0,5 km",328 m,4:11/km,98 bpm,180 ppm
3:05,"0,5 km",329 m,4:09/km,97 bpm,180 ppm
3:10,"0,5 km",329 m,4:02/km,103 bpm,182 ppm
3:14,"0,6 km",329 m,4:02/km,110 bpm,176 ppm
3:19,"0,6 km",329 m,4:02/km,113 bpm,178 ppm
3:23,"0,6 km",329 m,4:02/km,118 bpm,174 ppm
3:28,"0,6 km",329 m,4:02/km,123 bpm,182 ppm
3:32,"0,6 km",329 m,4:02/km,127 bpm,180 ppm
3:37,"0,7 km",329 m,4:07/km,125 bpm,176 ppm
3:41,"0,7 km",329 m,4:18/km,122 bpm,178 ppm
3:46,"0,7 km",329 m,4:38/km,119 bpm,176 ppm
3:51,"0,7 km",329 m,4:58/km,118 bpm,174 ppm
3:57,"0,7 km",329 m,5:16/km,118 bpm,170 ppm
4:04,"0,8 km",329 m,5:36/km,118 bpm,166 ppm
4:11,"0,8 km",329 m,5:43/km,119 bpm,168 ppm
4:17,"0,8 km",329 m,5:39/km,121 bpm,168 ppm
4:23,"0,8 km",329 m,5:36/km,120 bpm,168 ppm
4:30,"0,8 km",329 m,5:33/km,120 bpm,168 ppm
4:36,"0,8 km",329 m,5:34/km,119 bpm,168 ppm
4:42,"0,9 km",329 m,5:35/km,119 bpm,168 ppm
4:48,"0,9 km",329 m,5:36/km,121 bpm,168 ppm
4:55,"0,9 km",330 m,5:36/km,124 bpm,168 ppm
5:01,"0,9 km",330 m,5:39/km,122 bpm,168 ppm
5:07,"0,9 km",330 m,5:40/km,120 bpm,172 ppm
5:14,"1,0 km",330 m,5:37/km,119 bpm,170 ppm
5:20,"1,0 km",330 m,5:33/km,119 bpm,170 ppm
5:26,"1,0 km",330 m,5:25/km,119 bpm,168 ppm
5:33,"1,0 km",330 m,5:21/km,120 bpm,168 ppm
5:39,"1,0 km",330 m,5:21/km,120 bpm,168 ppm
5:44,"1,1 km",330 m,5:22/km,120 bpm,166 ppm
5:50,"1,1 km",330 m,5:17/km,121 bpm,168 ppm
5:57,"1,1 km",330 m,5:12/km,121 bpm,168 ppm
6:03,"1,1 km",330 m,5:08/km,121 bpm,168 ppm
6:08,"1,1 km",329 m,5:02/km,122 bpm,170 ppm
6:13,"1,1 km",329 m,4:56/km,124 bpm,170 ppm
6:19,"1,2 km",329 m,4:54/km,126 bpm,170 ppm
6:25,"1,2 km",329 m,5:00/km,126 bpm,172 ppm
6:30,"1,2 km",329 m,5:05/km,126 bpm,170 ppm
6:36,"1,2 km",329 m,5:08/km,127 bpm,172 ppm
6:42,"1,2 km",329 m,5:11/km,127 bpm,170 ppm
6:48,"1,3 km",329 m,5:18/km,127 bpm,170 ppm
6:54,"1,3 km",330 m,5:18/km,127 bpm,170 ppm
7:00,"1,3 km",330 m,5:16/km,128 bpm,172 ppm
7:06,"1,3 km",330 m,5:21/km,129 bpm,172 ppm
7:12,"1,3 km",330 m,5:26/km,130 bpm,172 ppm
7:18,"1,4 km",330 m,5:27/km,130 bpm,170 ppm
7:24,"1,4 km",330 m,5:24/km,126 bpm,170 ppm
7:30,"1,4 km",330 m,5:28/km,125 bpm,172 ppm
7:36,"1,4 km",330 m,5:31/km,122 bpm,172 ppm
7:42,"1,4 km",329 m,5:28/km,116 bpm,172 ppm
7:49,"1,4 km",329 m,5:24/km,117 bpm,168 ppm
7:55,"1,5 km",330 m,5:29/km,118 bpm,172 ppm
8:01,"1,5 km",330 m,5:24/km,117 bpm,170 ppm
8:07,"1,5 km",330 m,5:10/km,114 bpm,166 ppm
8:13,"1,5 km",329 m,4:44/km,114 bpm,172 ppm
8:18,"1,5 km",329 m,4:33/km,119 bpm,170 ppm
8:23,"1,6 km",330 m,4:27/km,123 bpm,170 ppm
8:28,"1,6 km",330 m,4:35/km,122 bpm,170 ppm
8:33,"1,6 km",330 m,4:43/km,124 bpm,170 ppm
8:38,"1,6 km",330 m,4:45/km,126 bpm,172 ppm
8:44,"1,6 km",330 m,4:52/km,127 bpm,170 ppm
8:50,"1,7 km",330 m,5:01/km,126 bpm,170 ppm
8:55,"1,7 km",330 m,5:03/km,126 bpm,172 ppm
9:01,"1,7 km",330 m,5:02/km,127 bpm,170 ppm
9:07,"1,7 km",330 m,5:04/km,128 bpm,172 ppm
9:13,"1,7 km",329 m,5:08/km,129 bpm,172 ppm
9:18,"1,7 km",329 m,5:09/km,129 bpm,170 ppm
9:24,"1,8 km",329 m,5:07/km,129 bpm,170 ppm
9:30,"1,8 km",329 m,5:11/km,130 bpm,168 ppm
9:36,"1,8 km",329 m,5:16/km,130 bpm,168 ppm
9:41,"1,8 km",329 m,5:19/km,129 bpm,168 ppm
9:48,"1,8 km",329 m,5:19/km,123 bpm,170 ppm
9:54,"1,9 km",330 m,5:20/km,120 bpm,172 ppm
10:00,"1,9 km",330 m,5:22/km,118 bpm,170 ppm
10:05,"1,9 km",330 m,5:17/km,118 bpm,170 ppm
10:12,"1,9 km",330 m,5:15/km,118 bpm,172 ppm
10:18,"1,9 km",330 m,5:10/km,120 bpm,170 ppm
10:23,"2,0 km",330 m,5:10/km,120 bpm,170 ppm
10:29,"2,0 km",330 m,5:10/km,120 bpm,170 ppm
10:35,"2,0 km",330 m,5:12/km,119 bpm,170 ppm
10:41,"2,0 km",330 m,5:12/km,118 bpm,172 ppm
10:47,"2,0 km",330 m,5:06/km,117 bpm,170 ppm
10:53,"2,0 km",330 m,5:09/km,118 bpm,170 ppm
10:58,"2,1 km",330 m,5:04/km,122 bpm,172 ppm
11:03,"2,1 km",331 m,5:01/km,123 bpm,170 ppm
11:09,"2,1 km",331 m,4:58/km,123 bpm,170 ppm
11:15,"2,1 km",333 m,5:16/km,123 bpm,170 ppm
11:21,"2,1 km",334 m,5:12/km,123 bpm,170 ppm
11:27,"2,2 km",335 m,5:12/km,123 bpm,170 ppm
11:33,"2,2 km",335 m,5:14/km,122 bpm,170 ppm
11:38,"2,2 km",335 m,5:10/km,122 bpm,172 ppm
11:45,"2,2 km",334 m,4:50/km,122 bpm,168 ppm
11:50,"2,2 km",334 m,4:52/km,122 bpm,168 ppm
11:55,"2,3 km",334 m,4:54/km,122 bpm,172 ppm
12:01,"2,3 km",334 m,4:52/km,124 bpm,170 ppm
12:06,"2,3 km",334 m,5:09/km,125 bpm,170 ppm
12:12,"2,3 km",334 m,5:38/km,125 bpm,172 ppm
12:18,"2,3 km",334 m,5:39/km,124 bpm,170 ppm
12:27,"2,3 km",334 m,5:32/km,126 bpm,174 ppm
12:33,"2,4 km",335 m,5:28/km,126 bpm,174 ppm
12:38,"2,4 km",335 m,5:05/km,127 bpm,170 ppm
12:43,"2,4 km",335 m,4:48/km,129 bpm,168 ppm
12:49,"2,4 km",335 m,4:54/km,128 bpm,168 ppm
12:54,"2,4 km",335 m,4:59/km,127 bpm,168 ppm
13:00,"2,5 km",334 m,5:01/km,126 bpm,168 ppm
13:06,"2,5 km",334 m,4:59/km,127 bpm,170 ppm
13:12,"2,5 km",333 m,4:56/km,128 bpm,170 ppm
13:17,"2,5 km",333 m,4:51/km,128 bpm,170 ppm
13:22,"2,5 km",333 m,4:48/km,128 bpm,170 ppm
13:28,"2,6 km",333 m,4:42/km,128 bpm,170 ppm
13:33,"2,6 km",333 m,4:47/km,128 bpm,170 ppm
