time,distance,elevation,pace,heartrate,cadence
12s,"0,0 km",5 m,7:15/km,90 bpm,172 ppm
28s,"0,0 km",5 m,6:34/km,99 bpm,170 ppm
45s,"0,1 km",5 m,6:24/km,102 bpm,172 ppm
59s,"0,1 km",5 m,7:00/km,104 bpm,172 ppm
1:19,"0,1 km",5 m,6:47/km,101 bpm,174 ppm
1:32,"0,2 km",5 m,6:23/km,107 bpm,178 ppm
1:49,"0,2 km",5 m,6:30/km,104 bpm,180 ppm
2:04,"0,3 km",5 m,5:54/km,104 bpm,178 ppm
2:18,"0,3 km",5 m,5:27/km,106 bpm,174 ppm
2:30,"0,3 km",4 m,5:57/km,104 bpm,178 ppm
2:47,"0,4 km",4 m,6:43/km,109 bpm,176 ppm
3:04,"0,4 km",4 m,6:10/km,103 bpm,174 ppm
3:18,"0,5 km",4 m,5:58/km,104 bpm,174 ppm
3:32,"0,5 km",5 m,6:10/km,110 bpm,176 ppm
3:48,"0,5 km",5 m,6:04/km,111 bpm,174 ppm
4:01,"0,6 km",5 m,5:44/km,112 bpm,174 ppm
4:15,"0,6 km",5 m,5:48/km,112 bpm,174 ppm
4:30,"0,7 km",8 m,5:59/km,111 bpm,178 ppm
4:45,"0,7 km",7 m,5:39/km,105 bpm,172 ppm
4:58,"0,7 km",7 m,5:34/km,104 bpm,172 ppm
5:13,"0,8 km",6 m,5:49/km,106 bpm,172 ppm
5:26,"0,8 km",6 m,5:51/km,108 bpm,172 ppm
5:41,"0,9 km",5 m,5:54/km,102 bpm,172 ppm
5:56,"0,9 km",6 m,5:37/km,107 bpm,174 ppm
6:08,"0,9 km",6 m,5:32/km,113 bpm,178 ppm
6:22,"1,0 km",6 m,5:55/km,108 bpm,174 ppm
6:37,"1,0 km",7 m,5:48/km,103 bpm,174 ppm
6:51,"1,1 km",8 m,5:14/km,110 bpm,178 ppm
7:03,"1,1 km",7 m,5:12/km,110 bpm,174 ppm
7:15,"1,1 km",7 m,5:28/km,109 bpm,178 ppm
7:30,"1,2 km",6 m,5:39/km,111 bpm,178 ppm
7:43,"1,2 km",6 m,5:34/km,112 bpm,178 ppm
7:57,"1,3 km",5 m,5:33/km,120 bpm,178 ppm
8:10,"1,3 km",6 m,5:17/km,127 bpm,178 ppm
8:22,"1,3 km",6 m,5:14/km,125 bpm,178 ppm
8:36,"1,4 km",7 m,5:33/km,126 bpm,178 ppm
8:50,"1,4 km",7 m,5:30/km,129 bpm,178 ppm
9:03,"1,5 km",8 m,5:11/km,128 bpm,178 ppm
9:15,"1,5 km",7 m,5:24/km,129 bpm,178 ppm
9:29,"1,6 km",6 m,5:24/km,125 bpm,178 ppm
9:41,"1,6 km",6 m,5:24/km,124 bpm,174 ppm
9:55,"1,6 km",5 m,5:39/km,124 bpm,176 ppm
10:09,"1,7 km",5 m,5:29/km,114 bpm,174 ppm
10:21,"1,7 km",6 m,5:09/km,110 bpm,178 ppm
10:34,"1,8 km",6 m,5:38/km,115 bpm,178 ppm
10:48,"1,8 km",7 m,5:31/km,117 bpm,172 ppm
11:01,"1,8 km",8 m,5:14/km,116 bpm,172 ppm
11:13,"1,9 km",7 m,5:09/km,112 bpm,178 ppm
11:26,"1,9 km",7 m,5:24/km,110 bpm,176 ppm
11:40,"2,0 km",6 m,5:19/km,110 bpm,174 ppm
11:52,"2,0 km",6 m,5:15/km,105 bpm,176 ppm
12:05,"2,0 km",5 m,5:28/km,107 bpm,178 ppm
12:19,"2,1 km",6 m,5:02/km,105 bpm,174 ppm
12:30,"2,1 km",6 m,5:19/km,104 bpm,174 ppm
12:45,"2,2 km",6 m,5:30/km,106 bpm,174 ppm
12:57,"2,2 km",7 m,5:15/km,109 bpm,172 ppm
13:10,"2,2 km",8 m,5:01/km,114 bpm,174 ppm
13:22,"2,3 km",7 m,5:26/km,115 bpm,172 ppm
13:36,"2,3 km",6 m,5:30/km,116 bpm,172 ppm
13:49,"2,4 km",6 m,5:25/km,117 bpm,174 ppm
14:02,"2,4 km",5 m,5:19/km,119 bpm,174 ppm
14:15,"2,4 km",5 m,5:11/km,117 bpm,170 ppm
14:27,"2,5 km",6 m,5:05/km,118 bpm,172 ppm
14:39,"2,5 km",6 m,5:17/km,116 bpm,172 ppm
14:53,"2,6 km",7 m,5:28/km,108 bpm,170 ppm
15:06,"2,6 km",8 m,5:06/km,110 bpm,174 ppm
15:17,"2,6 km",7 m,4:57/km,111 bpm,174 ppm
15:29,"2,7 km",7 m,5:16/km,112 bpm,174 ppm
15:43,"2,7 km",6 m,5:24/km,115 bpm,172 ppm
15:56,"2,8 km",6 m,5:08/km,112 bpm,172 ppm
16:08,"2,8 km",5 m,5:10/km,112 bpm,172 ppm
16:21,"2,8 km",6 m,4:58/km,111 bpm,172 ppm
16:32,"2,9 km",6 m,4:52/km,105 bpm,178 ppm
16:45,"2,9 km",6 m,5:02/km,108 bpm,174 ppm
16:57,"3,0 km",7 m,5:04/km,111 bpm,176 ppm
17:09,"3,0 km",8 m,4:49/km,112 bpm,176 ppm
17:21,"3,1 km",7 m,4:57/km,113 bpm,174 ppm
17:33,"3,1 km",7 m,5:00/km,115 bpm,178 ppm
17:45,"3,1 km",6 m,5:16/km,115 bpm,172 ppm
17:58,"3,2 km",6 m,5:21/km,112 bpm,172 ppm
18:11,"3,2 km",5 m,5:24/km,112 bpm,172 ppm
18:25,"3,3 km",6 m,4:51/km,114 bpm,172 ppm
18:35,"3,3 km",6 m,4:29/km,115 bpm,174 ppm
18:46,"3,3 km",6 m,4:50/km,115 bpm,170 ppm
18:59,"3,4 km",7 m,5:09/km,114 bpm,172 ppm
19:11,"3,4 km",8 m,5:04/km,116 bpm,172 ppm
19:24,"3,5 km",7 m,5:10/km,118 bpm,172 ppm
19:36,"3,5 km",6 m,5:01/km,121 bpm,172 ppm
19:48,"3,5 km",6 m,5:11/km,123 bpm,172 ppm
20:01,"3,6 km",5 m,5:18/km,125 bpm,172 ppm
20:14,"3,6 km",5 m,5:19/km,125 bpm,174 ppm
20:27,"3,7 km",6 m,5:09/km,125 bpm,178 ppm
20:39,"3,7 km",6 m,5:02/km,125 bpm,174 ppm
20:51,"3,7 km",6 m,4:55/km,122 bpm,174 ppm
21:03,"3,8 km",7 m,4:56/km,120 bpm,174 ppm
21:15,"3,8 km",7 m,4:51/km,119 bpm,174 ppm
21:27,"3,9 km",7 m,5:04/km,116 bpm,174 ppm
21:40,"3,9 km",6 m,5:02/km,117 bpm,174 ppm
21:51,"3,9 km",6 m,5:10/km,116 bpm,174 ppm
22:05,"4,0 km",5 m,5:16/km,116 bpm,174 ppm
22:17,"4,0 km",5 m,5:00/km,116 bpm,174 ppm
22:29,"4,1 km",5 m,4:49/km,117 bpm,176 ppm
22:40,"4,1 km",6 m,4:59/km,115 bpm,174 ppm
22:53,"4,1 km",6 m,5:07/km,115 bpm,174 ppm
23:05,"4,2 km",7 m,5:05/km,111 bpm,178 ppm
23:18,"4,2 km",7 m,5:04/km,114 bpm,174 ppm
23:29,"4,3 km",7 m,4:58/km,120 bpm,174 ppm
23:42,"4,3 km",6 m,5:08/km,123 bpm,172 ppm
23:54,"4,3 km",5 m,5:07/km,123 bpm,170 ppm
24:07,"4,4 km",5 m,5:12/km,122 bpm,178 ppm
24:20,"4,4 km",5 m,4:45/km,123 bpm,174 ppm
24:30,"4,5 km",6 m,4:41/km,125 bpm,174 ppm
24:42,"4,5 km",6 m,4:46/km,125 bpm,174 ppm
24:54,"4,5 km",7 m,5:00/km,119 bpm,172 ppm
25:06,"4,6 km",8 m,4:56/km,122 bpm,174 ppm
25:18,"4,6 km",7 m,4:59/km,124 bpm,172 ppm
25:30,"4,7 km",6 m,4:51/km,116 bpm,174 ppm
25:42,"4,7 km",6 m,4:57/km,115 bpm,174 ppm
25:54,"4,7 km",5 m,5:07/km,106 bpm,174 ppm
26:06,"4,8 km",5 m,4:55/km,103 bpm,174 ppm
26:19,"4,8 km",5 m,4:50/km,100 bpm,174 ppm
26:30,"4,9 km",6 m,4:33/km,101 bpm,174 ppm
26:41,"4,9 km",6 m,4:49/km,103 bpm,170 ppm
26:53,"5,0 km",7 m,4:56/km,105 bpm,170 ppm
27:05,"5,0 km",7 m,4:49/km,108 bpm,170 ppm
27:16,"5,0 km",7 m,4:50/km,108 bpm,172 ppm
27:28,"5,1 km",6 m,4:59/km,107 bpm,172 ppm
27:40,"5,1 km",6 m,5:08/km,109 bpm,170 ppm
27:53,"5,2 km",5 m,5:21/km,112 bpm,172 ppm
28:06,"5,2 km",5 m,5:07/km,109 bpm,174 ppm
28:18,"5,2 km",6 m,4:54/km,109 bpm,174 ppm
28:29,"5,3 km",6 m,4:46/km,114 bpm,174 ppm
28:41,"5,3 km",6 m,5:02/km,116 bpm,172 ppm
28:54,"5,4 km",7 m,5:04/km,113 bpm,172 ppm
29:06,"5,4 km",7 m,4:56/km,112 bpm,172 ppm
29:17,"5,4 km",7 m,4:59/km,111 bpm,172 ppm
29:30,"5,5 km",6 m,5:05/km,110 bpm,172 ppm
29:42,"5,5 km",5 m,5:08/km,111 bpm,172 ppm
29:56,"5,6 km",5 m,5:09/km,112 bpm,172 ppm
30:08,"5,6 km",5 m,4:35/km,114 bpm,172 ppm
30:18,"5,6 km",5 m,4:20/km,106 bpm,172 ppm
30:29,"5,7 km",6 m,4:33/km,103 bpm,172 ppm
30:40,"5,7 km",6 m,4:38/km,100 bpm,172 ppm
30:52,"5,8 km",8 m,4:40/km,97 bpm,172 ppm
31:03,"5,8 km",7 m,4:48/km,99 bpm,170 ppm
