time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",4 m,4:53/km,94 bpm,172 ppm
25s,"0,0 km",4 m,5:02/km,107 bpm,170 ppm
43s,"0,1 km",2 m,4:45/km,114 bpm,170 ppm
57s,"0,2 km",3 m,4:12/km,120 bpm,172 ppm
1:11,"0,2 km",4 m,4:20/km,127 bpm,172 ppm
1:26,"0,3 km",6 m,4:39/km,125 bpm,172 ppm
1:43,"0,3 km",5 m,5:46/km,125 bpm,172 ppm
2:05,"0,4 km",3 m,6:05/km,123 bpm,170 ppm
2:24,"0,4 km",3 m,5:07/km,129 bpm,170 ppm
2:40,"0,5 km",4 m,5:00/km,129 bpm,170 ppm
2:57,"0,5 km",5 m,4:55/km,127 bpm,172 ppm
3:13,"0,6 km",7 m,4:57/km,124 bpm,172 ppm
3:31,"0,7 km",10 m,5:07/km,123 bpm,172 ppm
3:48,"0,7 km",14 m,5:37/km,126 bpm,178 ppm
4:09,"0,8 km",19 m,5:53/km,135 bpm,178 ppm
4:27,"0,8 km",23 m,5:43/km,138 bpm,176 ppm
4:47,"0,9 km",24 m,5:16/km,142 bpm,174 ppm
5:03,"0,9 km",25 m,4:53/km,140 bpm,178 ppm
5:19,"1,0 km",26 m,4:51/km,138 bpm,174 ppm
5:36,"1,1 km",30 m,4:59/km,138 bpm,180 ppm
5:53,"1,1 km",34 m,4:43/km,141 bpm,176 ppm
6:08,"1,2 km",37 m,4:33/km,138 bpm,174 ppm
6:24,"1,2 km",39 m,4:39/km,138 bpm,178 ppm
6:39,"1,3 km",39 m,4:26/km,138 bpm,178 ppm
6:54,"1,3 km",40 m,4:29/km,137 bpm,174 ppm
7:09,"1,4 km",39 m,4:15/km,84 bpm,0 ppm
7:22,"1,4 km",39 m,4:06/km,99 bpm,178 ppm
7:36,"1,5 km",39 m,4:10/km,107 bpm,174 ppm
7:51,"1,6 km",39 m,4:24/km,126 bpm,174 ppm
8:06,"1,6 km",40 m,4:25/km,135 bpm,174 ppm
8:20,"1,7 km",39 m,4:09/km,135 bpm,174 ppm
8:34,"1,7 km",39 m,4:07/km,131 bpm,176 ppm
8:48,"1,8 km",39 m,4:48/km,132 bpm,174 ppm
9:06,"1,8 km",39 m,4:36/km,137 bpm,174 ppm
9:20,"1,9 km",38 m,4:05/km,139 bpm,174 ppm
9:34,"2,0 km",36 m,4:14/km,140 bpm,178 ppm
9:49,"2,0 km",32 m,4:20/km,133 bpm,172 ppm
10:03,"2,1 km",26 m,5:01/km,126 bpm,182 ppm
10:22,"2,1 km",21 m,5:25/km,116 bpm,174 ppm
10:39,"2,2 km",12 m,5:40/km,113 bpm,180 ppm
10:59,"2,2 km",11 m,4:54/km,118 bpm,174 ppm
11:13,"2,3 km",10 m,4:16/km,120 bpm,174 ppm
11:29,"2,3 km",7 m,4:56/km,125 bpm,176 ppm
11:46,"2,4 km",5 m,4:39/km,129 bpm,174 ppm
12:01,"2,5 km",5 m,4:19/km,128 bpm,178 ppm
12:16,"2,5 km",4 m,4:29/km,129 bpm,174 ppm
12:32,"2,6 km",3 m,4:32/km,127 bpm,174 ppm
12:46,"2,6 km",4 m,4:24/km,128 bpm,176 ppm
13:02,"2,7 km",4 m,4:30/km,133 bpm,174 ppm
13:17,"2,7 km",4 m,4:36/km,137 bpm,174 ppm
13:33,"2,8 km",4 m,4:30/km,136 bpm,174 ppm
13:47,"2,9 km",3 m,4:07/km,133 bpm,174 ppm
14:01,"2,9 km",3 m,4:07/km,131 bpm,174 ppm
14:15,"3,0 km",3 m,4:00/km,130 bpm,174 ppm
14:28,"3,0 km",2 m,3:52/km,128 bpm,172 ppm
14:41,"3,1 km",2 m,4:03/km,130 bpm,172 ppm
14:55,"3,1 km",3 m,4:11/km,133 bpm,172 ppm
15:10,"3,2 km",3 m,4:21/km,133 bpm,172 ppm
15:25,"3,2 km",3 m,4:18/km,135 bpm,174 ppm
15:39,"3,3 km",4 m,4:25/km,131 bpm,174 ppm
15:55,"3,4 km",4 m,4:30/km,133 bpm,182 ppm
16:09,"3,4 km",5 m,4:05/km,132 bpm,174 ppm
16:24,"3,5 km",4 m,4:21/km,132 bpm,178 ppm
16:38,"3,5 km",3 m,3:52/km,131 bpm,176 ppm
16:51,"3,6 km",2 m,3:59/km,132 bpm,178 ppm
17:05,"3,6 km",2 m,4:19/km,135 bpm,174 ppm
17:20,"3,7 km",1 m,4:08/km,136 bpm,178 ppm
17:34,"3,8 km",1 m,4:10/km,137 bpm,178 ppm
17:48,"3,8 km",1 m,4:17/km,138 bpm,174 ppm
18:03,"3,9 km",1 m,4:21/km,138 bpm,178 ppm
18:17,"3,9 km",1 m,4:22/km,135 bpm,174 ppm
18:32,"4,0 km",1 m,4:14/km,136 bpm,172 ppm
18:46,"4,0 km",1 m,4:09/km,134 bpm,172 ppm
19:00,"4,1 km",1 m,4:10/km,133 bpm,178 ppm
19:14,"4,1 km",1 m,4:16/km,137 bpm,174 ppm
19:29,"4,2 km",2 m,4:17/km,137 bpm,174 ppm
19:43,"4,3 km",3 m,4:18/km,135 bpm,174 ppm
19:58,"4,3 km",4 m,4:11/km,133 bpm,174 ppm
20:11,"4,4 km",5 m,4:00/km,132 bpm,174 ppm
20:25,"4,4 km",5 m,4:07/km,138 bpm,174 ppm
20:39,"4,5 km",4 m,4:08/km,140 bpm,174 ppm
20:53,"4,5 km",3 m,4:19/km,140 bpm,178 ppm
21:09,"4,6 km",4 m,4:26/km,135 bpm,176 ppm
21:23,"4,7 km",4 m,3:55/km,139 bpm,174 ppm
21:36,"4,7 km",4 m,4:24/km,140 bpm,174 ppm
21:55,"4,8 km",3 m,4:49/km,140 bpm,178 ppm
22:09,"4,8 km",2 m,3:57/km,135 bpm,174 ppm
22:22,"4,9 km",3 m,4:10/km,136 bpm,176 ppm
22:37,"4,9 km",3 m,4:18/km,135 bpm,174 ppm
22:51,"5,0 km",3 m,4:09/km,135 bpm,174 ppm
23:04,"5,0 km",3 m,4:07/km,135 bpm,176 ppm
23:18,"5,1 km",3 m,4:03/km,136 bpm,176 ppm
23:32,"5,2 km",2 m,4:03/km,134 bpm,178 ppm
23:46,"5,2 km",2 m,4:17/km,133 bpm,174 ppm
24:01,"5,3 km",2 m,4:10/km,135 bpm,174 ppm
24:14,"5,3 km",2 m,4:07/km,140 bpm,178 ppm
24:29,"5,4 km",2 m,4:07/km,143 bpm,174 ppm
24:42,"5,4 km",3 m,4:08/km,141 bpm,174 ppm
24:56,"5,5 km",4 m,4:06/km,140 bpm,174 ppm
25:10,"5,6 km",5 m,4:16/km,136 bpm,174 ppm
25:25,"5,6 km",7 m,4:14/km,137 bpm,174 ppm
25:39,"5,7 km",9 m,4:00/km,136 bpm,174 ppm
25:52,"5,7 km",10 m,3:59/km,138 bpm,174 ppm
26:05,"5,8 km",12 m,3:58/km,138 bpm,172 ppm
26:19,"5,8 km",13 m,3:54/km,143 bpm,176 ppm
26:32,"5,9 km",16 m,4:10/km,150 bpm,178 ppm
26:47,"6,0 km",19 m,4:29/km,148 bpm,174 ppm
27:02,"6,0 km",23 m,4:15/km,148 bpm,178 ppm
