time,distance,elevation,pace,heartrate,cadence
8s,"0,0 km",5 m,5:44/km,99 bpm,176 ppm
17s,"0,0 km",4 m,5:44/km,101 bpm,178 ppm
26s,"0,0 km",4 m,5:20/km,104 bpm,178 ppm
36s,"0,1 km",4 m,5:20/km,103 bpm,178 ppm
45s,"0,1 km",3 m,5:20/km,106 bpm,178 ppm
54s,"0,1 km",2 m,5:13/km,110 bpm,180 ppm
1:03,"0,1 km",3 m,5:19/km,112 bpm,182 ppm
1:12,"0,2 km",3 m,5:21/km,113 bpm,180 ppm
1:22,"0,2 km",4 m,5:21/km,114 bpm,180 ppm
1:31,"0,2 km",5 m,5:17/km,115 bpm,176 ppm
1:40,"0,3 km",6 m,5:26/km,116 bpm,178 ppm
1:50,"0,3 km",5 m,5:24/km,114 bpm,180 ppm
2:00,"0,3 km",4 m,5:54/km,113 bpm,180 ppm
2:09,"0,3 km",4 m,5:45/km,113 bpm,182 ppm
2:21,"0,4 km",5 m,5:56/km,112 bpm,180 ppm
2:30,"0,4 km",3 m,5:55/km,115 bpm,180 ppm
2:40,"0,4 km",2 m,5:36/km,117 bpm,180 ppm
2:50,"0,5 km",3 m,5:36/km,120 bpm,180 ppm
3:00,"0,5 km",4 m,5:26/km,118 bpm,180 ppm
3:09,"0,5 km",4 m,5:24/km,119 bpm,180 ppm
3:19,"0,6 km",5 m,5:29/km,116 bpm,180 ppm
3:28,"0,6 km",5 m,5:27/km,112 bpm,180 ppm
3:38,"0,6 km",6 m,5:33/km,110 bpm,182 ppm
3:48,"0,6 km",7 m,5:29/km,110 bpm,182 ppm
3:57,"0,7 km",9 m,5:48/km,110 bpm,182 ppm
4:07,"0,7 km",10 m,5:48/km,111 bpm,180 ppm
4:19,"0,7 km",12 m,6:18/km,108 bpm,182 ppm
4:28,"0,8 km",14 m,6:20/km,111 bpm,182 ppm
4:41,"0,8 km",17 m,6:07/km,115 bpm,182 ppm
4:50,"0,8 km",19 m,6:09/km,122 bpm,182 ppm
5:01,"0,8 km",22 m,5:49/km,128 bpm,182 ppm
5:12,"0,9 km",23 m,5:52/km,131 bpm,180 ppm
5:21,"0,9 km",23 m,5:48/km,130 bpm,178 ppm
5:31,"0,9 km",23 m,5:22/km,127 bpm,174 ppm
5:41,"1,0 km",21 m,5:06/km,125 bpm,178 ppm
5:49,"1,0 km",20 m,4:54/km,116 bpm,178 ppm
5:57,"1,0 km",18 m,4:42/km,115 bpm,178 ppm
6:06,"1,0 km",17 m,4:45/km,115 bpm,178 ppm
6:14,"1,1 km",15 m,4:44/km,108 bpm,178 ppm
6:22,"1,1 km",13 m,4:42/km,106 bpm,180 ppm
6:31,"1,1 km",12 m,4:46/km,106 bpm,180 ppm
6:39,"1,2 km",11 m,4:48/km,103 bpm,180 ppm
6:47,"1,2 km",10 m,4:47/km,103 bpm,180 ppm
6:55,"1,2 km",8 m,4:50/km,102 bpm,180 ppm
7:04,"1,2 km",8 m,4:54/km,100 bpm,180 ppm
7:13,"1,3 km",8 m,4:57/km,101 bpm,180 ppm
7:21,"1,3 km",8 m,4:55/km,103 bpm,180 ppm
7:30,"1,3 km",7 m,4:49/km,105 bpm,180 ppm
7:38,"1,4 km",6 m,4:42/km,106 bpm,178 ppm
7:46,"1,4 km",5 m,4:31/km,107 bpm,178 ppm
7:54,"1,4 km",5 m,4:34/km,106 bpm,178 ppm
8:02,"1,5 km",6 m,4:35/km,106 bpm,178 ppm
8:10,"1,5 km",5 m,4:40/km,109 bpm,178 ppm
8:18,"1,5 km",3 m,4:47/km,110 bpm,178 ppm
8:27,"1,5 km",1 m,4:58/km,110 bpm,178 ppm
8:36,"1,6 km",0 m,4:56/km,111 bpm,182 ppm
8:45,"1,6 km",0 m,4:56/km,114 bpm,182 ppm
8:53,"1,6 km",0 m,4:49/km,116 bpm,182 ppm
9:01,"1,7 km",0 m,4:54/km,116 bpm,182 ppm
9:10,"1,7 km",2 m,5:00/km,116 bpm,174 ppm
9:19,"1,7 km",3 m,5:00/km,121 bpm,178 ppm
9:27,"1,7 km",5 m,4:39/km,122 bpm,180 ppm
9:36,"1,8 km",4 m,4:32/km,119 bpm,180 ppm
9:43,"1,8 km",4 m,4:16/km,117 bpm,180 ppm
9:50,"1,8 km",5 m,4:22/km,115 bpm,178 ppm
9:58,"1,9 km",5 m,4:35/km,114 bpm,178 ppm
10:06,"1,9 km",6 m,4:41/km,113 bpm,180 ppm
10:15,"1,9 km",6 m,4:57/km,113 bpm,180 ppm
10:23,"1,9 km",6 m,4:51/km,116 bpm,180 ppm
10:32,"2,0 km",6 m,4:45/km,118 bpm,180 ppm
10:40,"2,0 km",6 m,4:32/km,117 bpm,180 ppm
10:48,"2,0 km",6 m,4:32/km,118 bpm,180 ppm
10:56,"2,1 km",6 m,4:33/km,119 bpm,180 ppm
11:04,"2,1 km",6 m,4:34/km,120 bpm,180 ppm
11:12,"2,1 km",6 m,4:42/km,119 bpm,180 ppm
11:20,"2,1 km",6 m,4:36/km,119 bpm,180 ppm
11:28,"2,2 km",6 m,4:36/km,120 bpm,180 ppm
11:36,"2,2 km",6 m,4:27/km,121 bpm,178 ppm
11:44,"2,2 km",6 m,4:23/km,120 bpm,178 ppm
11:51,"2,3 km",6 m,4:24/km,120 bpm,178 ppm
11:59,"2,3 km",6 m,4:26/km,120 bpm,178 ppm
12:07,"2,3 km",6 m,4:31/km,120 bpm,178 ppm
12:15,"2,4 km",6 m,4:34/km,121 bpm,180 ppm
12:23,"2,4 km",6 m,4:42/km,121 bpm,174 ppm
12:31,"2,4 km",6 m,4:43/km,117 bpm,178 ppm
12:39,"2,4 km",5 m,4:39/km,118 bpm,178 ppm
12:48,"2,5 km",5 m,4:42/km,117 bpm,178 ppm
12:55,"2,5 km",5 m,4:40/km,118 bpm,178 ppm
13:04,"2,5 km",5 m,4:44/km,121 bpm,178 ppm
13:12,"2,6 km",5 m,4:40/km,124 bpm,180 ppm
