time,distance,elevation,pace,heartrate,cadence
5s,"0,0 km",7 m,6:03/km,92 bpm,130 ppm
11s,"0,0 km",7 m,6:03/km,92 bpm,172 ppm
16s,"0,0 km",6 m,6:03/km,92 bpm,174 ppm
23s,"0,0 km",6 m,5:47/km,93 bpm,170 ppm
29s,"0,0 km",5 m,5:58/km,97 bpm,170 ppm
37s,"0,1 km",5 m,6:13/km,99 bpm,170 ppm
43s,"0,1 km",5 m,6:00/km,102 bpm,170 ppm
50s,"0,1 km",4 m,5:55/km,103 bpm,170 ppm
56s,"0,1 km",3 m,5:43/km,104 bpm,170 ppm
1:02,"0,1 km",3 m,5:44/km,105 bpm,170 ppm
1:08,"0,1 km",3 m,5:38/km,106 bpm,170 ppm
1:14,"0,2 km",3 m,5:39/km,106 bpm,170 ppm
1:21,"0,2 km",3 m,5:38/km,106 bpm,170 ppm
1:27,"0,2 km",3 m,5:31/km,105 bpm,170 ppm
1:33,"0,2 km",3 m,5:31/km,105 bpm,170 ppm
1:39,"0,2 km",4 m,5:24/km,106 bpm,170 ppm
1:44,"0,3 km",4 m,5:15/km,107 bpm,172 ppm
1:50,"0,3 km",4 m,5:08/km,107 bpm,170 ppm
1:56,"0,3 km",4 m,5:09/km,107 bpm,172 ppm
2:01,"0,3 km",4 m,5:12/km,108 bpm,170 ppm
2:07,"0,3 km",4 m,5:12/km,108 bpm,172 ppm
2:12,"0,3 km",4 m,5:19/km,110 bpm,170 ppm
2:19,"0,4 km",4 m,5:30/km,110 bpm,172 ppm
2:25,"0,4 km",5 m,5:27/km,111 bpm,172 ppm
2:31,"0,4 km",5 m,5:25/km,111 bpm,172 ppm
2:37,"0,4 km",5 m,5:23/km,112 bpm,172 ppm
2:42,"0,4 km",5 m,5:23/km,113 bpm,172 ppm
2:48,"0,5 km",4 m,5:14/km,114 bpm,170 ppm
2:54,"0,5 km",3 m,5:10/km,115 bpm,172 ppm
3:00,"0,5 km",3 m,5:19/km,114 bpm,170 ppm
3:05,"0,5 km",3 m,5:19/km,112 bpm,170 ppm
3:11,"0,5 km",3 m,5:17/km,111 bpm,170 ppm
3:17,"0,5 km",3 m,5:28/km,110 bpm,170 ppm
3:23,"0,6 km",3 m,5:23/km,109 bpm,170 ppm
3:29,"0,6 km",3 m,5:21/km,108 bpm,170 ppm
3:35,"0,6 km",3 m,5:15/km,107 bpm,170 ppm
3:40,"0,6 km",4 m,5:13/km,106 bpm,170 ppm
3:46,"0,6 km",4 m,5:03/km,104 bpm,172 ppm
3:51,"0,7 km",4 m,5:00/km,105 bpm,170 ppm
3:57,"0,7 km",4 m,5:09/km,107 bpm,170 ppm
4:02,"0,7 km",4 m,5:15/km,108 bpm,170 ppm
4:08,"0,7 km",4 m,5:20/km,110 bpm,172 ppm
4:14,"0,7 km",4 m,5:32/km,110 bpm,170 ppm
4:20,"0,7 km",5 m,5:28/km,109 bpm,170 ppm
4:26,"0,8 km",5 m,5:22/km,111 bpm,170 ppm
4:33,"0,8 km",5 m,5:15/km,113 bpm,172 ppm
4:38,"0,8 km",5 m,5:08/km,112 bpm,170 ppm
4:43,"0,8 km",5 m,4:56/km,111 bpm,170 ppm
4:49,"0,8 km",4 m,4:47/km,110 bpm,172 ppm
4:54,"0,9 km",3 m,4:52/km,111 bpm,170 ppm
