time,distance,elevation,pace,heartrate,cadence
13s,"0,0 km",5 m,5:46/km,73 bpm,172 ppm
20s,"0,0 km",5 m,5:13/km,87 bpm,172 ppm
26s,"0,0 km",5 m,5:04/km,94 bpm,172 ppm
32s,"0,0 km",4 m,5:02/km,102 bpm,172 ppm
38s,"0,1 km",3 m,5:02/km,106 bpm,170 ppm
44s,"0,1 km",3 m,5:06/km,109 bpm,172 ppm
50s,"0,1 km",3 m,5:10/km,112 bpm,170 ppm
56s,"0,1 km",3 m,5:13/km,111 bpm,170 ppm
1:03,"0,1 km",3 m,5:06/km,111 bpm,172 ppm
1:09,"0,2 km",3 m,5:04/km,111 bpm,172 ppm
1:15,"0,2 km",4 m,4:58/km,113 bpm,172 ppm
1:20,"0,2 km",4 m,4:52/km,115 bpm,170 ppm
1:26,"0,2 km",4 m,4:47/km,116 bpm,170 ppm
1:32,"0,2 km",4 m,4:54/km,115 bpm,172 ppm
1:38,"0,3 km",4 m,5:00/km,113 bpm,170 ppm
1:44,"0,3 km",4 m,4:59/km,112 bpm,172 ppm
1:50,"0,3 km",4 m,5:10/km,111 bpm,172 ppm
1:56,"0,3 km",5 m,5:17/km,110 bpm,172 ppm
2:03,"0,3 km",5 m,5:12/km,108 bpm,172 ppm
2:10,"0,4 km",5 m,5:10/km,109 bpm,172 ppm
2:16,"0,4 km",5 m,5:12/km,111 bpm,172 ppm
2:21,"0,4 km",4 m,4:59/km,112 bpm,172 ppm
2:28,"0,4 km",3 m,5:00/km,111 bpm,172 ppm
2:34,"0,4 km",3 m,5:05/km,108 bpm,172 ppm
2:40,"0,5 km",3 m,5:12/km,106 bpm,172 ppm
2:46,"0,5 km",3 m,5:15/km,107 bpm,172 ppm
2:52,"0,5 km",3 m,5:12/km,108 bpm,170 ppm
2:59,"0,5 km",3 m,5:03/km,108 bpm,172 ppm
3:05,"0,5 km",3 m,4:54/km,107 bpm,172 ppm
3:10,"0,6 km",4 m,4:45/km,107 bpm,172 ppm
3:16,"0,6 km",4 m,4:28/km,107 bpm,172 ppm
3:21,"0,6 km",4 m,4:32/km,107 bpm,172 ppm
3:26,"0,6 km",4 m,4:42/km,107 bpm,172 ppm
3:32,"0,6 km",4 m,4:59/km,107 bpm,172 ppm
3:38,"0,7 km",4 m,5:14/km,107 bpm,172 ppm
3:45,"0,7 km",4 m,5:36/km,104 bpm,172 ppm
3:52,"0,7 km",5 m,5:42/km,105 bpm,172 ppm
3:59,"0,7 km",5 m,5:35/km,103 bpm,170 ppm
4:06,"0,7 km",5 m,5:34/km,103 bpm,168 ppm
4:12,"0,8 km",5 m,5:29/km,104 bpm,168 ppm
4:18,"0,8 km",4 m,5:21/km,105 bpm,170 ppm
4:25,"0,8 km",3 m,5:20/km,106 bpm,170 ppm
4:32,"0,8 km",3 m,5:29/km,105 bpm,166 ppm
4:38,"0,8 km",3 m,5:36/km,105 bpm,168 ppm
4:45,"0,9 km",3 m,5:32/km,106 bpm,168 ppm
4:52,"0,9 km",3 m,5:29/km,109 bpm,170 ppm
4:59,"0,9 km",3 m,5:26/km,109 bpm,166 ppm
5:05,"0,9 km",4 m,5:16/km,106 bpm,168 ppm
5:11,"0,9 km",4 m,5:14/km,106 bpm,172 ppm
5:17,"1,0 km",4 m,5:12/km,103 bpm,170 ppm
5:24,"1,0 km",4 m,5:19/km,105 bpm,168 ppm
5:30,"1,0 km",5 m,5:30/km,106 bpm,170 ppm
5:36,"1,0 km",5 m,5:30/km,107 bpm,170 ppm
5:43,"1,0 km",5 m,5:24/km,108 bpm,170 ppm
5:50,"1,1 km",6 m,6:01/km,108 bpm,170 ppm
5:56,"1,1 km",6 m,5:56/km,108 bpm,170 ppm
6:05,"1,1 km",6 m,5:50/km,103 bpm,172 ppm
6:12,"1,1 km",7 m,5:54/km,99 bpm,172 ppm
6:19,"1,1 km",7 m,6:05/km,99 bpm,170 ppm
6:25,"1,2 km",7 m,5:47/km,100 bpm,170 ppm
6:32,"1,2 km",7 m,6:01/km,103 bpm,172 ppm
6:40,"1,2 km",6 m,6:00/km,105 bpm,170 ppm
6:48,"1,2 km",7 m,6:09/km,104 bpm,172 ppm
6:55,"1,2 km",7 m,6:22/km,105 bpm,172 ppm
7:01,"1,3 km",6 m,6:10/km,105 bpm,172 ppm
7:09,"1,3 km",6 m,5:48/km,105 bpm,174 ppm
7:18,"1,3 km",5 m,5:23/km,102 bpm,180 ppm
7:23,"1,3 km",5 m,5:05/km,103 bpm,174 ppm
7:28,"1,3 km",4 m,4:52/km,108 bpm,174 ppm
7:34,"1,4 km",3 m,4:43/km,108 bpm,174 ppm
7:40,"1,4 km",3 m,4:52/km,112 bpm,174 ppm
7:46,"1,4 km",2 m,4:57/km,112 bpm,172 ppm
7:52,"1,4 km",2 m,4:59/km,111 bpm,170 ppm
7:58,"1,4 km",2 m,4:54/km,110 bpm,176 ppm
8:04,"1,5 km",2 m,4:46/km,109 bpm,172 ppm
8:10,"1,5 km",2 m,4:36/km,107 bpm,176 ppm
8:15,"1,5 km",3 m,4:34/km,108 bpm,178 ppm
8:20,"1,5 km",3 m,4:33/km,109 bpm,174 ppm
8:26,"1,5 km",4 m,4:36/km,110 bpm,178 ppm
