time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",4 m,4:47/km,93 bpm,168 ppm
24s,"0,0 km",4 m,4:41/km,113 bpm,170 ppm
39s,"0,1 km",2 m,4:41/km,123 bpm,172 ppm
55s,"0,1 km",3 m,4:41/km,126 bpm,174 ppm
1:10,"0,2 km",4 m,4:46/km,128 bpm,174 ppm
1:26,"0,3 km",6 m,4:54/km,131 bpm,172 ppm
1:42,"0,3 km",5 m,5:28/km,130 bpm,172 ppm
2:01,"0,4 km",3 m,6:05/km,129 bpm,180 ppm
2:21,"0,4 km",3 m,5:55/km,126 bpm,172 ppm
2:40,"0,5 km",4 m,5:24/km,133 bpm,172 ppm
2:57,"0,5 km",5 m,5:11/km,128 bpm,170 ppm
3:14,"0,6 km",7 m,5:04/km,125 bpm,172 ppm
3:30,"0,6 km",9 m,5:03/km,122 bpm,174 ppm
3:47,"0,7 km",13 m,5:13/km,122 bpm,174 ppm
4:04,"0,7 km",17 m,5:18/km,125 bpm,174 ppm
4:21,"0,8 km",22 m,5:15/km,129 bpm,178 ppm
4:38,"0,9 km",24 m,5:05/km,129 bpm,170 ppm
4:55,"0,9 km",25 m,4:48/km,123 bpm,174 ppm
5:10,"1,0 km",25 m,4:42/km,124 bpm,176 ppm
5:25,"1,0 km",29 m,5:02/km,127 bpm,178 ppm
5:43,"1,1 km",32 m,5:14/km,121 bpm,174 ppm
5:59,"1,1 km",36 m,4:36/km,124 bpm,174 ppm
6:13,"1,2 km",38 m,4:29/km,124 bpm,178 ppm
6:28,"1,2 km",40 m,4:34/km,125 bpm,176 ppm
6:43,"1,3 km",40 m,4:38/km,125 bpm,170 ppm
6:59,"1,3 km",39 m,4:36/km,125 bpm,174 ppm
7:13,"1,4 km",39 m,4:17/km,127 bpm,178 ppm
7:27,"1,5 km",39 m,4:14/km,132 bpm,178 ppm
7:41,"1,5 km",39 m,4:29/km,130 bpm,174 ppm
7:56,"1,6 km",40 m,4:23/km,128 bpm,174 ppm
8:10,"1,6 km",40 m,4:16/km,126 bpm,178 ppm
8:24,"1,7 km",39 m,4:19/km,130 bpm,174 ppm
8:38,"1,7 km",39 m,4:16/km,129 bpm,180 ppm
8:52,"1,8 km",39 m,4:53/km,129 bpm,174 ppm
9:10,"1,8 km",39 m,4:32/km,129 bpm,172 ppm
9:23,"1,9 km",38 m,3:57/km,126 bpm,172 ppm
9:35,"1,9 km",35 m,3:52/km,127 bpm,176 ppm
9:48,"2,0 km",32 m,4:13/km,127 bpm,170 ppm
10:03,"2,1 km",25 m,5:07/km,111 bpm,178 ppm
10:21,"2,1 km",18 m,5:56/km,122 bpm,174 ppm
10:42,"2,2 km",12 m,5:09/km,122 bpm,180 ppm
10:56,"2,2 km",11 m,4:28/km,124 bpm,174 ppm
11:11,"2,3 km",10 m,4:38/km,116 bpm,174 ppm
11:27,"2,3 km",7 m,5:09/km,122 bpm,174 ppm
11:45,"2,4 km",5 m,5:12/km,124 bpm,174 ppm
12:01,"2,4 km",5 m,4:26/km,125 bpm,176 ppm
12:14,"2,5 km",4 m,3:59/km,125 bpm,174 ppm
12:27,"2,5 km",4 m,4:04/km,125 bpm,174 ppm
12:41,"2,6 km",4 m,4:09/km,124 bpm,174 ppm
12:54,"2,6 km",4 m,4:07/km,124 bpm,176 ppm
13:08,"2,7 km",4 m,4:04/km,124 bpm,174 ppm
13:21,"2,8 km",5 m,3:59/km,123 bpm,178 ppm
13:34,"2,8 km",6 m,4:10/km,121 bpm,178 ppm
13:48,"2,9 km",7 m,4:19/km,119 bpm,176 ppm
14:02,"2,9 km",8 m,4:09/km,120 bpm,178 ppm
14:15,"3,0 km",7 m,3:53/km,122 bpm,178 ppm
14:27,"3,0 km",6 m,3:50/km,125 bpm,174 ppm
14:40,"3,1 km",6 m,4:06/km,115 bpm,174 ppm
14:54,"3,1 km",5 m,4:15/km,114 bpm,178 ppm
15:08,"3,2 km",5 m,3:56/km,115 bpm,182 ppm
15:20,"3,2 km",5 m,3:56/km,116 bpm,174 ppm
15:34,"3,3 km",4 m,4:07/km,117 bpm,174 ppm
15:47,"3,4 km",4 m,4:10/km,115 bpm,178 ppm
16:01,"3,4 km",4 m,4:12/km,117 bpm,178 ppm
16:14,"3,5 km",4 m,4:16/km,114 bpm,178 ppm
16:29,"3,5 km",4 m,4:19/km,118 bpm,178 ppm
16:43,"3,6 km",4 m,4:14/km,123 bpm,178 ppm
16:56,"3,6 km",4 m,4:15/km,123 bpm,176 ppm
17:10,"3,7 km",4 m,4:19/km,122 bpm,174 ppm
17:25,"3,7 km",4 m,4:10/km,122 bpm,178 ppm
17:38,"3,8 km",4 m,4:01/km,121 bpm,178 ppm
17:51,"3,8 km",4 m,4:06/km,123 bpm,178 ppm
18:04,"3,9 km",4 m,4:10/km,124 bpm,178 ppm
18:18,"4,0 km",4 m,4:16/km,115 bpm,174 ppm
18:32,"4,0 km",4 m,4:14/km,115 bpm,174 ppm
18:46,"4,1 km",4 m,4:02/km,119 bpm,174 ppm
18:59,"4,1 km",4 m,4:05/km,110 bpm,174 ppm
19:13,"4,2 km",4 m,4:53/km,106 bpm,174 ppm
19:30,"4,2 km",4 m,4:34/km,108 bpm,178 ppm
19:43,"4,3 km",4 m,4:15/km,113 bpm,178 ppm
19:59,"4,3 km",3 m,4:34/km,114 bpm,178 ppm
20:13,"4,4 km",3 m,4:06/km,109 bpm,174 ppm
20:26,"4,4 km",2 m,3:52/km,104 bpm,178 ppm
20:38,"4,5 km",3 m,4:09/km,105 bpm,176 ppm
20:53,"4,6 km",3 m,4:39/km,109 bpm,174 ppm
21:09,"4,6 km",3 m,4:21/km,114 bpm,174 ppm
21:22,"4,7 km",3 m,4:00/km,107 bpm,174 ppm
21:35,"4,7 km",3 m,4:07/km,106 bpm,178 ppm
21:49,"4,8 km",2 m,4:15/km,109 bpm,178 ppm
22:03,"4,8 km",2 m,4:13/km,116 bpm,174 ppm
22:17,"4,9 km",2 m,4:00/km,114 bpm,178 ppm
22:29,"4,9 km",2 m,3:59/km,110 bpm,178 ppm
22:43,"5,0 km",2 m,4:18/km,103 bpm,174 ppm
22:57,"5,0 km",3 m,4:13/km,102 bpm,178 ppm
23:11,"5,1 km",4 m,3:57/km,116 bpm,178 ppm
23:24,"5,2 km",5 m,3:58/km,123 bpm,176 ppm
23:37,"5,2 km",6 m,4:14/km,121 bpm,178 ppm
23:51,"5,3 km",8 m,4:17/km,122 bpm,174 ppm
24:04,"5,3 km",10 m,3:46/km,122 bpm,178 ppm
24:16,"5,4 km",11 m,3:35/km,120 bpm,174 ppm
