time,distance,elevation,pace,heartrate,cadence
27s,"0,0 km",4 m,4:21/km,110 bpm,176 ppm
43s,"0,1 km",2 m,4:21/km,113 bpm,174 ppm
59s,"0,2 km",3 m,4:27/km,119 bpm,172 ppm
1:16,"0,2 km",5 m,4:40/km,124 bpm,172 ppm
1:35,"0,3 km",5 m,5:19/km,120 bpm,174 ppm
1:58,"0,4 km",5 m,5:34/km,117 bpm,174 ppm
2:16,"0,4 km",2 m,5:00/km,122 bpm,176 ppm
2:35,"0,5 km",4 m,5:08/km,124 bpm,170 ppm
2:55,"0,5 km",5 m,5:16/km,122 bpm,174 ppm
3:14,"0,6 km",6 m,5:08/km,118 bpm,174 ppm
3:33,"0,7 km",9 m,5:23/km,114 bpm,174 ppm
3:54,"0,7 km",13 m,5:32/km,115 bpm,176 ppm
4:13,"0,8 km",19 m,5:12/km,113 bpm,176 ppm
4:32,"0,8 km",23 m,5:40/km,120 bpm,174 ppm
4:54,"0,9 km",24 m,5:26/km,132 bpm,172 ppm
5:13,"1,0 km",25 m,5:08/km,133 bpm,174 ppm
5:32,"1,0 km",28 m,5:11/km,134 bpm,176 ppm
5:51,"1,1 km",32 m,5:09/km,134 bpm,172 ppm
6:09,"1,2 km",36 m,4:39/km,135 bpm,174 ppm
6:26,"1,2 km",39 m,4:29/km,135 bpm,174 ppm
6:42,"1,3 km",39 m,4:30/km,132 bpm,174 ppm
7:00,"1,3 km",40 m,4:30/km,133 bpm,174 ppm
7:16,"1,4 km",39 m,4:17/km,125 bpm,176 ppm
7:32,"1,5 km",39 m,4:22/km,124 bpm,182 ppm
7:49,"1,5 km",39 m,4:35/km,124 bpm,180 ppm
8:05,"1,6 km",39 m,4:33/km,126 bpm,176 ppm
8:22,"1,7 km",40 m,4:25/km,128 bpm,174 ppm
8:38,"1,7 km",39 m,4:23/km,125 bpm,174 ppm
8:55,"1,8 km",39 m,4:39/km,123 bpm,174 ppm
9:13,"1,8 km",39 m,4:36/km,123 bpm,178 ppm
9:29,"1,9 km",39 m,4:21/km,125 bpm,174 ppm
9:45,"2,0 km",37 m,4:22/km,128 bpm,174 ppm
10:01,"2,0 km",33 m,4:48/km,127 bpm,174 ppm
10:20,"2,1 km",26 m,5:11/km,128 bpm,182 ppm
10:39,"2,2 km",18 m,5:33/km,112 bpm,176 ppm
11:01,"2,2 km",12 m,5:27/km,113 bpm,174 ppm
11:18,"2,3 km",10 m,4:06/km,104 bpm,174 ppm
11:34,"2,3 km",10 m,4:20/km,115 bpm,172 ppm
11:51,"2,4 km",6 m,4:58/km,117 bpm,174 ppm
12:10,"2,5 km",5 m,4:40/km,119 bpm,174 ppm
12:27,"2,5 km",4 m,4:38/km,120 bpm,182 ppm
12:44,"2,6 km",4 m,4:15/km,123 bpm,174 ppm
13:00,"2,6 km",4 m,4:18/km,125 bpm,174 ppm
13:16,"2,7 km",4 m,4:31/km,131 bpm,174 ppm
13:33,"2,8 km",4 m,4:30/km,130 bpm,174 ppm
13:49,"2,8 km",5 m,4:23/km,127 bpm,174 ppm
14:06,"2,9 km",6 m,4:27/km,127 bpm,174 ppm
14:22,"3,0 km",7 m,4:15/km,127 bpm,174 ppm
14:38,"3,0 km",7 m,4:05/km,122 bpm,176 ppm
14:53,"3,1 km",6 m,4:03/km,125 bpm,174 ppm
15:08,"3,1 km",6 m,4:14/km,126 bpm,176 ppm
15:24,"3,2 km",5 m,4:17/km,125 bpm,176 ppm
15:40,"3,3 km",5 m,4:06/km,124 bpm,174 ppm
15:55,"3,3 km",4 m,4:06/km,120 bpm,174 ppm
16:11,"3,4 km",4 m,4:23/km,125 bpm,176 ppm
16:27,"3,4 km",4 m,4:25/km,126 bpm,174 ppm
16:44,"3,5 km",4 m,4:19/km,126 bpm,174 ppm
16:59,"3,6 km",4 m,4:10/km,125 bpm,174 ppm
17:15,"3,6 km",4 m,4:06/km,123 bpm,176 ppm
17:30,"3,7 km",4 m,4:14/km,124 bpm,150 ppm
17:46,"3,8 km",4 m,4:19/km,127 bpm,174 ppm
18:02,"3,8 km",4 m,4:19/km,128 bpm,176 ppm
18:18,"3,9 km",4 m,4:08/km,132 bpm,176 ppm
18:33,"3,9 km",4 m,4:08/km,130 bpm,174 ppm
18:49,"4,0 km",4 m,4:21/km,129 bpm,174 ppm
19:05,"4,1 km",4 m,4:24/km,130 bpm,174 ppm
19:21,"4,1 km",4 m,4:21/km,129 bpm,174 ppm
19:37,"4,2 km",4 m,4:29/km,129 bpm,174 ppm
19:57,"4,3 km",4 m,4:36/km,130 bpm,174 ppm
20:11,"4,3 km",4 m,3:49/km,128 bpm,174 ppm
20:26,"4,4 km",4 m,4:22/km,131 bpm,176 ppm
20:43,"4,4 km",3 m,4:25/km,131 bpm,176 ppm
20:59,"4,5 km",2 m,4:14/km,130 bpm,176 ppm
21:14,"4,6 km",3 m,4:33/km,130 bpm,174 ppm
21:31,"4,6 km",4 m,4:34/km,130 bpm,172 ppm
