time,distance,elevation,pace,heartrate,cadence
12s,"0,0 km",24 m,5:25/km,105 bpm,178 ppm
18s,"0,0 km",24 m,5:06/km,104 bpm,174 ppm
27s,"0,0 km",25 m,5:15/km,116 bpm,174 ppm
33s,"0,1 km",25 m,5:27/km,127 bpm,174 ppm
40s,"0,1 km",26 m,5:33/km,130 bpm,176 ppm
48s,"0,1 km",26 m,5:39/km,132 bpm,174 ppm
55s,"0,1 km",27 m,5:53/km,131 bpm,172 ppm
1:05,"0,1 km",28 m,5:40/km,131 bpm,178 ppm
1:13,"0,2 km",29 m,5:13/km,131 bpm,178 ppm
1:19,"0,2 km",30 m,4:56/km,129 bpm,170 ppm
1:25,"0,2 km",31 m,4:38/km,128 bpm,172 ppm
1:31,"0,2 km",30 m,4:29/km,128 bpm,172 ppm
1:38,"0,3 km",29 m,4:29/km,127 bpm,172 ppm
1:43,"0,3 km",28 m,4:28/km,127 bpm,172 ppm
1:49,"0,3 km",27 m,4:20/km,125 bpm,176 ppm
1:55,"0,3 km",26 m,4:24/km,124 bpm,172 ppm
2:01,"0,3 km",25 m,4:25/km,125 bpm,172 ppm
2:07,"0,4 km",24 m,4:24/km,127 bpm,172 ppm
2:13,"0,4 km",24 m,4:24/km,127 bpm,172 ppm
2:19,"0,4 km",23 m,4:22/km,129 bpm,182 ppm
2:25,"0,4 km",22 m,4:18/km,130 bpm,176 ppm
2:31,"0,5 km",21 m,4:19/km,130 bpm,174 ppm
2:36,"0,5 km",21 m,4:23/km,128 bpm,170 ppm
2:42,"0,5 km",21 m,4:27/km,129 bpm,176 ppm
2:49,"0,5 km",20 m,4:29/km,129 bpm,174 ppm
2:55,"0,6 km",19 m,4:31/km,129 bpm,174 ppm
3:01,"0,6 km",19 m,4:29/km,130 bpm,174 ppm
3:07,"0,6 km",19 m,4:27/km,130 bpm,174 ppm
3:13,"0,6 km",19 m,4:26/km,130 bpm,174 ppm
3:19,"0,6 km",18 m,4:25/km,131 bpm,174 ppm
