time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",4 m,4:21/km,81 bpm,170 ppm
23s,"0,0 km",4 m,4:12/km,107 bpm,172 ppm
37s,"0,1 km",3 m,4:12/km,119 bpm,170 ppm
51s,"0,1 km",2 m,4:35/km,128 bpm,172 ppm
1:08,"0,2 km",3 m,4:31/km,130 bpm,174 ppm
1:22,"0,3 km",6 m,4:15/km,132 bpm,178 ppm
1:36,"0,3 km",5 m,4:38/km,131 bpm,178 ppm
1:53,"0,4 km",4 m,5:05/km,128 bpm,180 ppm
2:10,"0,4 km",2 m,5:15/km,131 bpm,176 ppm
2:28,"0,5 km",3 m,4:59/km,134 bpm,174 ppm
2:44,"0,5 km",4 m,4:50/km,135 bpm,174 ppm
3:01,"0,6 km",6 m,4:47/km,132 bpm,174 ppm
3:16,"0,7 km",8 m,4:41/km,130 bpm,174 ppm
3:33,"0,7 km",11 m,5:05/km,124 bpm,178 ppm
3:51,"0,8 km",15 m,5:24/km,131 bpm,178 ppm
4:10,"0,8 km",21 m,5:10/km,139 bpm,188 ppm
4:27,"0,9 km",24 m,5:02/km,144 bpm,180 ppm
4:43,"0,9 km",24 m,4:35/km,144 bpm,178 ppm
4:58,"1,0 km",25 m,4:34/km,142 bpm,174 ppm
5:14,"1,0 km",27 m,4:57/km,138 bpm,178 ppm
5:32,"1,1 km",31 m,4:54/km,140 bpm,180 ppm
5:48,"1,2 km",35 m,4:37/km,140 bpm,174 ppm
6:03,"1,2 km",38 m,4:38/km,137 bpm,174 ppm
6:19,"1,3 km",40 m,4:27/km,133 bpm,176 ppm
6:33,"1,3 km",40 m,4:16/km,131 bpm,174 ppm
6:48,"1,4 km",39 m,4:27/km,129 bpm,174 ppm
7:03,"1,4 km",39 m,4:30/km,125 bpm,176 ppm
7:18,"1,5 km",39 m,4:40/km,126 bpm,178 ppm
7:34,"1,6 km",39 m,4:44/km,130 bpm,174 ppm
7:50,"1,6 km",40 m,4:18/km,136 bpm,180 ppm
8:04,"1,7 km",40 m,4:02/km,132 bpm,174 ppm
8:18,"1,7 km",39 m,4:17/km,129 bpm,178 ppm
8:32,"1,8 km",39 m,4:41/km,133 bpm,178 ppm
8:50,"1,8 km",39 m,4:42/km,133 bpm,182 ppm
9:04,"1,9 km",39 m,4:04/km,136 bpm,172 ppm
9:17,"2,0 km",37 m,3:52/km,134 bpm,178 ppm
9:30,"2,0 km",33 m,3:55/km,131 bpm,174 ppm
9:44,"2,1 km",27 m,3:55/km,132 bpm,182 ppm
9:57,"2,1 km",21 m,4:34/km,127 bpm,182 ppm
10:16,"2,2 km",15 m,5:13/km,118 bpm,182 ppm
10:33,"2,2 km",11 m,4:11/km,119 bpm,178 ppm
