time,distance,elevation,pace,heartrate,cadence
25s,"0,0 km",4 m,4:29/km,70 bpm,170 ppm
41s,"0,1 km",2 m,4:40/km,70 bpm,170 ppm
59s,"0,2 km",3 m,4:51/km,70 bpm,170 ppm
1:15,"0,2 km",5 m,4:33/km,70 bpm,170 ppm
1:32,"0,3 km",6 m,4:52/km,70 bpm,174 ppm
1:50,"0,3 km",4 m,5:18/km,70 bpm,174 ppm
2:09,"0,4 km",3 m,5:30/km,70 bpm,174 ppm
2:28,"0,5 km",3 m,5:08/km,70 bpm,174 ppm
2:46,"0,5 km",4 m,4:56/km,70 bpm,172 ppm
3:03,"0,6 km",5 m,4:56/km,70 bpm,174 ppm
3:21,"0,6 km",7 m,5:03/km,70 bpm,174 ppm
3:39,"0,7 km",11 m,5:20/km,70 bpm,176 ppm
3:59,"0,8 km",15 m,5:45/km,70 bpm,180 ppm
4:20,"0,8 km",20 m,5:46/km,70 bpm,178 ppm
4:40,"0,9 km",24 m,5:30/km,70 bpm,178 ppm
4:59,"0,9 km",24 m,5:11/km,70 bpm,172 ppm
5:17,"1,0 km",25 m,5:02/km,70 bpm,174 ppm
5:35,"1,0 km",29 m,4:50/km,70 bpm,180 ppm
5:51,"1,1 km",32 m,4:38/km,70 bpm,178 ppm
6:08,"1,2 km",37 m,4:43/km,70 bpm,174 ppm
6:24,"1,2 km",39 m,4:26/km,70 bpm,178 ppm
6:40,"1,3 km",39 m,4:27/km,70 bpm,174 ppm
6:56,"1,3 km",40 m,4:30/km,70 bpm,174 ppm
7:12,"1,4 km",39 m,4:38/km,70 bpm,174 ppm
7:29,"1,5 km",39 m,4:39/km,70 bpm,174 ppm
7:45,"1,5 km",39 m,4:34/km,70 bpm,174 ppm
8:02,"1,6 km",39 m,4:36/km,70 bpm,178 ppm
8:18,"1,6 km",40 m,4:18/km,70 bpm,178 ppm
8:33,"1,7 km",39 m,4:19/km,70 bpm,174 ppm
8:48,"1,8 km",39 m,4:15/km,70 bpm,182 ppm
9:03,"1,8 km",39 m,4:42/km,70 bpm,178 ppm
9:21,"1,9 km",39 m,4:29/km,70 bpm,180 ppm
