time,distance,elevation,pace,heartrate,cadence
20s,"0,0 km",4 m,4:39/km,94 bpm,172 ppm
31s,"0,1 km",4 m,4:53/km,94 bpm,174 ppm
43s,"0,1 km",2 m,5:13/km,94 bpm,174 ppm
57s,"0,1 km",3 m,5:40/km,94 bpm,174 ppm
1:10,"0,2 km",3 m,5:17/km,94 bpm,178 ppm
1:22,"0,2 km",4 m,5:06/km,94 bpm,178 ppm
1:34,"0,3 km",6 m,5:02/km,94 bpm,176 ppm
1:46,"0,3 km",5 m,5:12/km,94 bpm,176 ppm
1:59,"0,3 km",4 m,5:29/km,94 bpm,174 ppm
2:13,"0,4 km",5 m,5:54/km,94 bpm,176 ppm
2:26,"0,4 km",2 m,5:39/km,94 bpm,178 ppm
2:41,"0,5 km",3 m,5:48/km,94 bpm,174 ppm
2:53,"0,5 km",4 m,5:18/km,94 bpm,176 ppm
3:06,"0,5 km",4 m,5:23/km,94 bpm,180 ppm
3:19,"0,6 km",5 m,5:24/km,94 bpm,178 ppm
3:32,"0,6 km",6 m,5:19/km,94 bpm,178 ppm
3:44,"0,6 km",8 m,5:29/km,94 bpm,178 ppm
3:57,"0,7 km",10 m,5:56/km,94 bpm,178 ppm
4:13,"0,7 km",13 m,6:19/km,94 bpm,178 ppm
4:28,"0,8 km",16 m,5:55/km,94 bpm,176 ppm
4:42,"0,8 km",19 m,5:58/km,94 bpm,180 ppm
4:56,"0,8 km",23 m,5:30/km,94 bpm,182 ppm
5:09,"0,9 km",23 m,5:04/km,94 bpm,174 ppm
5:20,"0,9 km",22 m,4:34/km,94 bpm,174 ppm
5:31,"1,0 km",21 m,4:30/km,94 bpm,174 ppm
5:42,"1,0 km",19 m,4:33/km,94 bpm,178 ppm
5:52,"1,0 km",17 m,4:34/km,94 bpm,178 ppm
6:04,"1,1 km",14 m,4:49/km,94 bpm,180 ppm
6:15,"1,1 km",12 m,4:47/km,94 bpm,178 ppm
6:27,"1,2 km",10 m,4:44/km,94 bpm,178 ppm
6:38,"1,2 km",9 m,4:41/km,94 bpm,178 ppm
6:49,"1,2 km",8 m,4:41/km,94 bpm,178 ppm
7:00,"1,3 km",8 m,4:39/km,94 bpm,178 ppm
7:11,"1,3 km",7 m,4:31/km,94 bpm,178 ppm
7:22,"1,4 km",6 m,4:25/km,94 bpm,178 ppm
7:32,"1,4 km",4 m,4:22/km,94 bpm,176 ppm
7:42,"1,4 km",6 m,4:32/km,94 bpm,178 ppm
7:54,"1,5 km",5 m,4:45/km,94 bpm,174 ppm
8:05,"1,5 km",3 m,4:42/km,94 bpm,176 ppm
8:17,"1,6 km",0 m,4:34/km,94 bpm,180 ppm
8:28,"1,6 km",0 m,4:24/km,94 bpm,180 ppm
8:38,"1,6 km",0 m,4:53/km,94 bpm,180 ppm
8:51,"1,7 km",2 m,5:01/km,94 bpm,180 ppm
9:02,"1,7 km",3 m,4:47/km,94 bpm,178 ppm
9:13,"1,8 km",5 m,4:28/km,94 bpm,178 ppm
9:23,"1,8 km",4 m,4:11/km,96 bpm,182 ppm
9:33,"1,8 km",5 m,4:10/km,97 bpm,178 ppm
9:43,"1,9 km",6 m,4:29/km,97 bpm,178 ppm
9:55,"1,9 km",6 m,5:01/km,101 bpm,178 ppm
10:08,"2,0 km",6 m,4:45/km,99 bpm,176 ppm
10:18,"2,0 km",6 m,4:09/km,99 bpm,176 ppm
10:28,"2,0 km",6 m,4:20/km,99 bpm,178 ppm
10:39,"2,1 km",6 m,4:26/km,99 bpm,178 ppm
10:49,"2,1 km",6 m,4:35/km,99 bpm,176 ppm
11:00,"2,2 km",6 m,4:40/km,99 bpm,178 ppm
11:12,"2,2 km",6 m,4:35/km,99 bpm,178 ppm
11:22,"2,2 km",6 m,4:23/km,99 bpm,178 ppm
11:33,"2,3 km",6 m,4:19/km,99 bpm,178 ppm
11:43,"2,3 km",6 m,4:22/km,99 bpm,174 ppm
11:53,"2,4 km",6 m,4:32/km,99 bpm,174 ppm
12:05,"2,4 km",6 m,4:51/km,99 bpm,178 ppm
12:17,"2,4 km",5 m,4:41/km,99 bpm,176 ppm
12:27,"2,5 km",5 m,4:15/km,99 bpm,178 ppm
12:37,"2,5 km",5 m,4:14/km,99 bpm,176 ppm
12:47,"2,6 km",5 m,4:10/km,99 bpm,178 ppm
12:57,"2,6 km",4 m,4:08/km,99 bpm,176 ppm
13:07,"2,6 km",4 m,4:12/km,99 bpm,178 ppm
13:17,"2,7 km",4 m,4:20/km,99 bpm,174 ppm
13:28,"2,7 km",5 m,4:30/km,99 bpm,174 ppm
13:39,"2,8 km",3 m,4:36/km,99 bpm,174 ppm
13:50,"2,8 km",2 m,4:32/km,99 bpm,174 ppm
14:01,"2,8 km",3 m,4:36/km,99 bpm,174 ppm
14:12,"2,9 km",3 m,4:48/km,99 bpm,174 ppm
14:24,"2,9 km",4 m,4:45/km,99 bpm,174 ppm
14:35,"3,0 km",6 m,4:38/km,99 bpm,176 ppm
14:45,"3,0 km",6 m,4:42/km,99 bpm,174 ppm
14:57,"3,0 km",6 m,5:50/km,99 bpm,176 ppm
15:15,"3,1 km",7 m,5:57/km,99 bpm,172 ppm
15:27,"3,1 km",7 m,5:08/km,99 bpm,172 ppm
15:38,"3,2 km",7 m,4:34/km,99 bpm,170 ppm
15:49,"3,2 km",6 m,4:49/km,99 bpm,172 ppm
16:01,"3,2 km",5 m,4:50/km,99 bpm,172 ppm
16:13,"3,3 km",4 m,4:33/km,99 bpm,170 ppm
16:23,"3,3 km",3 m,4:24/km,99 bpm,172 ppm
16:33,"3,4 km",3 m,4:29/km,99 bpm,172 ppm
16:45,"3,4 km",3 m,4:27/km,99 bpm,170 ppm
16:55,"3,4 km",4 m,4:25/km,96 bpm,170 ppm
17:06,"3,5 km",4 m,4:22/km,95 bpm,172 ppm
17:15,"3,5 km",4 m,4:28/km,95 bpm,170 ppm
17:27,"3,6 km",5 m,4:46/km,95 bpm,172 ppm
17:39,"3,6 km",5 m,4:44/km,95 bpm,174 ppm
17:50,"3,6 km",5 m,4:31/km,95 bpm,174 ppm
18:00,"3,7 km",3 m,4:25/km,95 bpm,172 ppm
18:10,"3,7 km",3 m,4:26/km,95 bpm,172 ppm
18:21,"3,8 km",3 m,4:24/km,95 bpm,172 ppm
18:31,"3,8 km",3 m,4:28/km,95 bpm,170 ppm
