time,distance,elevation,pace,heartrate,cadence
7s,"0,0 km",4 m,4:46/km,95 bpm,166 ppm
17s,"0,0 km",4 m,4:35/km,105 bpm,170 ppm
28s,"0,0 km",4 m,4:47/km,105 bpm,172 ppm
39s,"0,1 km",2 m,4:58/km,112 bpm,170 ppm
50s,"0,1 km",2 m,5:02/km,116 bpm,174 ppm
1:02,"0,2 km",3 m,4:49/km,115 bpm,172 ppm
1:13,"0,2 km",4 m,4:45/km,114 bpm,178 ppm
1:24,"0,2 km",6 m,4:57/km,111 bpm,174 ppm
1:35,"0,3 km",6 m,5:02/km,113 bpm,174 ppm
1:47,"0,3 km",5 m,5:33/km,113 bpm,174 ppm
2:01,"0,4 km",5 m,5:43/km,114 bpm,176 ppm
2:14,"0,4 km",3 m,5:34/km,120 bpm,172 ppm
2:27,"0,4 km",2 m,5:21/km,120 bpm,170 ppm
2:38,"0,5 km",3 m,5:08/km,122 bpm,172 ppm
2:50,"0,5 km",4 m,5:02/km,124 bpm,172 ppm
3:01,"0,5 km",5 m,5:04/km,126 bpm,172 ppm
3:13,"0,6 km",6 m,5:10/km,128 bpm,170 ppm
3:25,"0,6 km",7 m,5:07/km,128 bpm,172 ppm
3:36,"0,7 km",9 m,5:29/km,129 bpm,172 ppm
3:50,"0,7 km",11 m,5:33/km,131 bpm,172 ppm
4:03,"0,7 km",14 m,5:44/km,133 bpm,182 ppm
4:16,"0,8 km",17 m,5:32/km,135 bpm,178 ppm
4:28,"0,8 km",20 m,5:47/km,137 bpm,182 ppm
4:41,"0,8 km",23 m,5:30/km,140 bpm,174 ppm
4:54,"0,9 km",16 m,5:01/km,154 bpm,158 ppm
5:04,"0,9 km",14 m,4:48/km,157 bpm,172 ppm
5:15,"1,0 km",12 m,4:46/km,159 bpm,170 ppm
5:26,"1,0 km",10 m,4:39/km,161 bpm,170 ppm
5:37,"1,0 km",9 m,4:40/km,162 bpm,172 ppm
5:47,"1,1 km",8 m,4:42/km,162 bpm,172 ppm
5:58,"1,1 km",8 m,4:41/km,164 bpm,176 ppm
6:09,"1,2 km",7 m,4:41/km,165 bpm,174 ppm
6:20,"1,2 km",6 m,4:36/km,167 bpm,174 ppm
6:30,"1,2 km",4 m,4:28/km,171 bpm,172 ppm
6:40,"1,3 km",6 m,4:25/km,171 bpm,176 ppm
6:50,"1,3 km",5 m,4:42/km,171 bpm,180 ppm
7:02,"1,3 km",3 m,4:51/km,174 bpm,174 ppm
7:13,"1,4 km",1 m,4:32/km,174 bpm,174 ppm
7:23,"1,4 km",0 m,4:21/km,177 bpm,176 ppm
7:32,"1,5 km",0 m,4:27/km,174 bpm,174 ppm
7:43,"1,5 km",0 m,4:47/km,173 bpm,176 ppm
7:55,"1,5 km",3 m,4:46/km,172 bpm,174 ppm
8:05,"1,6 km",5 m,4:25/km,173 bpm,174 ppm
8:15,"1,6 km",4 m,4:15/km,176 bpm,172 ppm
8:25,"1,7 km",4 m,4:08/km,173 bpm,172 ppm
8:34,"1,7 km",5 m,4:20/km,172 bpm,172 ppm
8:44,"1,7 km",6 m,4:39/km,171 bpm,176 ppm
8:55,"1,8 km",6 m,4:42/km,170 bpm,172 ppm
9:06,"1,8 km",6 m,4:34/km,170 bpm,172 ppm
9:16,"1,8 km",6 m,4:28/km,170 bpm,174 ppm
9:26,"1,9 km",6 m,4:43/km,171 bpm,174 ppm
9:37,"1,9 km",6 m,4:45/km,170 bpm,174 ppm
9:49,"2,0 km",6 m,4:52/km,170 bpm,174 ppm
9:59,"2,0 km",6 m,4:49/km,169 bpm,172 ppm
10:11,"2,0 km",6 m,4:50/km,169 bpm,170 ppm
10:22,"2,1 km",6 m,4:37/km,169 bpm,172 ppm
10:32,"2,1 km",6 m,4:26/km,168 bpm,172 ppm
10:42,"2,1 km",6 m,4:31/km,167 bpm,172 ppm
10:52,"2,2 km",6 m,4:35/km,170 bpm,174 ppm
11:03,"2,2 km",6 m,4:33/km,169 bpm,174 ppm
11:13,"2,3 km",5 m,4:41/km,168 bpm,174 ppm
11:25,"2,3 km",5 m,4:56/km,168 bpm,172 ppm
11:36,"2,3 km",5 m,4:49/km,167 bpm,168 ppm
11:47,"2,4 km",5 m,4:29/km,167 bpm,174 ppm
11:57,"2,4 km",5 m,4:15/km,169 bpm,176 ppm
12:07,"2,5 km",4 m,4:22/km,168 bpm,176 ppm
12:17,"2,5 km",4 m,4:28/km,167 bpm,174 ppm
12:27,"2,5 km",4 m,4:39/km,167 bpm,174 ppm
12:38,"2,6 km",4 m,4:39/km,167 bpm,172 ppm
12:49,"2,6 km",3 m,4:41/km,167 bpm,172 ppm
12:59,"2,6 km",3 m,4:39/km,167 bpm,172 ppm
13:10,"2,7 km",3 m,4:41/km,167 bpm,172 ppm
13:21,"2,7 km",3 m,4:46/km,165 bpm,172 ppm
13:32,"2,8 km",5 m,4:35/km,165 bpm,172 ppm
13:42,"2,8 km",6 m,4:28/km,165 bpm,172 ppm
13:52,"2,8 km",6 m,4:40/km,164 bpm,172 ppm
14:03,"2,9 km",6 m,5:35/km,166 bpm,176 ppm
14:19,"2,9 km",7 m,5:28/km,164 bpm,174 ppm
14:30,"3,0 km",7 m,4:27/km,164 bpm,174 ppm
14:40,"3,0 km",7 m,4:19/km,165 bpm,174 ppm
14:49,"3,0 km",7 m,4:34/km,166 bpm,174 ppm
15:00,"3,1 km",6 m,4:41/km,169 bpm,170 ppm
15:11,"3,1 km",5 m,4:36/km,165 bpm,170 ppm
15:22,"3,1 km",4 m,4:16/km,164 bpm,172 ppm
15:31,"3,2 km",4 m,4:12/km,163 bpm,174 ppm
15:40,"3,2 km",4 m,4:15/km,163 bpm,176 ppm
15:51,"3,3 km",4 m,4:14/km,166 bpm,174 ppm
16:00,"3,3 km",5 m,4:08/km,166 bpm,174 ppm
16:10,"3,3 km",5 m,4:07/km,167 bpm,172 ppm
16:19,"3,4 km",5 m,4:09/km,168 bpm,170 ppm
16:28,"3,4 km",6 m,4:20/km,169 bpm,172 ppm
16:39,"3,4 km",6 m,4:19/km,167 bpm,170 ppm
16:49,"3,5 km",5 m,4:18/km,167 bpm,172 ppm
16:59,"3,5 km",4 m,4:15/km,167 bpm,174 ppm
17:08,"3,6 km",3 m,4:20/km,168 bpm,174 ppm
17:18,"3,6 km",4 m,4:23/km,170 bpm,176 ppm
17:28,"3,6 km",4 m,4:15/km,170 bpm,174 ppm
17:38,"3,7 km",5 m,4:07/km,170 bpm,174 ppm
17:47,"3,7 km",5 m,4:01/km,170 bpm,174 ppm
17:56,"3,8 km",5 m,4:00/km,170 bpm,174 ppm
18:05,"3,8 km",5 m,4:07/km,171 bpm,172 ppm
18:15,"3,8 km",6 m,4:08/km,173 bpm,172 ppm
18:24,"3,9 km",6 m,4:10/km,175 bpm,170 ppm
18:34,"3,9 km",4 m,4:07/km,178 bpm,170 ppm
18:43,"3,9 km",3 m,4:14/km,176 bpm,172 ppm
18:53,"4,0 km",4 m,4:17/km,175 bpm,172 ppm
19:03,"4,0 km",4 m,4:13/km,170 bpm,170 ppm
19:12,"4,1 km",5 m,4:13/km,166 bpm,172 ppm
19:22,"4,1 km",5 m,4:04/km,167 bpm,172 ppm
19:31,"4,1 km",5 m,4:09/km,166 bpm,174 ppm
19:41,"4,2 km",5 m,4:15/km,167 bpm,174 ppm
19:51,"4,2 km",6 m,4:16/km,169 bpm,174 ppm
20:00,"4,2 km",5 m,4:19/km,170 bpm,172 ppm
20:10,"4,3 km",4 m,4:12/km,171 bpm,170 ppm
20:20,"4,3 km",3 m,4:19/km,171 bpm,170 ppm
20:29,"4,4 km",3 m,4:18/km,172 bpm,170 ppm
20:40,"4,4 km",4 m,4:24/km,173 bpm,170 ppm
20:50,"4,4 km",4 m,4:22/km,172 bpm,170 ppm
21:00,"4,5 km",5 m,4:09/km,173 bpm,172 ppm
21:09,"4,5 km",4 m,4:07/km,173 bpm,170 ppm
21:18,"4,6 km",5 m,4:13/km,173 bpm,170 ppm
21:28,"4,6 km",6 m,4:15/km,172 bpm,172 ppm
21:38,"4,6 km",5 m,4:17/km,170 bpm,172 ppm
21:47,"4,7 km",4 m,4:09/km,171 bpm,172 ppm
21:57,"4,7 km",3 m,4:14/km,174 bpm,170 ppm
22:06,"4,7 km",3 m,4:13/km,172 bpm,172 ppm
22:16,"4,8 km",4 m,4:18/km,171 bpm,172 ppm
22:26,"4,8 km",4 m,4:22/km,172 bpm,170 ppm
22:36,"4,9 km",5 m,4:07/km,172 bpm,174 ppm
22:45,"4,9 km",4 m,4:07/km,167 bpm,174 ppm
22:55,"4,9 km",5 m,4:05/km,166 bpm,174 ppm
23:04,"5,0 km",6 m,4:08/km,167 bpm,174 ppm
