time,distance,elevation,pace,heartrate,cadence
7s,"0,0 km",4 m,4:17/km,85 bpm,168 ppm
16s,"0,0 km",4 m,4:13/km,87 bpm,168 ppm
30s,"0,1 km",4 m,5:04/km,106 bpm,168 ppm
43s,"0,1 km",3 m,4:55/km,114 bpm,172 ppm
57s,"0,2 km",3 m,4:45/km,117 bpm,170 ppm
1:09,"0,2 km",3 m,4:35/km,120 bpm,172 ppm
1:22,"0,2 km",5 m,4:34/km,121 bpm,168 ppm
1:34,"0,3 km",6 m,5:06/km,122 bpm,166 ppm
1:49,"0,3 km",5 m,5:22/km,116 bpm,168 ppm
2:04,"0,4 km",5 m,5:08/km,120 bpm,174 ppm
2:17,"0,4 km",2 m,5:08/km,125 bpm,174 ppm
2:31,"0,5 km",3 m,4:58/km,128 bpm,168 ppm
2:44,"0,5 km",4 m,4:33/km,130 bpm,168 ppm
2:56,"0,6 km",5 m,4:41/km,132 bpm,172 ppm
3:09,"0,6 km",6 m,4:54/km,129 bpm,168 ppm
3:22,"0,6 km",7 m,4:52/km,127 bpm,168 ppm
3:35,"0,7 km",10 m,5:06/km,123 bpm,168 ppm
3:50,"0,7 km",13 m,5:28/km,122 bpm,172 ppm
4:05,"0,8 km",16 m,5:26/km,126 bpm,172 ppm
4:20,"0,8 km",20 m,5:13/km,131 bpm,176 ppm
4:33,"0,9 km",23 m,5:03/km,137 bpm,174 ppm
4:47,"0,9 km",23 m,4:41/km,140 bpm,172 ppm
4:59,"1,0 km",21 m,4:07/km,140 bpm,172 ppm
5:09,"1,0 km",19 m,4:06/km,138 bpm,172 ppm
5:20,"1,1 km",17 m,4:13/km,132 bpm,172 ppm
5:32,"1,1 km",14 m,4:21/km,127 bpm,172 ppm
5:44,"1,1 km",12 m,4:11/km,124 bpm,172 ppm
5:55,"1,2 km",10 m,3:57/km,122 bpm,172 ppm
6:05,"1,2 km",8 m,4:00/km,120 bpm,176 ppm
6:16,"1,3 km",8 m,4:07/km,119 bpm,174 ppm
