time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",4 m,4:23/km,112 bpm,168 ppm
19s,"0,0 km",4 m,3:57/km,112 bpm,170 ppm
30s,"0,1 km",3 m,4:27/km,110 bpm,170 ppm
43s,"0,1 km",2 m,4:37/km,114 bpm,170 ppm
55s,"0,2 km",3 m,4:31/km,126 bpm,170 ppm
1:07,"0,2 km",4 m,4:24/km,128 bpm,174 ppm
1:19,"0,2 km",6 m,4:57/km,126 bpm,172 ppm
1:34,"0,3 km",5 m,5:18/km,125 bpm,170 ppm
1:47,"0,3 km",4 m,5:10/km,127 bpm,172 ppm
2:01,"0,4 km",3 m,4:36/km,127 bpm,174 ppm
2:13,"0,4 km",2 m,4:35/km,128 bpm,170 ppm
2:25,"0,5 km",4 m,4:45/km,134 bpm,170 ppm
2:39,"0,5 km",4 m,4:46/km,133 bpm,172 ppm
2:51,"0,6 km",5 m,4:38/km,129 bpm,172 ppm
3:04,"0,6 km",7 m,4:44/km,126 bpm,170 ppm
3:17,"0,7 km",9 m,5:05/km,126 bpm,170 ppm
3:31,"0,7 km",11 m,5:26/km,127 bpm,178 ppm
3:46,"0,7 km",15 m,5:45/km,128 bpm,176 ppm
4:02,"0,8 km",19 m,5:36/km,134 bpm,174 ppm
4:17,"0,8 km",22 m,5:36/km,141 bpm,174 ppm
4:32,"0,9 km",24 m,5:23/km,139 bpm,174 ppm
4:46,"0,9 km",24 m,5:06/km,138 bpm,176 ppm
4:59,"1,0 km",25 m,4:54/km,137 bpm,176 ppm
5:12,"1,0 km",26 m,5:03/km,135 bpm,174 ppm
5:27,"1,1 km",30 m,5:16/km,136 bpm,174 ppm
5:40,"1,1 km",32 m,5:03/km,138 bpm,174 ppm
5:54,"1,1 km",36 m,4:20/km,139 bpm,176 ppm
6:04,"1,2 km",38 m,4:04/km,141 bpm,176 ppm
6:16,"1,2 km",39 m,4:12/km,138 bpm,176 ppm
6:27,"1,3 km",39 m,4:20/km,137 bpm,174 ppm
6:39,"1,3 km",39 m,4:26/km,137 bpm,178 ppm
6:51,"1,4 km",40 m,4:11/km,137 bpm,178 ppm
7:01,"1,4 km",39 m,3:59/km,136 bpm,178 ppm
7:13,"1,5 km",39 m,4:29/km,127 bpm,178 ppm
7:26,"1,5 km",39 m,4:32/km,129 bpm,174 ppm
7:38,"1,6 km",39 m,4:19/km,133 bpm,178 ppm
7:49,"1,6 km",39 m,4:20/km,134 bpm,174 ppm
8:01,"1,6 km",40 m,4:24/km,137 bpm,174 ppm
8:13,"1,7 km",39 m,4:24/km,135 bpm,174 ppm
8:25,"1,7 km",39 m,4:00/km,133 bpm,178 ppm
8:35,"1,8 km",39 m,4:19/km,131 bpm,174 ppm
8:47,"1,8 km",39 m,4:29/km,133 bpm,178 ppm
9:00,"1,9 km",39 m,4:12/km,132 bpm,174 ppm
9:11,"1,9 km",39 m,3:47/km,130 bpm,174 ppm
9:20,"2,0 km",37 m,3:47/km,131 bpm,174 ppm
9:31,"2,0 km",35 m,4:11/km,139 bpm,178 ppm
9:43,"2,0 km",31 m,3:55/km,135 bpm,174 ppm
9:53,"2,1 km",26 m,4:20/km,132 bpm,180 ppm
10:06,"2,1 km",20 m,4:54/km,128 bpm,174 ppm
10:17,"2,2 km",16 m,5:43/km,124 bpm,174 ppm
10:36,"2,2 km",11 m,5:27/km,124 bpm,174 ppm
10:48,"2,3 km",10 m,4:13/km,126 bpm,174 ppm
10:59,"2,3 km",10 m,4:05/km,126 bpm,174 ppm
11:09,"2,4 km",8 m,4:39/km,127 bpm,174 ppm
11:25,"2,4 km",5 m,5:05/km,127 bpm,174 ppm
11:37,"2,4 km",5 m,4:28/km,126 bpm,174 ppm
11:49,"2,5 km",4 m,4:16/km,128 bpm,178 ppm
12:01,"2,5 km",4 m,4:18/km,129 bpm,174 ppm
12:12,"2,6 km",4 m,4:08/km,129 bpm,174 ppm
12:23,"2,6 km",4 m,4:11/km,131 bpm,174 ppm
12:35,"2,7 km",4 m,4:14/km,134 bpm,178 ppm
12:46,"2,7 km",3 m,4:11/km,135 bpm,178 ppm
12:58,"2,8 km",4 m,4:09/km,130 bpm,174 ppm
13:09,"2,8 km",5 m,4:12/km,129 bpm,176 ppm
13:20,"2,9 km",6 m,4:08/km,130 bpm,174 ppm
13:31,"2,9 km",7 m,4:15/km,130 bpm,174 ppm
13:43,"2,9 km",8 m,4:12/km,130 bpm,176 ppm
13:54,"3,0 km",7 m,3:45/km,129 bpm,176 ppm
14:03,"3,0 km",6 m,3:35/km,130 bpm,178 ppm
14:13,"3,1 km",6 m,3:49/km,130 bpm,178 ppm
14:24,"3,1 km",6 m,4:10/km,131 bpm,156 ppm
14:36,"3,2 km",5 m,4:18/km,135 bpm,172 ppm
14:48,"3,2 km",5 m,4:10/km,136 bpm,174 ppm
14:59,"3,3 km",5 m,3:48/km,137 bpm,174 ppm
15:08,"3,3 km",4 m,3:45/km,136 bpm,176 ppm
15:19,"3,4 km",4 m,4:05/km,132 bpm,174 ppm
15:30,"3,4 km",4 m,4:15/km,132 bpm,178 ppm
15:42,"3,4 km",4 m,4:07/km,134 bpm,174 ppm
15:53,"3,5 km",4 m,4:06/km,135 bpm,176 ppm
16:04,"3,5 km",4 m,4:08/km,136 bpm,174 ppm
16:15,"3,6 km",4 m,4:15/km,137 bpm,174 ppm
16:27,"3,6 km",4 m,4:10/km,139 bpm,178 ppm
16:38,"3,7 km",4 m,4:07/km,139 bpm,174 ppm
16:49,"3,7 km",4 m,4:16/km,139 bpm,174 ppm
17:01,"3,8 km",4 m,4:18/km,138 bpm,178 ppm
17:12,"3,8 km",4 m,4:10/km,138 bpm,174 ppm
17:23,"3,8 km",4 m,4:02/km,138 bpm,174 ppm
17:34,"3,9 km",4 m,4:04/km,143 bpm,178 ppm
17:45,"3,9 km",4 m,4:07/km,145 bpm,176 ppm
17:56,"4,0 km",4 m,4:08/km,147 bpm,174 ppm
18:07,"4,0 km",4 m,4:10/km,148 bpm,174 ppm
18:19,"4,1 km",4 m,4:10/km,149 bpm,178 ppm
18:30,"4,1 km",4 m,4:09/km,149 bpm,166 ppm
18:41,"4,2 km",4 m,4:09/km,149 bpm,172 ppm
18:52,"4,2 km",4 m,4:55/km,155 bpm,178 ppm
19:08,"4,3 km",4 m,4:42/km,168 bpm,176 ppm
19:17,"4,3 km",4 m,4:06/km,167 bpm,174 ppm
19:30,"4,3 km",4 m,4:27/km,165 bpm,178 ppm
19:42,"4,4 km",3 m,4:24/km,165 bpm,174 ppm
19:53,"4,4 km",3 m,4:08/km,166 bpm,174 ppm
20:04,"4,5 km",2 m,3:50/km,167 bpm,174 ppm
20:14,"4,5 km",3 m,3:47/km,167 bpm,174 ppm
20:24,"4,6 km",3 m,4:10/km,167 bpm,174 ppm
20:37,"4,6 km",4 m,4:37/km,169 bpm,174 ppm
20:49,"4,7 km",3 m,4:10/km,164 bpm,174 ppm
20:59,"4,7 km",3 m,3:53/km,163 bpm,176 ppm
21:10,"4,7 km",3 m,3:58/km,168 bpm,176 ppm
21:21,"4,8 km",2 m,3:52/km,171 bpm,178 ppm
21:31,"4,8 km",2 m,3:56/km,173 bpm,174 ppm
21:41,"4,9 km",2 m,4:06/km,176 bpm,178 ppm
21:54,"4,9 km",2 m,4:08/km,176 bpm,174 ppm
22:04,"5,0 km",2 m,4:01/km,175 bpm,174 ppm
22:15,"5,0 km",2 m,4:13/km,171 bpm,174 ppm
22:27,"5,1 km",2 m,4:19/km,172 bpm,174 ppm
22:39,"5,1 km",3 m,4:07/km,173 bpm,174 ppm
22:49,"5,2 km",4 m,4:03/km,173 bpm,174 ppm
23:00,"5,2 km",5 m,4:07/km,173 bpm,174 ppm
23:12,"5,2 km",6 m,4:03/km,173 bpm,174 ppm
23:22,"5,3 km",7 m,4:09/km,172 bpm,174 ppm
23:34,"5,3 km",9 m,4:13/km,171 bpm,174 ppm
23:45,"5,4 km",10 m,4:12/km,175 bpm,176 ppm
23:57,"5,4 km",11 m,4:11/km,175 bpm,174 ppm
24:08,"5,5 km",13 m,4:08/km,173 bpm,178 ppm
24:19,"5,5 km",14 m,4:05/km,171 bpm,174 ppm
24:30,"5,6 km",16 m,4:16/km,170 bpm,174 ppm
24:42,"5,6 km",19 m,4:40/km,171 bpm,174 ppm
