time,distance,elevation,pace,heartrate,cadence
13s,"0,0 km",5 m,6:16/km,90 bpm,172 ppm
28s,"0,0 km",5 m,5:42/km,96 bpm,174 ppm
46s,"0,1 km",5 m,5:56/km,107 bpm,176 ppm
1:03,"0,1 km",5 m,5:58/km,103 bpm,180 ppm
1:21,"0,2 km",5 m,6:18/km,109 bpm,180 ppm
1:40,"0,2 km",5 m,6:38/km,113 bpm,176 ppm
2:00,"0,3 km",4 m,5:56/km,111 bpm,174 ppm
2:16,"0,3 km",4 m,5:53/km,107 bpm,172 ppm
2:34,"0,4 km",4 m,6:30/km,108 bpm,182 ppm
2:54,"0,4 km",4 m,5:36/km,110 bpm,180 ppm
3:08,"0,5 km",4 m,5:03/km,108 bpm,182 ppm
3:24,"0,5 km",4 m,5:24/km,110 bpm,182 ppm
3:40,"0,6 km",5 m,5:27/km,107 bpm,184 ppm
3:55,"0,6 km",5 m,5:46/km,107 bpm,182 ppm
4:15,"0,7 km",5 m,5:57/km,112 bpm,182 ppm
4:30,"0,7 km",5 m,5:32/km,109 bpm,182 ppm
4:47,"0,8 km",5 m,5:24/km,110 bpm,182 ppm
5:02,"0,8 km",5 m,5:12/km,112 bpm,184 ppm
5:17,"0,9 km",4 m,5:24/km,110 bpm,182 ppm
5:34,"0,9 km",4 m,5:15/km,114 bpm,190 ppm
5:48,"1,0 km",2 m,5:05/km,114 bpm,186 ppm
6:03,"1,0 km",3 m,5:05/km,109 bpm,184 ppm
6:18,"1,0 km",4 m,5:09/km,108 bpm,184 ppm
6:33,"1,1 km",6 m,5:13/km,111 bpm,182 ppm
6:48,"1,1 km",5 m,5:19/km,112 bpm,182 ppm
7:04,"1,2 km",4 m,5:39/km,111 bpm,184 ppm
7:22,"1,2 km",3 m,5:53/km,113 bpm,184 ppm
7:39,"1,3 km",2 m,5:46/km,121 bpm,182 ppm
7:55,"1,3 km",4 m,5:27/km,124 bpm,184 ppm
8:11,"1,4 km",5 m,5:19/km,117 bpm,184 ppm
8:26,"1,4 km",6 m,5:25/km,119 bpm,182 ppm
8:43,"1,5 km",7 m,5:21/km,120 bpm,180 ppm
8:58,"1,5 km",10 m,5:36/km,113 bpm,180 ppm
9:15,"1,6 km",13 m,6:08/km,113 bpm,184 ppm
9:34,"1,6 km",18 m,6:12/km,122 bpm,182 ppm
9:52,"1,7 km",22 m,5:36/km,129 bpm,184 ppm
10:07,"1,7 km",23 m,5:34/km,133 bpm,176 ppm
10:24,"1,8 km",22 m,5:27/km,136 bpm,176 ppm
10:39,"1,8 km",20 m,4:50/km,122 bpm,174 ppm
10:53,"1,9 km",18 m,4:39/km,111 bpm,180 ppm
11:06,"1,9 km",15 m,4:46/km,109 bpm,180 ppm
11:21,"2,0 km",13 m,4:52/km,107 bpm,180 ppm
11:35,"2,0 km",10 m,4:50/km,109 bpm,178 ppm
11:49,"2,1 km",8 m,4:52/km,108 bpm,180 ppm
12:04,"2,1 km",8 m,4:41/km,108 bpm,180 ppm
12:16,"2,2 km",7 m,4:30/km,111 bpm,176 ppm
12:30,"2,2 km",6 m,4:30/km,113 bpm,176 ppm
12:43,"2,3 km",5 m,4:18/km,114 bpm,180 ppm
12:55,"2,3 km",6 m,4:17/km,114 bpm,180 ppm
13:08,"2,4 km",3 m,4:28/km,113 bpm,180 ppm
13:21,"2,4 km",1 m,4:38/km,115 bpm,180 ppm
13:35,"2,5 km",0 m,4:39/km,117 bpm,182 ppm
13:48,"2,5 km",0 m,5:04/km,115 bpm,184 ppm
14:05,"2,6 km",3 m,5:09/km,120 bpm,176 ppm
14:18,"2,6 km",5 m,4:33/km,122 bpm,180 ppm
14:31,"2,7 km",4 m,4:32/km,122 bpm,180 ppm
14:45,"2,7 km",5 m,4:38/km,119 bpm,180 ppm
14:58,"2,8 km",6 m,5:14/km,116 bpm,176 ppm
15:16,"2,8 km",6 m,5:03/km,119 bpm,180 ppm
15:28,"2,9 km",6 m,4:26/km,118 bpm,180 ppm
15:41,"2,9 km",6 m,4:33/km,120 bpm,180 ppm
15:55,"3,0 km",6 m,4:39/km,124 bpm,182 ppm
16:09,"3,0 km",6 m,4:39/km,121 bpm,178 ppm
16:22,"3,0 km",6 m,4:49/km,121 bpm,180 ppm
16:37,"3,1 km",6 m,4:43/km,125 bpm,180 ppm
16:50,"3,1 km",6 m,4:33/km,124 bpm,180 ppm
