time,distance,elevation,pace,heartrate,cadence
19s,"0,0 km",25 m,6:55/km,107 bpm,174 ppm
30s,"0,0 km",25 m,6:44/km,113 bpm,176 ppm
43s,"0,1 km",26 m,7:02/km,124 bpm,180 ppm
56s,"0,1 km",27 m,6:49/km,127 bpm,176 ppm
1:09,"0,1 km",28 m,5:59/km,126 bpm,180 ppm
1:18,"0,1 km",29 m,5:29/km,127 bpm,176 ppm
1:26,"0,2 km",31 m,4:40/km,128 bpm,172 ppm
1:35,"0,2 km",30 m,4:38/km,128 bpm,172 ppm
1:42,"0,2 km",29 m,4:32/km,126 bpm,172 ppm
1:50,"0,3 km",27 m,4:30/km,121 bpm,172 ppm
1:58,"0,3 km",26 m,4:34/km,116 bpm,172 ppm
2:06,"0,3 km",25 m,4:29/km,111 bpm,172 ppm
2:14,"0,3 km",24 m,4:30/km,108 bpm,172 ppm
2:22,"0,4 km",23 m,4:27/km,107 bpm,172 ppm
2:30,"0,4 km",22 m,4:37/km,109 bpm,172 ppm
2:38,"0,4 km",21 m,4:32/km,113 bpm,172 ppm
2:46,"0,5 km",21 m,4:36/km,116 bpm,176 ppm
2:54,"0,5 km",20 m,4:29/km,118 bpm,174 ppm
3:02,"0,5 km",19 m,4:30/km,118 bpm,170 ppm
3:09,"0,5 km",19 m,4:31/km,117 bpm,172 ppm
3:17,"0,6 km",19 m,4:40/km,114 bpm,174 ppm
3:26,"0,6 km",18 m,4:56/km,111 bpm,178 ppm
3:35,"0,6 km",18 m,4:51/km,112 bpm,174 ppm
3:44,"0,7 km",18 m,4:44/km,113 bpm,174 ppm
3:51,"0,7 km",18 m,4:35/km,115 bpm,178 ppm
3:59,"0,7 km",18 m,4:32/km,116 bpm,174 ppm
4:07,"0,8 km",17 m,4:34/km,116 bpm,174 ppm
4:15,"0,8 km",16 m,4:34/km,120 bpm,174 ppm
4:23,"0,8 km",16 m,4:34/km,122 bpm,174 ppm
4:31,"0,8 km",15 m,4:36/km,119 bpm,174 ppm
4:39,"0,9 km",14 m,4:48/km,117 bpm,172 ppm
4:48,"0,9 km",14 m,4:45/km,114 bpm,178 ppm
4:56,"0,9 km",13 m,4:43/km,115 bpm,174 ppm
5:04,"1,0 km",13 m,5:00/km,116 bpm,174 ppm
5:12,"1,0 km",13 m,5:03/km,117 bpm,178 ppm
5:23,"1,0 km",15 m,5:23/km,120 bpm,174 ppm
5:31,"1,0 km",16 m,5:47/km,123 bpm,178 ppm
5:41,"1,1 km",18 m,5:45/km,127 bpm,180 ppm
5:52,"1,1 km",20 m,5:50/km,130 bpm,180 ppm
6:03,"1,1 km",20 m,5:30/km,134 bpm,174 ppm
6:12,"1,2 km",21 m,5:04/km,137 bpm,178 ppm
6:21,"1,2 km",22 m,4:31/km,137 bpm,170 ppm
6:28,"1,2 km",22 m,4:36/km,136 bpm,176 ppm
6:35,"1,2 km",23 m,4:39/km,132 bpm,178 ppm
6:44,"1,3 km",24 m,4:58/km,124 bpm,180 ppm
6:54,"1,3 km",26 m,5:19/km,125 bpm,180 ppm
7:03,"1,3 km",28 m,5:08/km,129 bpm,176 ppm
7:12,"1,4 km",30 m,5:05/km,133 bpm,174 ppm
7:20,"1,4 km",32 m,5:01/km,134 bpm,174 ppm
7:29,"1,4 km",33 m,5:05/km,135 bpm,174 ppm
7:39,"1,5 km",34 m,5:05/km,134 bpm,174 ppm
7:47,"1,5 km",35 m,4:55/km,134 bpm,174 ppm
7:56,"1,5 km",37 m,4:54/km,132 bpm,174 ppm
8:04,"1,5 km",39 m,4:56/km,131 bpm,178 ppm
8:13,"1,6 km",41 m,5:08/km,129 bpm,174 ppm
8:22,"1,6 km",43 m,5:06/km,128 bpm,178 ppm
8:32,"1,6 km",45 m,5:06/km,128 bpm,174 ppm
8:40,"1,7 km",45 m,5:08/km,129 bpm,174 ppm
8:49,"1,7 km",45 m,5:02/km,129 bpm,178 ppm
8:58,"1,7 km",44 m,4:56/km,131 bpm,178 ppm
9:06,"1,7 km",44 m,4:42/km,132 bpm,174 ppm
9:15,"1,8 km",44 m,4:20/km,132 bpm,174 ppm
9:22,"1,8 km",43 m,4:17/km,131 bpm,178 ppm
9:29,"1,8 km",43 m,4:16/km,130 bpm,182 ppm
9:36,"1,9 km",42 m,4:16/km,131 bpm,178 ppm
9:44,"1,9 km",41 m,4:24/km,132 bpm,172 ppm
9:52,"1,9 km",40 m,4:24/km,132 bpm,176 ppm
9:59,"1,9 km",40 m,4:24/km,129 bpm,174 ppm
10:07,"2,0 km",38 m,4:17/km,125 bpm,170 ppm
10:15,"2,0 km",36 m,4:13/km,125 bpm,174 ppm
10:22,"2,0 km",35 m,4:02/km,126 bpm,174 ppm
10:29,"2,1 km",30 m,4:08/km,125 bpm,178 ppm
10:36,"2,1 km",33 m,4:04/km,123 bpm,182 ppm
10:44,"2,1 km",35 m,4:23/km,120 bpm,178 ppm
10:50,"2,2 km",37 m,4:20/km,118 bpm,180 ppm
11:00,"2,2 km",36 m,4:11/km,116 bpm,174 ppm
11:05,"2,2 km",33 m,4:24/km,117 bpm,172 ppm
11:13,"2,2 km",27 m,3:54/km,120 bpm,178 ppm
11:20,"2,3 km",23 m,4:11/km,119 bpm,178 ppm
11:27,"2,3 km",17 m,4:05/km,119 bpm,174 ppm
11:35,"2,3 km",18 m,4:10/km,118 bpm,180 ppm
11:41,"2,4 km",19 m,3:54/km,118 bpm,174 ppm
11:49,"2,4 km",17 m,4:01/km,117 bpm,174 ppm
11:54,"2,4 km",17 m,4:20/km,116 bpm,184 ppm
12:03,"2,4 km",19 m,4:45/km,114 bpm,174 ppm
12:13,"2,5 km",23 m,5:39/km,120 bpm,176 ppm
12:23,"2,5 km",26 m,5:46/km,128 bpm,178 ppm
12:34,"2,5 km",30 m,5:47/km,133 bpm,180 ppm
12:43,"2,6 km",34 m,5:20/km,141 bpm,180 ppm
12:53,"2,6 km",37 m,4:52/km,150 bpm,174 ppm
13:00,"2,6 km",37 m,4:43/km,150 bpm,174 ppm
13:08,"2,6 km",37 m,4:14/km,150 bpm,174 ppm
13:16,"2,7 km",38 m,4:15/km,149 bpm,172 ppm
13:23,"2,7 km",38 m,4:05/km,149 bpm,172 ppm
13:30,"2,7 km",39 m,3:58/km,148 bpm,172 ppm
13:37,"2,8 km",40 m,4:00/km,147 bpm,172 ppm
13:44,"2,8 km",41 m,4:00/km,139 bpm,178 ppm
13:51,"2,8 km",41 m,4:01/km,134 bpm,178 ppm
13:58,"2,9 km",41 m,4:02/km,132 bpm,174 ppm
14:05,"2,9 km",41 m,4:06/km,130 bpm,174 ppm
14:12,"2,9 km",41 m,4:06/km,129 bpm,178 ppm
14:20,"2,9 km",41 m,4:02/km,129 bpm,174 ppm
14:26,"3,0 km",41 m,4:08/km,129 bpm,176 ppm
14:33,"3,0 km",42 m,4:06/km,130 bpm,180 ppm
14:41,"3,0 km",44 m,4:19/km,131 bpm,180 ppm
14:48,"3,1 km",46 m,4:10/km,133 bpm,174 ppm
14:56,"3,1 km",46 m,3:55/km,136 bpm,174 ppm
15:02,"3,1 km",45 m,3:45/km,140 bpm,174 ppm
15:09,"3,1 km",44 m,3:37/km,142 bpm,174 ppm
15:15,"3,2 km",43 m,3:42/km,143 bpm,178 ppm
15:22,"3,2 km",43 m,3:49/km,141 bpm,178 ppm
15:28,"3,2 km",43 m,4:02/km,140 bpm,178 ppm
15:36,"3,3 km",44 m,4:16/km,134 bpm,178 ppm
