time,distance,elevation,pace,heartrate,cadence
9s,"0,0 km",3 m,5:05/km,90 bpm,172 ppm
13s,"0,0 km",3 m,5:05/km,94 bpm,172 ppm
18s,"0,0 km",2 m,4:46/km,97 bpm,176 ppm
22s,"0,0 km",2 m,4:46/km,104 bpm,174 ppm
26s,"0,0 km",2 m,4:46/km,105 bpm,174 ppm
31s,"0,1 km",2 m,4:46/km,111 bpm,174 ppm
35s,"0,1 km",2 m,4:46/km,110 bpm,170 ppm
39s,"0,1 km",2 m,4:47/km,110 bpm,170 ppm
44s,"0,1 km",2 m,4:48/km,111 bpm,172 ppm
48s,"0,1 km",2 m,4:48/km,111 bpm,172 ppm
53s,"0,1 km",3 m,4:48/km,112 bpm,172 ppm
57s,"0,1 km",3 m,4:51/km,113 bpm,172 ppm
1:01,"0,2 km",4 m,4:52/km,113 bpm,174 ppm
1:06,"0,2 km",4 m,4:52/km,112 bpm,174 ppm
1:10,"0,2 km",4 m,4:53/km,112 bpm,174 ppm
1:15,"0,2 km",5 m,4:58/km,111 bpm,174 ppm
1:19,"0,2 km",5 m,5:01/km,112 bpm,174 ppm
1:24,"0,2 km",5 m,5:08/km,113 bpm,174 ppm
1:29,"0,3 km",6 m,5:10/km,115 bpm,174 ppm
1:33,"0,3 km",6 m,5:13/km,114 bpm,174 ppm
1:38,"0,3 km",6 m,5:14/km,115 bpm,174 ppm
1:43,"0,3 km",7 m,5:13/km,117 bpm,174 ppm
1:48,"0,3 km",7 m,5:10/km,118 bpm,170 ppm
1:53,"0,3 km",7 m,5:04/km,118 bpm,172 ppm
1:57,"0,3 km",8 m,4:58/km,118 bpm,172 ppm
2:02,"0,4 km",8 m,4:53/km,115 bpm,172 ppm
2:06,"0,4 km",9 m,4:56/km,114 bpm,172 ppm
2:11,"0,4 km",9 m,4:55/km,113 bpm,170 ppm
2:15,"0,4 km",9 m,4:54/km,113 bpm,172 ppm
2:20,"0,4 km",10 m,4:58/km,113 bpm,172 ppm
2:24,"0,4 km",10 m,5:00/km,113 bpm,172 ppm
2:29,"0,5 km",10 m,5:02/km,112 bpm,172 ppm
2:34,"0,5 km",11 m,5:00/km,113 bpm,172 ppm
2:38,"0,5 km",11 m,4:56/km,113 bpm,172 ppm
2:43,"0,5 km",11 m,4:54/km,112 bpm,172 ppm
2:47,"0,5 km",11 m,4:54/km,112 bpm,172 ppm
2:52,"0,5 km",10 m,4:54/km,112 bpm,172 ppm
2:56,"0,5 km",10 m,4:54/km,112 bpm,172 ppm
3:00,"0,6 km",11 m,4:55/km,112 bpm,172 ppm
3:05,"0,6 km",10 m,4:57/km,112 bpm,170 ppm
