"","time","distance","elevation","pace","heartrate","cadence"
"1","20s",0,2,315,111,176
"2","32s",0.1,2,320,123,178
"3","47s",0.1,3,329,121,178
"4","55s",0.1,2,337,127,180
"5","1:09",0.2,3,339,124,178
"6","1:27",0.2,4,341,130,180
"7","1:37",0.2,4,334,130,182
"8","1:51",0.3,4,337,131,182
"9","2:00",0.3,4,327,132,178
"10","2:14",0.4,4,335,135,180
"11","2:28",0.4,4,332,133,182
"12","2:37",0.4,4,335,135,178
"13","2:55",0.5,5,329,138,180
"14","3:06",0.5,5,323,137,184
"15","3:15",0.5,6,323,135,182
"16","3:30",0.6,6,312,140,184
"17","3:38",0.6,6,306,139,182
"18","3:50",0.7,6,300,141,182
"19","4:03",0.7,5,315,138,184
"20","4:13",0.7,5,331,137,182
"21","4:26",0.8,6,339,139,178
"22","4:39",0.8,5,305,137,176
"23","4:51",0.9,5,252,139,182
"24","5:00",0.9,6,302,138,182
"25","5:12",0.9,5,309,136,184
"26","5:27",1,5,304,139,184
"27","5:35",1,6,258,138,184
"28","5:50",1,6,304,144,186
"29","5:59",1.1,6,311,144,184
"30","6:12",1.1,6,314,144,182
"31","6:26",1.2,5,303,141,182
"32","6:39",1.2,6,302,142,182
"33","6:45",1.2,5,306,142,182
"34","6:57",1.3,5,321,140,182
"35","7:12",1.3,6,324,139,184
"36","7:22",1.3,6,325,141,186
"37","7:36",1.4,4,315,98,184
"38","7:46",1.4,4,311,97,182
"39","7:58",1.5,3,289,118,182
"40","8:09",1.5,3,302,122,184
"41","8:22",1.5,3,300,124,182
"42","8:31",1.6,3,308,124,182
"43","8:43",1.6,6,310,127,182
"44","8:55",1.6,6,311,131,182
"45","9:06",1.7,6,311,133,184
"46","9:20",1.7,6,304,145,182
"47","9:31",1.8,4,258,144,184
"48","9:44",1.8,4,256,144,182
"49","9:52",1.8,4,307,144,186
"50","10:06",1.9,4,302,143,184
"51","10:15",1.9,5,301,143,186
"52","10:28",1.9,5,256,144,186
"53","10:43",2,5,310,147,186
"54","10:49",2,4,306,145,184
"55","11:01",2.1,2,310,137,182
"56","11:12",2.1,2,310,145,184
"57","11:29",2.1,2,314,130,188
"58","11:37",2.2,2,313,132,188
"59","11:49",2.2,3,306,137,190
"60","12:00",2.2,2,319,132,186
"61","12:15",2.3,3,320,143,184
"62","12:25",2.3,2,322,146,184
"63","12:38",2.4,2,324,151,186
"64","12:50",2.4,2,320,149,184
"65","13:05",2.4,3,315,147,184
"66","13:14",2.5,3,308,150,186
"67","13:26",2.5,2,313,148,182
"68","13:41",2.6,2,319,151,186
"69","13:51",2.6,2,320,151,186
"70","14:00",2.6,2,319,147,186
"71","14:17",2.7,1,317,146,186
"72","14:30",2.7,2,314,145,186
"73","14:39",2.7,2,313,147,184
"74","14:49",2.8,2,309,148,186
"75","15:02",2.8,2,313,147,186
"76","15:14",2.9,2,316,147,184
"77","15:24",2.9,2,315,148,186
"78","15:38",2.9,2,313,145,186
"79","15:47",3,2,312,146,186
"80","16:05",3,2,316,147,184
"81","16:11",3,2,317,151,184
"82","16:27",3.1,1,315,153,184
"83","16:37",3.1,2,316,149,186
"84","16:52",3.2,2,315,151,186
"85","17:00",3.2,2,315,151,184
"86","17:16",3.2,2,316,150,184
"87","17:27",3.3,3,311,151,190
"88","17:35",3.3,3,307,150,184
"89","17:46",3.3,2,302,150,186
"90","17:59",3.4,2,307,151,186
"91","18:11",3.4,2,313,147,186
"92","18:28",3.5,2,315,149,186
"93","18:38",3.5,2,308,148,184
"94","18:49",3.5,2,309,150,186
"95","18:58",3.6,3,311,154,190
"96","19:09",3.6,4,307,154,186
"97","19:22",3.7,4,305,152,188
"98","19:33",3.7,3,313,154,186
"99","19:46",3.7,3,317,153,182
"100","19:55",3.8,2,316,153,186
"101","20:09",3.8,2,313,151,184
"102","20:22",3.8,3,318,153,184
"103","20:37",3.9,2,304,153,186
"104","20:45",3.9,2,258,153,182
"105","20:53",3.9,2,257,158,184
"106","21:05",4,2,257,160,184
"107","21:17",4,2,259,157,184
"108","21:28",4.1,2,305,158,184
"109","21:45",4.1,2,309,157,186
"110","21:53",4.1,2,305,157,184
"111","22:06",4.2,2,302,153,184
"112","22:20",4.2,2,305,156,186
"113","22:27",4.3,1,308,153,186
"114","22:38",4.3,2,304,148,186
"115","22:50",4.3,2,302,148,186
"116","23:01",4.4,2,300,149,186
"117","23:12",4.4,2,300,151,184
"118","23:24",4.4,1,301,154,186
"119","23:34",4.5,2,257,150,186
"120","23:50",4.5,2,255,152,188
"121","23:58",4.6,2,256,150,186
"122","24:08",4.6,2,259,154,186
