"","time","distance","elevation","pace","heartrate","cadence"
"1","17s",0,1,228,128,188
"2","26s",0.1,1,193,131,190
"3","31s",0.1,1,193,133,192
"4","43s",0.1,1,195,136,192
"5","52s",0.2,2,228,138,192
"6","57s",0.2,2,227,139,198
"7","1:05",0.2,1,193,141,194
"8","1:13",0.3,1,199,141,192
"9","1:23",0.3,2,244,147,194
"10","1:33",0.3,2,247,143,188
"11","1:40",0.4,1,251,142,194
"12","1:49",0.4,2,251,143,190
"13","1:58",0.4,1,248,156,192
"14","2:11",0.5,2,249,158,188
"15","2:16",0.5,2,249,157,188
"16","2:27",0.6,2,249,161,188
"17","2:36",0.6,2,251,162,190
"18","2:45",0.6,2,246,163,190
"19","2:52",0.7,2,246,162,192
"20","3:04",0.7,2,248,160,188
"21","3:13",0.7,1,251,163,194
"22","3:21",0.8,2,254,164,190
"23","3:31",0.8,2,254,161,190
"24","3:37",0.8,2,253,160,190
"25","3:47",0.9,2,250,164,196
"26","3:59",0.9,3,253,161,192
"27","4:07",1,4,255,160,192
"28","4:16",1,4,250,161,194
"29","4:24",1,3,250,161,194
"30","4:31",1.1,2,251,157,194
"31","4:42",1.1,3,255,154,192
"32","4:50",1.1,3,255,155,190
"33","5:00",1.2,4,255,156,190
"34","5:09",1.2,3,256,154,188
"35","5:18",1.2,4,252,156,188
"36","5:30",1.3,4,243,167,194
"37","5:37",1.3,3,240,166,192
"38","5:45",1.3,4,245,163,190
"39","5:53",1.4,4,244,159,190
"40","6:05",1.4,2,241,161,194
"41","6:13",1.5,2,240,160,194
"42","6:21",1.5,1,245,159,192
"43","6:31",1.5,1,250,161,192
"44","6:37",1.6,1,253,162,192
"45","6:46",1.6,1,248,163,194
"46","6:57",1.6,1,242,160,190
"47","7:04",1.7,0,198,156,188
"48","7:13",1.7,0,241,158,190
"49","7:21",1.7,-1,244,162,192
"50","7:34",1.8,-1,240,160,194
"51","7:42",1.8,0,197,162,194
"52","7:49",1.9,-1,192,160,190
"53","7:58",1.9,-2,194,162,196
"54","8:06",1.9,-2,245,159,192
"55","8:14",2,-1,265,158,188
"56","8:30",2,-2,347,160,176
"57","8:40",2,-2,346,160,180
"58","8:53",2.1,-3,331,170,182
"59","9:05",2.1,-3,349,173,184
"60","9:14",2.1,-1,343,171,182
"61","9:29",2.2,-1,341,169,182
"62","9:45",2.2,-1,327,171,182
"63","9:51",2.2,-1,330,171,178
"64","10:05",2.3,-1,345,168,186
"65","10:17",2.3,0,314,170,182
"66","10:27",2.4,0,260,172,186
"67","10:36",2.4,-2,228,175,194
"68","10:44",2.4,-2,225,171,196
"69","10:53",2.5,-1,242,153,194
"70","11:01",2.5,-1,244,155,196
"71","11:09",2.5,-1,250,153,192
"72","11:18",2.6,-2,252,154,194
"73","11:27",2.6,-1,250,153,192
"74","11:40",2.7,-1,247,157,194
"75","11:49",2.7,-1,249,157,198
"76","11:59",2.7,-2,256,158,196
"77","12:03",2.7,-2,255,156,194
"78","12:15",2.8,-1,257,158,198
"79","12:25",2.8,0,261,158,194
"80","12:33",2.9,-1,276,164,194
"81","12:48",2.9,-2,259,166,190
"82","12:53",2.9,0,198,165,192
"83","13:03",3,0,192,164,192
"84","13:13",3,0,198,165,194
"85","13:20",3.1,0,197,163,192
"86","13:26",3.1,-3,199,162,192
