"","time","distance","elevation","pace","heartrate","cadence"
"1","24s",0,69,314,131,186
"2","40s",0.1,71,363,133,182
"3","57s",0.1,74,361,134,176
"4","1:16",0.2,75,369,143,182
"5","1:33",0.2,77,366,143,180
"6","1:48",0.3,78,367,140,182
"7","2:04",0.3,79,318,147,184
"8","2:26",0.4,80,312,146,180
"9","2:41",0.4,80,313,147,186
"10","2:57",0.4,80,372,145,180
"11","3:13",0.5,80,363,144,186
"12","3:25",0.5,81,311,148,186
"13","3:43",0.6,82,349,145,182
"14","3:59",0.6,82,313,145,180
"15","4:15",0.7,83,360,141,186
"16","4:30",0.7,83,317,141,180
"17","4:46",0.8,83,348,143,186
"18","5:08",0.8,83,310,140,186
"19","5:23",0.9,84,316,140,184
"20","5:39",0.9,84,362,141,184
"21","5:55",0.9,86,362,142,182
"22","6:08",1,86,310,139,186
"23","6:25",1,86,313,141,182
"24","6:41",1.1,86,318,144,182
"25","6:56",1.1,86,318,143,186
"26","7:17",1.2,87,348,140,182
"27","7:30",1.2,88,343,143,186
"28","7:48",1.3,89,349,139,182
"29","7:59",1.3,89,316,143,182
"30","8:16",1.3,89,313,141,182
"31","8:36",1.4,89,313,145,186
"32","8:52",1.4,90,345,140,186
"33","9:06",1.5,90,343,143,182
"34","9:18",1.5,90,342,135,184
"35","9:38",1.6,90,312,137,188
"36","9:54",1.6,91,312,143,182
"37","10:08",1.7,91,349,144,188
"38","10:25",1.7,92,313,139,186
"39","10:45",1.8,92,362,141,182
"40","11:01",1.8,93,360,141,184
"41","11:16",1.9,94,310,142,186
"42","11:31",1.9,94,346,141,184
"43","11:46",1.9,95,332,142,184
"44","12:01",2,95,327,140,188
"45","12:18",2,95,338,145,184
"46","12:32",2.1,95,342,143,184
"47","12:43",2.1,95,346,138,182
"48","13:00",2.2,94,313,140,168
"49","13:20",2.2,93,348,138,178
"50","13:31",2.3,93,346,135,182
"51","13:51",2.3,92,312,139,182
"52","14:10",2.4,90,347,124,182
"53","14:24",2.4,87,362,121,182
"54","14:43",2.5,86,370,119,182
"55","14:55",2.5,84,371,128,180
"56","15:13",2.5,83,330,125,182
"57","15:27",2.6,83,327,126,180
"58","15:41",2.6,81,332,125,182
"59","15:56",2.7,79,364,125,182
"60","16:13",2.7,78,377,123,180
"61","16:34",2.8,79,385,127,186
"62","16:51",2.8,81,393,126,182
"63","17:11",2.9,83,395,130,188
"64","17:24",2.9,84,383,129,182
"65","17:47",3,86,317,128,188
"66","18:01",3,87,338,132,186
"67","18:14",3,88,309,131,188
"68","18:28",3.1,90,329,130,188
"69","18:43",3.1,92,348,132,188
"70","18:58",3.2,94,310,134,186
"71","19:15",3.2,95,318,146,186
"72","19:36",3.3,97,317,146,186
"73","19:51",3.3,99,313,142,182
"74","20:03",3.3,100,314,153,188
"75","20:25",3.4,101,311,148,184
"76","20:40",3.5,102,346,147,184
"77","20:54",3.5,103,347,143,184
"78","21:11",3.5,104,310,144,184
"79","21:26",3.6,105,347,145,188
"80","21:38",3.6,106,345,150,188
"81","21:56",3.7,108,344,146,188
"82","22:10",3.7,108,348,148,184
"83","22:32",3.8,110,363,150,184
"84","22:43",3.8,110,372,149,184
"85","23:01",3.9,111,364,147,188
"86","23:17",3.9,112,314,146,182
"87","23:31",3.9,113,335,149,188
"88","23:51",4,115,343,149,184
"89","24:03",4,116,343,149,184
"90","24:24",4.1,117,336,147,184
"91","24:38",4.1,118,339,149,184
"92","24:51",4.2,119,311,151,182
"93","25:11",4.2,120,347,153,188
"94","25:25",4.3,120,339,153,184
"95","25:40",4.3,121,342,146,180
"96","25:56",4.4,122,337,148,188
"97","26:12",4.4,122,334,147,180
"98","26:28",4.5,123,348,150,188
"99","26:44",4.5,123,346,150,184
"100","26:59",4.5,124,331,146,188
"101","27:13",4.6,124,326,148,184
"102","27:30",4.6,124,341,146,188
"103","27:42",4.7,124,345,144,188
"104","27:58",4.7,125,337,150,184
"105","28:12",4.8,125,334,150,188
"106","28:31",4.8,126,337,149,188
"107","28:45",4.9,127,340,148,188
"108","28:58",4.9,127,335,148,186
"109","29:12",4.9,128,327,150,186
"110","29:26",5,128,334,148,188
"111","29:41",5,129,338,149,186
"112","29:57",5.1,130,338,149,188
"113","30:14",5.1,130,341,147,188
"114","30:32",5.2,131,341,146,184
"115","30:46",5.2,131,337,146,188
"116","31:00",5.3,131,322,146,188
"117","31:14",5.3,131,324,149,186
"118","31:28",5.4,131,326,148,188
"119","31:49",5.4,131,323,149,188
"120","32:03",5.5,131,326,148,188
"121","32:17",5.5,131,331,148,184
"122","32:31",5.5,131,329,149,190
"123","32:46",5.6,131,321,145,188
"124","33:00",5.6,131,316,147,188
"125","33:14",5.7,131,321,148,188
"126","33:28",5.7,131,328,146,184
"127","33:42",5.8,131,331,145,188
"128","33:56",5.8,130,331,147,182
"129","34:17",5.9,130,320,149,188
"130","34:31",5.9,130,311,148,188
"131","34:45",6,130,314,147,188
"132","34:59",6,130,319,149,188
"133","35:13",6,129,324,150,190
"134","35:27",6.1,129,315,150,188
"135","35:41",6.1,129,323,147,188
"136","35:54",6.2,129,312,150,188
"137","36:06",6.2,128,303,148,188
"138","36:20",6.3,127,305,147,188
"139","36:40",6.3,126,323,130,188
"140","36:51",6.4,126,325,137,186
"141","37:07",6.4,125,324,143,188
"142","37:21",6.4,124,319,142,188
"143","37:34",6.5,123,306,144,188
"144","37:47",6.5,123,306,143,186
"145","38:01",6.6,122,305,145,188
"146","38:15",6.6,122,304,142,188
"147","38:35",6.7,122,316,144,188
"148","38:49",6.7,121,319,144,182
"149","39:03",6.8,122,317,143,188
"150","39:19",6.8,122,317,148,188
"151","39:33",6.9,123,312,145,188
"152","39:46",6.9,123,314,141,188
"153","39:57",6.9,123,314,147,190
"154","40:10",7,123,319,150,192
"155","40:28",7,122,313,144,188
"156","40:40",7.1,122,314,146,190
"157","40:54",7.1,121,315,148,190
"158","41:08",7.2,122,320,146,188
"159","41:22",7.2,122,315,141,186
"160","41:36",7.3,121,310,141,188
"161","41:50",7.3,121,310,144,188
"162","42:11",7.4,121,308,144,188
"163","42:23",7.4,120,306,144,186
"164","42:37",7.5,119,312,144,186
"165","42:51",7.5,118,317,142,188
"166","43:05",7.5,117,312,145,188
"167","43:19",7.6,116,312,145,186
"168","43:32",7.6,115,312,140,190
"169","43:46",7.7,115,306,142,186
"170","43:59",7.7,115,309,142,186
"171","44:13",7.8,114,320,139,190
"172","44:27",7.8,113,318,140,188
"173","44:41",7.9,113,314,143,186
"174","44:55",7.9,112,310,141,188
"175","45:13",8,111,305,143,188
"176","45:25",8,110,308,141,190
"177","45:39",8,110,317,141,190
"178","45:53",8.1,109,318,142,184
"179","46:07",8.1,108,312,144,186
"180","46:21",8.2,108,315,147,188
"181","46:35",8.2,108,319,148,188
"182","46:53",8.3,106,313,140,190
"183","47:07",8.3,105,310,140,186
