"","time","distance","elevation","pace","heartrate","cadence"
"1","11s",0,20,300,101,188
"2","19s",0,21,300,103,188
"3","27s",0,22,336,118,188
"4","34s",0.1,23,336,118,188
"5","49s",0.1,23,333,121,188
"6","54s",0.1,23,326,124,190
"7","59s",0.1,23,320,121,188
"8","1:06",0.2,22,251,122,188
"9","1:15",0.2,22,253,127,188
"10","1:23",0.2,21,302,132,188
"11","1:30",0.2,21,310,132,188
"12","1:36",0.3,21,310,135,186
"13","1:43",0.3,20,315,133,188
"14","1:49",0.3,20,315,130,188
"15","2:03",0.3,19,316,130,188
"16","2:10",0.4,19,308,130,188
"17","2:16",0.4,19,304,128,188
"18","2:22",0.4,18,310,128,188
"19","2:28",0.4,18,300,127,188
"20","2:36",0.5,18,300,127,188
"21","2:42",0.5,17,302,127,188
"22","2:48",0.5,17,313,127,190
"23","3:02",0.5,16,313,128,188
"24","3:08",0.6,16,311,129,186
"25","3:15",0.6,16,310,129,186
"26","3:20",0.6,12,254,131,182
"27","3:27",0.6,12,258,131,180
"28","3:33",0.6,12,251,129,182
"29","3:40",0.7,12,309,128,182
"30","3:54",0.7,12,342,129,184
"31","4:02",0.7,13,344,128,190
"32","4:10",0.8,13,321,129,188
"33","4:17",0.8,14,289,129,190
"34","4:22",0.8,14,280,128,188
"35","4:27",0.8,13,266,127,188
"36","4:34",0.8,13,270,128,188
"37","4:39",0.9,12,260,119,188
"38","4:48",0.9,12,263,112,190
"39","4:54",0.9,11,246,115,190
"40","5:00",0.9,11,241,108,190
"41","5:03",1,11,276,96,188
"42","5:15",1,11,253,93,188
"43","5:23",1,11,258,93,188
"44","5:29",1,11,256,93,190
"45","5:36",1.1,11,313,95,188
"46","5:39",1.1,11,288,107,190
"47","5:50",1.1,11,285,97,190
"48","5:56",1.1,11,287,100,188
"49","5:59",1.1,11,253,112,188
"50","6:09",1.2,11,275,94,188
"51","6:16",1.2,11,272,95,188
"52","6:22",1.2,12,271,101,190
"53","6:30",1.3,12,272,108,188
"54","6:33",1.3,12,251,111,188
"55","6:45",1.3,12,282,115,192
"56","6:52",1.3,12,282,116,188
"57","6:57",1.4,12,277,117,188
"58","7:02",1.4,12,251,117,190
"59","7:08",1.4,12,286,116,188
"60","7:16",1.4,12,302,116,188
"61","7:22",1.4,11,256,116,188
"62","7:34",1.5,11,267,119,186
"63","7:39",1.5,12,266,119,190
"64","7:44",1.5,12,268,119,188
"65","7:50",1.5,13,253,118,188
"66","7:56",1.6,13,258,118,188
"67","8:08",1.6,14,257,116,188
"68","8:14",1.6,14,288,118,188
"69","8:20",1.6,14,283,120,188
"70","8:25",1.7,15,274,120,188
"71","8:31",1.7,15,277,119,184
"72","8:37",1.7,15,273,120,184
"73","8:49",1.7,16,287,120,188
"74","8:55",1.8,16,253,120,186
"75","9:02",1.8,16,289,119,190
"76","9:09",1.8,16,257,119,188
"77","9:15",1.8,16,259,118,188
"78","9:22",1.9,16,258,118,188
"79","9:28",1.9,16,305,117,186
"80","9:35",1.9,16,317,118,188
"81","9:49",1.9,16,320,116,186
"82","9:56",2,17,327,116,188
"83","10:03",2,17,318,118,186
"84","10:10",2,17,311,117,188
"85","10:16",2,17,307,117,188
"86","10:22",2.1,17,302,116,188
"87","10:29",2.1,16,285,118,186
"88","10:35",2.1,16,276,119,188
"89","10:41",2.1,16,271,119,188
"90","10:47",2.1,16,263,120,188
"91","10:59",2.2,16,262,117,188
"92","11:05",2.2,16,269,117,188
"93","11:11",2.2,16,273,117,188
"94","11:17",2.3,16,283,119,188
"95","11:23",2.3,16,288,119,188
"96","11:30",2.3,16,288,118,188
"97","11:36",2.3,16,284,118,192
"98","11:42",2.3,16,284,117,188
"99","11:48",2.4,15,276,118,186
"100","11:54",2.4,14,272,119,188
"101","12:06",2.4,14,282,121,188
"102","12:12",2.4,14,278,120,186
"103","12:18",2.5,14,283,119,188
"104","12:24",2.5,13,290,121,188
"105","12:30",2.5,13,282,119,190
"106","12:35",2.5,13,276,125,188
"107","12:47",2.6,13,273,124,188
"108","12:53",2.6,13,271,125,188
"109","12:59",2.6,13,270,125,186
"110","13:05",2.6,13,275,125,188
"111","13:11",2.7,13,286,124,190
"112","13:17",2.7,13,288,122,186
"113","13:24",2.7,13,283,121,188
"114","13:30",2.7,12,287,121,188
"115","13:36",2.7,12,286,121,188
"116","13:42",2.8,12,273,121,188
"117","13:54",2.8,11,276,121,188
"118","14:00",2.8,10,275,123,188
"119","14:07",2.9,10,276,122,188
"120","14:13",2.9,9,285,121,184
"121","14:19",2.9,9,302,121,188
"122","14:24",2.9,9,258,124,188
"123","14:31",2.9,9,305,125,184
"124","14:43",3,10,306,123,188
"125","14:50",3,10,307,122,188
"126","14:56",3,10,317,121,190
"127","15:03",3,10,342,121,188
"128","15:10",3.1,13,312,122,188
"129","15:19",3.1,14,319,121,190
"130","15:32",3.1,13,348,112,192
"131","15:41",3.2,12,311,103,194
"132","15:46",3.2,12,315,105,194
"133","15:51",3.2,12,314,108,188
"134","15:58",3.2,11,312,111,182
"135","16:10",3.2,11,309,114,186
"136","16:16",3.3,12,300,115,188
"137","16:22",3.3,13,290,116,188
"138","16:28",3.3,14,252,117,186
"139","16:34",3.3,16,256,117,188
"140","16:41",3.4,17,287,117,188
"141","16:53",3.4,17,285,119,186
"142","16:58",3.4,17,279,118,188
"143","17:05",3.4,17,275,117,186
"144","17:11",3.5,17,279,119,186
"145","17:17",3.5,17,288,118,188
"146","17:23",3.5,17,282,118,190
"147","17:29",3.5,17,274,116,188
"148","17:35",3.5,16,267,117,186
"149","17:45",3.6,16,285,119,188
"150","17:51",3.6,16,251,116,188
"151","17:58",3.6,17,308,116,188
"152","18:05",3.6,18,307,118,188
"153","18:12",3.7,18,304,118,188
"154","18:23",3.7,18,305,116,188
"155","18:30",3.7,18,257,117,188
"156","18:38",3.8,18,305,118,188
"157","18:44",3.8,18,304,118,184
"158","18:50",3.8,18,254,119,184
"159","18:55",3.8,18,284,127,186
"160","19:01",3.8,18,251,128,188
"161","19:07",3.9,18,290,126,190
"162","19:21",3.9,18,259,122,188
"163","19:27",3.9,18,308,122,190
"164","19:33",3.9,18,317,121,188
"165","19:40",4,18,322,120,188
"166","19:46",4,18,320,113,188
"167","19:59",4,18,323,115,182
"168","20:03",4,18,324,123,184
"169","20:08",4.1,18,256,129,188
"170","20:19",4.1,18,289,133,188
"171","20:25",4.1,18,289,131,186
"172","20:31",4.1,17,285,129,188
"173","20:37",4.2,17,286,129,188
"174","20:43",4.2,17,283,129,188
"175","20:55",4.2,17,277,128,186
"176","21:01",4.2,16,255,126,188
"177","21:07",4.3,16,306,126,188
"178","21:15",4.3,16,313,125,184
"179","21:20",4.3,17,338,121,184
"180","21:28",4.3,17,335,112,184
"181","21:36",4.3,17,322,112,186
"182","21:51",4.4,18,321,113,186
"183","21:57",4.4,16,317,115,186
"184","22:03",4.4,14,307,117,188
"185","22:10",4.5,13,302,118,188
"186","22:16",4.5,13,254,119,188
"187","22:22",4.5,12,254,116,186
"188","22:33",4.5,11,276,117,192
"189","22:39",4.6,11,260,118,188
"190","22:45",4.6,11,277,118,186
"191","22:50",4.6,11,301,118,182
"192","22:57",4.6,11,305,118,188
"193","23:05",4.6,11,302,117,188
"194","23:12",4.7,11,308,119,184
"195","23:18",4.7,11,302,118,184
"196","23:24",4.7,11,285,118,184
"197","23:31",4.7,11,283,117,186
"198","23:43",4.8,11,254,118,186
"199","23:45",4.8,11,251,118,188
"200","23:58",4.8,11,302,117,188
"201","24:04",4.8,11,301,116,188
"202","24:10",4.9,12,301,117,188
"203","24:17",4.9,12,255,117,188
"204","24:24",4.9,12,256,116,188
