"","time","distance","elevation","pace","heartrate","cadence"
"1","20s",0,13,333,85,182
"2","32s",0,13,320,115,184
"3","45s",0.1,13,331,125,184
"4","58s",0.1,13,338,129,180
"5","1:15",0.2,13,315,135,182
"6","1:23",0.2,13,314,137,184
"7","1:36",0.2,13,346,142,182
"8","1:49",0.3,12,324,141,178
"9","2:03",0.3,12,321,141,182
"10","2:17",0.4,12,318,142,180
"11","2:24",0.4,11,318,142,182
"12","2:38",0.4,12,318,141,180
"13","2:52",0.5,12,318,141,176
"14","3:06",0.5,12,322,139,182
"15","3:13",0.5,13,327,138,182
"16","3:27",0.6,14,345,136,182
"17","3:39",0.6,14,345,134,176
"18","3:54",0.7,14,328,134,176
"19","4:08",0.7,14,319,136,182
"20","4:22",0.7,14,322,136,184
"21","4:29",0.8,13,328,137,182
"22","4:47",0.8,12,332,135,176
"23","4:56",0.8,13,316,140,176
"24","5:10",0.9,16,338,135,180
"25","5:22",0.9,17,329,139,182
"26","5:35",1,17,308,138,182
"27","5:42",1,17,306,140,180
"28","5:56",1,17,316,139,178
"29","6:10",1.1,17,330,140,180
"30","6:24",1.1,17,333,140,176
"31","6:31",1.1,17,321,139,182
"32","6:48",1.2,16,340,144,176
"33","6:55",1.2,16,345,144,180
"34","7:11",1.3,16,373,143,182
"35","7:24",1.3,16,393,139,182
"36","7:41",1.3,16,343,139,182
"37","7:55",1.4,17,307,146,182
"38","8:02",1.4,17,259,145,182
"39","8:16",1.4,17,310,145,180
"40","8:29",1.5,16,333,144,182
"41","8:37",1.5,16,303,146,180
"42","8:48",1.6,16,304,150,180
"43","9:00",1.6,16,302,156,182
"44","9:13",1.6,16,311,152,182
"45","9:26",1.7,16,306,147,184
"46","9:33",1.7,16,310,147,184
"47","9:47",1.7,15,305,146,182
"48","10:00",1.8,14,301,146,184
"49","10:13",1.8,14,286,146,182
"50","10:19",1.9,14,290,146,180
"51","10:32",1.9,13,287,145,182
"52","10:45",1.9,13,259,147,182
"53","10:52",2,13,258,145,180
"54","11:05",2,13,309,147,180
"55","11:19",2.1,13,323,148,184
"56","11:26",2.1,13,332,148,184
"57","11:40",2.1,13,324,146,180
"58","11:50",2.1,12,316,151,182
"59","12:09",2.2,11,312,149,182
"60","12:15",2.2,11,310,150,180
"61","12:28",2.3,10,301,150,180
"62","12:41",2.3,9,324,146,180
"63","12:56",2.4,9,347,148,188
"64","13:04",2.4,10,318,149,178
"65","13:21",2.4,10,370,148,184
"66","13:36",2.5,12,376,149,182
"67","13:45",2.5,14,373,148,180
"68","14:01",2.5,13,317,147,184
"69","14:15",2.6,12,331,148,184
"70","14:23",2.6,11,325,147,182
"71","14:37",2.6,10,318,149,182
"72","14:48",2.7,12,300,152,186
"73","15:02",2.7,15,317,173,182
"74","15:10",2.7,17,326,156,186
"75","15:22",2.8,17,325,146,182
"76","15:33",2.8,17,316,150,182
"77","15:51",2.9,17,314,153,182
"78","16:04",2.9,17,286,153,182
"79","16:10",2.9,16,290,154,186
"80","16:23",3,16,254,151,188
"81","16:36",3,17,325,152,182
"82","16:43",3,18,319,152,182
"83","16:59",3.1,18,307,149,182
"84","17:10",3.1,18,258,149,182
"85","17:17",3.2,18,303,150,182
"86","17:34",3.2,18,329,152,178
"87","17:41",3.2,18,342,151,182
"88","18:01",3.3,18,310,149,180
"89","18:10",3.3,18,319,150,182
"90","18:21",3.4,18,309,151,180
"91","18:36",3.4,18,321,152,182
"92","18:50",3.4,18,314,150,182
"93","18:57",3.5,18,303,150,180
"94","19:10",3.5,18,303,149,180
"95","19:23",3.6,17,314,141,180
"96","19:35",3.6,17,319,144,184
"97","19:42",3.6,17,325,146,184
"98","19:56",3.7,16,345,148,182
"99","20:11",3.7,17,380,148,180
"100","20:28",3.7,17,377,148,182
"101","20:42",3.8,18,341,149,182
"102","20:53",3.8,16,322,150,182
"103","21:08",3.9,13,339,150,182
"104","21:18",3.9,12,339,148,180
"105","21:33",3.9,11,306,153,186
"106","21:39",3.9,11,259,153,186
"107","21:50",4,11,288,152,182
"108","22:05",4,14,310,153,182
"109","22:11",4.1,15,311,152,182
"110","22:25",4.1,15,304,150,184
"111","22:36",4.1,16,344,148,180
"112","22:53",4.2,16,333,149,182
"113","23:05",4.2,16,256,150,182
"114","23:11",4.3,16,254,152,182
"115","23:24",4.3,17,304,152,180
"116","23:37",4.3,17,290,151,180
"117","23:49",4.4,17,310,153,186
"118","24:03",4.4,16,315,151,188
"119","24:10",4.4,16,329,149,186
"120","24:25",4.5,16,311,151,186
"121","24:38",4.5,16,319,152,186
"122","24:45",4.6,17,313,152,182
"123","24:59",4.6,17,317,152,180
"124","25:12",4.6,17,306,153,184
"125","25:25",4.7,17,302,152,178
"126","25:31",4.7,17,304,152,180
"127","25:44",4.7,17,310,153,182
"128","25:55",4.8,17,315,155,182
"129","26:10",4.8,16,333,156,180
"130","26:22",4.9,16,339,153,184
"131","26:37",4.9,16,310,153,182
"132","26:44",4.9,16,317,152,186
"133","27:01",5,17,333,154,184
"134","27:14",5,17,311,155,180
"135","27:26",5.1,17,316,154,180
"136","27:34",5.1,17,310,153,184
"137","27:49",5.1,16,253,156,182
"138","28:01",5.2,16,290,153,184
"139","28:08",5.2,16,253,151,184
"140","28:21",5.2,16,318,150,184
"141","28:36",5.3,16,313,150,182
"142","28:42",5.3,16,311,150,182
"143","28:54",5.3,16,256,153,182
"144","29:05",5.4,15,289,151,182
"145","29:15",5.4,14,258,153,186
"146","29:27",5.5,14,258,152,186
"147","29:41",5.5,14,307,152,182
"148","29:52",5.5,13,290,155,182
"149","29:59",5.6,13,282,153,184
"150","30:11",5.6,13,283,154,186
"151","30:24",5.7,13,289,153,186
"152","30:31",5.7,13,302,155,184
"153","30:45",5.7,13,315,153,182
"154","31:01",5.8,12,314,149,184
"155","31:07",5.8,12,310,153,184
"156","31:21",5.8,11,306,150,186
"157","31:35",5.9,10,308,151,186
"158","31:42",5.9,9,311,151,184
"159","31:56",5.9,9,335,150,180
"160","32:11",6,9,339,149,184
"161","32:21",6,10,341,152,184
"162","32:35",6.1,10,342,149,184
"163","32:49",6.1,13,363,150,180
"164","33:05",6.1,13,315,149,184
"165","33:17",6.2,13,335,151,182
"166","33:31",6.2,12,325,151,184
"167","33:38",6.2,11,318,154,184
"168","33:52",6.3,11,309,153,184
"169","34:05",6.3,13,305,153,184
"170","34:16",6.4,16,308,150,186
"171","34:24",6.4,17,252,155,184
"172","34:37",6.4,17,251,155,184
"173","34:48",6.5,17,255,156,186
"174","34:58",6.5,17,288,157,184
"175","35:11",6.6,17,284,154,180
"176","35:24",6.6,16,254,153,186
"177","35:30",6.6,16,305,153,186
"178","35:44",6.7,17,322,152,186
"179","35:58",6.7,18,314,153,186
"180","36:10",6.7,18,258,156,182
"181","36:16",6.8,18,307,156,182
"182","36:31",6.8,18,312,156,182
"183","36:43",6.9,18,305,158,182
"184","36:55",6.9,18,313,157,178
"185","37:02",6.9,18,319,157,184
"186","37:17",7,18,326,157,184
"187","37:31",7,18,332,157,182
"188","37:46",7,18,338,157,180
"189","37:53",7.1,18,345,155,186
"190","38:07",7.1,18,313,156,182
"191","38:19",7.1,17,313,158,182
"192","38:33",7.2,17,303,155,186
"193","38:39",7.2,17,311,156,186
"194","38:52",7.3,17,324,155,182
"195","39:08",7.3,16,362,153,180
"196","39:25",7.3,17,371,154,184
"197","39:33",7.4,17,362,155,180
"198","39:47",7.4,18,360,153,184
"199","40:03",7.5,16,340,154,186
"200","40:17",7.5,13,347,154,186
"201","40:30",7.5,12,309,154,182
"202","40:37",7.6,11,303,156,180
"203","40:46",7.6,11,257,154,182
"204","41:00",7.6,11,257,149,188
"205","41:10",7.7,11,256,152,180
"206","41:23",7.7,11,259,156,180
"207","41:36",7.8,11,321,156,180
"208","41:44",7.8,11,326,155,184
"209","42:01",7.8,11,329,150,184
"210","42:10",7.9,11,310,153,184
"211","42:25",7.9,12,309,154,182
"212","42:31",7.9,12,309,154,180
"213","42:45",8,12,313,153,180
"214","43:00",8,12,327,154,184
"215","43:07",8,12,336,154,184
"216","43:22",8.1,12,326,154,182
"217","43:35",8.1,12,305,154,182
"218","43:43",8.2,12,285,157,182
"219","43:53",8.2,13,252,161,186
"220","44:10",8.2,14,311,159,186
"221","44:17",8.3,14,312,157,186
"222","44:30",8.3,14,321,158,186
"223","44:40",8.3,14,330,163,182
"224","44:56",8.4,14,327,161,180
"225","45:05",8.4,14,304,160,186
"226","45:16",8.5,12,306,164,184
"227","45:30",8.5,12,301,161,182
"228","45:40",8.5,12,309,159,186
"229","45:54",8.6,11,256,162,182
"230","46:06",8.6,12,306,166,186
"231","46:15",8.6,12,310,164,178
"232","46:29",8.7,12,317,160,180
"233","46:42",8.7,13,318,161,186
"234","46:49",8.8,13,312,159,186
"235","47:03",8.8,13,317,160,182
"236","47:17",8.8,13,318,162,182
"237","47:25",8.9,13,307,169,182
"238","47:36",8.9,13,301,161,180
"239","47:47",8.9,13,306,170,182
"240","47:59",9,13,308,158,186
"241","48:12",9,11,330,159,180
"242","48:27",9.1,10,330,161,182
"243","48:36",9.1,11,331,154,180
"244","48:47",9.1,11,332,158,180
"245","49:04",9.2,12,328,158,188
"246","49:18",9.2,13,323,156,186
"247","49:25",9.2,13,308,158,182
"248","49:37",9.3,13,308,158,182
"249","49:49",9.3,13,314,161,182
"250","50:01",9.4,13,316,155,186
"251","50:16",9.4,11,319,157,180
"252","50:23",9.4,11,313,157,182
"253","50:39",9.5,13,316,158,188
"254","50:48",9.5,13,309,158,180
"255","51:02",9.6,13,304,159,182
"256","51:15",9.6,12,301,160,182
"257","51:24",9.6,12,304,164,182
"258","51:37",9.7,12,302,159,180
"259","51:44",9.7,12,306,158,182
"260","51:58",9.7,12,304,160,186
"261","52:11",9.8,12,307,156,186
"262","52:18",9.8,13,313,158,180
"263","52:31",9.8,13,329,156,186
"264","52:45",9.9,13,315,157,182
"265","52:53",9.9,12,309,152,186
"266","53:06",10,12,306,163,176
