"","time","distance","elevation","pace","heartrate","cadence"
"1","31s",0,6,328,120,178
"2","56s",0.1,5,326,134,182
"3","1:13",0.2,5,335,132,182
"4","1:37",0.2,4,332,135,182
"5","1:51",0.3,4,327,135,182
"6","2:16",0.4,4,335,133,180
"7","2:34",0.4,4,327,135,182
"8","2:55",0.5,3,326,135,182
"9","3:16",0.5,3,333,135,182
"10","3:37",0.6,2,336,136,182
"11","3:59",0.7,2,340,139,180
"12","4:13",0.7,2,342,137,182
"13","4:39",0.8,2,323,143,182
"14","4:53",0.8,3,318,146,182
"15","5:14",0.9,4,322,146,180
"16","5:31",0.9,2,306,142,180
"17","5:49",1,1,258,142,182
"18","6:11",1.1,2,308,144,182
"19","6:32",1.1,2,314,139,182
"20","6:46",1.2,2,319,138,182
"21","7:11",1.3,5,315,142,182
"22","7:24",1.3,6,310,141,182
"23","7:45",1.4,7,308,141,182
"24","8:05",1.4,7,300,140,188
"25","8:24",1.5,6,302,141,184
"26","8:40",1.6,6,305,143,182
"27","8:57",1.6,5,302,157,182
"28","9:16",1.7,5,306,152,182
"29","9:36",1.7,4,307,149,182
"30","9:57",1.8,4,308,150,184
"31","10:16",1.9,4,309,147,184
"32","10:32",1.9,4,301,146,186
"33","10:50",2,4,300,146,188
"34","11:09",2.1,4,306,146,182
"35","11:24",2.1,4,302,156,184
"36","11:45",2.2,4,307,155,184
"37","12:06",2.2,3,311,150,182
"38","12:19",2.3,3,308,150,184
"39","12:40",2.3,3,307,148,182
"40","13:00",2.4,2,310,158,184
"41","13:19",2.5,2,306,155,184
"42","13:37",2.5,2,303,151,182
"43","13:51",2.6,2,311,152,184
"44","14:12",2.6,2,316,155,184
"45","14:31",2.7,2,311,153,188
"46","14:52",2.8,1,307,151,184
"47","15:06",2.8,1,305,151,184
"48","15:31",2.9,1,312,153,182
"49","15:48",3,2,307,143,188
"50","16:05",3,1,309,149,184
"51","16:26",3.1,2,308,148,184
"52","16:45",3.1,2,311,152,182
"53","17:02",3.2,3,321,153,184
"54","17:19",3.2,6,324,151,184
"55","17:41",3.3,5,306,165,182
"56","17:59",3.4,5,309,162,182
"57","18:20",3.4,5,316,164,182
"58","18:40",3.5,5,309,160,182
"59","18:53",3.6,5,300,148,182
"60","19:10",3.6,6,306,149,188
"61","19:33",3.7,5,304,155,184
"62","19:52",3.7,6,308,155,182
"63","20:13",3.8,7,313,156,182
"64","20:27",3.9,7,309,156,180
"65","20:45",3.9,7,308,152,182
"66","21:04",4,7,303,155,184
"67","21:21",4,7,307,158,184
"68","21:41",4.1,8,304,158,182
