"","time","distance","elevation","pace","heartrate","cadence"
"1",20,0,4,268,101,172
"2",33,0.1,3,280,112,172
"3",45,0.1,2,272,115,172
"4",58,0.2,3,272,122,172
"5",69,0.2,4,273,126,174
"6",82,0.2,6,254,128,174
"7",96,0.3,5,302,127,174
"8",70,0.3,4,342,126,178
"9",126,0.4,5,340,125,174
"10",141,0.4,2,309,127,174
"11",154,0.5,3,255,129,170
"12",168,0.5,4,257,127,172
"13",181,0.6,5,252,125,172
"14",194,0.6,6,284,125,172
"15",207,0.7,8,284,128,174
"16",219,0.7,10,306,128,176
"17",195,0.7,14,339,128,180
"18",250,0.8,18,335,125,180
"19",265,0.8,22,308,134,180
"20",279,0.9,23,276,140,180
"21",251,0.9,22,255,141,174
"22",302,1,20,241,139,176
"23",312,1,18,242,138,174
"24",323,1.1,16,250,130,174
"25",335,1.1,13,252,125,178
"26",346,1.1,11,249,124,174
"27",317,1.2,9,255,124,176
"28",369,1.2,8,256,121,178
"29",381,1.3,8,250,121,178
"30",391,1.3,7,246,125,174
"31",403,1.4,5,244,124,178
"32",373,1.4,5,197,122,178
"33",424,1.5,6,256,122,176
"34",437,1.5,3,251,124,174
"35",447,1.6,1,246,126,178
"36",458,1.6,0,253,125,178
"37",430,1.6,0,270,126,174
"38",483,1.7,2,279,126,174
"39",495,1.7,4,267,128,180
"40",507,1.8,4,251,128,174
"41",518,1.8,4,199,129,174
"42",529,1.9,6,266,129,176
"43",542,1.9,6,288,127,178
"44",555,2,6,268,124,178
"45",566,2,6,242,124,180
"46",577,2,6,252,124,174
"47",589,2.1,6,270,124,174
"48",601,2.1,6,274,122,174
"49",614,2.2,6,264,112,176
"50",625,2.2,6,247,112,178
"51",636,2.3,6,240,114,178
"52",646,2.3,6,191,113,174
"53",617,2.4,6,242,112,172
"54",668,2.4,6,199,115,172
"55",679,2.5,5,255,114,176
"56",691,2.5,5,260,119,178
"57",702,2.5,5,260,121,174
"58",675,2.6,4,250,122,174
"59",725,2.6,4,243,120,174
"60",736,2.7,4,249,121,174
"61",748,2.7,5,251,122,176
"62",759,2.8,3,255,123,174
"63",770,2.8,2,256,127,178
"64",782,2.9,3,258,125,174
"65",794,2.9,3,195,120,178
"66",804,2.9,5,226,118,174
"67",814,3,6,249,114,174
"68",827,3,6,310,108,176
"69",842,3.1,7,271,107,174
"70",852,3.1,7,244,110,174
"71",863,3.2,7,194,109,178
"72",873,3.2,7,248,108,176
"73",885,3.3,6,258,107,172
"74",857,3.3,5,243,109,172
"75",907,3.4,4,242,104,172
"76",919,3.4,4,240,101,172
"77",929,3.4,5,193,101,170
"78",940,3.5,5,190,104,170
"79",949,3.5,5,229,108,170
"80",960,3.6,6,247,110,170
"81",972,3.6,6,249,111,170
"82",983,3.7,5,245,118,178
"83",994,3.7,4,245,115,174
"84",1005,3.8,3,240,113,174
"85",976,3.8,4,243,106,174
"86",1027,3.8,5,195,104,174
"87",1037,3.9,5,195,109,170
"88",1047,3.9,5,199,103,172
"89",1059,4,6,250,103,176
"90",1030,4,6,254,102,174
"91",1082,4.1,4,243,105,174
"92",1092,4.1,3,249,108,174
"93",1103,4.2,4,193,114,176
"94",1114,4.2,4,197,117,174
"95",1125,4.3,5,194,122,178
"96",1094,4.3,5,193,121,172
"97",1145,4.3,5,246,122,172
"98",1157,4.4,6,246,122,176
"99",1167,4.4,6,252,125,174
"100",1179,4.5,4,249,132,174
"101",1150,4.5,3,245,132,174
"102",1201,4.6,4,243,131,174
"103",1212,4.6,4,240,128,172
"104",1223,4.7,5,241,127,170
"105",1234,4.7,5,240,124,172
"106",1244,4.7,5,251,124,172
"107",1216,4.8,6,246,124,174
"108",1267,4.8,5,245,124,178
"109",1278,4.9,3,248,124,174
"110",1289,4.9,3,198,125,170
"111",1300,5,4,195,126,172
"112",1270,5,5,225,126,170
