"","time","distance","elevation","pace","heartrate","cadence"
"1",20,0,4,229,105,172
"2",35,0.1,3,267,120,178
"3",50,0.1,3,255,125,172
"4",64,0.2,4,240,128,174
"5",78,0.3,6,258,130,178
"6",93,0.3,5,266,131,174
"7",107,0.4,3,264,132,178
"8",123,0.4,3,268,133,174
"9",137,0.5,3,250,133,172
"10",151,0.5,4,255,132,178
"11",166,0.6,3,266,132,166
"12",181,0.7,3,272,131,178
"13",196,0.7,5,269,129,174
"14",211,0.8,6,256,128,176
"15",225,0.8,4,261,129,178
"16",241,0.9,4,276,133,178
"17",256,0.9,4,262,132,174
"18",270,1,4,253,136,176
"19",285,1.1,4,251,137,176
"20",259,1.1,4,248,137,178
"21",313,1.2,4,250,138,178
"22",327,1.2,4,257,136,178
"23",341,1.3,5,256,134,178
"24",316,1.3,6,261,133,178
"25",371,1.4,6,258,135,174
"26",385,1.4,4,250,134,174
"27",399,1.5,4,256,138,178
"28",374,1.6,5,268,136,174
"29",429,1.6,6,250,137,178
"30",442,1.7,5,248,140,178
"31",457,1.7,3,256,138,178
"32",431,1.8,3,257,138,178
"33",486,1.8,3,251,138,178
"34",499,1.9,2,246,136,178
"35",513,2,3,254,141,178
"36",528,2,2,250,142,178
"37",542,2.1,2,253,140,174
"38",556,2.1,2,247,139,178
"39",570,2.2,2,260,141,180
"40",587,2.2,2,266,140,182
"41",559,2.3,3,240,144,180
"42",614,2.3,3,263,145,174
"43",629,2.4,2,247,143,174
"44",642,2.5,0,250,141,178
"45",619,2.5,0,251,140,182
"46",670,2.6,0,216,138,180
"47",683,2.6,3,246,134,174
"48",698,2.7,4,248,137,176
"49",671,2.7,4,196,139,176
"50",725,2.8,3,240,137,174
"51",738,2.9,3,196,138,178
"52",751,2.9,2,246,138,180
"53",766,3,2,255,137,174
"54",780,3,2,246,139,180
"55",793,3.1,2,240,142,180
"56",807,3.1,2,253,142,176
"57",822,3.2,2,243,141,174
"58",795,3.2,2,191,141,174
"59",848,3.3,2,241,142,178
"60",862,3.4,2,196,141,178
"61",875,3.4,1,194,140,180
"62",888,3.5,1,240,139,178
"63",902,3.5,2,242,141,178
"64",916,3.6,2,243,141,178
"65",929,3.6,2,247,144,178
"66",943,3.7,2,250,144,178
"67",917,3.8,2,240,143,178
"68",971,3.8,3,197,143,178
"69",984,3.9,3,265,142,178
"70",1001,3.9,3,262,143,174
"71",974,4,3,195,142,176
"72",1027,4,3,193,139,178
"73",1040,4.1,3,243,138,174
"74",1054,4.1,3,240,139,174
"75",1067,4.2,3,240,139,178
"76",1081,4.3,3,194,140,174
"77",1094,4.3,3,240,141,174
"78",1108,4.4,3,249,141,178
"79",1122,4.4,3,246,140,178
"80",1096,4.5,3,249,141,176
"81",1150,4.5,3,260,141,178
"82",1165,4.6,3,282,139,178
"83",1181,4.7,4,251,137,174
"84",1154,4.7,4,198,138,176
"85",1208,4.8,5,271,139,178
"86",1225,4.8,5,286,138,174
"87",1240,4.9,5,249,138,178
"88",1214,4.9,5,240,139,178
"89",1267,5,6,225,139,178
"90",1279,5,7,229,140,178
"91",1293,5.1,8,195,141,182
"92",1306,5.2,12,194,141,176
"93",1279,5.2,15,249,143,178
"94",1334,5.3,17,268,149,178
"95",1349,5.3,20,259,151,176
"96",1368,5.4,22,290,152,178
"97",1381,5.4,21,244,151,178
"98",1396,5.5,20,257,149,174
"99",1410,5.6,19,223,147,178
"100",1422,5.6,18,212,145,178
"101",1394,5.7,15,224,143,178
"102",1448,5.7,11,195,142,178
"103",1460,5.8,8,186,142,178
"104",1471,5.8,8,200,143,178
"105",1483,5.9,6,224,142,178
"106",1456,6,4,228,141,178
"107",1508,6,4,210,138,178
"108",1520,6.1,4,224,134,178
"109",1533,6.1,7,260,135,178
"110",1549,6.2,12,243,141,176
"111",1561,6.2,12,222,144,174
"112",1574,6.3,10,195,145,178
"113",1588,6.3,11,226,143,178
"114",1600,6.4,13,195,143,174
"115",1574,6.5,14,249,146,174
"116",1628,6.5,13,249,149,178
"117",1642,6.6,12,199,149,178
"118",1655,6.6,9,218,148,178
"119",1667,6.7,7,220,144,174
"120",1639,6.7,5,224,138,178
"121",1692,6.8,5,193,133,172
"122",1706,6.9,5,192,133,174
"123",1718,6.9,5,228,138,174
"124",1692,7,5,248,141,178
"125",1746,7,7,199,142,180
"126",1758,7.1,8,228,143,180
"127",1772,7.1,9,190,146,176
"128",1784,7.2,9,225,147,174
"129",1757,7.2,8,192,147,178
"130",1810,7.3,5,198,145,174
"131",1824,7.4,4,254,145,178
"132",1839,7.4,3,249,146,178
"133",1812,7.5,3,283,146,178
"134",1869,7.5,3,192,142,178
"135",1879,7.6,3,201,143,174
