"","time","distance","elevation","pace","heartrate","cadence"
"1",27,0,4,261,110,176
"2",43,0.1,2,261,113,174
"3",59,0.2,3,267,119,172
"4",76,0.2,5,280,124,172
"5",95,0.3,5,319,120,174
"6",78,0.4,5,334,117,174
"7",136,0.4,2,300,122,176
"8",155,0.5,4,308,124,170
"9",135,0.5,5,316,122,174
"10",194,0.6,6,308,118,174
"11",213,0.7,9,323,114,174
"12",194,0.7,13,332,115,176
"13",253,0.8,19,312,113,176
"14",272,0.8,23,340,120,174
"15",254,0.9,24,326,132,172
"16",313,1,25,308,133,174
"17",332,1,28,311,134,176
"18",311,1.1,32,309,134,172
"19",369,1.2,36,279,135,174
"20",386,1.2,39,269,135,174
"21",402,1.3,39,270,132,174
"22",420,1.3,40,270,133,174
"23",436,1.4,39,257,125,176
"24",452,1.5,39,262,124,182
"25",469,1.5,39,275,124,180
"26",485,1.6,39,273,126,176
"27",502,1.7,40,265,128,174
"28",518,1.7,39,263,125,174
"29",495,1.8,39,279,123,174
"30",553,1.8,39,276,123,178
"31",569,1.9,39,261,125,174
"32",585,2,37,262,128,174
"33",601,2,33,288,127,174
"34",620,2.1,26,311,128,182
"35",639,2.2,18,333,112,176
"36",661,2.2,12,327,113,174
"37",678,2.3,10,246,104,174
"38",694,2.3,10,260,115,172
"39",671,2.4,6,258,117,174
"40",730,2.5,5,280,119,174
"41",747,2.5,4,278,120,182
"42",764,2.6,4,255,123,174
"43",780,2.6,4,258,125,174
"44",796,2.7,4,271,131,174
"45",813,2.8,4,270,130,174
"46",829,2.8,5,263,127,174
"47",846,2.9,6,267,127,174
"48",862,3,7,255,127,174
"49",878,3,7,245,122,176
"50",853,3.1,6,243,125,174
"51",908,3.1,6,254,126,176
"52",924,3.2,5,257,125,176
"53",940,3.3,5,246,124,174
"54",915,3.3,4,246,120,174
"55",971,3.4,4,263,125,176
"56",987,3.4,4,265,126,174
"57",1004,3.5,4,259,126,174
"58",979,3.6,4,250,125,174
"59",1035,3.6,4,246,123,176
"60",1050,3.7,4,254,124,150
"61",1066,3.8,4,259,127,174
"62",1082,3.8,4,259,128,176
"63",1098,3.9,4,248,132,176
"64",1113,3.9,4,248,130,174
"65",1129,4,4,261,129,174
"66",1145,4.1,4,264,130,174
"67",1161,4.1,4,261,129,174
"68",1177,4.2,4,269,129,174
"69",1157,4.3,4,276,130,174
"70",1211,4.3,4,229,128,174
"71",1226,4.4,4,262,131,176
"72",1243,4.4,3,265,131,176
"73",1219,4.5,2,254,130,176
"74",1274,4.6,3,273,130,174
"75",1291,4.6,4,274,130,172
"76",1308,4.7,3,264,132,174
"77",1323,4.7,3,246,136,176
"78",1339,4.8,2,245,134,180
"79",1354,4.9,2,250,135,176
"80",1370,4.9,2,263,131,174
"81",1385,5,2,252,131,174
"82",1401,5.1,2,255,130,174
"83",1417,5.1,3,255,129,174
