"","time","distance","elevation","pace","heartrate","cadence"
"1",13,0,42,378,100,174
"2",21,0,41,378,108,178
"3",28,0,41,389,110,172
"4",37,0,40,377,113,172
"5",43,0.1,39,375,117,172
"6",49,0.1,39,373,118,170
"7",55,0.1,39,373,116,170
"8",62,0.1,39,377,114,170
"9",70,0.1,39,375,114,170
"10",78,0.1,39,387,112,172
"11",83,0.2,39,386,110,170
"12",90,0.2,40,317,109,170
"13",98,0.2,40,310,111,172
"14",104,0.2,41,310,110,170
"15",70,0.2,41,312,111,172
"16",76,0.3,41,346,112,170
"17",122,0.3,42,311,113,170
"18",129,0.3,42,349,113,172
"19",136,0.3,42,310,113,172
"20",142,0.3,42,317,114,170
"21",148,0.3,42,346,117,170
"22",154,0.4,41,340,120,178
"23",161,0.4,40,343,122,172
"24",167,0.4,39,342,122,170
"25",133,0.4,39,343,123,170
"26",180,0.4,39,319,123,170
"27",185,0.5,39,315,123,170
"28",192,0.5,39,348,124,170
"29",200,0.5,39,315,126,166
"30",206,0.5,40,317,125,168
"31",212,0.5,40,343,124,168
"32",218,0.5,41,337,124,166
"33",224,0.6,41,344,123,164
"34",191,0.6,41,313,123,168
"35",197,0.6,41,362,122,168
"36",244,0.6,42,317,120,168
"37",251,0.6,42,311,117,168
"38",258,0.7,42,361,115,172
"39",263,0.7,42,316,115,170
"40",269,0.7,41,340,115,172
"41",277,0.7,40,332,115,170
"42",283,0.7,39,339,115,170
"43",288,0.7,39,340,114,170
"44",254,0.8,39,341,112,160
"45",300,0.8,39,342,111,162
"46",307,0.8,39,342,110,170
"47",314,0.8,39,342,113,172
"48",320,0.8,40,332,115,172
"49",326,0.9,40,332,115,172
"50",331,0.9,40,330,116,166
"51",337,0.9,41,330,116,164
"52",344,0.9,41,328,117,168
"53",310,0.9,41,337,124,172
"54",316,1,42,340,126,172
"55",361,1,42,326,130,172
"56",368,1,42,326,136,172
"57",374,1,42,329,137,170
"58",380,1,42,328,134,172
"59",386,1,41,312,132,170
"60",392,1.1,40,311,129,170
"61",397,1.1,39,311,128,170
"62",403,1.1,39,310,127,170
"63",408,1.1,39,324,126,172
"64",374,1.1,39,328,125,170
"65",421,1.2,39,327,122,172
"66",428,1.2,39,330,120,170
"67",433,1.2,40,333,117,172
"68",438,1.2,40,318,118,172
"69",444,1.2,41,314,120,170
"70",450,1.2,41,323,117,170
"71",456,1.3,41,329,109,170
"72",462,1.3,41,347,105,170
"73",468,1.3,42,344,105,164
"74",435,1.3,43,340,104,170
"75",482,1.3,43,339,110,172
"76",488,1.4,42,334,110,172
"77",493,1.4,42,316,113,172
"78",499,1.4,40,308,112,170
"79",505,1.4,40,308,112,170
"80",511,1.4,39,305,110,170
"81",516,1.4,39,305,114,170
"82",521,1.5,39,319,116,172
"83",527,1.5,39,319,117,172
"84",494,1.5,39,319,115,172
"85",540,1.5,39,319,117,172
"86",545,1.5,40,317,120,172
"87",551,1.6,40,300,120,170
"88",556,1.6,41,303,116,170
"89",562,1.6,41,308,115,170
"90",567,1.6,41,314,115,170
"91",573,1.6,42,332,116,166
"92",579,1.6,42,333,116,168
"93",586,1.7,43,329,116,166
"94",553,1.7,42,324,116,178
"95",558,1.7,42,322,116,174
"96",603,1.7,42,309,118,174
"97",609,1.7,40,300,116,170
"98",615,1.8,39,302,116,172
"99",620,1.8,39,303,119,172
"100",625,1.8,39,304,120,172
"101",631,1.8,39,320,120,170
"102",637,1.8,39,320,120,178
"103",643,1.8,39,320,119,174
"104",649,1.9,39,319,120,172
"105",615,1.9,40,321,120,172
"106",660,1.9,40,307,121,178
"107",666,1.9,41,303,123,176
"108",672,1.9,41,309,121,174
"109",677,2,41,315,120,170
"110",683,2,41,319,121,164
"111",689,2,42,323,121,170
"112",695,2,42,322,117,174
"113",701,2,42,316,117,174
"114",707,2,42,313,117,174
"115",672,2.1,42,306,113,170
"116",678,2.1,41,256,110,172
"117",723,2.1,40,259,111,170
"118",728,2.1,39,303,112,170
"119",734,2.1,39,304,113,170
"120",740,2.2,39,310,122,170
"121",745,2.2,39,310,124,172
"122",751,2.2,39,306,125,170
"123",757,2.2,39,306,122,172
"124",762,2.2,40,305,123,172
"125",767,2.2,40,256,123,172
"126",733,2.3,40,256,123,170
"127",739,2.3,41,302,122,170
"128",784,2.3,41,303,124,170
"129",790,2.3,42,308,124,172
"130",795,2.3,42,310,123,170
"131",801,2.4,43,308,123,176
"132",807,2.4,43,312,123,170
"133",813,2.4,43,309,123,172
"134",818,2.4,42,302,123,172
"135",824,2.4,41,257,123,170
"136",829,2.4,40,300,123,172
"137",794,2.5,40,302,124,172
"138",840,2.5,40,256,125,170
"139",846,2.5,40,309,125,170
"140",851,2.5,39,312,125,170
"141",857,2.5,39,305,123,170
"142",863,2.6,39,259,123,170
"143",868,2.6,40,257,122,172
"144",873,2.6,41,290,123,174
"145",878,2.6,41,280,124,170
"146",884,2.6,41,287,125,172
"147",889,2.7,42,252,125,170
"148",854,2.7,42,300,125,172
"149",900,2.7,42,306,123,172
"150",905,2.7,43,305,123,172
"151",911,2.7,43,302,124,170
"152",917,2.7,43,307,127,170
"153",922,2.8,43,305,128,172
"154",927,2.8,42,254,128,172
"155",933,2.8,41,253,125,172
"156",939,2.8,40,259,124,172
"157",944,2.8,40,258,123,172
"158",949,2.9,40,305,121,172
"159",915,2.9,40,313,121,170
"160",960,2.9,39,313,121,172
"161",968,2.9,40,316,121,174
"162",973,2.9,40,317,120,174
"163",978,2.9,40,311,120,174
"164",984,3,41,256,124,170
"165",989,3,41,259,123,168
"166",995,3,41,304,124,168
"167",1000,3,42,308,125,170
"168",1006,3,42,313,125,172
"169",971,3.1,43,309,125,172
"170",978,3.1,43,304,123,170
"171",1023,3.1,42,314,121,170
"172",1028,3.1,42,310,122,170
"173",1033,3.1,42,254,122,172
"174",1040,3.1,40,255,122,170
"175",1045,3.2,40,259,123,170
"176",1050,3.2,40,257,123,170
"177",1056,3.2,40,303,122,172
"178",1061,3.2,40,307,122,172
"179",1067,3.2,39,306,122,170
"180",1033,3.3,40,300,122,172
"181",1039,3.3,40,259,122,172
"182",1084,3.3,41,286,122,170
"183",1089,3.3,41,278,124,172
"184",1094,3.3,41,283,126,172
"185",1099,3.3,42,252,127,176
"186",1104,3.4,42,301,127,174
"187",1110,3.4,42,308,127,174
"188",1116,3.4,43,309,128,172
"189",1122,3.4,43,305,128,172
"190",1127,3.4,43,305,126,170
"191",1093,3.5,42,253,125,172
"192",1098,3.5,41,283,125,172
"193",1143,3.5,40,282,126,172
"194",1148,3.5,40,286,128,170
"195",1153,3.5,40,288,129,170
"196",1158,3.5,40,255,130,170
"197",1164,3.6,39,300,130,172
"198",1169,3.6,39,300,129,172
"199",1176,3.6,39,308,127,168
"200",1181,3.6,40,310,127,174
"201",1186,3.6,40,304,127,172
"202",1152,3.7,41,255,127,170
"203",1158,3.7,41,302,125,170
"204",1203,3.7,42,311,123,172
"205",1208,3.7,42,316,123,170
"206",1214,3.7,42,320,124,170
"207",1220,3.7,43,319,125,172
"208",1227,3.8,43,324,127,170
"209",1233,3.8,42,325,127,170
"210",1238,3.8,42,311,127,172
"211",1244,3.8,41,305,126,172
"212",1250,3.8,40,313,126,170
"213",1215,3.9,40,314,125,170
"214",1261,3.9,40,310,125,170
"215",1267,3.9,40,317,125,172
"216",1272,3.9,39,309,124,172
"217",1278,3.9,39,258,124,172
"218",1284,3.9,40,302,124,172
"219",1289,4,40,300,124,170
"220",1294,4,41,288,125,170
"221",1300,4,41,286,128,170
"222",1305,4,41,300,129,170
"223",1270,4,42,308,128,170
"224",1276,4.1,42,314,125,170
"225",1322,4.1,43,314,124,170
"226",1328,4.1,43,313,125,170
"227",1334,4.1,43,309,125,170
"228",1339,4.1,43,305,125,170
"229",1344,4.2,42,252,127,172
"230",1350,4.2,41,286,128,170
"231",1355,4.2,40,251,126,172
"232",1360,4.2,40,251,125,172
"233",1366,4.2,40,254,123,172
"234",1331,4.2,40,304,119,172
"235",1336,4.3,39,300,118,172
"236",1383,4.3,39,290,115,170
"237",1388,4.3,40,287,116,170
"238",1393,4.3,40,286,117,170
"239",1398,4.3,41,270,115,172
"240",1403,4.4,41,270,117,170
"241",1408,4.4,41,279,118,172
"242",1413,4.4,42,283,118,170
"243",1418,4.4,42,301,118,170
"244",1423,4.4,43,310,118,170
"245",1429,4.4,43,308,117,170
"246",1396,4.5,43,305,116,172
"247",1441,4.5,43,303,115,170
"248",1446,4.5,42,290,116,170
"249",1451,4.5,41,268,122,170
"250",1457,4.5,40,274,127,168
"251",1461,4.6,40,278,127,168
"252",1466,4.6,39,273,124,168
"253",1471,4.6,39,287,123,168
"254",1476,4.6,38,254,123,168
"255",1482,4.6,38,252,123,172
"256",1489,4.6,39,284,127,170
"257",1453,4.7,40,281,131,170
"258",1458,4.7,40,265,132,180
"259",1503,4.7,40,255,132,174
"260",1507,4.7,41,255,132,178
"261",1512,4.7,41,263,133,174
"262",1517,4.8,42,273,136,174
