"","time","distance","elevation","pace","heartrate","cadence"
"1",13,0,10,339,87,172
"2",20,0,12,314,107,172
"3",27,0,13,304,108,176
"4",33,0,13,252,109,176
"5",38,0.1,13,279,111,174
"6",44,0.1,12,269,113,172
"7",49,0.1,11,279,115,172
"8",55,0.1,10,283,116,172
"9",61,0.1,9,282,116,172
"10",67,0.2,8,287,117,178
"11",72,0.2,7,254,116,178
"12",78,0.2,7,253,115,176
"13",85,0.2,6,252,115,178
"14",91,0.3,6,300,115,180
"15",97,0.3,5,302,115,176
"16",102,0.3,4,304,115,178
"17",109,0.3,4,314,115,178
"18",75,0.3,3,317,116,178
"19",122,0.4,3,309,117,174
"20",129,0.4,4,259,117,174
"21",135,0.4,4,289,118,174
"22",140,0.4,4,283,118,174
"23",146,0.4,5,283,116,174
"24",152,0.5,5,290,116,178
"25",158,0.5,5,301,117,174
"26",164,0.5,5,302,117,174
"27",170,0.5,6,317,117,174
"28",136,0.5,6,326,116,182
"29",183,0.6,4,328,118,180
"30",191,0.6,4,318,120,174
"31",197,0.6,5,306,119,174
"32",203,0.6,6,283,120,174
"33",209,0.6,8,265,122,174
"34",214,0.7,8,256,122,174
"35",219,0.7,8,264,122,174
"36",224,0.7,7,277,122,170
"37",190,0.7,7,305,123,178
"38",197,0.7,7,317,123,178
"39",244,0.8,7,322,123,174
"40",251,0.8,8,311,121,176
"41",257,0.8,8,256,120,174
"42",262,0.8,8,282,117,178
"43",268,0.8,9,281,117,178
"44",274,0.9,10,280,119,178
"45",280,0.9,11,280,118,178
"46",285,0.9,11,288,116,174
"47",251,0.9,11,313,115,176
"48",257,0.9,10,322,115,178
"49",306,1,11,338,118,178
"50",312,1,11,333,121,172
"51",320,1,12,302,122,174
"52",325,1,12,300,122,174
"53",331,1,11,305,120,178
"54",336,1.1,11,318,120,174
"55",343,1.1,10,316,119,176
"56",312,1.1,11,319,119,174
"57",318,1.1,10,311,119,172
"58",363,1.1,10,255,119,176
"59",369,1.2,10,254,118,178
"60",374,1.2,9,304,117,178
"61",382,1.2,9,319,118,182
"62",388,1.2,8,319,118,174
"63",395,1.2,7,252,111,178
"64",401,1.3,6,275,111,178
"65",406,1.3,6,258,116,176
"66",371,1.3,5,245,121,178
"67",376,1.3,5,245,121,178
"68",421,1.4,5,252,120,178
"69",426,1.4,5,260,121,178
"70",432,1.4,4,267,122,178
"71",437,1.4,4,271,123,178
"72",443,1.4,4,275,122,178
"73",449,1.5,3,275,120,178
"74",454,1.5,2,270,120,178
"75",460,1.5,1,272,120,178
"76",465,1.5,0,279,120,178
"77",431,1.5,0,278,121,178
"78",437,1.6,0,280,122,178
"79",483,1.6,0,281,123,176
"80",488,1.6,0,282,123,178
"81",494,1.6,0,282,123,178
"82",500,1.6,0,285,123,178
"83",506,1.7,1,285,122,178
"84",512,1.7,2,285,121,174
"85",517,1.7,3,283,121,174
"86",523,1.7,3,278,122,176
"87",528,1.7,3,272,121,174
"88",494,1.8,3,268,122,174
"89",540,1.8,4,267,122,174
"90",545,1.8,5,266,124,174
"91",550,1.8,5,266,125,174
"92",556,1.8,6,273,124,174
"93",561,1.9,6,276,125,174
"94",567,1.9,6,278,125,180
"95",573,1.9,6,277,126,174
"96",579,1.9,6,274,126,178
"97",584,1.9,6,271,126,174
"98",550,2,5,268,126,174
"99",555,2,5,269,126,174
"100",601,2,5,269,126,174
"101",606,2,5,273,126,176
"102",612,2,5,275,126,178
"103",617,2.1,5,273,124,174
"104",623,2.1,5,275,124,174
"105",629,2.1,5,276,124,174
"106",634,2.1,5,269,125,178
"107",640,2.1,6,266,127,174
"108",645,2.2,6,269,127,174
"109",650,2.2,6,273,127,174
"110",616,2.2,6,272,127,174
"111",662,2.2,6,276,127,174
"112",668,2.3,5,281,127,174
