"","time","distance","elevation","pace","heartrate","cadence"
"1",13,0,9,138,101,202
"2",18,0,7,135,112,196
"3",23,0.1,6,141,117,196
"4",29,0.1,5,149,129,190
"5",35,0.2,5,156,149,194
"6",41,0.2,4,157,154,194
"7",47,0.2,4,160,158,194
"8",53,0.3,3,164,159,194
"9",59,0.3,1,167,162,194
"10",66,0.4,0,166,163,194
"11",72,0.4,0,168,163,194
"12",78,0.4,0,168,164,194
"13",85,0.5,0,133,165,194
"14",91,0.5,3,170,165,192
"15",98,0.5,3,170,166,194
"16",104,0.6,4,169,167,190
"17",71,0.6,5,134,168,190
"18",77,0.7,6,136,168,190
"19",124,0.7,6,137,168,190
"20",131,0.7,6,138,169,190
"21",138,0.8,6,139,168,190
"22",145,0.8,5,180,167,190
"23",151,0.8,5,180,168,190
"24",158,0.9,5,136,172,190
"25",165,0.9,5,136,171,190
"26",131,1,6,169,170,192
"27",138,1,6,132,170,190
"28",184,1,6,136,171,190
"29",191,1.1,5,184,177,190
"30",198,1.1,5,186,179,190
"31",205,1.2,5,182,179,186
"32",212,1.2,5,182,179,188
"33",219,1.2,4,181,178,188
"34",226,1.3,4,181,178,184
"35",193,1.3,4,180,178,188
"36",240,1.3,5,183,177,186
"37",247,1.4,6,139,172,186
"38",254,1.4,7,134,172,188
"39",260,1.5,7,132,171,184
"40",267,1.5,7,139,169,186
"41",274,1.5,8,184,165,184
"42",281,1.6,8,180,160,188
"43",288,1.6,8,133,157,184
"44",254,1.6,9,135,156,184
"45",301,1.7,9,183,158,188
"46",308,1.7,9,182,165,188
"47",315,1.8,8,135,167,188
"48",321,1.8,8,169,168,188
"49",328,1.8,8,134,166,192
"50",334,1.9,7,133,166,190
"51",341,1.9,6,182,165,190
"52",348,2,6,169,166,190
"53",315,2,7,158,168,194
"54",360,2,7,152,168,200
"55",366,2.1,7,150,168,196
"56",371,2.1,7,157,167,194
"57",377,2.1,8,160,162,190
"58",384,2.2,8,133,160,190
"59",390,2.2,8,131,158,190
"60",397,2.3,9,133,156,190
"61",404,2.3,10,134,157,190
"62",410,2.3,10,133,157,190
"63",377,2.4,10,170,158,190
"64",423,2.4,10,131,158,190
"65",430,2.4,8,131,159,190
"66",436,2.5,7,133,164,190
"67",443,2.5,6,136,167,190
"68",450,2.6,6,137,169,192
"69",456,2.6,6,132,171,190
"70",463,2.6,6,169,172,190
"71",469,2.7,6,132,173,190
"72",436,2.7,6,138,176,190
"73",482,2.7,6,184,178,190
"74",490,2.8,6,185,179,188
"75",497,2.8,7,180,178,188
"76",503,2.9,7,136,178,188
"77",510,2.9,7,138,178,188
"78",517,2.9,7,135,177,188
"79",524,3,7,186,178,188
"80",530,3,6,197,178,192
"81",499,3.1,6,186,178,190
"82",545,3.1,5,166,177,194
"83",551,3.1,5,162,178,190
"84",558,3.2,5,132,179,190
"85",564,3.2,5,134,179,190
"86",571,3.2,5,137,179,190
"87",578,3.3,6,182,179,184
"88",585,3.3,6,183,179,184
"89",552,3.4,6,186,178,188
"90",559,3.4,5,180,178,184
"91",606,3.4,4,133,178,190
"92",612,3.5,3,168,178,192
"93",618,3.5,3,167,178,194
"94",625,3.6,1,169,178,190
"95",631,3.6,0,168,178,190
"96",637,3.6,0,169,178,190
"97",644,3.7,0,131,178,190
"98",650,3.7,0,132,179,190
"99",617,3.7,2,136,179,192
"100",664,3.8,4,137,179,190
"101",671,3.8,4,138,180,190
"102",677,3.9,5,137,179,190
"103",684,3.9,5,138,179,190
"104",691,3.9,6,182,179,190
"105",698,4,5,137,179,190
"106",705,4,5,169,181,190
"107",670,4,6,155,180,190
"108",676,4.1,8,154,180,190
"109",722,4.1,7,163,181,190
"110",729,4.2,7,191,181,188
"111",737,4.2,7,184,180,190
"112",744,4.2,8,154,180,190
"113",749,4.3,9,149,179,190
"114",755,4.3,10,161,179,190
"115",761,4.3,11,134,179,190
"116",768,4.4,10,200,178,186
"117",737,4.4,11,190,179,190
"118",784,4.5,12,155,181,190
"119",789,4.5,11,146,182,190
"120",795,4.5,10,160,183,190
"121",801,4.6,10,135,181,190
"122",808,4.6,10,185,179,190
"123",815,4.7,8,184,180,188
"124",822,4.7,7,133,183,188
"125",828,4.7,6,167,186,188
"126",795,4.8,5,164,186,188
"127",841,4.8,5,166,187,188
"128",847,4.8,4,169,187,188
"129",854,4.9,4,131,187,188
"130",860,4.9,2,131,188,188
"131",867,5,0,131,188,190
"132",874,5,0,169,186,190
"133",880,5,0,170,186,190
"134",886,5.1,0,135,187,190
"135",853,5.1,2,139,187,190
"136",900,5.1,3,182,188,190
"137",907,5.2,3,139,186,190
"138",914,5.2,4,137,186,190
"139",920,5.3,5,135,186,190
"140",927,5.3,6,138,187,190
"141",934,5.3,6,184,185,188
"142",941,5.4,6,185,185,188
"143",948,5.4,5,184,185,186
"144",915,5.5,5,137,185,188
"145",962,5.5,5,180,185,188
"146",969,5.5,5,134,185,188
"147",975,5.6,5,131,185,194
"148",981,5.6,6,169,185,190
"149",988,5.6,6,170,184,186
"150",994,5.7,6,139,185,188
"151",1002,5.7,5,180,183,188
"152",1008,5.8,5,183,183,188
"153",975,5.8,5,139,183,188
"154",1022,5.8,5,184,181,188
"155",1029,5.9,4,136,180,188
"156",1036,5.9,4,135,180,188
"157",1042,5.9,4,135,180,188
"158",1049,6,5,137,180,184
"159",1056,6,6,137,179,184
"160",1063,6.1,7,181,172,184
"161",1069,6.1,7,182,171,184
"162",1037,6.1,8,188,173,184
"163",1084,6.2,8,192,175,184
"164",1091,6.2,8,193,177,180
"165",1099,6.3,8,194,177,180
"166",1106,6.3,9,196,176,182
"167",1113,6.3,9,203,176,182
"168",1121,6.4,9,213,177,180
"169",1130,6.4,8,209,177,180
"170",1097,6.4,8,206,179,180
"171",1145,6.5,8,194,179,180
"172",1153,6.5,7,183,179,182
"173",1159,6.6,6,134,180,182
"174",1166,6.6,6,181,181,182
"175",1173,6.6,6,192,181,182
"176",1180,6.7,6,200,178,182
"177",1188,6.7,5,200,178,180
"178",1156,6.7,6,194,178,182
"179",1203,6.8,7,190,178,182
"180",1210,6.8,6,189,179,180
"181",1217,6.9,6,192,178,180
"182",1225,6.9,7,198,179,182
"183",1232,6.9,8,213,182,186
"184",1242,7,8,202,180,180
"185",1248,7,8,212,180,182
"186",1216,7,8,196,180,180
"187",1263,7.1,7,196,177,180
"188",1270,7.1,7,136,176,182
"189",1277,7.2,6,181,175,182
"190",1284,7.2,6,136,176,184
"191",1291,7.2,5,134,176,184
"192",1297,7.3,5,137,176,186
"193",1304,7.3,5,180,175,188
"194",1271,7.4,6,188,176,184
"195",1278,7.4,6,188,176,184
"196",1326,7.4,7,185,175,188
"197",1332,7.5,7,182,176,184
"198",1339,7.5,8,189,177,184
"199",1347,7.5,8,188,176,188
"200",1354,7.6,8,187,176,188
"201",1361,7.6,8,185,176,188
"202",1368,7.7,9,186,177,188
"203",1335,7.7,10,188,177,188
"204",1382,7.7,10,183,179,186
"205",1389,7.8,10,134,179,188
"206",1395,7.8,10,133,178,188
"207",1402,7.8,8,138,179,188
"208",1409,7.9,7,181,178,188
"209",1416,7.9,6,184,178,184
"210",1423,8,6,188,178,188
"211",1390,8,6,186,178,188
"212",1397,8,6,180,178,188
"213",1444,8.1,6,181,178,188
"214",1451,8.1,6,183,179,188
"215",1458,8.2,6,184,178,188
"216",1465,8.2,6,184,180,188
"217",1472,8.2,7,183,181,184
"218",1479,8.3,7,184,180,186
"219",1486,8.3,7,181,178,184
"220",1453,8.3,7,182,178,184
"221",1500,8.4,7,199,179,184
"222",1507,8.4,6,212,179,188
