"","time","distance","elevation","pace","heartrate","cadence"
"1",22,0,4,272,108,170
"2",37,0.1,3,281,112,170
"3",52,0.1,3,310,117,172
"4",69,0.2,4,199,101,178
"5",81,0.2,4,199,105,178
"6",94,0.3,4,266,106,174
"7",70,0.4,5,263,119,178
"8",122,0.4,4,248,119,176
"9",136,0.5,4,269,117,178
"10",151,0.5,4,264,115,170
"11",163,0.6,3,216,108,174
"12",135,0.6,3,222,107,180
"13",187,0.7,4,229,116,174
"14",200,0.7,5,251,115,174
"15",214,0.8,5,267,115,174
"16",228,0.8,5,300,121,172
"17",245,0.9,4,305,114,172
"18",261,0.9,5,276,114,172
"19",274,1,5,245,113,182
"20",287,1,5,198,115,172
"21",259,1.1,6,244,115,174
"22",314,1.2,5,265,115,172
"23",328,1.2,6,258,114,174
"24",341,1.3,4,269,111,174
"25",317,1.3,5,317,102,176
"26",375,1.4,8,325,98,178
"27",391,1.4,13,256,103,174
"28",407,1.5,15,309,104,174
"29",424,1.5,20,312,112,174
"30",440,1.6,24,288,131,172
"31",455,1.6,27,262,127,170
"32",468,1.7,30,250,118,174
"33",482,1.7,30,250,116,170
"34",495,1.8,29,247,116,172
"35",508,1.8,29,251,110,174
"36",522,1.9,28,255,104,172
"37",495,2,27,246,110,178
"38",548,2,27,246,109,174
"39",561,2.1,26,253,110,174
"40",575,2.1,26,255,102,174
"41",588,2.2,26,263,102,174
"42",603,2.2,27,275,105,174
"43",618,2.3,29,266,106,174
"44",632,2.3,29,259,108,174
"45",645,2.4,29,278,109,174
"46",661,2.4,29,273,110,176
"47",675,2.5,29,256,109,172
"48",688,2.5,29,250,108,172
"49",701,2.6,29,246,110,172
"50",675,2.6,30,255,109,178
"51",728,2.7,31,268,115,174
"52",743,2.8,31,266,118,174
"53",757,2.8,31,263,120,178
"54",731,2.9,31,250,130,174
"55",784,2.9,28,225,133,180
"56",795,3,25,225,119,174
"57",808,3,21,198,113,174
"58",821,3.1,18,197,113,174
"59",793,3.1,14,207,111,178
"60",843,3.2,11,208,111,174
"61",855,3.2,8,193,109,174
"62",869,3.3,6,269,110,174
"63",884,3.3,5,275,109,174
"64",859,3.4,5,265,101,170
"65",912,3.4,4,217,108,172
"66",923,3.5,4,214,116,176
"67",935,3.6,4,253,118,178
"68",949,3.6,4,251,118,178
"69",962,3.7,3,247,110,174
"70",976,3.7,3,257,114,174
"71",989,3.8,3,257,114,174
"72",1003,3.8,3,258,115,174
"73",977,3.9,3,256,116,172
"74",1030,3.9,3,261,116,172
"75",1044,4,3,260,116,174
"76",1058,4,3,250,114,172
"77",1031,4.1,3,257,113,172
"78",1086,4.1,3,264,115,174
"79",1099,4.2,2,251,109,174
"80",1112,4.2,0,242,103,172
"81",1125,4.3,0,247,102,172
"82",1099,4.4,1,256,103,172
"83",1153,4.4,1,258,117,172
"84",1166,4.5,1,260,116,172
"85",1180,4.5,1,259,116,172
"86",1154,4.6,1,260,116,172
"87",1208,4.6,1,263,116,170
"88",1222,4.7,1,257,115,172
"89",1235,4.7,1,247,114,172
"90",1248,4.8,1,249,112,172
"91",1262,4.8,1,257,112,172
"92",1276,4.9,1,252,105,172
"93",1289,4.9,0,250,107,176
"94",1302,5,0,250,120,172
"95",1276,5,0,251,126,172
"96",1329,5.1,0,256,128,174
"97",1343,5.2,0,257,127,174
"98",1357,5.2,0,254,127,174
"99",1370,5.3,-1,259,128,174
"100",1384,5.3,-1,259,128,174
"101",1398,5.4,0,250,127,172
"102",1411,5.4,0,254,127,172
"103",1425,5.5,0,263,128,172
"104",1399,5.5,0,256,128,172
"105",1452,5.6,0,248,128,172
"106",1465,5.6,0,247,128,172
"107",1479,5.7,0,254,128,172
"108",1452,5.7,0,258,129,172
"109",1506,5.8,0,251,130,172
"110",1519,5.8,1,250,129,172
"111",1533,5.9,1,251,128,170
"112",1546,6,3,263,128,174
"113",1561,6,3,261,129,174
"114",1574,6.1,2,195,129,174
"115",1586,6.1,2,194,130,174
"116",1599,6.2,2,197,130,162
"117",1571,6.2,2,248,130,172
"118",1625,6.3,1,253,132,172
"119",1638,6.3,1,250,133,172
"120",1652,6.4,1,256,132,172
"121",1666,6.4,2,253,132,172
"122",1639,6.5,2,249,130,172
"123",1692,6.5,1,254,128,172
"124",1706,6.6,1,260,128,172
"125",1720,6.6,2,253,129,172
"126",1693,6.7,1,247,130,172
"127",1746,6.8,1,251,131,172
"128",1760,6.8,1,258,130,172
"129",1774,6.9,1,252,132,170
"130",1787,6.9,1,247,129,172
"131",1800,7,2,266,133,172
"132",1816,7,2,224,131,172
"133",1825,7.1,1,195,130,172
"134",1836,7.1,1,224,130,172
"135",1849,7.2,1,197,130,172
"136",1862,7.2,1,243,130,172
"137",1874,7.3,1,197,132,172
"138",1887,7.3,2,199,133,174
"139",1900,7.4,2,246,131,174
"140",1873,7.4,1,250,131,178
"141",1927,7.5,2,251,130,174
"142",1940,7.6,2,244,132,174
"143",1953,7.6,1,199,130,170
"144",1965,7.7,1,245,131,170
"145",1939,7.7,1,251,133,172
"146",1992,7.8,2,243,136,172
"147",2005,7.8,2,199,133,170
"148",2018,7.9,2,254,132,172
"149",1992,7.9,2,262,130,172
"150",2046,8,3,245,130,172
"151",2058,8,3,193,135,172
"152",2070,8.1,2,243,134,172
"153",2084,8.1,1,250,134,172
"154",2057,8.2,1,247,132,172
"155",2110,8.2,0,246,132,172
"156",2123,8.3,0,250,132,172
"157",2137,8.4,0,253,130,172
"158",2110,8.4,0,247,130,172
"159",2163,8.5,0,244,133,172
"160",2176,8.5,0,247,136,172
"161",2190,8.6,0,245,137,172
"162",2203,8.6,0,246,137,172
"163",2176,8.7,-1,246,136,172
"164",2229,8.7,-1,245,136,172
"165",2242,8.8,0,247,137,170
"166",2255,8.8,0,243,136,172
"167",2268,8.9,-1,244,136,172
"168",2281,8.9,0,250,137,172
"169",2295,9,0,249,136,172
"170",2308,9,0,247,135,170
"171",2321,9.1,1,244,135,172
"172",2294,9.2,1,243,135,172
"173",2347,9.2,1,257,137,172
"174",2361,9.3,1,195,137,172
"175",2372,9.3,1,218,133,172
"176",2384,9.4,1,194,131,172
"177",2357,9.4,1,196,132,172
"178",2410,9.5,1,194,133,172
"179",2422,9.5,1,197,134,174
"180",2435,9.6,1,195,134,174
"181",2447,9.6,1,192,134,174
"182",2460,9.7,1,192,135,178
"183",2472,9.7,0,229,135,174
"184",2484,9.8,2,193,136,174
"185",2497,9.8,3,198,137,174
"186",2509,9.9,2,240,136,178
"187",2522,9.9,3,199,134,174
"188",2535,10,3,241,134,174
"189",2548,10.1,3,242,136,178
"190",2561,10.1,3,240,136,174
"191",2533,10.2,3,241,135,174
"192",2587,10.2,3,241,134,174
"193",2599,10.3,3,241,135,174
"194",2612,10.3,3,253,135,174
"195",2626,10.4,4,254,133,174
"196",2599,10.4,4,244,133,176
"197",2652,10.5,4,241,135,174
"198",2665,10.5,4,246,137,178
"199",2679,10.6,5,258,134,174
"200",2653,10.6,5,196,132,178
"201",2704,10.7,6,226,132,178
"202",2717,10.8,8,264,133,174
"203",2733,10.8,11,327,137,178
"204",2711,10.9,15,311,140,176
"205",2767,10.9,19,288,143,174
"206",2782,11,22,285,145,174
"207",2797,11,25,287,145,176
"208",2772,11.1,29,282,145,172
"209",2827,11.1,31,268,144,174
"210",2841,11.2,31,245,143,172
"211",2854,11.2,31,194,142,174
"212",2866,11.3,31,196,140,178
"213",2839,11.3,30,245,136,178
"214",2892,11.4,29,263,133,174
