"","time","distance","elevation","pace","heartrate","cadence"
"1",25,0,4,304,108,174
"2",38,0.1,4,310,107,174
"3",51,0.1,3,311,106,176
"4",65,0.1,2,316,110,182
"5",78,0.2,3,305,111,178
"6",91,0.2,4,252,114,178
"7",103,0.3,6,339,118,178
"8",121,0.3,5,370,112,178
"9",134,0.4,5,348,111,178
"10",149,0.4,4,314,109,178
"11",165,0.4,2,346,118,178
"12",139,0.5,3,338,118,176
"13",194,0.5,4,337,117,176
"14",208,0.6,5,326,114,174
"15",222,0.6,6,329,112,176
"16",197,0.7,8,326,108,176
"17",250,0.7,10,373,111,174
"18",269,0.7,13,405,109,178
"19",285,0.8,16,387,117,176
"20",302,0.8,20,378,123,182
"21",318,0.9,23,313,129,178
"22",332,0.9,23,329,133,176
"23",346,1,22,315,129,174
"24",360,1,20,257,120,174
"25",372,1,18,277,109,174
"26",383,1.1,15,286,102,174
"27",397,1.1,13,305,103,176
"28",410,1.2,11,307,105,174
"29",423,1.2,9,259,104,174
"30",436,1.3,8,252,102,176
"31",448,1.3,8,277,104,178
"32",460,1.4,7,270,105,176
"33",431,1.4,6,264,106,176
"34",482,1.4,4,259,109,176
"35",494,1.5,6,269,108,176
"36",506,1.5,4,277,107,174
"37",517,1.6,2,253,110,178
"38",491,1.6,0,254,114,178
"39",543,1.7,0,254,117,178
"40",555,1.7,1,255,120,178
"41",569,1.7,3,308,121,174
"42",582,1.8,5,281,121,178
"43",553,1.8,4,264,119,176
"44",604,1.9,5,266,116,176
"45",616,1.9,6,280,113,176
"46",628,2,6,300,114,176
"47",642,2,6,251,116,176
"48",614,2,6,271,117,176
"49",666,2.1,6,281,120,176
"50",678,2.1,6,276,122,176
"51",690,2.2,6,279,120,176
"52",702,2.2,6,289,120,176
"53",675,2.3,6,287,120,176
"54",727,2.3,6,274,121,176
"55",738,2.3,6,279,119,176
"56",750,2.4,6,286,120,176
"57",763,2.4,6,290,121,174
"58",735,2.5,5,282,119,174
"59",787,2.5,5,278,117,174
"60",799,2.6,5,287,117,174
"61",812,2.6,5,251,119,176
"62",825,2.6,4,279,118,176
"63",796,2.7,4,278,119,176
"64",848,2.7,5,281,120,174
"65",860,2.8,4,285,120,176
"66",873,2.8,2,285,118,174
"67",885,2.9,3,282,117,176
"68",857,2.9,3,278,116,176
"69",909,2.9,3,268,117,176
"70",920,3,3,272,117,174
"71",932,3,3,286,118,174
"72",944,3.1,4,342,119,176
"73",962,3.1,4,310,116,176
"74",976,3.2,4,257,115,170
"75",988,3.2,4,278,115,172
"76",1000,3.2,3,281,115,178
"77",972,3.3,2,285,112,176
"78",1025,3.3,1,278,109,174
"79",1036,3.4,0,276,113,174
"80",1048,3.4,1,280,114,174
"81",1060,3.5,2,286,114,172
"82",1033,3.5,2,275,115,170
"83",1084,3.5,2,269,116,172
"84",1096,3.6,2,282,116,172
"85",1108,3.6,3,276,114,172
"86",1119,3.7,3,277,117,172
"87",1092,3.7,1,279,115,172
"88",1143,3.8,1,278,115,172
"89",1156,3.8,2,285,115,172
"90",1168,3.8,4,275,115,172
"91",1180,3.9,4,275,118,172
"92",1152,3.9,4,274,117,170
"93",1203,4,5,281,117,172
"94",1216,4,5,275,115,172
"95",1227,4.1,4,267,115,174
"96",1239,4.1,3,276,114,172
"97",1211,4.1,3,286,115,174
"98",1264,4.2,3,281,118,174
"99",1275,4.2,4,267,115,176
"100",1287,4.3,4,275,118,174
"101",1299,4.3,4,282,118,174
"102",1271,4.4,5,283,120,174
"103",1323,4.4,5,278,120,172
"104",1335,4.4,3,272,120,174
"105",1346,4.5,3,282,117,172
"106",1359,4.5,3,289,117,172
"107",1332,4.6,4,275,120,172
"108",1383,4.6,4,260,119,174
"109",1394,4.7,4,270,115,172
"110",1406,4.7,5,285,115,172
"111",1419,4.8,5,280,115,172
"112",1390,4.8,4,272,114,172
"113",1442,4.8,3,278,115,170
"114",1454,4.9,3,287,113,170
"115",1467,4.9,3,281,113,170
"116",1478,5,4,266,114,170
"117",1490,5,4,273,114,170
"118",1502,5.1,4,285,112,170
"119",1514,5.1,5,281,115,172
"120",1526,5.1,5,278,117,172
"121",1538,5.2,4,272,118,172
"122",1510,5.2,3,279,118,172
"123",1562,5.3,3,285,118,172
"124",1574,5.3,4,284,119,170
"125",1586,5.3,4,269,118,172
"126",1598,5.4,4,272,117,172
"127",1610,5.4,5,286,115,172
"128",1622,5.5,5,277,116,172
"129",1633,5.5,5,275,119,172
