"","time","distance","elevation","pace","heartrate","cadence"
"1",9,0,23,316,86,170
"2",14,0,24,316,92,170
"3",19,0,24,300,97,172
"4",26,0,25,322,110,172
"5",30,0,25,327,115,178
"6",36,0.1,26,342,120,174
"7",42,0.1,26,347,124,174
"8",48,0.1,26,379,127,174
"9",54,0.1,27,391,127,170
"10",61,0.1,28,371,129,170
"11",70,0.1,28,364,131,172
"12",75,0.2,29,336,130,172
"13",80,0.2,30,313,129,178
"14",85,0.2,31,283,129,174
"15",90,0.2,30,278,129,170
"16",95,0.2,30,274,129,172
"17",99,0.3,30,271,128,170
"18",104,0.3,28,274,128,172
"19",108,0.3,27,273,126,172
"20",73,0.3,27,273,123,170
"21",78,0.3,26,278,119,170
"22",123,0.3,26,280,115,170
"23",127,0.4,25,279,112,172
"24",132,0.4,24,282,110,172
"25",137,0.4,23,285,111,172
"26",142,0.4,23,284,112,172
"27",147,0.4,22,283,112,172
"28",152,0.4,22,287,112,170
"29",156,0.5,22,251,111,170
"30",161,0.5,21,289,110,170
"31",166,0.5,21,256,112,172
"32",131,0.5,21,257,113,174
"33",137,0.5,20,259,114,170
"34",182,0.5,19,302,114,172
"35",187,0.6,19,259,114,170
"36",192,0.6,19,253,114,172
"37",197,0.6,19,289,113,172
"38",202,0.6,19,290,112,174
"39",207,0.6,18,286,111,172
"40",212,0.6,18,280,112,172
"41",216,0.7,18,284,113,172
"42",221,0.7,18,252,114,176
"43",226,0.7,18,251,115,174
"44",191,0.7,18,290,115,174
"45",197,0.7,18,251,114,174
"46",241,0.7,18,289,113,174
"47",246,0.8,18,283,112,174
"48",251,0.8,17,274,113,174
"49",255,0.8,17,273,114,172
"50",260,0.8,16,272,115,170
"51",265,0.8,16,269,115,178
"52",269,0.8,16,269,115,174
"53",274,0.9,15,269,113,172
"54",278,0.9,15,273,112,172
"55",283,0.9,14,273,112,172
"56",288,0.9,14,273,114,172
"57",253,0.9,14,272,113,178
"58",257,1,13,270,112,176
"59",302,1,13,269,113,174
"60",306,1,13,277,114,174
"61",311,1,12,303,115,174
"62",315,1,13,303,116,174
"63",321,1,14,308,119,174
"64",328,1.1,14,319,121,172
"65",333,1.1,15,334,123,172
"66",338,1.1,16,338,125,172
"67",343,1.1,17,330,129,178
"68",349,1.1,19,360,132,178
"69",316,1.1,20,362,134,178
"70",363,1.2,20,360,136,178
"71",370,1.2,20,344,139,172
"72",375,1.2,20,329,140,170
"73",380,1.2,21,307,142,172
"74",385,1.2,22,289,142,170
"75",390,1.2,22,280,141,170
"76",395,1.3,22,277,142,178
"77",399,1.3,23,284,141,174
"78",404,1.3,23,288,138,174
"79",408,1.3,24,256,137,174
"80",374,1.3,24,308,134,178
"81",420,1.3,26,317,130,178
"82",426,1.4,27,322,131,174
"83",431,1.4,28,316,133,174
"84",436,1.4,29,313,136,172
"85",441,1.4,30,308,139,170
"86",447,1.4,32,308,140,172
"87",452,1.4,32,310,141,172
"88",457,1.5,33,303,141,172
"89",462,1.5,33,255,142,172
"90",468,1.5,34,254,141,174
"91",432,1.5,34,254,140,174
"92",437,1.5,36,251,138,174
"93",482,1.5,37,251,137,174
"94",487,1.6,38,255,139,174
"95",492,1.6,39,300,141,174
"96",497,1.6,41,259,142,174
"97",502,1.6,42,300,141,174
"98",508,1.6,43,257,139,180
"99",513,1.7,44,289,137,174
"100",518,1.7,44,281,135,174
"101",523,1.7,44,270,134,174
"102",527,1.7,43,265,134,174
"103",491,1.7,43,257,134,174
"104",496,1.7,43,259,134,174
"105",540,1.8,42,260,134,174
"106",544,1.8,42,261,133,172
"107",549,1.8,42,276,132,178
"108",554,1.8,41,300,131,178
"109",558,1.8,41,304,130,178
"110",564,1.8,42,305,128,178
"111",571,1.9,43,317,129,180
"112",576,1.9,44,313,130,180
"113",581,1.9,45,290,130,174
"114",586,1.9,46,280,130,178
"115",551,1.9,46,275,131,174
"116",555,1.9,45,267,133,174
"117",600,2,45,257,134,174
"118",604,2,44,254,134,174
"119",608,2,44,253,133,174
"120",612,2,43,253,131,172
"121",617,2,43,260,128,170
"122",621,2,43,265,125,172
"123",625,2.1,43,267,123,172
"124",631,2.1,43,273,121,172
"125",635,2.1,43,281,120,172
"126",640,2.1,44,290,121,178
"127",644,2.1,44,289,124,176
"128",650,2.1,44,276,128,174
"129",615,2.2,45,274,130,172
"130",660,2.2,47,269,131,172
"131",664,2.2,47,259,133,174
"132",668,2.2,47,257,134,174
"133",672,2.2,47,262,135,178
"134",677,2.2,47,271,135,174
"135",681,2.3,47,274,133,174
"136",687,2.3,47,269,132,174
"137",692,2.3,45,264,132,174
"138",696,2.3,44,251,133,174
"139",700,2.3,43,242,135,174
"140",704,2.4,41,199,135,174
"141",708,2.4,40,198,136,174
"142",672,2.4,38,240,136,176
"143",676,2.4,36,243,135,174
"144",720,2.4,35,248,133,174
"145",724,2.4,34,255,130,178
"146",729,2.5,33,257,121,172
"147",733,2.5,32,259,115,172
"148",738,2.5,31,262,113,172
"149",742,2.5,31,264,113,172
"150",747,2.5,31,266,115,174
"151",751,2.5,31,266,117,172
"152",756,2.6,30,267,119,172
"153",761,2.6,30,268,120,176
"154",765,2.6,31,263,119,176
"155",770,2.6,31,254,120,174
"156",734,2.6,31,247,122,174
"157",738,2.6,30,245,128,174
"158",782,2.7,30,199,129,176
"159",786,2.7,29,242,129,178
"160",790,2.7,28,276,128,178
"161",794,2.7,28,287,126,178
"162",799,2.7,27,254,127,172
"163",807,2.7,27,300,125,178
"164",812,2.8,26,256,123,170
"165",816,2.8,26,270,120,178
"166",821,2.8,25,249,120,176
"167",825,2.8,25,242,120,178
"168",829,2.8,25,196,120,174
"169",793,2.8,24,193,120,174
"170",797,2.9,23,194,120,174
"171",841,2.9,22,198,120,174
"172",845,2.9,22,243,120,174
"173",849,2.9,21,244,120,174
"174",853,2.9,20,245,120,174
"175",858,2.9,20,249,122,174
"176",862,3,20,253,123,174
"177",866,3,20,258,124,174
"178",870,3,20,263,125,174
"179",875,3,19,269,126,174
"180",880,3,19,272,124,174
"181",885,3,19,272,123,174
"182",889,3.1,19,267,123,174
"183",854,3.1,18,252,123,174
"184",858,3.1,18,245,122,174
"185",902,3.1,18,243,123,178
"186",906,3.1,18,242,126,174
"187",910,3.2,18,199,127,174
"188",914,3.2,18,241,128,174
"189",918,3.2,18,243,128,174
"190",923,3.2,17,248,128,174
"191",927,3.2,17,251,129,178
"192",931,3.2,17,251,130,174
"193",935,3.3,17,251,129,176
"194",940,3.3,18,251,129,174
"195",944,3.3,18,252,129,174
"196",948,3.3,18,253,128,174
"197",912,3.3,19,254,126,178
"198",917,3.3,19,267,124,174
"199",961,3.4,19,269,122,178
"200",966,3.4,17,266,120,174
"201",972,3.4,14,283,118,174
"202",976,3.4,14,254,119,174
"203",980,3.4,16,288,122,178
"204",985,3.4,18,270,124,174
"205",991,3.5,19,269,127,178
"206",995,3.5,18,265,129,176
"207",999,3.5,18,246,131,174
"208",1003,3.5,18,191,134,172
"209",1007,3.5,18,191,138,172
"210",971,3.5,19,191,140,172
"211",975,3.6,19,191,140,178
"212",979,3.6,19,194,141,178
"213",1023,3.6,20,242,142,174
"214",1027,3.6,20,250,143,174
"215",1031,3.6,21,253,143,178
"216",1036,3.6,21,258,144,174
"217",1041,3.7,21,260,143,174
"218",1045,3.7,21,257,141,174
"219",1049,3.7,21,250,140,178
"220",1053,3.7,20,249,137,174
"221",1057,3.7,20,250,137,174
"222",1062,3.7,20,249,138,174
"223",1066,3.8,20,250,140,178
"224",1030,3.8,19,251,142,176
"225",1035,3.8,19,252,143,174
"226",1039,3.8,18,253,143,174
"227",1083,3.8,18,258,142,176
"228",1087,3.8,18,261,141,176
"229",1092,3.9,19,262,139,174
"230",1097,3.9,20,262,138,174
"231",1101,3.9,21,263,138,174
"232",1106,3.9,21,255,137,174
"233",1110,3.9,21,250,138,174
"234",1114,4,21,247,139,174
"235",1118,4,21,245,141,172
"236",1122,4,22,244,142,182
"237",1127,4,23,243,139,172
"238",1091,4,23,244,135,172
"239",1095,4,23,244,134,172
"240",1099,4.1,24,247,134,172
"241",1143,4.1,24,254,135,178
"242",1147,4.1,25,261,136,174
"243",1152,4.1,26,275,137,174
"244",1157,4.1,26,280,137,174
"245",1162,4.1,26,279,136,176
"246",1167,4.2,24,275,133,178
"247",1172,4.2,23,267,131,176
"248",1176,4.2,22,260,131,178
"249",1180,4.2,22,263,131,174
"250",1184,4.2,22,261,131,178
"251",1189,4.2,22,261,131,174
"252",1154,4.3,22,263,132,174
"253",1159,4.3,22,264,133,178
"254",1203,4.3,22,265,135,176
"255",1207,4.3,22,265,135,170
"256",1211,4.3,23,267,134,174
"257",1216,4.3,23,268,134,174
"258",1221,4.4,24,280,134,174
"259",1226,4.4,25,290,134,174
"260",1230,4.4,25,290,134,178
"261",1236,4.4,26,284,136,174
"262",1241,4.4,26,279,138,174
"263",1245,4.4,26,278,139,174
"264",1211,4.5,25,278,140,178
"265",1215,4.5,25,278,140,170
"266",1219,4.5,25,278,137,170
