"","time","distance","elevation","pace","heartrate","cadence"
"1",19,0,4,197,112,170
"2",30,0.1,3,267,110,170
"3",43,0.1,2,277,114,170
"4",55,0.2,3,271,126,170
"5",67,0.2,4,264,128,174
"6",79,0.2,6,257,126,172
"7",94,0.3,5,318,125,170
"8",107,0.3,4,310,127,172
"9",121,0.4,3,276,127,174
"10",133,0.4,2,275,128,170
"11",145,0.5,4,285,134,170
"12",159,0.5,4,286,133,172
"13",131,0.6,5,278,129,172
"14",184,0.6,7,284,126,170
"15",197,0.7,9,305,126,170
"16",211,0.7,11,326,127,178
"17",226,0.7,15,345,128,176
"18",242,0.8,19,336,134,174
"19",257,0.8,22,336,141,174
"20",272,0.9,24,323,139,174
"21",286,0.9,24,306,138,176
"22",259,1,25,254,137,176
"23",312,1,26,303,135,174
"24",327,1.1,30,316,136,174
"25",340,1.1,32,303,138,174
"26",314,1.1,36,260,139,176
"27",364,1.2,38,244,141,176
"28",376,1.2,39,252,138,176
"29",387,1.3,39,260,137,174
"30",399,1.3,39,266,137,178
"31",371,1.4,40,251,137,178
"32",421,1.4,39,199,136,178
"33",433,1.5,39,269,127,178
"34",446,1.5,39,272,129,174
"35",458,1.6,39,259,133,178
"36",469,1.6,39,260,134,174
"37",481,1.6,40,264,137,174
"38",493,1.7,39,264,135,174
"39",505,1.7,39,240,133,178
"40",515,1.8,39,259,131,174
"41",527,1.8,39,269,133,178
"42",540,1.9,39,252,132,174
"43",551,1.9,39,227,130,174
"44",560,2,37,227,131,174
"45",571,2,35,251,139,178
"46",583,2,31,195,135,174
"47",553,2.1,26,260,132,180
"48",606,2.1,20,254,128,174
"49",617,2.2,16,343,124,174
"50",636,2.2,11,327,124,174
"51",648,2.3,10,253,126,174
"52",619,2.3,10,245,126,174
"53",669,2.4,8,279,127,174
"54",685,2.4,5,305,127,174
"55",697,2.4,5,268,126,174
"56",709,2.5,4,256,128,178
"57",721,2.5,4,258,129,174
"58",732,2.6,4,248,129,174
"59",743,2.6,4,251,131,174
"60",755,2.7,4,254,134,178
"61",766,2.7,3,251,135,178
"62",738,2.8,4,249,130,174
"63",789,2.8,5,252,129,176
"64",800,2.9,6,248,130,174
"65",811,2.9,7,255,130,174
"66",823,2.9,8,252,130,176
"67",794,3,7,225,129,176
"68",843,3,6,215,130,178
"69",853,3.1,6,229,130,178
"70",864,3.1,6,250,131,156
"71",876,3.2,5,258,135,172
"72",888,3.2,5,250,136,174
"73",859,3.3,5,228,137,174
"74",908,3.3,4,225,136,176
"75",919,3.4,4,245,132,174
"76",930,3.4,4,255,132,178
"77",942,3.4,4,247,134,174
"78",913,3.5,4,246,135,176
"79",964,3.5,4,248,136,174
"80",975,3.6,4,255,137,174
"81",987,3.6,4,250,139,178
"82",998,3.7,4,247,139,174
"83",1009,3.7,4,256,139,174
"84",1021,3.8,4,258,138,178
"85",1032,3.8,4,250,138,174
"86",1043,3.8,4,242,138,174
"87",1054,3.9,4,244,143,178
"88",1065,3.9,4,247,145,176
"89",1036,4,4,248,147,174
"90",1087,4,4,250,148,174
"91",1099,4.1,4,250,149,178
"92",1110,4.1,4,249,149,166
"93",1121,4.2,4,249,149,172
"94",1092,4.2,4,255,155,178
"95",1148,4.3,4,282,168,176
"96",1157,4.3,4,246,167,174
"97",1170,4.3,4,267,165,178
"98",1182,4.4,3,264,165,174
"99",1153,4.4,3,248,166,174
"100",1204,4.5,2,190,167,174
"101",1214,4.5,3,227,167,174
"102",1224,4.6,3,250,167,174
"103",1237,4.6,4,277,169,174
"104",1249,4.7,3,250,164,174
"105",1219,4.7,3,193,163,176
"106",1270,4.7,3,198,168,176
"107",1281,4.8,2,192,171,178
"108",1291,4.8,2,196,173,174
"109",1301,4.9,2,246,176,178
