"","time","distance","elevation","pace","heartrate","cadence"
"1",24,0,4,265,109,172
"2",38,0.1,3,271,112,172
"3",52,0.1,2,278,120,174
"4",67,0.2,3,273,127,174
"5",81,0.2,5,280,127,174
"6",97,0.3,5,286,124,174
"7",71,0.3,5,315,127,178
"8",129,0.4,3,301,131,172
"9",144,0.5,3,287,139,172
"10",159,0.5,4,281,138,172
"11",134,0.6,5,283,135,172
"12",189,0.6,6,278,132,178
"13",203,0.7,9,284,134,174
"14",219,0.7,12,300,134,180
"15",194,0.8,16,301,130,180
"16",251,0.8,21,257,136,178
"17",266,0.9,23,288,144,178
"18",281,0.9,22,262,145,178
"19",254,1,20,244,142,174
"20",306,1,18,246,136,174
"21",320,1.1,14,258,127,174
"22",333,1.1,12,264,124,174
"23",347,1.2,9,268,123,174
"24",362,1.2,8,255,124,176
"25",374,1.3,8,248,123,178
"26",388,1.3,7,246,124,174
"27",400,1.4,4,196,125,178
"28",372,1.4,6,192,124,180
"29",424,1.5,4,191,123,178
"30",437,1.6,1,243,123,172
"31",450,1.6,0,248,131,176
"32",463,1.7,0,279,135,178
"33",439,1.7,3,282,136,178
"34",492,1.8,5,244,134,174
"35",505,1.8,4,240,130,172
"36",518,1.9,6,252,132,174
"37",491,1.9,6,280,132,178
"38",547,2,6,251,130,178
"39",558,2,6,196,130,178
"40",572,2.1,6,247,129,178
"41",584,2.1,6,249,128,178
"42",558,2.2,6,262,129,178
"43",612,2.2,6,254,134,174
"44",624,2.3,6,202,132,174
"45",634,2.3,6,205,129,174
"46",645,2.4,6,225,128,174
"47",618,2.4,5,248,128,174
"48",671,2.5,5,259,131,174
"49",685,2.6,5,257,132,178
"50",699,2.6,4,245,130,182
"51",671,2.7,4,196,127,176
"52",723,2.7,5,242,125,174
"53",737,2.8,3,254,128,178
"54",750,2.8,3,256,132,178
"55",763,2.9,3,260,131,178
"56",737,2.9,3,256,129,178
"57",790,3,4,288,129,174
"58",807,3,5,262,85,0
"59",818,3.1,6,219,91,174
"60",790,3.1,6,190,108,174
"61",843,3.2,7,242,117,174
"62",855,3.2,7,242,124,178
"63",868,3.3,7,257,130,174
"64",882,3.3,5,250,129,174
"65",855,3.4,4,227,127,174
"66",906,3.4,4,193,126,170
"67",919,3.5,4,242,127,174
"68",932,3.6,5,196,127,178
"69",944,3.6,5,244,134,174
"70",917,3.7,6,259,135,174
"71",971,3.7,6,199,130,174
"72",982,3.8,4,226,132,174
"73",995,3.8,3,241,133,174
"74",1008,3.9,4,247,131,178
"75",1021,3.9,5,245,132,174
"76",1034,4,5,245,134,174
"77",1046,4,5,254,131,174
"78",1060,4.1,6,250,129,172
"79",1033,4.1,5,195,130,178
"80",1085,4.2,3,199,130,170
"81",1098,4.2,3,246,130,172
"82",1111,4.3,4,246,130,170
"83",1124,4.3,5,246,132,178
"84",1097,4.4,4,249,132,174
"85",1150,4.4,6,254,131,174
"86",1164,4.5,5,242,128,170
"87",1175,4.5,4,195,129,170
"88",1188,4.6,3,247,131,172
"89",1202,4.7,4,242,136,174
"90",1214,4.7,5,241,133,174
"91",1227,4.8,5,246,129,172
"92",1240,4.8,5,247,130,170
"93",1213,4.9,6,242,128,174
"94",1265,4.9,5,194,127,172
"95",1277,5,3,199,133,170
"96",1290,5,4,242,137,172
"97",1303,5.1,4,242,134,172
"98",1276,5.1,5,199,130,172
"99",1328,5.2,5,245,127,170
"100",1341,5.2,6,251,128,172
"101",1354,5.3,6,196,128,172
"102",1366,5.3,4,197,137,174
"103",1339,5.4,4,245,139,172
"104",1392,5.4,4,199,134,174
"105",1404,5.5,5,197,129,176
"106",1417,5.5,5,248,132,174
"107",1390,5.6,5,253,134,174
"108",1444,5.7,6,240,134,172
"109",1456,5.7,5,227,140,174
"110",1468,5.8,3,195,138,174
"111",1480,5.8,4,196,137,174
