"","time","distance","elevation","pace","heartrate","cadence"
"1",25,0,4,271,101,178
"2",39,0.1,3,272,105,176
"3",54,0.1,3,281,116,174
"4",69,0.2,4,256,129,176
"5",85,0.2,6,254,131,174
"6",100,0.3,5,315,122,176
"7",78,0.3,3,319,124,178
"8",134,0.4,3,285,129,172
"9",148,0.5,4,278,134,170
"10",163,0.5,5,305,132,174
"11",181,0.6,6,256,128,170
"12",195,0.6,8,283,126,174
"13",211,0.7,11,307,125,178
"14",227,0.7,15,320,124,178
"15",245,0.8,20,318,135,178
"16",261,0.8,23,316,134,174
"17",278,0.9,24,290,145,174
"18",252,0.9,25,275,145,176
"19",307,1,26,257,141,176
"20",324,1,30,259,137,174
"21",339,1.1,33,283,138,174
"22",314,1.1,37,276,134,174
"23",368,1.2,39,279,134,176
"24",383,1.3,40,269,131,174
"25",397,1.3,40,260,131,174
"26",410,1.4,39,254,130,174
"27",424,1.4,39,251,130,176
"28",437,1.5,39,269,130,178
"29",452,1.5,39,272,129,176
"30",466,1.6,40,255,133,174
"31",439,1.6,40,255,130,174
"32",493,1.7,39,259,123,176
"33",507,1.7,39,261,124,182
"34",520,1.8,39,273,123,178
"35",496,1.8,39,269,126,178
"36",549,1.9,38,247,126,176
"37",562,1.9,36,250,123,176
"38",576,2,32,256,123,174
"39",589,2,27,282,123,190
"40",606,2.1,21,284,121,176
"41",619,2.2,15,328,117,174
"42",639,2.2,11,269,115,176
"43",612,2.3,10,256,107,176
"44",666,2.3,8,259,103,176
"45",684,2.4,5,256,101,174
"46",698,2.4,5,269,103,174
"47",672,2.5,4,268,104,180
"48",726,2.5,4,260,107,174
"49",740,2.6,4,255,107,174
"50",753,2.6,4,254,113,174
"51",767,2.7,4,256,104,174
"52",781,2.7,5,255,102,172
"53",794,2.8,5,258,102,172
"54",808,2.8,6,262,103,172
"55",822,2.9,7,255,101,172
"56",795,2.9,7,245,100,176
"57",848,3,6,248,107,174
"58",861,3.1,6,256,105,174
"59",875,3.1,6,260,111,174
"60",889,3.2,5,244,122,180
"61",901,3.2,5,197,115,174
"62",914,3.3,4,244,109,176
"63",927,3.3,4,253,105,176
"64",940,3.4,4,255,102,176
"65",914,3.4,4,250,106,176
"66",967,3.5,4,247,106,176
"67",980,3.5,4,251,109,176
"68",993,3.6,4,252,133,176
"69",1007,3.6,4,249,132,176
"70",1020,3.7,4,250,131,176
"71",1033,3.7,4,251,130,174
"72",1046,3.8,4,248,130,174
"73",1059,3.8,4,248,131,174
"74",1033,3.9,4,253,132,176
"75",1086,4,4,254,134,174
"76",1100,4,4,251,134,174
"77",1113,4.1,4,249,148,172
"78",1126,4.1,4,256,143,174
"79",1140,4.2,4,254,134,174
"80",1157,4.2,4,254,131,178
"81",1168,4.3,4,218,130,176
"82",1180,4.3,3,251,128,174
"83",1155,4.4,3,268,126,176
"84",1209,4.4,2,253,125,172
"85",1222,4.5,3,257,127,174
"86",1236,4.5,3,259,127,176
"87",1249,4.6,4,249,127,174
"88",1262,4.6,3,244,125,174
"89",1275,4.7,3,197,123,174
"90",1287,4.7,2,240,120,176
"91",1300,4.8,2,252,120,174
"92",1274,4.9,2,304,121,174
"93",1332,4.9,2,282,119,176
"94",1344,5,2,274,119,174
"95",1361,5,2,255,115,174
"96",1331,5.1,3,213,116,174
"97",1383,5.1,5,229,116,174
"98",1396,5.2,6,191,116,176
"99",1408,5.2,7,256,116,176
"100",1423,5.3,9,263,116,174
"101",1396,5.3,10,240,117,174
"102",1449,5.4,12,241,113,174
"103",1461,5.4,13,241,108,174
"104",1474,5.5,15,248,111,176
"105",1488,5.5,18,253,108,176
"106",1501,5.6,21,263,106,174
"107",1516,5.6,28,344,106,178
"108",1538,5.7,26,329,105,178
"109",1513,5.8,23,226,105,176
"110",1563,5.8,16,200,106,174
"111",1575,5.9,10,198,109,176
"112",1588,5.9,6,246,110,176
"113",1601,6,5,191,116,172
"114",1573,6,1,217,119,178
"115",1624,6.1,1,225,116,174
"116",1637,6.1,1,198,105,176
"117",1650,6.2,2,193,103,174
"118",1662,6.2,1,190,104,174
"119",1634,6.3,2,191,104,174
"120",1686,6.3,2,197,106,174
"121",1699,6.4,3,245,109,174
"122",1712,6.4,3,198,109,176
"123",1724,6.5,3,252,106,174
"124",1699,6.6,2,248,103,174
"125",1751,6.6,2,196,102,176
"126",1764,6.7,2,190,99,176
"127",1775,6.7,1,190,98,174
"128",1788,6.8,1,245,98,174
"129",1801,6.8,1,248,97,174
"130",1814,6.9,2,244,98,176
"131",1827,6.9,2,246,100,174
"132",1840,7,2,243,101,174
"133",1813,7,2,259,101,174
"134",1868,7.1,2,254,101,176
"135",1880,7.1,2,194,101,174
"136",1893,7.2,2,246,102,174
"137",1906,7.2,2,254,104,176
"138",1879,7.3,3,246,104,174
"139",1932,7.3,4,244,103,176
"140",1945,7.4,6,249,110,174
"141",1959,7.5,7,259,115,174
"142",1933,7.5,9,250,115,174
"143",1985,7.6,10,195,115,174
"144",1998,7.6,12,196,115,174
"145",2010,7.7,13,196,112,174
"146",2023,7.7,15,250,111,174
"147",1997,7.8,18,259,112,174
"148",2050,7.8,21,262,113,174
"149",2065,7.9,27,327,113,178
"150",2085,7.9,25,222,115,176
"151",2056,8,19,189,113,178
"152",2105,8,14,224,109,176
"153",2120,8.1,8,261,115,176
"154",2133,8.1,6,195,123,178
"155",2145,8.2,3,218,128,182
"156",2116,8.2,1,223,132,174
"157",2169,8.3,1,195,131,174
"158",2181,8.4,1,194,133,174
"159",2193,8.4,2,197,140,176
"160",2206,8.5,2,244,141,174
"161",2179,8.5,2,243,138,174
"162",2232,8.6,3,244,136,174
"163",2245,8.6,3,240,136,176
"164",2257,8.7,3,196,138,176
"165",2230,8.7,2,198,139,176
"166",2282,8.8,2,190,140,176
"167",2295,8.8,2,193,145,174
"168",2307,8.9,2,194,144,176
"169",2319,8.9,1,195,144,176
"170",2292,9,1,198,143,174
"171",2345,9,1,242,141,174
"172",2358,9.1,2,242,137,174
"173",2370,9.1,2,243,138,174
"174",2383,9.2,2,252,142,176
"175",2357,9.2,2,249,142,178
"176",2409,9.3,3,245,139,174
"177",2423,9.4,3,198,136,174
"178",2435,9.4,3,191,136,180
"179",2447,9.5,3,243,134,174
"180",2461,9.5,3,244,132,176
"181",2473,9.6,2,198,129,174
"182",2486,9.6,3,271,123,172
"183",2501,9.7,3,262,129,174
"184",2474,9.7,4,196,132,174
"185",2526,9.8,4,193,132,174
"186",2539,9.8,4,257,135,176
"187",2554,9.9,4,245,135,176
"188",2565,9.9,4,226,132,174
"189",2538,10,4,193,120,172
"190",2590,10,4,198,120,172
"191",2603,10.1,4,244,123,172
"192",2616,10.2,4,244,132,172
"193",2629,10.2,4,247,131,172
"194",2642,10.3,4,246,132,172
"195",2655,10.3,4,245,136,172
"196",2668,10.4,4,196,137,172
"197",2680,10.4,4,225,144,172
"198",2652,10.5,4,228,146,178
"199",2704,10.5,4,245,145,174
"200",2718,10.6,4,240,133,174
"201",2730,10.6,4,195,119,174
"202",2742,10.7,4,241,119,176
"203",2715,10.7,4,197,121,174
"204",2768,10.8,5,251,122,174
"205",2782,10.8,5,250,120,176
"206",2794,10.9,6,195,121,174
"207",2807,10.9,6,240,120,176
"208",2820,11,6,254,135,174
"209",2833,11.1,7,262,143,174
"210",2847,11.1,7,248,142,174
"211",2860,11.2,6,240,141,174
"212",2833,11.2,5,249,140,174
"213",2886,11.3,5,243,139,172
"214",2899,11.3,3,242,145,172
"215",2912,11.4,4,244,146,172
"216",2925,11.4,4,199,148,172
"217",2897,11.5,4,242,145,172
"218",2950,11.5,4,242,144,172
"219",2963,11.6,5,199,154,174
"220",2976,11.6,5,240,153,172
"221",2988,11.7,6,261,153,172
"222",3006,11.7,10,258,148,174
"223",3019,11.8,11,191,140,174
"224",3031,11.8,12,242,143,172
"225",3047,11.9,16,337,146,182
"226",3068,12,23,369,152,176
"227",3088,12,29,347,159,176
"228",3104,12.1,34,278,161,174
"229",3078,12.1,37,247,163,174
"230",3131,12.2,39,241,159,174
"231",3144,12.2,39,268,161,174
"232",3159,12.3,39,257,160,174
"233",3131,12.3,39,246,151,176
"234",3185,12.4,39,191,151,172
"235",3196,12.4,40,199,149,172
"236",3210,12.5,39,249,148,174
"237",3222,12.5,39,222,150,176
"238",3194,12.6,39,216,150,178
"239",3245,12.6,39,197,146,178
"240",3259,12.7,40,258,141,174
"241",3272,12.7,39,191,142,174
"242",3283,12.8,40,220,141,176
"243",3256,12.9,38,190,133,174
"244",3308,12.9,35,210,134,176
"245",3319,13,31,213,132,176
"246",3330,13,28,220,133,176
"247",3342,13.1,25,213,133,176
"248",3313,13.1,24,216,134,176
"249",3365,13.2,24,192,143,176
"250",3378,13.2,22,208,146,178
"251",3387,13.3,18,188,146,178
"252",3398,13.3,13,209,145,174
"253",3410,13.4,10,260,146,174
"254",3425,13.4,7,266,144,172
"255",3438,13.5,5,251,141,172
"256",3452,13.5,4,250,139,174
"257",3465,13.6,3,245,139,174
"258",3438,13.6,2,195,140,182
"259",3490,13.7,5,249,141,168
"260",3507,13.8,5,269,137,176
"261",3518,13.8,6,217,135,178
"262",3530,13.9,4,198,137,172
"263",3543,13.9,3,252,136,174
"264",3557,14,3,257,135,174
"265",3570,14,4,248,135,172
"266",3583,14.1,4,247,134,174
