"","time","distance","elevation","pace","heartrate","cadence"
"1",23,0,4,252,107,172
"2",37,0.1,3,252,119,170
"3",51,0.1,2,275,128,172
"4",68,0.2,3,271,130,174
"5",82,0.3,6,255,132,178
"6",96,0.3,5,278,131,178
"7",73,0.4,4,305,128,180
"8",130,0.4,2,315,131,176
"9",148,0.5,3,259,134,174
"10",164,0.5,4,290,135,174
"11",181,0.6,6,287,132,174
"12",196,0.7,8,281,130,174
"13",213,0.7,11,305,124,178
"14",191,0.8,15,324,131,178
"15",250,0.8,21,310,139,188
"16",267,0.9,24,302,144,180
"17",283,0.9,24,275,144,178
"18",258,1,25,274,142,174
"19",314,1,27,257,138,178
"20",332,1.1,31,254,140,180
"21",348,1.2,35,277,140,174
"22",363,1.2,38,278,137,174
"23",379,1.3,40,267,133,176
"24",393,1.3,40,256,131,174
"25",408,1.4,39,267,129,174
"26",423,1.4,39,270,125,176
"27",438,1.5,39,280,126,178
"28",454,1.6,39,284,130,174
"29",430,1.6,40,258,136,180
"30",484,1.7,40,242,132,174
"31",498,1.7,39,257,129,178
"32",512,1.8,39,281,133,178
"33",530,1.8,39,282,133,182
"34",544,1.9,39,244,136,172
"35",557,2,37,192,134,178
"36",570,2,33,195,131,174
"37",584,2.1,27,195,132,182
"38",557,2.1,21,274,127,182
"39",616,2.2,15,313,118,182
"40",633,2.2,11,251,119,178
"41",646,2.3,10,250,120,178
"42",663,2.3,7,290,113,178
"43",679,2.4,5,269,132,178
"44",694,2.5,5,267,131,176
"45",709,2.5,4,278,134,174
"46",726,2.6,3,252,134,174
"47",741,2.6,4,255,132,178
"48",754,2.7,4,197,132,174
"49",768,2.7,4,257,130,174
"50",783,2.8,4,262,132,178
"51",797,2.9,3,196,130,174
"52",810,2.9,3,258,130,176
"53",826,3,3,253,139,176
"54",799,3,2,191,137,174
"55",852,3.1,2,193,132,174
"56",865,3.1,3,243,130,174
"57",880,3.2,3,259,130,174
"58",854,3.2,3,260,134,178
"59",909,3.3,4,274,135,178
"60",925,3.4,4,262,133,180
"61",939,3.4,5,244,132,180
"62",913,3.5,4,250,132,174
"63",967,3.5,3,243,136,176
"64",980,3.6,2,247,138,178
"65",995,3.6,1,249,140,180
"66",1009,3.7,1,246,140,180
"67",1023,3.8,1,252,136,178
"68",1037,3.8,1,255,136,178
"69",1052,3.9,1,255,138,178
"70",1066,3.9,1,251,139,174
"71",1080,4,1,249,138,178
"72",1094,4,1,251,136,178
"73",1108,4.1,1,247,136,178
"74",1122,4.2,1,247,136,174
"75",1096,4.2,2,249,137,174
"76",1150,4.3,4,249,138,174
"77",1164,4.3,4,245,138,174
"78",1177,4.4,5,242,138,178
"79",1151,4.4,5,254,139,178
"80",1206,4.5,4,250,137,174
"81",1219,4.5,3,195,136,180
"82",1232,4.6,4,242,136,178
"83",1246,4.7,4,256,138,178
"84",1261,4.7,4,274,141,178
"85",1276,4.8,3,249,143,178
"86",1289,4.8,2,194,142,178
"87",1303,4.9,3,250,139,180
"88",1277,4.9,3,260,139,176
"89",1332,5,3,249,137,174
"90",1345,5,3,190,137,174
"91",1358,5.1,3,227,137,180
"92",1331,5.2,2,241,137,178
"93",1385,5.2,2,248,136,174
"94",1399,5.3,2,241,138,178
"95",1412,5.3,2,246,139,178
"96",1426,5.4,2,254,138,178
"97",1441,5.4,3,255,141,178
"98",1455,5.5,4,251,135,178
"99",1469,5.6,5,254,134,178
"100",1484,5.6,7,268,132,178
"101",1459,5.7,8,253,131,178
"102",1512,5.7,10,191,134,178
"103",1525,5.8,12,228,137,178
"104",1538,5.8,13,228,138,174
"105",1511,5.9,15,245,135,178
"106",1566,6,18,278,134,180
"107",1582,6,22,276,136,182
"108",1597,6.1,30,305,142,186
"109",1576,6.1,25,266,151,174
"110",1629,6.2,19,227,154,180
"111",1644,6.2,13,254,149,180
"112",1658,6.3,7,254,140,180
"113",1633,6.3,5,251,139,176
"114",1686,6.4,2,218,142,182
"115",1698,6.5,1,223,141,178
"116",1711,6.5,1,198,135,178
"117",1725,6.6,2,198,134,178
"118",1698,6.6,1,199,137,178
"119",1752,6.7,2,198,139,178
"120",1765,6.7,3,241,141,178
"121",1779,6.8,3,245,141,178
"122",1753,6.9,3,248,139,182
"123",1807,6.9,2,197,137,178
"124",1819,7,2,193,137,178
"125",1833,7,2,192,138,174
"126",1846,7.1,1,193,138,174
"127",1819,7.1,1,244,138,174
"128",1873,7.2,1,253,139,174
"129",1887,7.2,2,252,140,178
"130",1902,7.3,2,260,141,178
"131",1876,7.4,2,247,141,174
"132",1930,7.4,2,246,140,176
"133",1944,7.5,2,191,138,174
"134",1957,7.5,2,229,138,174
"135",1970,7.6,2,242,140,178
"136",1984,7.6,2,247,142,178
"137",1998,7.7,3,241,144,174
"138",2011,7.8,5,256,143,174
"139",2026,7.8,6,259,136,174
"140",2040,7.9,7,254,133,174
"141",2055,7.9,9,229,134,174
"142",2067,8,11,215,134,174
"143",2079,8,12,222,136,174
"144",2052,8.1,14,193,139,178
"145",2105,8.1,17,247,139,178
"146",2120,8.2,19,280,143,174
"147",2137,8.3,24,334,146,182
"148",2119,8.3,27,344,147,182
"149",2176,8.4,23,198,148,174
"150",2187,8.4,16,250,147,178
"151",2206,8.5,10,280,137,178
"152",2179,8.5,6,196,130,178
"153",2233,8.6,4,229,128,182
"154",2244,8.7,1,220,137,176
"155",2258,8.7,1,248,136,174
"156",2232,8.8,1,250,135,178
"157",2286,8.8,2,198,137,178
"158",2299,8.9,2,198,137,176
"159",2312,8.9,2,242,138,178
"160",2326,9,3,242,139,176
"161",2340,9,3,244,137,178
"162",2353,9.1,3,267,138,178
"163",2369,9.2,2,264,137,176
"164",2383,9.2,2,244,139,176
"165",2357,9.3,2,195,138,178
"166",2410,9.3,1,242,138,174
"167",2424,9.4,1,257,137,178
"168",2439,9.4,1,252,134,174
"169",2412,9.5,2,246,135,178
"170",2467,9.6,2,241,135,174
"171",2479,9.6,2,197,138,174
"172",2494,9.7,2,249,139,178
"173",2507,9.7,3,263,140,174
"174",2523,9.8,3,256,139,178
"175",2536,9.8,4,198,140,178
"176",2550,9.9,3,191,138,178
"177",2563,10,2,245,138,174
"178",2538,10,2,266,133,174
"179",2592,10.1,3,248,134,174
"180",2606,10.1,4,229,137,174
"181",2619,10.2,4,190,139,174
"182",2592,10.2,4,194,139,176
"183",2645,10.3,3,241,140,178
"184",2659,10.3,4,260,138,174
"185",2674,10.4,5,251,139,178
"186",2687,10.5,4,222,137,178
"187",2700,10.5,4,255,139,178
"188",2716,10.6,3,265,144,174
"189",2730,10.6,1,250,142,178
"190",2744,10.7,1,193,146,178
"191",2717,10.7,1,220,145,180
"192",2769,10.8,1,222,144,174
"193",2782,10.9,1,246,140,174
"194",2797,10.9,1,256,136,176
"195",2771,11,1,190,137,178
"196",2823,11,1,217,137,178
"197",2836,11.1,1,228,138,174
"198",2849,11.1,1,251,137,178
"199",2864,11.2,2,251,134,180
"200",2837,11.2,2,229,137,178
"201",2889,11.3,3,226,139,178
"202",2903,11.4,4,241,139,182
"203",2916,11.4,5,250,139,180
"204",2893,11.5,4,254,139,174
"205",2945,11.5,4,224,139,174
"206",2958,11.6,3,192,139,174
"207",2971,11.6,3,222,138,174
"208",2983,11.7,3,229,138,174
"209",2956,11.7,3,198,139,174
"210",3010,11.8,2,193,139,178
"211",3023,11.9,3,193,138,174
"212",3036,11.9,3,197,137,174
"213",3049,12,3,228,136,176
"214",3062,12,3,197,136,174
"215",3076,12.1,4,197,139,174
"216",3089,12.1,4,228,140,174
"217",3102,12.2,4,253,137,182
"218",3078,12.3,3,288,141,178
"219",3134,12.3,4,197,139,174
"220",3147,12.4,5,265,138,180
"221",3163,12.4,5,252,135,172
"222",3136,12.5,5,243,136,170
"223",3192,12.5,9,255,137,174
"224",3208,12.6,10,227,139,174
"225",3220,12.7,11,195,139,174
"226",3198,12.7,15,310,141,180
"227",3256,12.8,22,334,145,180
"228",3276,12.8,28,345,148,180
"229",3254,12.9,33,273,156,174
"230",3307,12.9,37,196,157,174
"231",3321,13,39,240,155,174
"232",3335,13,39,259,152,174
"233",3310,13.1,39,251,152,178
"234",3363,13.2,39,256,149,178
"235",3378,13.2,39,196,143,178
"236",3391,13.3,40,243,135,174
"237",3406,13.3,39,255,138,178
"238",3379,13.4,39,192,139,178
"239",3432,13.4,39,193,139,174
"240",3445,13.5,39,244,138,174
"241",3459,13.6,40,242,137,174
"242",3432,13.6,39,196,140,176
"243",3486,13.7,39,199,141,178
"244",3499,13.7,37,197,148,174
"245",3513,13.8,33,247,146,182
"246",3527,13.8,29,250,143,182
"247",3541,13.9,25,193,143,180
"248",3553,13.9,25,192,141,178
"249",3567,14,24,267,130,174
"250",3583,14.1,22,196,128,178
"251",3554,14.1,18,209,127,180
"252",4200,14.2,13,227,128,178
"253",5700,14.2,9,260,126,178
"254",7200,14.3,7,246,124,178
"255",8500,14.3,5,253,127,178
"256",4060,14.4,4,255,127,174
"257",5460,14.5,3,250,129,178
"258",6960,14.5,3,199,131,174
"259",8160,14.6,4,282,132,180
"260",4020,14.6,5,263,131,174
"261",5220,14.7,6,222,131,176
"262",6520,14.7,3,248,132,178
"263",8020,14.8,2,268,137,178
"264",9520,14.8,3,259,125,176
"265",4980,14.9,4,249,136,174
"266",6480,15,5,268,138,172
