"","time","distance","elevation","pace","heartrate","cadence"
"1",14,0,4,275,87,170
"2",26,0,4,313,109,170
"3",38,0.1,3,315,114,172
"4",49,0.1,2,307,119,170
"5",61,0.2,3,307,125,174
"6",72,0.2,3,259,126,176
"7",83,0.2,5,254,127,172
"8",94,0.3,6,302,128,176
"9",106,0.3,5,305,126,170
"10",77,0.3,4,330,126,176
"11",131,0.4,5,340,125,174
"12",143,0.4,2,310,129,172
"13",155,0.5,3,317,132,172
"14",167,0.5,4,307,133,172
"15",138,0.5,4,290,132,170
"16",189,0.6,5,256,131,172
"17",200,0.6,6,251,131,172
"18",211,0.6,8,287,129,172
"19",222,0.7,10,319,126,172
"20",195,0.7,12,342,125,178
"21",247,0.8,15,371,129,174
"22",262,0.8,18,315,133,174
"23",274,0.8,21,343,135,174
"24",287,0.9,23,324,140,174
"25",258,0.9,23,302,142,174
"26",310,0.9,22,280,141,172
"27",320,1,20,267,137,172
"28",329,1,19,258,132,178
"29",339,1.1,16,264,125,174
"30",349,1.1,14,264,123,174
"31",319,1.1,12,265,121,174
"32",369,1.2,10,264,121,174
"33",379,1.2,9,258,122,174
"34",388,1.2,8,259,122,174
"35",398,1.3,8,264,124,174
"36",408,1.3,7,270,126,174
"37",378,1.4,6,255,126,176
"38",428,1.4,5,246,124,178
"39",437,1.4,5,199,127,180
"40",446,1.5,6,246,131,174
"41",455,1.5,4,260,133,174
"42",465,1.5,2,265,131,174
"43",435,1.6,0,264,131,178
"44",485,1.6,0,268,134,174
"45",495,1.7,0,253,136,178
"46",508,1.7,3,255,135,172
"47",518,1.7,5,267,135,178
"48",528,1.8,4,256,135,174
"49",497,1.8,4,254,132,174
"50",547,1.8,5,272,130,178
"51",557,1.9,6,300,128,174
"52",568,1.9,6,325,127,174
"53",583,2,6,290,128,174
"54",551,2,6,197,130,174
"55",601,2,6,245,131,174
"56",610,2.1,6,253,132,174
"57",620,2.1,6,265,131,178
"58",629,2.1,6,267,130,174
"59",640,2.2,6,281,128,174
"60",611,2.2,6,267,128,178
"61",660,2.3,6,263,128,174
"62",670,2.3,6,258,129,174
"63",680,2.3,6,264,131,174
"64",689,2.4,6,264,131,172
"65",700,2.4,6,270,131,174
"66",670,2.4,5,269,130,174
"67",720,2.5,5,278,132,174
"68",730,2.5,5,280,134,174
"69",741,2.6,5,276,134,174
"70",751,2.6,4,265,131,174
"71",761,2.6,4,265,129,174
"72",731,2.7,4,269,129,174
"73",781,2.7,5,274,129,172
"74",791,2.7,4,272,129,172
"75",802,2.8,2,273,130,172
"76",812,2.8,3,273,130,172
"77",822,2.9,3,277,130,170
"78",793,2.9,3,273,133,172
"79",843,2.9,2,272,133,172
"80",853,3,2,278,131,172
"81",864,3,2,246,128,0
"82",871,3,3,196,129,170
"83",881,3.1,4,257,129,170
"84",851,3.1,5,279,132,172
"85",902,3.2,6,290,128,172
"86",912,3.2,7,305,NA,NA
"87",926,3.2,7,301,131,176
"88",936,3.3,7,268,131,170
"89",946,3.3,7,257,132,178
"90",915,3.3,6,266,134,176
"91",965,3.4,6,270,135,174
"92",976,3.4,5,269,133,170
"93",985,3.5,4,262,133,170
"94",995,3.5,4,261,134,170
"95",1005,3.5,4,263,134,172
"96",975,3.6,4,265,133,170
"97",1025,3.6,5,256,131,170
"98",1035,3.7,4,257,133,170
"99",1044,3.7,5,256,133,170
"100",1054,3.7,6,274,133,172
"101",1065,3.8,6,272,133,170
"102",1035,3.8,5,263,133,174
"103",1084,3.8,3,261,134,170
"104",1094,3.9,3,268,133,170
"105",1104,3.9,4,270,134,172
"106",1115,3.9,4,269,135,170
"107",1124,4,5,255,135,172
"108",1094,4,4,259,133,170
"109",1144,4.1,5,258,131,170
"110",1154,4.1,6,277,132,172
"111",1165,4.1,5,270,134,170
"112",1174,4.2,5,252,134,170
"113",1183,4.2,3,249,133,172
"114",1153,4.2,3,255,135,170
"115",1203,4.3,4,262,136,172
"116",1213,4.3,4,251,139,170
"117",1222,4.4,5,245,140,172
"118",1231,4.4,5,249,140,172
"119",1240,4.4,4,259,139,170
"120",1250,4.5,5,276,139,170
"121",1261,4.5,6,265,136,172
"122",1270,4.5,5,265,136,170
"123",1280,4.6,4,254,137,170
"124",1290,4.6,3,258,136,170
"125",1300,4.7,3,265,136,172
"126",1309,4.7,4,267,137,170
"127",1320,4.7,5,258,135,170
"128",1329,4.8,5,254,135,170
"129",1338,4.8,4,253,137,170
"130",1348,4.8,5,273,136,170
