"","time","distance","elevation","pace","heartrate","cadence"
"1",25,0,4,302,107,170
"2",43,0.1,2,285,114,170
"3",57,0.2,3,252,120,172
"4",71,0.2,4,260,127,172
"5",86,0.3,6,279,125,172
"6",103,0.3,5,346,125,172
"7",125,0.4,3,365,123,170
"8",144,0.4,3,307,129,170
"9",160,0.5,4,300,129,170
"10",137,0.5,5,255,127,172
"11",193,0.6,7,257,124,172
"12",211,0.7,10,307,123,172
"13",228,0.7,14,337,126,178
"14",249,0.8,19,313,135,178
"15",267,0.8,23,343,138,176
"16",287,0.9,24,316,142,174
"17",303,0.9,25,253,140,178
"18",319,1,26,251,138,174
"19",336,1.1,30,259,138,180
"20",313,1.1,34,283,141,176
"21",368,1.2,37,273,138,174
"22",384,1.2,39,279,138,178
"23",399,1.3,39,266,138,178
"24",374,1.3,40,269,137,174
"25",429,1.4,39,255,84,0
"26",442,1.4,39,246,99,178
"27",456,1.5,39,250,107,174
"28",431,1.6,39,264,126,174
"29",486,1.6,40,265,135,174
"30",500,1.7,39,249,135,174
"31",514,1.7,39,247,131,176
"32",528,1.8,39,288,132,174
"33",546,1.8,39,276,137,174
"34",560,1.9,38,245,139,174
"35",574,2,36,254,140,178
"36",589,2,32,260,133,172
"37",603,2.1,26,301,126,182
"38",622,2.1,21,325,116,174
"39",639,2.2,12,340,113,180
"40",619,2.2,11,254,118,174
"41",673,2.3,10,256,120,174
"42",689,2.3,7,256,125,176
"43",706,2.4,5,279,129,174
"44",721,2.5,5,259,128,178
"45",736,2.5,4,269,129,174
"46",752,2.6,3,272,127,174
"47",766,2.6,4,264,128,176
"48",782,2.7,4,270,133,174
"49",797,2.7,4,276,137,174
"50",813,2.8,4,270,136,174
"51",827,2.9,3,247,133,174
"52",841,2.9,3,247,131,174
"53",855,3,3,240,130,174
"54",868,3,2,192,128,172
"55",881,3.1,2,243,130,172
"56",855,3.1,3,251,133,172
"57",910,3.2,3,261,133,172
"58",925,3.2,3,258,135,174
"59",939,3.3,4,265,131,174
"60",915,3.4,4,270,133,182
"61",969,3.4,5,245,132,174
"62",984,3.5,4,261,132,178
"63",998,3.5,3,192,131,176
"64",971,3.6,2,199,132,178
"65",1025,3.6,2,259,135,174
"66",1040,3.7,1,248,136,178
"67",1054,3.8,1,250,137,178
"68",1068,3.8,1,257,138,174
"69",1083,3.9,1,261,138,178
