"","time","distance","elevation","pace","heartrate","cadence"
"1",12,0,5,395,85,168
"2",17,0,5,395,88,166
"3",23,0,5,375,89,168
"4",29,0,4,371,90,168
"5",35,0,3,374,99,164
"6",40,0.1,3,374,103,164
"7",46,0.1,3,369,102,164
"8",52,0.1,2,372,105,168
"9",58,0.1,3,374,102,164
"10",64,0.1,3,363,98,166
"11",69,0.1,3,318,96,168
"12",75,0.1,3,315,97,164
"13",80,0.2,3,312,97,168
"14",85,0.2,4,348,98,172
"15",91,0.2,4,340,100,170
"16",96,0.2,4,338,100,170
"17",102,0.2,4,338,98,170
"18",107,0.2,4,342,98,170
"19",72,0.3,4,343,98,170
"20",77,0.3,4,345,98,170
"21",122,0.3,4,318,99,170
"22",128,0.3,4,361,101,170
"23",133,0.3,5,315,102,170
"24",140,0.3,6,346,102,170
"25",146,0.3,5,340,102,170
"26",150,0.4,5,341,102,170
"27",154,0.4,5,329,103,170
"28",159,0.4,5,316,103,170
"29",165,0.4,4,324,103,170
"30",170,0.4,3,330,104,172
"31",135,0.4,3,336,104,172
"32",180,0.5,3,334,104,172
"33",185,0.5,3,331,104,170
"34",190,0.5,3,337,104,170
"35",196,0.5,3,327,103,172
"36",201,0.5,3,329,104,172
"37",206,0.5,3,338,105,170
"38",211,0.5,3,342,105,168
"39",216,0.6,4,339,104,168
"40",221,0.6,4,336,102,170
"41",228,0.6,4,343,103,172
"42",192,0.6,4,345,106,172
"43",197,0.6,4,342,110,170
"44",243,0.6,4,331,110,170
"45",248,0.7,4,334,112,170
"46",253,0.7,4,340,115,170
"47",258,0.7,5,331,115,170
"48",263,0.7,6,322,116,170
"49",269,0.7,5,315,116,172
"50",274,0.7,5,313,114,172
"51",278,0.7,5,309,110,170
"52",282,0.8,5,259,108,170
"53",287,0.8,4,259,107,170
"54",252,0.8,3,305,107,170
"55",257,0.8,3,315,106,170
"56",301,0.8,3,317,102,170
"57",306,0.8,3,318,101,170
"58",312,0.9,3,318,101,170
"59",317,0.9,3,314,101,172
"60",322,0.9,3,310,102,172
"61",326,0.9,3,303,101,170
"62",331,0.9,3,258,101,170
"63",335,0.9,4,256,101,170
"64",340,1,4,252,102,170
"65",344,1,4,253,102,172
"66",349,1,4,259,100,170
"67",313,1,4,302,100,170
"68",318,1,4,308,101,172
"69",363,1,4,310,105,172
"70",368,1,4,316,106,172
"71",373,1.1,5,317,107,172
"72",378,1.1,6,309,108,172
"73",383,1.1,6,301,109,170
"74",388,1.1,5,253,109,172
"75",392,1.1,5,289,111,172
"76",396,1.1,5,287,112,176
"77",400,1.2,4,284,110,172
"78",405,1.2,3,285,109,172
"79",409,1.2,3,289,109,172
"80",374,1.2,3,254,111,172
"81",378,1.2,3,257,114,172
"82",423,1.2,3,304,115,172
"83",427,1.2,3,305,115,170
"84",432,1.3,3,302,112,172
"85",437,1.3,3,257,109,170
"86",442,1.3,3,258,108,172
"87",446,1.3,4,256,108,170
"88",451,1.3,4,287,107,170
"89",455,1.3,4,280,106,172
"90",460,1.4,4,287,105,170
"91",464,1.4,4,254,105,170
"92",468,1.4,4,256,107,170
"93",433,1.4,4,258,108,170
"94",438,1.4,4,307,108,170
"95",482,1.4,5,317,107,170
"96",487,1.4,5,313,107,170
"97",492,1.5,6,306,108,172
"98",498,1.5,5,259,110,170
"99",502,1.5,5,255,110,170
"100",506,1.5,5,252,110,170
"101",510,1.5,5,284,110,170
"102",515,1.5,4,282,109,170
"103",519,1.6,3,287,107,168
"104",524,1.6,3,256,108,168
"105",528,1.6,3,259,108,168
"106",493,1.6,3,257,107,170
"107",498,1.6,3,301,108,170
"108",543,1.6,3,302,107,172
"109",547,1.6,3,302,106,172
"110",552,1.7,3,258,107,170
"111",556,1.7,3,258,107,172
"112",561,1.7,4,300,108,172
"113",566,1.7,4,259,108,172
"114",570,1.7,4,259,108,170
"115",575,1.7,4,303,108,172
"116",579,1.8,4,306,108,170
"117",584,1.8,4,306,108,170
"118",589,1.8,4,315,109,172
"119",554,1.8,4,319,109,172
"120",559,1.8,5,314,109,172
"121",604,1.8,5,308,109,172
"122",609,1.8,5,258,110,172
"123",614,1.9,5,257,111,172
"124",618,1.9,4,255,110,172
"125",622,1.9,4,288,110,172
"126",626,1.9,3,287,109,170
"127",631,1.9,3,253,109,170
"128",636,1.9,3,300,108,170
"129",640,2,3,306,108,170
"130",645,2,3,307,108,170
"131",650,2,3,305,108,172
"132",615,2,3,303,108,172
"133",619,2,3,305,108,172
"134",664,2,3,257,109,172
"135",669,2.1,4,290,108,172
"136",673,2.1,4,287,108,170
"137",678,2.1,4,290,107,170
"138",682,2.1,4,255,108,170
"139",686,2.1,4,258,106,170
"140",691,2.1,4,303,103,172
"141",696,2.1,4,315,104,172
"142",701,2.2,5,324,105,172
"143",706,2.2,5,321,107,172
"144",671,2.2,5,322,107,172
"145",676,2.2,5,325,103,172
"146",721,2.2,5,324,100,170
"147",725,2.2,5,320,99,172
"148",731,2.3,5,312,98,170
"149",736,2.3,4,313,99,170
"150",741,2.3,3,316,99,170
"151",745,2.3,3,311,100,170
"152",750,2.3,3,307,101,170
"153",755,2.3,3,308,101,168
"154",760,2.3,3,314,102,172
"155",764,2.4,3,311,103,170
"156",769,2.4,3,310,104,172
"157",735,2.4,3,312,104,170
"158",739,2.4,4,312,104,170
"159",784,2.4,4,307,105,170
"160",788,2.4,4,302,105,172
"161",793,2.4,4,300,105,172
"162",798,2.5,4,304,106,170
"163",802,2.5,4,305,105,170
"164",807,2.5,4,303,106,170
"165",812,2.5,4,308,107,172
"166",816,2.5,4,315,108,170
"167",821,2.5,5,311,110,172
"168",826,2.6,6,307,109,172
